dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.0_system,RS_dpsRunName,safef,cycleTime,timestamp,RS_dpsNetEquity
2016-04-26 03:30:00,100369.71,100128.83,0.0331293197522,0.00116199883154,0.00373001923296,8.03021886211,-36.42,both_finalBest DPS wl16.0 maxL2 dd95_0.004 thres_0.0,2.0,0.00232130600194,wf_is_pv3s_v2v,-18.17,4.00531358113,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f21_is53,both_finalBest DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,,,
2016-04-26 04:00:00,99895.74,99892.4,0.300446622884,0.000992516786461,0.00395628284037,7.99229859036,-473.97,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,-236.43,3.99585601384,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,-14.3548666667,20160426 03:45:38 EDT,
2016-04-26 06:00:00,100409.19,100315.4,0.372880140669,0.00107316447734,0.00406469422349,8.03337775207,139.32,both_finalBest DPS wl19.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,69.65,4.0127763291,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f18_is53,both_finalBest DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,6.3351,20160426 06:06:20 EDT,
2016-04-26 08:30:00,100570.46,100445.55,-0.050096606707,0.0,0.00417028828114,2.01144950563,-90.52,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_short,-44.18,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f31_is42,both_finalWorst DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,34.1150833333,20160426 09:04:06 EDT,
2016-04-26 08:00:00,99785.09,99976.76,-0.364297979638,0.0,0.00427327386967,0.0,-39.41,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-39.49,0.0,1.0,buyHold,1.0,buyHold,both_finalWorst DPS wl21.0 maxL2 dd95_0.004 thres_0.0,1.0,64.1533666667,20160426 09:04:09 EDT,
2016-04-26 10:30:00,99963.08,100252.88,0.320110113403,0.00303786494808,0.004472135955,2.0,-65.22,both_finalWorst DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.47213126042,0.0,wf_is_pv3s_v2v,-46.64,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f21_is44,,1.0,-11.45945,20160426 10:18:32 EDT,100583.58
2016-04-26 11:00:00,100322.8,100010.03,0.375434756995,0.00220473686259,0.004472135955,0.0,111.65,both_finalWorst DPS wl23.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,55.68,0.0,1.0,zigZag_VotingHard,-1.0,zigZag_VotingHard_f20_is43,,1.0,-20.2820333333,20160426 10:39:43 EDT,101117.71
2016-04-26 11:00:00,100350.83,100186.19,-0.372747352169,0.0,0.004472135955,0.0,-55.94,both_finalBestOfWorst DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-55.84,0.0,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f27_is60,,1.0,5.75466666667,20160426 11:05:45 EDT,100784.35
2016-04-26 11:30:00,100855.45,100461.08,0.526702666675,0.00262191129083,0.00384481582077,6.50492024589,448.09,both_finalWorst DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.46641720268,0.0,wf_is_pv3s_v2v,254.01,4.01860406413,1.0,zigZag_VotingHard,1.0,zigZag_VotingHard_f28_is88,,1.0,0.0137333333333,20160426 11:30:00 EDT,101364.32
2016-04-26 12:00:00,99955.01,99790.16,0.756214856964,0.000890424517348,0.00361157559257,0.0,90.39,both_finalWorst DPS wl15.0 maxL2 dd95_0.004 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,45.14,0.0,1.0,buyHold,1.0,buyHold,,1.0,-2.98411666667,20160426 11:57:00 EDT,100661.59
