dates,dpsNetEquity,netEquity,CAR25,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,RS_netEquity,safef,cycleTime,timestamp
2016-04-28 23:00:00,99998.0,99998.0,0.0,0.0,0.00361157559257,2.0,-2.0,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,-8.0907204656e-05,wf_is_pv3s_v2v,-2.0,2.0,1.0,sellHold,-1.0,sellHold,99998.0,1.0,,
2016-04-28 23:30:00,100006.09,100006.09,-0.00799984000001,0.0,0.00361157559257,0.0,8.09,both_best_wf_is_pv3s_v2v DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,8.09,0.0,1.0,sellHold,-1.0,sellHold,100006.09,1.0,-3.71805,20160428 23:26:16 EDT
2016-04-29 09:00:00,100084.48,100168.96,-0.0069998775,0.0,0.00309276856414,0.0,86.48,both_best_wf_is_pv3s_v2v DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,172.96,0.0,2.0,buyHold,1.0,buyHold,100168.96,2.0,-28.2978833333,20160429 08:31:42 EDT
2016-04-29 17:00:00,100013.87,100027.75,0.0,0.0,0.00437383524868,0.0,15.87,both_buyHold DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,31.75,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.57,20160501 06:54:04 EDT
2016-04-29 17:00:00,100013.87,100027.75,0.0,0.0,0.00437383524868,0.0,15.87,both_buyHold DPS wl22.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,31.75,0.0,2.0,buyHold,1.0,buyHold,,2.0,0.42,20160501 07:31:18 EDT
2016-05-02 08:00:00,100057.21,100057.21,0.0,0.0,0.004472135955,0.0,59.21,both_sellHold DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,59.21,0.0,1.0,sellHold,-1.0,sellHold,,1.0,-14.5986833333,20160502 07:45:24 EDT
2016-05-02 09:30:00,99995.66,99991.31,-0.01474376802,0.0,0.00395628284037,0.0,-2.34,both_sellHold DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-4.69,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-15.1497333333,20160502 09:14:51 EDT
2016-05-02 10:00:00,99979.26,99958.52,-0.0393984952766,0.0,0.00395628284037,0.0,-18.74,both_buyHold DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-37.48,0.0,2.0,buyHold,1.0,buyHold,,2.0,-4.54971666667,20160502 09:55:27 EDT
2016-05-02 19:00:00,100029.62,100059.23,0.0,0.0,0.004472135955,0.0,31.62,both_sellHold DPS wl23.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,63.23,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-16.4818666667,20160502 18:43:31 EDT
2016-05-02 20:00:00,99956.96,99913.91,-0.0812438613251,0.0,0.00384481582077,0.0,-41.04,both_sellHold DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-82.09,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-4.29903333333,20160502 19:55:42 EDT
2016-05-03 01:30:00,98100.77,96201.62,-0.286571625632,0.0,0.00417028828114,0.0,-1897.23,both_sellHold DPS wl20.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-3794.38,0.0,2.0,sellHold,-1.0,sellHold,,2.0,-17.1086666667,20160503 01:12:53 EDT
2016-05-03 03:00:00,100167.95,100339.91,0.0706624605461,0.0,0.00228416096288,2.00339913035,169.95,both_buyHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_short,343.91,0.0,2.0,buyHold,1.0,buyHold,,2.0,77.7200166667,20160503 04:17:43 EDT
