dates,CAR25,dd95,ddTol,dpsCommission,dpsNetEquity,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netEquity,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp,v4.4_system,mrThreshold
2016-05-30,0.0152186703651,3.99996000001e-05,0.00228416096288,9.36720208019,117080.66,159.88,both_gainAhead_PCA10_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,-0.0125543215838,wf_is_pv2e_p2p,109400.7,74.75,4.3762030456,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,,,,
2016-05-31,-0.00583722474534,0.0,0.00246717581898,2.28281846972,114138.64,-2942.02,both_gainAhead_PCA10_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,108027.25,-1373.45,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is26,1.0,1422.23853333,20160531 23:42:14 EDT,,
2016-06-01 00:00:00,0.00365746113373,9.1e-05,0.00131876094679,6.70187539746,111691.22,102.43,both_gainAhead_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,107748.49,100.97,4.31011194993,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is26,1.0,1344.66923333,20160601 22:24:40 EDT,,
2016-06-01 00:00:00,0.00374079421743,9.1e-05,0.00131876094679,8.1095937201,101361.81,189.78,both_gainAhead_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,101266.92,94.89,4.05083903002,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f94_is23,1.0,2525.4744,20160602 18:05:28 EDT,,
2016-06-02 00:00:00,-0.019499771952,0.0,0.00161514570617,6.04175780987,100689.92,-749.37,both_gainAhead_VotingSoft DPS wl3.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,100968.98,-375.35,4.03892058691,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f94_is23,1.0,1233.2966,20160602 20:33:17 EDT,,
2016-06-03 00:00:00,0.0114132902122,0.00595342465466,0.00186500961648,2.0086491157,100430.45,894.28,both_zigZag_VotingSoft DPS wl4.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,100430.45,896.27,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f95_is26,1.0,1271.39156667,20160603 21:11:23 EDT,,
2016-06-06 00:00:00,-0.00186051292258,0.0,0.00208514414057,2.0,99712.06,-816.7,both_zigZag_VotingSoft DPS wl5.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100121.42,-407.35,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f95_is26,1.0,1246.1492,20160606 20:46:08 EDT,,
2016-06-07 00:00:00,-0.00960559440574,0.0,0.00228416096288,0.0,99760.52,-318.22,both_zigZag_VotingSoft DPS wl6.0 maxL2 dd95_0.002 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,100170.07,-319.52,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f95_is26,1.0,1241.20773333,20160607 20:41:12 EDT,,
2016-06-08 00:00:00,0.00377058738501,0.00583208240069,0.00246717581898,2.01341607066,100668.79,910.08,both_gainAhead_VotingSoft DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv3s_v2v,100994.98,915.03,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f94_is23,1.0,1343.84756667,20160608 22:23:50 EDT,,
2016-06-09 00:00:00,0.0203158669029,0.0,0.00114208048144,0.0,102723.62,1494.52,both_gainAhead_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,101976.36,747.26,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is26,1.0,1247.65411667,20160609 20:47:39 EDT,,
