dates,dpsNetEquity,netEquity,CAR25,RS_netEquity,dd95,ddTol,dpsCommission,dpsNetPNL,dpsRunName,dpsSafef,gainAhead,is_period,netPNL,nodpsComm,nodpsSafef,signalType,signals,v4.3_system,safef,cycleTime,timestamp
2016-06-10 20:00:00,102167.87,101371.49,0.210036951132,,2.66005198424e-05,0.00228416096288,0.0,659.55,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.41,20160611 20:46:31 EDT
2016-06-10 20:00:00,102754.27,101371.49,0.212379743031,,2.66004259578e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.54,20160612 00:47:38 EDT
2016-06-10 20:00:00,102167.87,101371.49,0.219472460033,,2.66005198424e-05,0.00228416096288,0.0,659.55,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,3.32,20160612 04:49:05 EDT
2016-06-10 20:00:00,102754.27,101371.49,0.219211092002,,2.08631495943e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.1,20160612 08:46:12 EDT
2016-06-10 20:00:00,102754.27,101371.49,0.219407118685,,2.08632643421e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,1.7,20160612 12:46:44 EDT
2016-06-10 20:00:00,102754.27,101371.49,0.219407118685,,2.08632643422e-05,0.00228416096288,0.0,663.34,both_sellHold DPS wl6.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,328.26,0.0,1.0,sellHold,-1.0,sellHold,1.0,3.21,20160612 16:48:15 EDT
2016-06-13 00:00:00,102801.77,101628.92,0.0186636612896,,0.0,0.00246717581898,0.0,525.33,both_sellHold DPS wl7.0 maxL2 dd95_0.002 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,260.33,0.0,1.0,sellHold,-1.0,sellHold,1.0,2.61,20160612 20:47:40 EDT
2016-06-13 04:00:00,102142.18,101354.73,0.192218562748,,0.0,0.00263752189358,0.0,334.27,both_sellHold DPS wl8.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,166.12,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.742983333,20160613 00:46:15 EDT
2016-06-13 08:00:00,101751.59,101035.58,0.162501120456,,0.0,0.00279751442472,0.0,522.3,both_sellHold DPS wl9.0 maxL2 dd95_0.003 thres_0.0,2.0,0.0,wf_is_pv2e_p2p,259.98,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.27785,20160613 04:46:43 EDT
2016-06-13 12:00:00,99466.91,99466.91,-0.177675335408,99466.91,0.0,0.00659380473396,0.0,146.96,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,146.96,0.0,1.0,buyHold,1.0,buyHold,1.0,-323.6383,20160613 06:36:21 EDT
2016-06-13 12:00:00,99654.61,99654.61,-0.0910398544805,99654.61,0.0,0.00659380473396,0.0,334.66,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,334.66,0.0,1.0,buyHold,1.0,buyHold,1.0,-191.8446,20160613 08:48:09 EDT
2016-06-13 16:00:00,99925.79,99925.79,-0.0353342034194,99605.13,0.0,0.00659380473396,0.0,-264.23,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-264.23,0.0,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is26,1.0,-193.633416667,20160613 12:46:21 EDT
2016-06-13 20:00:00,99725.83,99725.83,-0.126433340142,99654.28,0.0,0.00659380473396,0.0,-4.36,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-4.36,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is13,1.0,-193.135366667,20160613 16:46:51 EDT
2016-06-14 04:00:00,98990.23,98990.23,-0.102733826309,98990.23,0.0,0.00659380473396,0.0,-123.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-123.83,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is5,1.0,-192.574983333,20160614 00:47:25 EDT
2016-06-14 08:00:00,99099.16,99099.16,-0.163170299036,99099.16,0.0,0.00659380473396,3.96412510968,-192.82,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-192.82,3.96412510968,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is3,1.0,-191.447916667,20160614 04:48:33 EDT
2016-06-14 12:00:00,99140.84,99140.84,-0.105567534944,99140.84,0.0,0.00659380473396,0.0,-53.82,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-53.82,0.0,1.0,zigZag_GNBayes,-1.0,zigZag_GNBayes_f18_is4,1.0,-191.126483333,20160614 08:48:52 EDT
2016-06-14 16:00:00,99503.37,99503.37,-0.0998353477111,99503.37,0.0,0.00659380473396,0.0,-282.75,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-282.75,0.0,1.0,buyHold,1.0,buyHold,1.0,-192.086383333,20160614 12:47:54 EDT
2016-06-14 20:00:00,99450.83,99450.83,-0.110092287064,99450.83,0.0,0.00659380473396,0.0,-229.7,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-229.7,0.0,1.0,buyHold,1.0,buyHold,1.0,-193.967966667,20160614 16:46:01 EDT
2016-06-15 00:00:00,99841.18,99841.18,-0.0952208892805,99676.11,0.0,0.00659380473396,0.0,37.46,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,37.46,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is7,1.0,-175.558433333,20160614 21:04:26 EDT
2016-06-15 04:00:00,99464.66,99464.66,-0.12499632135,99464.66,0.0,0.00659380473396,0.0,-145.7,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-145.7,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f29_is28,1.0,-192.541716667,20160615 00:47:27 EDT
2016-06-15 08:00:00,99169.6,99169.6,-0.0912107243202,99169.6,0.0,0.00659380473396,0.0,-576.1,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-576.1,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f25_is40,1.0,-192.0133,20160615 04:47:59 EDT
2016-06-15 12:00:00,98772.19,98772.19,-0.151580003256,98772.19,0.0,0.00659380473396,0.0,-395.9,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-395.9,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is4,1.0,-193.613533333,20160615 08:46:23 EDT
2016-06-15 16:00:00,99132.83,99132.83,-0.139477153527,99132.83,0.0,0.00659380473396,0.0,228.98,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,228.98,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is5,1.0,-193.461483333,20160615 12:46:32 EDT
2016-06-15 20:00:00,99084.31,99084.31,-0.086138802871,99084.31,0.0,0.00659380473396,0.0,-162.56,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-162.56,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is6,1.0,-191.361166667,20160615 16:48:38 EDT
2016-06-16 00:00:00,99511.21,99511.21,-0.131691747106,99511.21,0.0,0.00659380473396,0.0,-119.69,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,-119.69,0.0,1.0,zigZag_GNBayes,1.0,zigZag_GNBayes_f18_is7,1.0,-191.565016667,20160615 20:48:26 EDT
2016-06-16 04:00:00,100147.85,100147.85,-0.071448369744,99639.43,0.0,0.00659380473396,0.0,254.21,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,254.21,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is10,1.0,-192.038066667,20160616 00:47:57 EDT
2016-06-16 08:00:00,99324.23,99324.23,-0.10004956143,99324.23,0.0,0.00659380473396,0.0,-60.69,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-60.69,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is10,1.0,-193.956033333,20160616 04:46:02 EDT
2016-06-16 12:00:00,99730.85,99730.85,-0.149798916587,99730.85,0.0,0.00659380473396,0.0,359.76,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,359.76,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is28,1.0,-192.201766667,20160616 08:47:47 EDT
2016-06-16 16:00:00,100556.09,100556.09,-0.0116808326247,99435.33,0.0,0.00659380473396,0.0,348.35,both_worst_wf_is_pv3s_v2v DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,348.35,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is9,1.0,-191.766183333,20160616 12:48:14 EDT
2016-06-16 20:00:00,100139.08,100139.08,-0.0734723797877,99202.29,0.0,0.00659380473396,0.0,20.46,both_worst_wf_is_pv2e_p2p DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,20.46,0.0,1.0,sellHold,-1.0,sellHold,1.0,-192.297333333,20160616 16:47:42 EDT
2016-06-17 00:00:00,99803.48,99803.48,-0.122254607177,98921.02,0.0,0.00659380473396,3.99229888819,444.83,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_short,444.83,3.99229888819,1.0,sellHold,-1.0,sellHold,1.0,-189.203133333,20160616 20:50:47 EDT
2016-06-17 08:00:00,99823.37,99823.37,-0.047283613709,99721.31,0.0,0.00659380473396,3.99309469034,52.67,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,52.67,3.99309469034,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f25_is37,1.0,-408.147233333,20160617 01:11:51 EDT
2016-06-17 08:00:00,99639.93,99639.93,-0.148134141551,99639.93,0.0,0.00659380473396,0.0,-130.77,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-130.77,0.0,1.0,gainAhead_PCA10_VotingSoft,-1.0,gainAhead_PCA10_f10_is9,1.0,-191.930316667,20160617 04:48:04 EDT
2016-06-17 12:00:00,100835.85,100679.3,0.0134885132351,99763.26,0.00337061889806,0.00659380473396,0.0,317.12,both_worst_wf_is_short DPS wl50.0 maxL2 dd95_0.007 thres_0.0,2.0,0.0,wf_is_short,158.56,0.0,1.0,sellHold,-1.0,sellHold,1.0,-193.48605,20160617 08:46:30 EDT
2016-06-17 16:00:00,99310.71,99310.71,-0.183432444614,99310.71,0.0,0.00659380473396,0.0,-76.0,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-76.0,0.0,1.0,zigZag_VotingSoft,-1.0,zigZag_VotingSoft_f20_is10,1.0,-192.8701,20160617 12:47:07 EDT
2016-06-17 20:00:00,99719.68,99719.68,-0.0544597029119,99372.11,0.0,0.00659380473396,0.0,-214.61,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-214.61,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,-192.038433333,20160617 16:47:57 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0566370991027,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,47.54485,20160617 20:47:32 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0895614868672,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,2.18,20160618 00:48:14 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0628274576467,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.88,20160618 04:46:58 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0562633960047,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.13,20160618 08:48:11 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0605984774733,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,2.93,20160618 12:47:59 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0615862162311,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.18,20160618 16:46:17 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0451033549993,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.97,20160618 20:47:24 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0493139050202,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.02,20160619 00:46:06 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0562634422695,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,0.89,20160619 04:45:56 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0489399029628,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.05,20160619 08:47:30 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0561382312793,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,0.7,20160619 12:45:45 EDT
2016-06-17 20:00:00,99621.47,99621.47,-0.0231364701763,99274.24,0.0,0.00659380473396,0.0,-312.82,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-312.82,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is10,1.0,1.05,20160619 16:46:07 EDT
2016-06-20 00:00:00,98092.74,98092.74,-0.012311971104,98092.74,0.0,0.00659380473396,3.92386672315,-1357.11,both_worst_wf_is_all DPS wl50.0 maxL2 dd95_0.007 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-1357.11,3.92386672315,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is39,1.0,2.96,20160619 20:12:14 EDT
2016-06-20 00:00:00,98088.21,98086.25,-0.00271387830162,,0.0,0.00131876094679,3.92368542393,-1363.63,both_zigZag_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-1363.6,3.92360691222,1.0,zigZag_VotingSoft,1.0,zigZag_VotingSoft_f22_is39,1.0,2.09,20160619 20:47:07 EDT
2016-06-20 04:00:00,98189.55,98187.59,-0.0404717888307,,0.0,0.00309276856414,3.92773910689,-10.25,both_gainAhead_GNBayes DPS wl11.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-10.25,3.92766071194,1.0,gainAhead_GNBayes,-1.0,gainAhead_GNBayes_f18_is12,1.0,-193.379133333,20160620 00:46:37 EDT
2016-06-20 08:00:00,97638.96,97637.01,-0.0551101029612,,0.0,0.00323029141235,3.90571473005,-578.77,both_gainAhead_GNBayes DPS wl12.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-578.76,3.90563678892,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is13,1.0,-192.323433333,20160620 04:47:40 EDT
2016-06-20 12:00:00,97721.86,97719.89,-0.0605959675576,,0.0,0.00336219390073,0.0,-217.35,both_gainAhead_GNBayes DPS wl13.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_short,-217.35,0.0,1.0,gainAhead_GNBayes,1.0,gainAhead_GNBayes_f18_is14,1.0,-193.476683333,20160620 08:46:31 EDT
2016-06-20 16:00:00,98617.54,98615.59,-0.0810254128039,,0.0,0.00348911350395,3.94485950133,-642.24,both_gainAhead_PCA10_VotingSoft DPS wl14.0 maxL2 dd95_0.003 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-642.22,3.94478120806,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is20,1.0,-191.671433333,20160620 12:48:19 EDT
2016-06-20 20:00:00,98775.33,98773.36,-0.0671908174277,,0.0,0.00361157559257,0.0,-4.9,both_gainAhead_VotingSoft DPS wl15.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-4.9,0.0,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f26_is21,1.0,-192.338033333,20160620 16:47:39 EDT
2016-06-21 00:00:00,99211.96,99209.98,-0.0679245214584,,0.0,0.00373001923296,0.0,-143.59,both_gainAhead_PCA10_VotingSoft DPS wl16.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv2e_p2p,-143.59,0.0,1.0,gainAhead_PCA10_VotingSoft,1.0,gainAhead_PCA10_f10_is22,1.0,-188.09765,20160620 20:51:54 EDT
2016-06-21 04:00:00,99304.59,99302.59,-0.0531026217234,,0.0,0.00384481582077,3.97234230578,49.59,both_gainAhead_VotingSoft DPS wl17.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,49.58,3.97226266283,1.0,gainAhead_VotingSoft,-1.0,gainAhead_VotingSoft_f21_is32,1.0,-192.215633333,20160621 00:47:47 EDT
2016-06-21 08:00:00,99844.71,99842.71,-0.0922372021717,,0.0,0.00395628284037,0.0,-359.98,both_zigZag_PCA10_VotingSoft DPS wl18.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-359.98,0.0,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is31,1.0,-191.698416667,20160621 04:48:18 EDT
2016-06-21 12:00:00,98803.8,98801.82,-0.0759122185489,,0.0,0.00406469422349,0.0,-435.91,both_gainAhead_VotingSoft DPS wl19.0 maxL2 dd95_0.004 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-435.9,0.0,1.0,gainAhead_VotingSoft,1.0,gainAhead_VotingSoft_f20_is30,1.0,-192.453633333,20160621 08:47:32 EDT
2016-06-21 16:00:00,99600.36,99598.37,-0.0282777167143,,0.0,0.00114208048144,3.98417358747,-167.24,both_zigZag_PCA10_VotingSoft DPS wl1.5 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-167.24,3.98409411773,1.0,zigZag_PCA10_VotingSoft,-1.0,zigZag_PCA10_f10_is29,1.0,-193.74645,20160621 12:46:15 EDT
2016-06-21 20:00:00,98781.49,98779.53,-0.0522394317662,,0.0,0.00131876094679,0.0,-197.37,both_zigZag_PCA10_VotingSoft DPS wl2.0 maxL2 dd95_0.001 thres_0.0,1.0,0.0,wf_is_pv3s_v2v,-197.36,0.0,1.0,zigZag_PCA10_VotingSoft,1.0,zigZag_PCA10_f10_is47,1.0,-192.456783333,20160621 16:47:32 EDT
