dates,signals,safef,comment
2016-05-03 02:35:25.958000-04:00,-1,1,
2016-05-03 03:00:44.392000-04:00,-1,1,
2016-05-03 03:00:50.582000-04:00,-1,1,
2016-05-03 03:04:45.904000-04:00,-1,1,
2016-05-03 03:23:01.551000-04:00,-1,1,
2016-05-03 03:39:01.704000-04:00,-1,1,
2016-05-03 03:54:42.289000-04:00,-1,1,
2016-05-03 04:10:02.098000-04:00,1,1,
2016-05-03 04:27:31.871000-04:00,-1,1,
2016-05-03 04:42:58.987000-04:00,1,1,
2016-05-03 04:57:46.342000-04:00,1,1,
2016-05-03 05:13:39.721000-04:00,-1,1,
2016-05-03 05:30:15.914000-04:00,1,1,
2016-05-03 05:45:04.930000-04:00,1,1,
2016-05-03 06:02:56.377000-04:00,1,1,
2016-05-03 06:19:29.733000-04:00,1,1,
2016-05-03 06:33:40.636000-04:00,1,1,
2016-05-03 06:49:41.844000-04:00,1,1,
2016-05-04 19:50:06.385000-04:00,-1,1,
2016-05-04 20:04:47.232000-04:00,-1,1,
2016-05-04 20:20:03.603000-04:00,-1,1,
2016-05-04 20:35:10.829000-04:00,-1,1,
2016-05-04 20:50:25.275000-04:00,-1,1,
2016-05-04 21:03:15.332000-04:00,-1,1,
2016-05-04 21:21:53.818000-04:00,-1,1,
2016-05-04 21:38:34.296000-04:00,-1,1,
2016-05-04 21:54:47.181000-04:00,-1,1,
2016-05-04 22:34:58.735000-04:00,-1,1,
2016-05-04 22:48:27.070000-04:00,-1,1,
2016-05-04 23:06:15.169000-04:00,1,1,
2016-05-04 23:20:58.235000-04:00,-1,1,
2016-05-04 23:38:16.115000-04:00,-1,1,
2016-05-04 23:53:20.243000-04:00,-1,1,
2016-05-05 00:08:29.548000-04:00,-1,1,
2016-05-05 00:26:27.845000-04:00,-1,1,
2016-05-05 00:41:21.989000-04:00,-1,1,
2016-05-05 00:57:53.851000-04:00,1,1,
2016-05-05 01:13:50.321000-04:00,-1,1,
2016-05-05 01:28:35.257000-04:00,-1,1,
2016-05-05 01:45:04.529000-04:00,-1,1,
2016-05-05 02:01:16.768000-04:00,-1,1,
2016-05-05 02:17:32.485000-04:00,-1,1,
2016-05-05 02:33:49.813000-04:00,-1,1,
2016-05-05 02:50:12.209000-04:00,-1,1,
2016-05-05 03:05:43.159000-04:00,-1,1,
2016-05-05 03:20:54.807000-04:00,1,1,
2016-05-05 03:37:54.346000-04:00,-1,1,
2016-05-05 03:52:44.197000-04:00,-1,1,
2016-05-05 04:08:17.494000-04:00,-1,1,
2016-05-05 04:23:11.609000-04:00,-1,1,
2016-05-05 04:42:03.348000-04:00,-1,1,
2016-05-05 04:58:08.591000-04:00,-1,1,
2016-05-05 05:13:30.517000-04:00,-1,1,
2016-05-05 05:28:31.023000-04:00,-1,1,
2016-05-05 05:45:04.441000-04:00,-1,1,
2016-05-05 06:00:33.661000-04:00,-1,1,
2016-05-05 06:16:45.035000-04:00,1,1,
2016-05-05 06:33:39.697000-04:00,-1,1,
2016-05-05 06:49:02.274000-04:00,-1,1,
2016-05-05 07:05:36.636000-04:00,-1,1,
2016-05-05 07:22:01.814000-04:00,-1,1,
2016-05-05 07:35:22.697000-04:00,-1,1,
2016-05-05 07:53:42.338000-04:00,-1,1,
2016-05-05 08:09:37.512000-04:00,-1,1,
2016-05-05 08:22:40.771000-04:00,-1,1,
2016-05-05 08:42:03.550000-04:00,-1,1,
2016-05-05 08:57:54.395000-04:00,-1,1,
2016-05-05 09:12:58.989000-04:00,-1,1,
2016-05-05 09:29:04.736000-04:00,-1,1,
2016-05-05 09:46:27.348000-04:00,-1,1,
2016-05-05 10:02:28.042000-04:00,-1,1,
2016-05-05 10:18:41.363000-04:00,-1,1,
2016-05-05 10:33:24.509000-04:00,-1,1,
2016-05-05 10:49:30.209000-04:00,-1,1,
2016-05-05 11:22:47.978000-04:00,-1,1,
2016-05-05 11:37:37.431000-04:00,-1,1,
2016-05-05 11:54:02.338000-04:00,-1,1,
2016-05-05 12:07:00.049000-04:00,-1,1,
2016-05-05 12:26:32.188000-04:00,-1,1,
2016-05-05 12:41:42.708000-04:00,-1,1,
2016-05-05 12:56:32.656000-04:00,-1,1,
2016-05-05 13:14:09.621000-04:00,-1,1,
2016-05-05 13:29:47.853000-04:00,-1,1,
2016-05-05 13:45:08.930000-04:00,-1,1,
2016-05-05 14:01:14.260000-04:00,-1,1,
2016-05-05 14:18:09.630000-04:00,1,1,
2016-05-05 14:32:42.568000-04:00,-1,1,
2016-05-05 14:48:41.550000-04:00,-1,1,
2016-05-05 15:05:26.646000-04:00,-1,1,
2016-05-05 15:23:06.319000-04:00,-1,1,
2016-05-05 15:38:15.721000-04:00,-1,1,
2016-05-05 15:52:42.915000-04:00,-1,1,
2016-05-05 16:10:15.225000-04:00,-1,1,
2016-05-05 16:24:48.071000-04:00,-1,1,
2016-05-05 16:42:11.340000-04:00,-1,1,
2016-05-05 16:57:26.612000-04:00,-1,1,
2016-05-05 17:13:03.834000-04:00,-1,1,
2016-05-05 17:29:53.451000-04:00,-1,1,
2016-05-05 17:44:38.731000-04:00,-1,1,
2016-05-05 18:02:31.147000-04:00,-1,1,
2016-05-05 18:16:46.097000-04:00,1,1,
2016-05-05 18:34:38.538000-04:00,-1,1,
2016-05-05 18:49:02.851000-04:00,-1,1,
2016-05-05 19:06:00.617000-04:00,-1,1,
2016-05-05 19:21:37.941000-04:00,-1,1,
2016-05-05 19:37:01.805000-04:00,-1,1,
2016-05-05 19:53:59.824000-04:00,-1,1,
2016-05-05 20:10:26.985000-04:00,-1,1,
2016-05-05 20:25:03.042000-04:00,-1,1,
2016-05-05 20:40:48.548000-04:00,-1,1,
2016-05-05 20:56:24.052000-04:00,-1,1,
2016-05-05 21:14:03.531000-04:00,-1,1,
2016-05-05 21:30:40.475000-04:00,-1,1,
2016-05-05 21:47:10.017000-04:00,-1,1,
2016-05-05 22:01:26.711000-04:00,-1,1,
2016-05-05 22:18:12.671000-04:00,-1,1,
2016-05-05 22:34:00.606000-04:00,-1,1,
2016-05-05 22:49:29.496000-04:00,-1,1,
2016-05-05 23:07:07.865000-04:00,-1,1,
2016-05-05 23:21:32.455000-04:00,-1,1,
2016-05-05 23:36:55.526000-04:00,-1,1,
2016-05-05 23:55:32.602000-04:00,-1,1,
2016-05-06 00:09:49.632000-04:00,-1,1,
2016-05-06 00:27:48.629000-04:00,-1,1,
2016-05-06 00:44:02.394000-04:00,-1,1,
2016-05-06 00:57:28.032000-04:00,-1,1,
2016-05-06 01:14:55.579000-04:00,-1,1,
2016-05-06 01:30:12.500000-04:00,-1,1,
2016-05-06 01:46:18.169000-04:00,-1,1,
2016-05-06 02:02:52.394000-04:00,-1,1,
2016-05-06 02:19:35.144000-04:00,-1,1,
2016-05-06 02:34:17.857000-04:00,-1,1,
2016-05-06 02:49:53.672000-04:00,-1,1,
2016-05-06 03:05:37.394000-04:00,-1,1,
2016-05-06 03:21:34.741000-04:00,-1,1,
2016-05-06 03:38:36.845000-04:00,-1,1,
2016-05-06 03:54:26.817000-04:00,-1,1,
2016-05-06 04:08:36.146000-04:00,-1,1,
2016-05-06 04:28:31.265000-04:00,-1,1,
2016-05-06 04:39:30.729000-04:00,-1,1,
2016-05-06 04:59:35.693000-04:00,-1,1,
2016-05-06 05:14:01.617000-04:00,-1,1,
2016-05-06 05:30:28.022000-04:00,-1,1,
2016-05-06 05:46:44.316000-04:00,-1,1,
2016-05-06 06:04:38.015000-04:00,-1,1,
