dates,signals,gainAhead,prior_index,safef,CAR25,dd95,ddTol,system,cycleTime,timestamp
2016-03-25 16:30:00,-1.0,-0.00019248416482,6363,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,,
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2974.36471667,20160327 18:34:21 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2975.64688333,20160327 18:35:38 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2976.5712,20160327 18:36:34 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2979.1462,20160327 18:39:08 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2983.46176667,20160327 18:43:27 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2986.36233333,20160327 18:46:21 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2991.31206667,20160327 18:51:18 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2996.78711667,20160327 18:56:47 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2998.0969,20160327 18:58:05 EDT
2016-03-25 17:00:00,1.0,0.0,6364,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,3002.33301667,20160327 19:02:19 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2976.73583333,20160327 19:06:44 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2981.96241667,20160327 19:11:57 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2983.1602,20160327 19:13:09 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2986.54388333,20160327 19:16:32 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2990.78886667,20160327 19:20:47 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2995.4891,20160327 19:25:29 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2997.21506667,20160327 19:27:12 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,3000.19141667,20160327 19:30:11 EDT
2016-03-25 17:30:00,1.0,0.0,6365,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,3014.632,20160327 19:44:37 EDT
2016-03-27 20:00:00,1.0,0.0,6366,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-14.5345833333,20160327 19:45:27 EDT
2016-03-27 20:00:00,1.0,0.0,6366,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-3.6126,20160327 19:56:23 EDT
2016-03-27 20:00:00,1.0,0.0,6366,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,0.682133333333,20160327 20:00:40 EDT
2016-03-27 20:00:00,1.0,0.0,6366,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,2.3685,20160327 20:02:22 EDT
2016-03-27 20:30:00,1.0,0.0,6367,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-14.5762166667,20160327 20:15:25 EDT
2016-03-27 20:30:00,1.0,0.0,6367,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-3.28908333333,20160327 20:26:42 EDT
2016-03-27 20:30:00,1.0,0.0,6367,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,0.7603,20160327 20:30:45 EDT
2016-03-27 20:30:00,1.0,0.0,6367,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,1.98073333333,20160327 20:31:58 EDT
2016-03-27 21:00:00,1.0,0.0,6368,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-27.1473,20160327 20:32:51 EDT
2016-03-27 21:00:00,1.0,0.0,6368,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-21.1669833333,20160327 20:38:49 EDT
2016-03-27 21:00:00,1.0,0.0,6368,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-20.2494333333,20160327 20:39:45 EDT
2016-03-27 21:00:00,1.0,0.0,6368,1.0,,,,EURUSD_30m_ALL_DF1_VotingHard_i1000_fcst2_GA2,-18.76985,20160327 20:41:13 EDT
