20040420, 0.83090985, 0.83284751, 0.82474227, 0.82960013,       0,       0,       0,       0
20040421, 0.82644628, 0.82685629, 0.81327261, 0.81592689,       0,       0,       0,       0
20040422, 0.81579377, 0.82433435, 0.81228170, 0.82236842,       0,       0,       0,       0
20040423, 0.82304527, 0.82822594, 0.81859856, 0.82481029,       0,       0,       0,       0
20040426, 0.82856906, 0.82932493, 0.82209799, 0.82372323,       0,       0,       0,       0
20040427, 0.82467425, 0.82521868, 0.81566069, 0.81906790,       0,       0,       0,       0
20040428, 0.81900082, 0.82081589, 0.81201786, 0.81280988,       0,       0,       0,       0
20040429, 0.81519524, 0.81519524, 0.80205326, 0.80444051,       0,       0,       0,       0
20040430, 0.80573685, 0.81353726, 0.80096115, 0.81149071,       0,       0,       0,       0
20040503, 0.81149071, 0.81559416, 0.80860354, 0.81499593,       0,       0,       0,       0
20040504, 0.81366965, 0.81459759, 0.80781969, 0.81188601,       0,       0,       0,       0
20040505, 0.81168831, 0.81327261, 0.80625655, 0.81011017,       0,       0,       0,       0
20040506, 0.81103001, 0.81612666, 0.80755875, 0.81056983,       0,       0,       0,       0
20040507, 0.81024145, 0.81037277, 0.80243942, 0.80321285,       0,       0,       0,       0
20040510, 0.80671184, 0.80671184, 0.78431373, 0.78876794,       0,       0,       0,       0
20040511, 0.78951524, 0.79157761, 0.78443677, 0.78523753,       0,       0,       0,       0
20040512, 0.78548425, 0.79795723, 0.78511423, 0.79377679,       0,       0,       0,       0
20040513, 0.79377679, 0.79472304, 0.77839184, 0.78021378,       0,       0,       0,       0
20040514, 0.78125000, 0.78511423, 0.77845244, 0.78462142,       0,       0,       0,       0
20040517, 0.78511423, 0.78554595, 0.76086129, 0.76138267,       0,       0,       0,       0
20040518, 0.76219512, 0.77387401, 0.75437538, 0.76988221,       0,       0,       0,       0
20040519, 0.76928995, 0.78339209, 0.76740081, 0.77561467,       0,       0,       0,       0
20040520, 0.77531400, 0.78277886, 0.77303649, 0.78161638,       0,       0,       0,       0
20040521, 0.78155530, 0.78363765, 0.77796795, 0.78106694,       0,       0,       0,       0
20040524, 0.77924102, 0.78499097, 0.77688005, 0.77778642,       0,       0,       0,       0
20040525, 0.77760498, 0.78702975, 0.77724234, 0.78702975,       0,       0,       0,       0
20040526, 0.78752559, 0.79138968, 0.78449831, 0.79007664,       0,       0,       0,       0
20040527, 0.79020150, 0.79923274, 0.78963992, 0.79063884,       0,       0,       0,       0
20040528, 0.79045135, 0.79176564, 0.78302404, 0.79045135,       0,       0,       0,       0
20040531, 0.78709170, 0.79447049, 0.78709170, 0.79258144,       0,       0,       0,       0
20040601, 0.79264426, 0.79592486, 0.78222778, 0.78363765,       0,       0,       0,       0
20040602, 0.78369906, 0.78653453, 0.77489345, 0.77694041,       0,       0,       0,       0
20040603, 0.77718194, 0.78425222, 0.77214115, 0.77255871,       0,       0,       0,       0
20040604, 0.77226041, 0.78143315, 0.76905330, 0.77142637,       0,       0,       0,       0
20040607, 0.77118840, 0.78431373, 0.77011937, 0.78419072,       0,       0,       0,       0
20040608, 0.78412922, 0.78462142, 0.77459334, 0.77645780,       0,       0,       0,       0
20040609, 0.77663871, 0.78100594, 0.77303649, 0.77519380,       0,       0,       0,       0
20040610, 0.77875555, 0.79176564, 0.77669903, 0.78876794,       0,       0,       0,       0
20040611, 0.78926598, 0.79484938, 0.78647267, 0.79283279,       0,       0,       0,       0
20040614, 0.79170295, 0.79472304, 0.78290143, 0.78400627,       0,       0,       0,       0
20040615, 0.78474457, 0.79814830, 0.77972710, 0.79681275,       0,       0,       0,       0
20040616, 0.79751176, 0.80153895, 0.79126444, 0.79681275,       0,       0,       0,       0
20040617, 0.79713033, 0.79713033, 0.77730276, 0.77911959,       0,       0,       0,       0
20040618, 0.77954475, 0.78827053, 0.77694041, 0.78027466,       0,       0,       0,       0
20040621, 0.78678206, 0.78678206, 0.77875555, 0.78376048,       0,       0,       0,       0
20040622, 0.78351485, 0.78641082, 0.77954475, 0.78579287,       0,       0,       0,       0
20040623, 0.78505260, 0.78746358, 0.78106694, 0.78210543,       0,       0,       0,       0
20040624, 0.78265634, 0.79038887, 0.78247261, 0.79038887,       0,       0,       0,       0
20040625, 0.79026395, 0.79770262, 0.78833268, 0.79472304,       0,       0,       0,       0
20040628, 0.79522863, 0.80205326, 0.79321012, 0.80044825,       0,       0,       0,       0
20040629, 0.80083287, 0.80379391, 0.79560824, 0.80000000,       0,       0,       0,       0
