19860501, 0.57650179, 0.57650179, 0.57650179, 0.57650179,  N/A
19860502, 0.57501006, 0.57501006, 0.57501006, 0.57501006,  N/A
19860505, 0.57950858, 0.57950858, 0.57950858, 0.57950858,  N/A
19860506, 0.58129396, 0.58129396, 0.58129396, 0.58129396,  N/A
19860507, 0.58329445, 0.58329445, 0.58329445, 0.58329445,  N/A
19860508, 0.58448770, 0.58448770, 0.58448770, 0.58448770,  N/A
19860509, 0.58920575, 0.58920575, 0.58920575, 0.58920575,  N/A
19860512, 0.58899753, 0.58899753, 0.58899753, 0.58899753,  N/A
19860513, 0.56100982, 0.56100982, 0.56100982, 0.56100982,  N/A
19860514, 0.56299966, 0.56299966, 0.56299966, 0.56299966,  N/A
19860515, 0.55950316, 0.55950316, 0.55950316, 0.55950316,  N/A
19860516, 0.55050922, 0.55050922, 0.55050922, 0.55050922,  N/A
19860519, 0.55598799, 0.55598799, 0.55598799, 0.55598799,  N/A
19860520, 0.55800458, 0.55800458, 0.55800458, 0.55800458,  N/A
19860521, 0.55500056, 0.55500056, 0.55500056, 0.55500056,  N/A
19860522, 0.55300559, 0.55300559, 0.55300559, 0.55300559,  N/A
19860523, 0.55398593, 0.55398593, 0.55398593, 0.55398593,  N/A
19860527, 0.55300559, 0.55300559, 0.55300559, 0.55300559,  N/A
19860528, 0.55500056, 0.55500056, 0.55500056, 0.55500056,  N/A
19860529, 0.56050670, 0.56050670, 0.56050670, 0.56050670,  N/A
19860530, 0.56299966, 0.56299966, 0.56299966, 0.56299966,  N/A
19860602, 0.56249297, 0.56249297, 0.56249297, 0.56249297,  N/A
19860603, 0.56401579, 0.56401579, 0.56401579, 0.56401579,  N/A
19860604, 0.55950316, 0.55950316, 0.55950316, 0.55950316,  N/A
19860605, 0.55500056, 0.55500056, 0.55500056, 0.55500056,  N/A
19860606, 0.56050670, 0.56050670, 0.56050670, 0.56050670,  N/A
19860609, 0.56000448, 0.56000448, 0.56000448, 0.56000448,  N/A
19860610, 0.56350727, 0.56350727, 0.56350727, 0.56350727,  N/A
19860611, 0.56019271, 0.56019271, 0.56019271, 0.56019271,  N/A
19860612, 0.54999450, 0.54999450, 0.54999450, 0.54999450,  N/A
19860613, 0.54401045, 0.54401045, 0.54401045, 0.54401045,  N/A
19860616, 0.53550391, 0.53550391, 0.53550391, 0.53550391,  N/A
19860617, 0.53498823, 0.53498823, 0.53498823, 0.53498823,  N/A
19860618, 0.53699925, 0.53699925, 0.53699925, 0.53699925,  N/A
19860619, 0.53149083, 0.53149083, 0.53149083, 0.53149083,  N/A
19860620, 0.52898857, 0.52898857, 0.52898857, 0.52898857,  N/A
19860623, 0.53050398, 0.53050398, 0.53050398, 0.53050398,  N/A
19860624, 0.53550391, 0.53550391, 0.53550391, 0.53550391,  N/A
19860625, 0.52801098, 0.52801098, 0.52801098, 0.52801098,  N/A
19860626, 0.53219798, 0.53219798, 0.53219798, 0.53219798,  N/A
19860627, 0.54051132, 0.54051132, 0.54051132, 0.54051132,  N/A
19860630, 0.54899808, 0.54899808, 0.54899808, 0.54899808,  N/A
19860701, 0.53899639, 0.53899639, 0.53899639, 0.53899639,  N/A
19860702, 0.53899639, 0.53899639, 0.53899639, 0.53899639,  N/A
19860703, 0.53050398, 0.53050398, 0.53050398, 0.53050398,  N/A
19860707, 0.53498823, 0.53498823, 0.53498823, 0.53498823,  N/A
19860708, 0.52851329, 0.52851329, 0.52851329, 0.52851329,  N/A
19860709, 0.53398836, 0.53398836, 0.53398836, 0.53398836,  N/A
19860710, 0.53350405, 0.53350405, 0.53350405, 0.53350405,  N/A
19860711, 0.52999788, 0.52999788, 0.52999788, 0.52999788,  N/A
19860714, 0.53250972, 0.53250972, 0.53250972, 0.53250972,  N/A
19860715, 0.53199979, 0.53199979, 0.53199979, 0.53199979,  N/A
19860716, 0.53299222, 0.53299222, 0.53299222, 0.53299222,  N/A
19860717, 0.53398836, 0.53398836, 0.53398836, 0.53398836,  N/A
19860718, 0.53398836, 0.53398836, 0.53398836, 0.53398836,  N/A
19860721, 0.54051132, 0.54051132, 0.54051132, 0.54051132,  N/A
19860722, 0.54051132, 0.54051132, 0.54051132, 0.54051132,  N/A
19860723, 0.53679747, 0.53679747, 0.53679747, 0.53679747,  N/A
19860724, 0.53050398, 0.53050398, 0.53050398, 0.53050398,  N/A
19860725, 0.52099614, 0.52099614, 0.52099614, 0.52099614,  N/A
19860728, 0.52700922, 0.52700922, 0.52700922, 0.52700922,  N/A
19860729, 0.52898857, 0.52898857, 0.52898857, 0.52898857,  N/A
19860730, 0.51800052, 0.51800052, 0.51800052, 0.51800052,  N/A
19860731, 0.52050802, 0.52050802, 0.52050802, 0.52050802,  N/A
19860801, 0.51899523, 0.51899523, 0.51899523, 0.51899523,  N/A
19860804, 0.51700962, 0.51700962, 0.51700962, 0.51700962,  N/A
19860805, 0.51650225, 0.51650225, 0.51650225, 0.51650225,  N/A
19860806, 0.51929169, 0.51929169, 0.51929169, 0.51929169,  N/A
19860807, 0.51851084, 0.51851084, 0.51851084, 0.51851084,  N/A
19860808, 0.50650864, 0.50650864, 0.50650864, 0.50650864,  N/A
19860811, 0.49500050, 0.49500050, 0.49500050, 0.49500050,  N/A
19860812, 0.49549103, 0.49549103, 0.49549103, 0.49549103,  N/A
19860813, 0.50150451, 0.50150451, 0.50150451, 0.50150451,  N/A
19860814, 0.50150451, 0.50150451, 0.50150451, 0.50150451,  N/A
19860815, 0.49500050, 0.49500050, 0.49500050, 0.49500050,  N/A
19860818, 0.49850449, 0.49850449, 0.49850449, 0.49850449,  N/A
19860819, 0.50499950, 0.50499950, 0.50499950, 0.50499950,  N/A
19860820, 0.50100200, 0.50100200, 0.50100200, 0.50100200,  N/A
19860821, 0.48550760, 0.48550760, 0.48550760, 0.48550760,  N/A
19860822, 0.48749573, 0.48749573, 0.48749573, 0.48749573,  N/A
19860825, 0.48550760, 0.48550760, 0.48550760, 0.48550760,  N/A
19860826, 0.49000392, 0.49000392, 0.49000392, 0.49000392,  N/A
19860827, 0.49451093, 0.49451093, 0.49451093, 0.49451093,  N/A
19860828, 0.49500050, 0.49500050, 0.49500050, 0.49500050,  N/A
19860829, 0.48649964, 0.48649964, 0.48649964, 0.48649964,  N/A
19860902, 0.48730569, 0.48730569, 0.48730569, 0.48730569,  N/A
19860903, 0.48799532, 0.48799532, 0.48799532, 0.48799532,  N/A
19860904, 0.48151002, 0.48151002, 0.48151002, 0.48151002,  N/A
19860905, 0.47849179, 0.47849179, 0.47849179, 0.47849179,  N/A
19860908, 0.47849179, 0.47849179, 0.47849179, 0.47849179,  N/A
19860909, 0.47449585, 0.47449585, 0.47449585, 0.47449585,  N/A
19860910, 0.46950561, 0.46950561, 0.46950561, 0.46950561,  N/A
19860911, 0.47551117, 0.47551117, 0.47551117, 0.47551117,  N/A
19860912, 0.48100048, 0.48100048, 0.48100048, 0.48100048,  N/A
19860915, 0.47750931, 0.47750931, 0.47750931, 0.47750931,  N/A
19860916, 0.47680351, 0.47680351, 0.47680351, 0.47680351,  N/A
19860917, 0.47551117, 0.47551117, 0.47551117, 0.47551117,  N/A
19860918, 0.47400104, 0.47400104, 0.47400104, 0.47400104,  N/A
19860919, 0.47350727, 0.47350727, 0.47350727, 0.47350727,  N/A
19860922, 0.47449585, 0.47449585, 0.47449585, 0.47449585,  N/A
19860923, 0.48100048, 0.48100048, 0.48100048, 0.48100048,  N/A
19860924, 0.48049202, 0.48049202, 0.48049202, 0.48049202,  N/A
19860925, 0.47819434, 0.47819434, 0.47819434, 0.47819434,  N/A
19860926, 0.48400368, 0.48400368, 0.48400368, 0.48400368,  N/A
19860929, 0.49149710, 0.49149710, 0.49149710, 0.49149710,  N/A
19860930, 0.48820973, 0.48820973, 0.48820973, 0.48820973,  N/A
19861001, 0.48820973, 0.48820973, 0.48820973, 0.48820973,  N/A
19861002, 0.50251256, 0.50251256, 0.50251256, 0.50251256,  N/A
19861003, 0.50530571, 0.50530571, 0.50530571, 0.50530571,  N/A
19861006, 0.50599605, 0.50599605, 0.50599605, 0.50599605,  N/A
19861007, 0.50431187, 0.50431187, 0.50431187, 0.50431187,  N/A
19861008, 0.50150451, 0.50150451, 0.50150451, 0.50150451,  N/A
19861009, 0.51101232, 0.51101232, 0.51101232, 0.51101232,  N/A
19861010, 0.51049058, 0.51049058, 0.51049058, 0.51049058,  N/A
19861014, 0.50299281, 0.50299281, 0.50299281, 0.50299281,  N/A
19861015, 0.50100200, 0.50100200, 0.50100200, 0.50100200,  N/A
19861016, 0.50150451, 0.50150451, 0.50150451, 0.50150451,  N/A
19861017, 0.49699319, 0.49699319, 0.49699319, 0.49699319,  N/A
19861020, 0.50150451, 0.50150451, 0.50150451, 0.50150451,  N/A
19861021, 0.50050050, 0.50050050, 0.50050050, 0.50050050,  N/A
19861022, 0.50599605, 0.50599605, 0.50599605, 0.50599605,  N/A
19861023, 0.50650864, 0.50650864, 0.50650864, 0.50650864,  N/A
19861024, 0.50800102, 0.50800102, 0.50800102, 0.50800102,  N/A
