Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:07 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:07 EST,paperUSD,99998.0,100000.0,1980989.536,-238.192,-2.0,0.0,USD,99759.808,99763.808,-236.192
20160410 20:06:16 EST,paperUSD,99956.4,99960.4,1980989.536,193.888,-43.6,-39.6,USD,100150.288,100156.288,195.888
20160410 21:05:16 EST,paperUSD,99953.52,99959.52,1980989.536,-199.472,-46.48,-40.48,USD,99754.048,99762.048,-197.472
20160410 21:35:33 EST,paperUSD,99951.52,99959.52,1961940.352,-396.944,-48.48,-40.48,USD,99554.576,99564.576,-394.944
20160410 22:03:45 EST,paperUSD,99948.64,99958.64,1980990.416,-199.472,-51.36,-41.36,USD,99749.168,99761.168,-197.472
20160411 00:04:15 EST,paperUSD,99945.76,99957.76,1980990.416,193.888,-54.24,-42.24,USD,100139.648,100153.648,195.888
20160411 03:05:48 EST,paperUSD,99943.76,99957.76,1961940.352,389.776,-56.24,-42.24,USD,100333.536,100349.536,391.776
20160411 03:36:01 EST,paperUSD,99940.88,99956.88,1980989.536,193.888,-59.12,-43.12,USD,100134.768,100152.768,195.888
20160411 04:05:46 EST,paperUSD,99938.88,99956.88,1961939.472,389.776,-61.12,-43.12,USD,100328.656,100348.656,391.776
20160411 04:36:01 EST,paperUSD,99936.0,99956.0,1980988.656,193.888,-64.0,-44.0,USD,100129.888,100151.888,195.888
20160411 08:05:46 EST,paperUSD,99934.0,99956.0,1961938.592,389.776,-66.0,-44.0,USD,100323.776,100347.776,391.776
20160411 08:35:34 EST,paperUSD,99931.12,99955.12,1980987.776,193.888,-68.88,-44.88,USD,100125.008,100151.008,195.888
20160411 09:35:34 EST,paperUSD,99929.12,99955.12,1961937.712,389.776,-70.88,-44.88,USD,100318.896,100346.896,391.776
