Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160410 17:15:04 EST,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160410 17:15:04 EST,paperUSD,99998.0,100000.0,1986381.4,-11.8,-2.0,0.0,USD,99986.2,99990.2,-9.8
20160410 19:38:50 EST,paperUSD,99980.6,99984.6,1986381.4,-9.0,-19.4,-15.4,USD,99971.6,99977.6,-7.0
20160410 21:38:55 EST,paperUSD,99976.6,99982.6,1972749.4,5.2,-23.4,-17.4,USD,99981.8,99989.8,7.2
20160410 22:06:09 EST,paperUSD,99970.6,99978.6,1972749.4,-16.0,-29.4,-21.4,USD,99954.6,99964.6,-14.0
20160410 22:38:29 EST,paperUSD,99964.6,99974.6,1986381.4,1.6,-35.4,-25.4,USD,99966.2,99978.2,3.6
20160410 23:38:01 EST,paperUSD,99960.6,99972.6,1986381.4,-9.0,-39.4,-27.4,USD,99951.6,99965.6,-7.0
20160411 03:08:45 EST,paperUSD,99958.6,99972.6,1972747.4,-16.0,-41.4,-27.4,USD,99942.6,99958.6,-14.0
20160411 03:39:32 EST,paperUSD,99954.6,99970.6,1986379.4,-9.0,-45.4,-29.4,USD,99945.6,99963.6,-7.0
20160411 05:38:06 EST,paperUSD,99952.6,99970.6,1972745.4,-16.0,-47.4,-29.4,USD,99936.6,99956.6,-14.0
20160411 06:09:22 EST,paperUSD,99948.6,99968.6,1986377.4,-9.0,-51.4,-31.4,USD,99939.6,99961.6,-7.0
20160411 07:09:22 EST,paperUSD,99946.6,99968.6,1972743.4,-16.0,-53.4,-31.4,USD,99930.6,99954.6,-14.0
20160411 07:39:07 EST,paperUSD,99942.6,99966.6,1986375.4,-9.0,-57.4,-33.4,USD,99933.6,99959.6,-7.0
20160411 08:39:09 EST,paperUSD,99940.6,99966.6,1972741.4,-16.0,-59.4,-33.4,USD,99924.6,99952.6,-14.0
20160411 09:39:12 EST,paperUSD,99936.6,99964.6,1986373.4,-9.0,-63.4,-35.4,USD,99927.6,99957.6,-7.0
20160411 10:08:55 EST,paperUSD,99934.6,99964.6,1972739.4,-16.0,-65.4,-35.4,USD,99918.6,99950.6,-14.0
