symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDJPY,USD,,-200000.0,-200000.0,108.41,108.41,95577.24,2.0,-845.1128576,-184.164048,-176.44,Paper,JPY,-841.28
CADJPY,CAD,,-100000.0,-100000.0,82.8895,82.8895,72942.76,2.9177104,-131.8,58.2022896,65.12,Paper,JPY,-129.8
