Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl
20160314  00:48:10,paperUSD,100000.0,100000.0,2000000.0,0.0,0.0,0.0,USD,100000.0,100000.0,0.0
20160314  00:48:10,paperUSD,99998.0,100000.0,1949928.0,-6.84,-2.0,0.0,USD,99991.16,99995.16,-4.84
20160314  00:56:22,paperUSD,99996.0,100000.0,1894120.5,-1.51,-4.0,0.0,USD,99994.49,100002.49,2.49
20160314  00:56:25,paperUSD,99994.0,100000.0,1838313.0,-2.99225,-6.0,0.0,USD,99991.00775,100001.24,1.24
20160314  00:59:08,paperUSD,99999.5,100007.5,1894128.0,-14.61,-0.499999999995,7.5,USD,99984.89,99996.89,-10.61
20160314  00:59:13,paperUSD,100005.0,100015.0,1949943.0,-21.36,5.00000000001,15.0,USD,99983.64,99995.64,-19.36
20160314  01:02:08,paperUSD,100003.0,100015.0,1894138.0,-20.83,3.00000000001,15.0,USD,99982.17,99998.17,-16.83
20160314  01:02:13,paperUSD,100001.0,100015.0,1838330.5,-20.81231,1.00000000001,15.0,USD,99980.18769,99998.42,-16.58
20160314  01:05:13,paperUSD,99990.25,100006.25,1894128.0,-21.87,-9.74999999999,6.25,USD,99968.38,99988.38,-17.87
20160314  01:05:16,paperUSD,99979.5,99997.5,1949925.5,-6.62,-20.5,-2.5,USD,99972.88,99992.88,-4.62
20160314  01:08:27,paperUSD,99977.5,99997.5,1894131.5,-1.57,-22.5,-2.5,USD,99975.93,99999.93,2.43
20160314  01:08:30,paperUSD,99975.5,99997.5,1838339.0,-2.05168999999,-24.5,-2.5,USD,99973.44831,99999.68,2.18000000001
20160314  01:11:54,paperUSD,99975.25,99999.25,1894134.0,0.510000000009,-24.75,-0.75,USD,99975.76,100003.76,4.51000000001
20160314  01:11:54,paperUSD,99975.0,100001.0,1949929.0,-0.239999999998,-25.0,1.0,USD,99974.76,100002.76,1.76
20160314  01:12:02,paperUSD,99973.0,100001.0,1911989.0,1.51999999999,-27.0,1.0,USD,99974.52,100006.52,5.51999999999
20160314  01:15:17,paperUSD,99971.0,100001.0,1856176.5,1.66,-29.0,1.0,USD,99972.66,100008.66,7.66
20160314  01:15:21,paperUSD,99969.0,100001.0,1800364.0,1.67749000001,-31.0,1.0,USD,99970.67749,100008.91,7.91000000001
20160314  01:18:09,paperUSD,99967.0,100001.0,1856176.5,-11.67,-33.0,1.0,USD,99955.33,99995.33,-5.67
20160314  01:18:12,paperUSD,99965.0,100001.0,1911989.0,-17.42,-35.0,1.0,USD,99947.58,99987.58,-13.42
20160314  01:21:18,paperUSD,99963.0,100001.0,1856164.0,-32.5,-37.0,1.0,USD,99930.5,99974.5,-26.5
20160314  01:21:21,paperUSD,99961.0,100001.0,1800339.0,-31.23306,-39.0,1.0,USD,99929.76694,99976.0,-25.0
20160314  01:24:34,paperUSD,99951.5,99993.5,1856156.5,-38.03,-48.5,-6.5,USD,99913.47,99961.47,-32.03
20160314  01:24:34,paperUSD,99942.0,99986.0,1911974.0,-28.03,-58.0,-14.0,USD,99913.97,99961.97,-24.03
20160314  01:27:22,paperUSD,99940.0,99986.0,1856156.5,-28.28,-60.0,-14.0,USD,99911.72,99963.72,-22.28
20160314  01:27:28,paperUSD,99938.0,99986.0,1800339.0,-32.51254,-62.0,-14.0,USD,99905.48746,99959.72,-26.28
20160314  01:30:17,paperUSD,99928.5,99978.5,1856149.0,-43.17,-71.5,-21.5,USD,99885.33,99941.33,-37.17
20160314  01:30:21,paperUSD,99919.0,99971.0,1911959.0,-29.67,-81.0,-29.0,USD,99889.33,99945.33,-25.67
20160314  01:33:57,paperUSD,99917.0,99971.0,1856144.0,-59.11,-83.0,-29.0,USD,99857.89,99917.89,-53.11
20160314  01:34:03,paperUSD,99915.0,99971.0,1800329.0,-51.50275,-85.0,-29.0,USD,99863.49725,99925.73,-45.27
20160314  01:38:45,paperUSD,99965.5,100023.5,1838216.5,2.02686999999,-34.5,23.5,USD,99967.52687,100029.76,6.25999999999
