trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,currency,balance,commission,margin_available,mark_to_mkt,pure_mark_to_mkt,purebalance,pure_unr_pnl,unr_pnl
2.0,56.72,20160410 21:35:55 EST,20160410 21:35:55 EST,20160410 21:35:55 EST,152.916,,GBPJPY,long,,20160410 17:16:02 EST,closed,20160410 17:16:02 EST,152.571,,,2.0,2.0,,GBPJPY,,60.72,-2.0,JPY,100054.72,4.0,1985422.624,100129.104,100137.104,100060.72,308.0,306.0
1.0,-40.96,20160410 21:36:31 EST,20160410 21:36:31 EST,20160410 21:36:31 EST,83.381,,CADJPY,short,,20160410 17:15:54 EST,closed,20160410 17:15:54 EST,83.171,,,2.0,2.0,,CADJPY,,-36.96,2.0,JPY,100013.76,4.0,1973184.464,100262.032,100274.032,100023.76,76.384,74.384
4.0,-18.864,20160411 15:16:53 EST,20160411 15:16:53 EST,20160411 15:16:53 EST,83.368,,CADJPY,long,,20160411 04:28:30 EST,closed,20160410 21:36:31 EST,83.381,,,4.0,4.0,,CADJPY,,-6.864,-2.0,JPY,99981.616,12.0,1973182.88,100229.888,100261.888,100011.616,37.488,35.488
3.0,-19.92,20160411 15:16:57 EST,20160411 15:16:57 EST,20160411 15:16:57 EST,152.931,,GBPJPY,short,,20160411 04:29:00 EST,closed,20160410 21:35:55 EST,152.916,,,4.0,4.0,,GBPJPY,,-7.92,2.0,JPY,99976.976,12.0,2000098.736,99976.976,100008.976,100008.976,250.272,248.272
5.0,-18.864,20160412 10:29:37 EST,20160412 10:29:37 EST,20160412 10:29:37 EST,83.368,,CADJPY,long,,20160412 04:49:39 EST,closed,20160412 01:48:00 EST,83.381,,,4.0,4.0,,CADJPY,,-6.864,-2.0,JPY,99942.832,12.0,1973183.936,100191.104,100247.104,99996.832,37.488,35.488
6.0,-19.92,20160412 10:29:37 EST,20160412 10:29:37 EST,20160412 10:29:37 EST,152.931,,GBPJPY,short,,20160412 04:49:42 EST,closed,20160412 01:48:02 EST,152.916,,,4.0,4.0,,GBPJPY,,-7.92,2.0,JPY,99938.192,12.0,2000099.792,99938.192,99994.192,99994.192,250.272,248.272
7.0,10.128,20160413 10:23:41 EST,20160413 10:23:41 EST,20160413 10:23:41 EST,85.4,,CADJPY,long,,20160413 09:12:02 EST,closed,20160413 07:58:10 EST,85.3485,,,4.0,4.0,,CADJPY,,18.128,-2.0,JPY,99971.184,8.0,1972722.112,99924.832,99996.832,100041.184,-9.416,-11.416
8.0,69.44,20160413 10:24:12 EST,20160413 10:24:12 EST,20160413 10:24:12 EST,155.274,,GBPJPY,short,,20160413 09:12:33 EST,closed,20160413 07:58:11 EST,155.494,,,4.0,4.0,,GBPJPY,,77.44,2.0,JPY,100017.76,8.0,2000040.48,100017.76,100089.76,100089.76,-44.352,-46.352
10.0,-8.576,20160414 00:48:07 EST,20160414 00:48:07 EST,20160414 00:48:07 EST,85.202,,CADJPY,long,,20160413 12:20:10 EST,closed,20160413 12:20:10 EST,85.228,,,2.0,2.0,,CADJPY,,-4.576,-2.0,JPY,100007.184,4.0,1972721.056,99943.056,100023.056,100085.184,-1.232,-3.232
9.0,58.304,20160414 00:48:10 EST,20160414 00:48:10 EST,20160414 00:48:10 EST,154.844,,GBPJPY,short,,20160413 12:19:39 EST,closed,20160413 12:19:39 EST,155.198,,,2.0,2.0,,GBPJPY,,62.304,2.0,JPY,100067.488,4.0,1999973.6,100067.488,100147.488,100147.488,-62.128,-64.128
