permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,81.873,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160410 20:26:42 EST,,0.0,99998.0,1985590.352,100213.712,81.873,100217.712,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,113.527,20000.0,-20000.0,-2.0,SLD,CHF,JPY,20160410 20:26:43 EST,,0.0,99996.0,1965609.6,100057.12,113.527,100065.12,100000.0,-2.0
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,81.859,20000.0,0.0,-4.464,SLD,AUD,JPY,20160410 22:53:43 EST,,-2.464,99991.536,1980016.784,99836.944,81.873,99844.944,99997.536,-4.464
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,113.541,20000.0,0.0,-4.464,BOT,CHF,JPY,20160410 22:54:17 EST,,-2.464,99987.072,2000000.0,99987.072,113.527,99995.072,99995.072,-4.464
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160411 01:14:24 EST,,0.0,99985.072,1985592.816,99760.96,81.859,99772.96,99995.072,-2.0
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160411 01:14:25 EST,,0.0,99983.072,1965609.6,99904.624,113.541,99920.624,99995.072,-2.0
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,81.873,20000.0,0.0,-4.464,BOT,AUD,JPY,20160411 01:44:40 EST,,-2.464,99978.608,1980019.248,100124.272,81.859,100140.272,99992.608,-4.464
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160411 01:44:41 EST,,-2.464,99974.144,2000000.0,99974.144,113.541,99990.144,99990.144,-4.464
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,81.873,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160411 02:14:54 EST,,0.0,99972.144,1985590.352,100187.856,81.873,100207.856,99990.144,-2.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,113.527,20000.0,-20000.0,-2.0,SLD,CHF,JPY,20160411 02:14:56 EST,,0.0,99970.144,1965609.6,100031.264,113.527,100055.264,99990.144,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,113.541,20000.0,0.0,-4.464,BOT,CHF,JPY,20160411 03:49:09 EST,,-2.464,99965.68,1985592.816,100181.392,113.527,100205.392,99987.68,-4.464
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,81.859,20000.0,0.0,-4.464,SLD,AUD,JPY,20160411 03:49:40 EST,,-2.464,99961.216,2000000.0,99961.216,81.873,99985.216,99985.216,-4.464
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160411 04:08:21 EST,,0.0,99959.216,1985592.816,99735.104,81.859,99763.104,99985.216,-2.0
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160411 04:08:21 EST,,0.0,99957.216,1965609.6,99878.768,113.541,99910.768,99985.216,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,81.873,20000.0,0.0,-4.464,BOT,AUD,JPY,20160411 21:05:59 EST,,-2.464,99952.752,1980019.248,100098.416,81.859,100130.416,99982.752,-4.464
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160411 21:06:00 EST,,-2.464,99948.288,2000000.0,99948.288,113.541,99980.288,99980.288,-4.464
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160411 21:44:41 EST,,0.0,99946.288,1985592.816,99722.176,81.859,99758.176,99980.288,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160411 21:44:44 EST,,0.0,99944.288,1965609.6,99865.84,113.541,99905.84,99980.288,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,81.873,20000.0,0.0,-4.464,BOT,AUD,JPY,20160412 04:09:15 EST,,-2.464,99939.824,1980019.248,100085.488,81.859,100125.488,99977.824,-4.464
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,113.527,20000.0,0.0,-4.464,SLD,CHF,JPY,20160412 04:09:16 EST,,-2.464,99935.36,2000000.0,99935.36,113.541,99975.36,99975.36,-4.464
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,81.859,20000.0,-20000.0,-2.0,SLD,AUD,JPY,20160412 04:36:55 EST,,0.0,99933.36,1985592.816,99709.248,81.859,99753.248,99975.36,-2.0
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,113.541,20000.0,20000.0,-2.0,BOT,CHF,JPY,20160412 04:36:56 EST,,0.0,99931.36,1965609.6,99852.912,113.541,99900.912,99975.36,-2.0
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,83.565,20000.0,0.0,-302.256,BOT,AUD,JPY,20160413 20:35:11 EST,,-300.256,99629.104,1980317.04,99555.824,81.859,99603.824,99675.104,-302.256
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,113.136,20000.0,0.0,-73.28,SLD,CHF,JPY,20160413 20:35:12 EST,,-71.28,99555.824,2000228.976,99555.824,113.541,99603.824,99603.824,-73.28
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,83.469,20000.0,20000.0,-2.0,BOT,AUD,JPY,20160413 21:53:39 EST,,0.0,99553.824,1985538.432,99546.72,83.469,99598.72,99603.824,-2.0
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,113.139,20000.0,-20000.0,-2.0,SLD,CHF,JPY,20160413 21:54:11 EST,,0.0,99551.824,1965625.968,99539.376,113.139,99595.376,99603.824,-2.0
