symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDJPY,USD,,20000.0,20000.0,108.656,108.656,-19123.456,2.0,-2.352,-2.0,0.0,Paper,JPY,-0.352000000002
CADJPY,CAD,,-20000.0,-20000.0,84.63,84.63,-14894.88,2.0,-2.704,-2.0,0.0,Paper,JPY,-0.704000000001
