permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,mark_to_mkt,openprice,pure_mark_to_mkt,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,73.563,20000.0,-20000.0,-2.0,SLD,NZD,JPY,20160410 17:15:03 EST,,0.0,99998.0,1987052.912,99828.8,73.563,99832.8,100000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,73.783,40000.0,20000.0,-40.72,BOT,NZD,JPY,20160410 19:32:33 EST,,-38.72,99957.28,1987052.912,100083.056,73.783,100089.056,99961.28,-40.72
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,73.774,40000.0,-20000.0,-3.584,SLD,NZD,JPY,20160410 21:01:56 EST,,-1.584,99953.696,1987052.912,99821.632,73.774,99829.632,99959.696,-3.584
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,73.774,20000.0,-40000.0,-2.0,SLD,NZD,JPY,20160410 21:32:21 EST,,0.0,99951.696,1974068.688,99689.568,73.774,99699.568,99959.696,-2.0
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,73.783,20000.0,-20000.0,-3.584,BOT,NZD,JPY,20160410 22:06:39 EST,,-1.584,99948.112,1987054.496,99816.048,73.774,99828.048,99958.112,-3.584
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,73.783,60000.0,40000.0,-3.584,BOT,NZD,JPY,20160410 23:15:17 EST,,-1.584,99944.528,1974068.688,100198.08,73.783,100212.08,99956.528,-3.584
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160410 23:39:33 EST,,-1.584,99940.944,1987052.912,100066.72,73.783,100082.72,99954.944,-3.584
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 01:32:32 EST,,0.0,99938.944,1974067.104,100192.496,73.783,100210.496,99954.944,-2.0
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 02:03:18 EST,,-1.584,99935.36,1987051.328,100061.136,73.783,100081.136,99953.36,-3.584
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 03:02:15 EST,,0.0,99933.36,1974065.52,100186.912,73.783,100208.912,99953.36,-2.0
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 03:33:30 EST,,-1.584,99929.776,1987049.744,100055.552,73.783,100079.552,99951.776,-3.584
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 04:02:16 EST,,0.0,99927.776,1974063.936,100181.328,73.783,100207.328,99951.776,-2.0
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 05:02:13 EST,,-1.584,99924.192,1987048.16,100049.968,73.783,100077.968,99950.192,-3.584
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 07:02:16 EST,,0.0,99922.192,1974062.352,100175.744,73.783,100205.744,99950.192,-2.0
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,73.774,20000.0,20000.0,-3.584,SLD,NZD,JPY,20160411 07:32:01 EST,,-1.584,99918.608,1987046.576,100044.384,73.783,100076.384,99948.608,-3.584
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,73.783,20000.0,40000.0,-2.0,BOT,NZD,JPY,20160411 08:32:31 EST,,0.0,99916.608,1974060.768,100170.16,73.783,100204.16,99948.608,-2.0
