PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
43,1457370346,,,0.99514,,forex,short,2016-03-07 12:05:46,1457370346,open,2016-03-07 12:04:12,0.99610,10000,,0,5,,USDCHF,,101020852,
281,1457370346,2016-03-07 12:03:50,1457370230,1.4262,,forex,long,,1457366748,closed,2016-03-07 11:04:07,1.42059,10000,,5,5,,GBPUSD,,101019164,
93,1457370346,2016-03-06 21:04:19,1457316259,1.33449,,forex,long,,1457118374,closed,2016-03-04 14:05:10,1.33202,10000,,5,5,,USDCAD,,100998941,
306,1457370346,2016-03-07 05:03:42,1457345022,1.41496,,forex,short,,1457327135,closed,2016-03-07 00:03:52,1.42107,10000,,5,5,,GBPUSD,,101010761,
-163,1457370347,2016-03-07 12:04:33,1457370273,1.32952,,forex,long,,1457363155,closed,2016-03-07 10:04:55,1.33386,10000,,5,5,,USDCAD,,101017145,
125,1457334727,2016-03-04 04:03:28,1457082208,0.99392,,forex,long,,1457079584,closed,2016-03-04 02:03:48,0.99144,10000,,5,5,,USDCHF,,100986328,
-16,1457370347,2016-03-04 13:04:02,1457114642,113.934,,forex,short,,1457111157,closed,2016-03-04 12:04:33,113.89700,10000,,5,5,,USDJPY,,100996263,
29,1457370347,2016-03-04 14:04:25,1457118265,0.99435,,forex,long,,1457114734,closed,2016-03-04 13:04:01,0.99377,10000,,5,5,,USDCHF,,100997436,
15,1457370347,2016-03-06 23:04:37,1457323477,1.33409,,forex,short,,1457316333,closed,2016-03-06 21:04:30,1.33449,10000,,5,5,,USDCAD,,101008162,
77,1457327537,2016-03-04 01:01:08,1457071268,113.87500,,forex,long,,1457079585,closed,2016-03-04 00:16:32,113.69900,10000,,5,5,,USDJPY,,100984455,
178,1457366748,,,1.09795,,forex,long,2016-03-07 11:05:48,1457366748,open,2016-03-07 11:03:56,1.09788,10000,,0,5,,EURUSD,,101019152,
184,1457370347,2016-03-07 05:03:28,1457345008,1.09536,,forex,short,,1457323553,closed,2016-03-06 23:03:53,1.09904,10000,,5,5,,EURUSD,,101008964,
25,1457349096,2016-03-04 07:03:31,1457093011,1.41559,,forex,short,,1457079585,closed,2016-03-04 03:04:01,1.41608,10000,,5,5,,GBPUSD,,100986752,
-5,1457370347,,,1.32922,,forex,short,2016-03-07 12:05:47,1457370347,open,2016-03-07 12:04:44,1.32930,10000,,0,5,,USDCAD,,101020865,
11,1457370347,2016-03-06 19:03:29,1457309009,1.09942,,forex,short,,1457305528,closed,2016-03-06 18:03:37,1.09963,10000,,5,5,,EURUSD,,101006988,
57,1457370347,2016-03-06 18:03:27,1457305407,1.0996,,forex,long,,1457093127,closed,2016-03-04 07:03:30,1.09846,10000,,5,5,,EURUSD,,100988364,
-10,1457370347,2016-03-07 00:03:41,1457327021,1.42104,,forex,long,,1457323553,closed,2016-03-06 23:04:06,1.42124,10000,,5,5,,GBPUSD,,101008967,
0,1457334727,2016-03-04 03:04:35,1457078675,1.34182,,forex,long,,1457079584,closed,2016-03-04 02:04:23,1.34181,10000,,5,5,,USDCAD,,100986334,
270,1457118374,,,114.22400,,forex,short,2016-03-04 14:06:14,1457118374,open,2016-03-04 14:04:48,114.20500,10000,,0,5,,USDJPY,,100998923,
-171,1457370347,2016-03-04 13:03:50,1457114630,0.99392,,forex,short,,1457100365,closed,2016-03-04 09:04:31,0.99052,10000,,5,5,,USDCHF,,100990171,
1,1457370347,2016-03-07 02:03:42,1457334222,0.99432,,forex,short,,1457118374,closed,2016-03-04 14:04:36,0.99434,10000,,5,5,,USDCHF,,100998920,
48,1457370347,2016-03-04 14:04:13,1457118253,1.42183,,forex,short,,1457111157,closed,2016-03-04 12:04:11,1.42278,10000,,5,5,,GBPUSD,,100996259,
8,1457370347,2016-03-07 09:03:43,1457359423,1.41507,,forex,long,,1457345134,closed,2016-03-07 05:03:52,1.41491,10000,,5,5,,GBPUSD,,101012897,
55,1457370347,2016-03-06 23:03:54,1457323434,1.42132,,forex,short,,1457305528,closed,2016-03-06 18:03:49,1.42242,10000,,5,5,,GBPUSD,,101006991,
-6,1457370347,2016-03-06 22:03:21,1457319801,1.09901,,forex,short,,1457316333,closed,2016-03-06 21:03:37,1.09890,10000,,5,5,,EURUSD,,101008159,
3,1457327538,2016-03-04 01:01:10,1457071270,1.34171,,forex,long,,1457079585,closed,2016-03-04 00:16:34,1.34162,10000,,5,5,,USDCAD,,100984459,
-45,1457330734,2016-03-04 02:03:25,1457075005,1.41642,,forex,short,,1457079585,closed,2016-03-04 00:16:30,1.41553,10000,,5,5,,GBPUSD,,100984451,
50,1457334727,2016-03-04 03:04:13,1457078653,113.93000,,forex,long,,1457079584,closed,2016-03-04 02:04:01,113.81700,10000,,5,5,,USDJPY,,100986331,
104,1457341925,2016-03-04 05:03:47,1457085827,113.69200,,forex,short,,1457079584,closed,2016-03-04 03:04:24,113.92800,10000,,5,5,,USDJPY,,100986755,
97,1457370347,2016-03-07 10:04:44,1457363084,1.33407,,forex,short,,1457359541,closed,2016-03-07 09:04:37,1.33666,10000,,5,5,,USDCAD,,101015055,
