PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
93,1457319924,2016-03-06 21:04:19,1457316259,1.33449,,forex,long,,1457118374,closed,2016-03-04 14:05:10,1.33202,10000,,5,5,,USDCAD,,100998941,
125,1457319924,2016-03-04 04:03:28,1457082208,0.99392,,forex,long,,1457079584,closed,2016-03-04 02:03:48,0.99144,10000,,5,5,,USDCHF,,100986328,
-16,1457319924,2016-03-04 13:04:02,1457114642,113.934,,forex,short,,1457111157,closed,2016-03-04 12:04:33,113.89700,10000,,5,5,,USDJPY,,100996263,
29,1457319924,2016-03-04 14:04:25,1457118265,0.99435,,forex,long,,1457114734,closed,2016-03-04 13:04:01,0.99377,10000,,5,5,,USDCHF,,100997436,
-17,1457316333,,,1.33429,,forex,short,2016-03-06 21:05:33,1457316333,open,2016-03-06 21:04:30,1.33449,10000,,0,5,,USDCAD,,101008162,
77,1457319924,2016-03-04 01:01:08,1457071268,113.875,,forex,long,,1457079585,closed,2016-03-04 00:16:32,113.69900,10000,,5,5,,USDJPY,,100984455,
25,1457319924,2016-03-04 07:03:31,1457093011,1.41559,,forex,short,,1457079585,closed,2016-03-04 03:04:01,1.41608,10000,,5,5,,GBPUSD,,100986752,
11,1457319924,2016-03-06 19:03:29,1457309009,1.09942,,forex,short,,1457305528,closed,2016-03-06 18:03:37,1.09963,10000,,5,5,,EURUSD,,101006988,
57,1457319924,2016-03-06 18:03:27,1457305407,1.0996,,forex,long,,1457093127,closed,2016-03-04 07:03:30,1.09846,10000,,5,5,,EURUSD,,100988364,
0,1457319924,2016-03-04 03:04:35,1457078675,1.34182,,forex,long,,1457079584,closed,2016-03-04 02:04:23,1.34181,10000,,5,5,,USDCAD,,100986334,
213,1457118374,,,114.22400,,forex,short,2016-03-04 14:06:14,1457118374,open,2016-03-04 14:04:48,114.20500,10000,,0,5,,USDJPY,,100998923,
-171,1457319924,2016-03-04 13:03:50,1457114630,0.99392,,forex,short,,1457100365,closed,2016-03-04 09:04:31,0.99052,10000,,5,5,,USDCHF,,100990171,
8,1457118374,,,0.99446,,forex,short,2016-03-04 14:06:14,1457118374,open,2016-03-04 14:04:36,0.99434,10000,,0,5,,USDCHF,,100998920,
48,1457319924,2016-03-04 14:04:13,1457118253,1.42183,,forex,short,,1457111157,closed,2016-03-04 12:04:11,1.42278,10000,,5,5,,GBPUSD,,100996259,
97,1457305528,,,1.42250,,forex,short,2016-03-06 18:05:28,1457305528,open,2016-03-06 18:03:49,1.42242,10000,,0,5,,GBPUSD,,101006991,
-6,1457319924,2016-03-06 22:03:21,1457319801,1.09901,,forex,short,,1457316333,closed,2016-03-06 21:03:37,1.09890,10000,,5,5,,EURUSD,,101008159,
3,1457319924,2016-03-04 01:01:10,1457071270,1.34171,,forex,long,,1457079585,closed,2016-03-04 00:16:34,1.34162,10000,,5,5,,USDCAD,,100984459,
-45,1457319924,2016-03-04 02:03:25,1457075005,1.41642,,forex,short,,1457079585,closed,2016-03-04 00:16:30,1.41553,10000,,5,5,,GBPUSD,,100984451,
50,1457319924,2016-03-04 03:04:13,1457078653,113.93,,forex,long,,1457079584,closed,2016-03-04 02:04:01,113.81700,10000,,5,5,,USDJPY,,100986331,
104,1457319924,2016-03-04 05:03:47,1457085827,113.692,,forex,short,,1457079584,closed,2016-03-04 03:04:24,113.92800,10000,,5,5,,USDJPY,,100986755,
29,1457319924,2016-03-06 18:03:38,1457305418,1.42238,,forex,long,,1457118374,closed,2016-03-04 14:04:25,1.42180,10000,,5,5,,GBPUSD,,100998916,
-1,1457319924,,,1.09899,,forex,long,2016-03-06 22:05:24,1457319924,open,2016-03-06 22:03:32,1.09899,10000,,0,5,,EURUSD,,101008504,
-12,1457319924,2016-03-04 03:03:49,1457078629,1.41609,,forex,long,,1457079584,closed,2016-03-04 02:03:36,1.41633,10000,,5,5,,GBPUSD,,100986325,
100,1457319924,2016-03-04 07:03:43,1457093023,0.99192,,forex,short,,1457082317,closed,2016-03-04 04:03:38,0.99391,10000,,5,5,,USDCHF,,100987262,
-300,1457319924,2016-03-04 12:04:45,1457111085,1.3335,,forex,long,,1457100365,closed,2016-03-04 09:05:03,1.34150,10000,,5,5,,USDCAD,,100990196,
363,1457319924,2016-03-04 12:03:58,1457111038,1.42277,,forex,long,,1457093127,closed,2016-03-04 07:03:42,1.41552,10000,,5,5,,GBPUSD,,100988367,
-4,1457319924,2016-03-04 02:03:50,1457075030,113.851,,forex,short,,1457079584,closed,2016-03-04 01:07:25,113.84300,100,,5,5,0,USDJPY,,100985326,
54,1457319924,2016-03-04 14:04:59,1457118299,1.3321,,forex,short,,1457111157,closed,2016-03-04 12:04:55,1.33353,10000,,5,5,,USDCAD,,100996268,
120,1457319924,2016-03-04 14:04:37,1457118277,114.206,,forex,long,,1457114734,closed,2016-03-04 13:04:12,113.93200,10000,,5,5,,USDJPY,,100997450,
99,1457319924,2016-03-04 09:04:52,1457100292,1.34192,,forex,short,,1457085922,closed,2016-03-04 05:04:21,1.34458,10000,,5,5,,USDCAD,,100987717,
41,1457319924,2016-03-04 02:03:37,1457075017,0.99151,,forex,short,,1457079585,closed,2016-03-04 00:16:31,0.99232,10000,,5,5,,USDCHF,,100984453,
-207,1457319924,2016-03-04 07:03:19,1457092999,1.09863,,forex,short,,1457079584,closed,2016-03-04 00:16:28,1.09450,10000,,5,5,,EURUSD,,100984449,
