PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
50,1457334727,2016-03-04 03:04:13,1457078653,113.93000,,forex,long,,1457079584,closed,2016-03-04 02:04:01,113.81700,10000,,5,5,,USDJPY,,100986331,
97,1457449302,2016-03-07 10:04:44,1457363084,1.33407,,forex,short,,1457359541,closed,2016-03-07 09:04:37,1.33666,10000,,5,5,,USDCAD,,101015055,
29,1457449302,2016-03-06 18:03:38,1457305418,1.42238,,forex,long,,1457118374,closed,2016-03-04 14:04:25,1.42180,10000,,5,5,,GBPUSD,,100998916,
0,1457449302,2016-03-08 02:03:28,1457420608,1.10202,,forex,long,,1457415666,closed,2016-03-08 00:38:52,1.10202,10000,,5,5,,EURUSD,,101066579,
3,1457449302,2016-03-06 23:03:42,1457323422,1.09904,,forex,long,,1457319924,closed,2016-03-06 22:03:32,1.09899,10000,,5,5,,EURUSD,,101008504,
-12,1457334727,2016-03-04 03:03:49,1457078629,1.41609,,forex,long,,1457079584,closed,2016-03-04 02:03:36,1.41633,10000,,5,5,,GBPUSD,,100986325,
54,1457374410,2016-03-04 14:04:59,1457118299,1.33210,,forex,short,,1457111157,closed,2016-03-04 12:04:55,1.33353,10000,,5,5,,USDCAD,,100996268,
99,1457356297,2016-03-04 09:04:52,1457100292,1.34192,,forex,short,,1457085922,closed,2016-03-04 05:04:21,1.34458,10000,,5,5,,USDCAD,,100987717,
11,1457449302,2016-03-08 01:03:39,1457417019,0.99349,,forex,long,,1457415667,closed,2016-03-08 00:39:14,0.99328,10000,,5,5,,USDCHF,,101066582,
41,1457330734,2016-03-04 02:03:37,1457075017,0.99151,,forex,short,,1457079585,closed,2016-03-04 00:16:31,0.99232,10000,,5,5,,USDCHF,,100984453,
350,1457449302,2016-03-08 06:03:52,1457435032,0.74296,,forex,long,,1457079584,closed,2016-03-04 00:16:33,0.73596,10000,,5,5,,AUDUSD,,100984457,
80,1457341925,2016-03-04 05:04:10,1457085850,1.34457,,forex,long,,1457082317,closed,2016-03-04 04:04:13,1.34241,10000,,5,5,,USDCAD,,100987265,
90,1457367143,2016-03-04 12:04:22,1457111062,113.89700,,forex,long,,1457085922,closed,2016-03-04 05:03:59,113.69100,10000,,5,5,,USDJPY,,100987700,
-23,1457334727,2016-03-04 04:03:59,1457082239,1.34244,,forex,short,,1457079585,closed,2016-03-04 03:04:47,1.34183,10000,,5,5,,USDCAD,,100986760,
54,1457449302,2016-03-08 01:03:27,1457417007,1.42476,,forex,short,,1457406580,closed,2016-03-07 20:05:29,1.42530,10000,,10,10,,GBPUSD,,101062382,
16,1457449302,2016-03-07 09:04:25,1457359465,1.3365,,forex,long,,1457352323,closed,2016-03-07 07:04:21,1.33607,10000,,5,5,,USDCAD,,101013794,
77,1457427931,,,1.10352,,forex,long,2016-03-08 04:05:31,1457427931,open,2016-03-08 04:03:27,1.10316,10000,,0,5,,EURUSD,,101072100,
54,1457449302,2016-03-08 02:04:04,1457420644,113.038,,forex,short,,1457417124,closed,2016-03-08 01:04:02,113.16000,10000,,5,5,,USDJPY,,101066724,
93,1457449302,2016-03-06 21:04:19,1457316259,1.33449,,forex,long,,1457118374,closed,2016-03-04 14:05:10,1.33202,10000,,5,5,,USDCAD,,100998941,
87,1457449302,2016-03-08 00:39:03,1457415543,0.99342,,forex,short,,1457406580,closed,2016-03-07 20:05:52,0.99515,10000,,5,5,,USDCHF,,101062387,
306,1457449302,2016-03-07 05:03:42,1457345022,1.41496,,forex,short,,1457327135,closed,2016-03-07 00:03:52,1.42107,10000,,5,5,,GBPUSD,,101010761,
-163,1457449302,2016-03-07 12:04:33,1457370273,1.32952,,forex,long,,1457363155,closed,2016-03-07 10:04:55,1.33386,10000,,5,5,,USDCAD,,101017145,
125,1457334727,2016-03-04 04:03:28,1457082208,0.99392,,forex,long,,1457079584,closed,2016-03-04 02:03:48,0.99144,10000,,5,5,,USDCHF,,100986328,
-16,1457371110,2016-03-04 13:04:02,1457114642,113.93400,,forex,short,,1457111157,closed,2016-03-04 12:04:33,113.89700,10000,,5,5,,USDJPY,,100996263,
10,1457449302,2016-03-08 00:38:41,1457415521,1.10206,,forex,short,,1457406580,closed,2016-03-07 22:07:08,1.10226,10000,,5,5,,EURUSD,,101063722,
-157,1457431528,,,1.33416,,forex,short,2016-03-08 05:05:28,1457431528,open,2016-03-08 05:04:15,1.33402,10000,,0,5,,USDCAD,,101072715,
77,1457327537,2016-03-04 01:01:08,1457071268,113.87500,,forex,long,,1457079585,closed,2016-03-04 00:16:32,113.69900,10000,,5,5,,USDJPY,,100984455,
99,1457449302,2016-03-07 22:06:52,1457406412,1.10239,,forex,long,,1457392110,closed,2016-03-07 17:03:47,1.10140,10000,,10,10,,EURUSD,,101060772,
25,1457349096,2016-03-04 07:03:31,1457093011,1.41559,,forex,short,,1457079585,closed,2016-03-04 03:04:01,1.41608,10000,,5,5,,GBPUSD,,100986752,
184,1457449302,2016-03-07 05:03:28,1457345008,1.09536,,forex,short,,1457323553,closed,2016-03-06 23:03:53,1.09904,10000,,5,5,,EURUSD,,101008964,
-19,1457449302,2016-03-07 17:03:36,1457388216,1.10159,,forex,short,,1457384733,closed,2016-03-07 16:03:39,1.10121,10000,,5,5,,EURUSD,,101059653,
267,1457449302,2016-03-08 08:01:20,1457442080,1.42037,,forex,short,,1457420750,closed,2016-03-08 02:03:52,1.42571,10000,,5,5,,GBPUSD,,101068917,
-81,1457449302,2016-03-08 03:03:48,1457424228,112.85,,forex,long,,1457420750,closed,2016-03-08 02:04:15,113.03400,10000,,5,5,,USDJPY,,101068926,
0,1457334727,2016-03-04 03:04:35,1457078675,1.34182,,forex,long,,1457079584,closed,2016-03-04 02:04:23,1.34181,10000,,5,5,,USDCAD,,100986334,
-171,1457371110,2016-03-04 13:03:50,1457114630,0.99392,,forex,short,,1457100365,closed,2016-03-04 09:04:31,0.99052,10000,,5,5,,USDCHF,,100990171,
478,1457449302,2016-03-08 00:39:15,1457415555,113.123,,forex,short,,1457118374,closed,2016-03-04 14:04:48,114.20500,10000,,5,5,,USDJPY,,100998923,
54,1457449302,2016-03-07 14:03:53,1457377433,1.32866,,forex,long,,1457373999,closed,2016-03-07 13:05:37,1.32722,10000,,5,5,,USDCAD,,101022888,
-40,1457449302,2016-03-07 20:05:12,1457399112,1.42563,,forex,long,,1457381137,closed,2016-03-07 15:03:49,1.42643,10000,,5,5,,GBPUSD,,101038328,
48,1457374409,2016-03-04 14:04:13,1457118253,1.42183,,forex,short,,1457111157,closed,2016-03-04 12:04:11,1.42278,10000,,5,5,,GBPUSD,,100996259,
8,1457449302,2016-03-07 09:03:43,1457359423,1.41507,,forex,long,,1457345134,closed,2016-03-07 05:03:52,1.41491,10000,,5,5,,GBPUSD,,101012897,
-6,1457449302,2016-03-06 22:03:21,1457319801,1.09901,,forex,short,,1457316333,closed,2016-03-06 21:03:37,1.09890,10000,,5,5,,EURUSD,,101008159,
18,1457449302,2016-03-07 20:05:39,1457399139,0.99515,,forex,long,,1457374000,closed,2016-03-07 13:05:02,0.99479,10000,,5,5,,USDCHF,,101022857,
104,1457341925,2016-03-04 05:03:47,1457085827,113.69200,,forex,short,,1457079584,closed,2016-03-04 03:04:24,113.92800,10000,,5,5,,USDJPY,,100986755,
-11,1457449302,2016-03-07 10:03:52,1457363032,1.09513,,forex,long,,1457345134,closed,2016-03-07 05:03:40,1.09534,10000,,5,5,,EURUSD,,101012894,
35,1457449302,2016-03-08 02:03:41,1457420621,1.42556,,forex,long,,1457417125,closed,2016-03-08 01:03:38,1.42486,10000,,5,5,,GBPUSD,,101066718,
80,1457424627,,,112.89400,,forex,short,2016-03-08 03:10:27,1457424627,open,2016-03-08 03:03:58,112.84100,10000,,0,5,,USDJPY,,101071298,
-300,1457367143,2016-03-04 12:04:45,1457111085,1.33350,,forex,long,,1457100365,closed,2016-03-04 09:05:03,1.34150,10000,,5,5,,USDCAD,,100990196,
100,1457349096,2016-03-04 07:03:43,1457093023,0.99192,,forex,short,,1457082317,closed,2016-03-04 04:03:38,0.99391,10000,,5,5,,USDCHF,,100987262,
-143,1457449302,2016-03-07 11:03:45,1457366625,1.09803,,forex,short,,1457363155,closed,2016-03-07 10:04:02,1.09518,10000,,5,5,,EURUSD,,101017114,
363,1457367143,2016-03-04 12:03:58,1457111038,1.42277,,forex,long,,1457093127,closed,2016-03-04 07:03:42,1.41552,10000,,5,5,,GBPUSD,,100988367,
-295,1457449302,2016-03-07 11:03:56,1457366636,1.42058,,forex,short,,1457359541,closed,2016-03-07 09:03:53,1.41468,10000,,5,5,,GBPUSD,,101015052,
-4,1457330734,2016-03-04 02:03:50,1457075030,113.85100,,forex,short,,1457079584,closed,2016-03-04 01:07:25,113.84300,100,,5,5,0,USDJPY,,100985326,
120,1457374410,2016-03-04 14:04:37,1457118277,114.20600,,forex,long,,1457114734,closed,2016-03-04 13:04:12,113.93200,10000,,5,5,,USDJPY,,100997450,
-178,1457449302,2016-03-07 12:04:02,1457370242,0.99614,,forex,long,,1457363155,closed,2016-03-07 10:04:24,0.99969,10000,,5,5,,USDCHF,,101017126,
-32,1457449302,2016-03-07 10:04:13,1457363053,0.99967,,forex,short,,1457341541,closed,2016-03-07 04:04:07,0.99904,10000,,5,5,,USDCHF,,101012515,
23,1457449302,2016-03-07 15:04:20,1457381060,1.32818,,forex,short,,1457377506,closed,2016-03-07 14:04:05,1.32880,10000,,5,5,,USDCAD,,101028064,
-207,1457349096,2016-03-04 07:03:19,1457092999,1.09863,,forex,short,,1457079584,closed,2016-03-04 00:16:28,1.09450,10000,,5,5,,EURUSD,,100984449,
-28,1457449302,2016-03-07 07:04:10,1457352250,1.33614,,forex,short,,1457341541,closed,2016-03-07 04:04:39,1.33540,10000,,5,5,,USDCAD,,101012518,
48,1457449302,2016-03-08 10:01:17,1457449277,0.9928,,forex,short,,1457435124,closed,2016-03-08 06:03:41,0.99376,10000,,5,5,,USDCHF,,101073218,
48,1457449302,2016-03-07 04:04:28,1457341468,1.33531,,forex,long,,1457323553,closed,2016-03-06 23:04:48,1.33403,10000,,5,5,,USDCAD,,101008974,
239,1457449302,2016-03-07 04:03:56,1457341436,0.99904,,forex,long,,1457334327,closed,2016-03-07 02:03:54,0.99427,10000,,5,5,,USDCHF,,101011528,
-87,1457356297,2016-03-04 09:04:20,1457100260,0.99015,,forex,long,,1457093127,closed,2016-03-04 07:03:54,0.99188,10000,,5,5,,USDCHF,,100988370,
18,1457449302,2016-03-08 01:03:51,1457417031,113.166,,forex,long,,1457415667,closed,2016-03-08 00:39:26,113.12500,10000,,5,5,,USDJPY,,101066585,
-29,1457449302,2016-03-06 21:03:26,1457316206,1.09881,,forex,long,,1457309130,closed,2016-03-06 19:03:40,1.09939,10000,,5,5,,EURUSD,,101007397,
-19,1457449302,2016-03-07 15:03:37,1457381017,1.42649,,forex,short,,1457370347,closed,2016-03-07 12:04:01,1.42612,10000,,5,5,,GBPUSD,,101020840,
-9,1457330734,2016-03-04 02:04:12,1457075052,1.34189,,forex,short,,1457079585,closed,2016-03-04 01:07:31,1.34165,10000,,5,5,0,USDCAD,,100985339,
-43,1457449302,2016-03-08 04:34:08,1457429648,0.991495,,forex,long,,1457424628,closed,2016-03-08 03:03:47,0.99192,10000,,10,10,,USDCHF,,101071286,
