trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101554965,-29,1459290588,,,77.34300,,forex,long,2016-03-29 18:29:48,1459290588,open,2016-03-29 18:29:45,77.34300,10000,,0,1,,NZDJPY,,
101554951,-24,1459290549,,,127.30500,,forex,long,2016-03-29 18:29:09,1459290549,open,2016-03-29 18:29:05,127.30500,10000,,0,1,,EURJPY,,
101556041,-17,1459297018,,,85.93900,,forex,long,2016-03-29 20:16:58,1459297018,open,2016-03-29 20:16:55,85.93200,10000,,0,1,,AUDJPY,,
101557576,-3,1459307838,,,116.38200,,forex,long,2016-03-29 23:17:18,1459307838,open,2016-03-29 23:17:15,116.38200,10000,,0,1,,CHFJPY,,
101554961,-11,1459290577,,,0.76337,,forex,long,2016-03-29 18:29:37,1459290577,open,2016-03-29 18:29:33,0.76337,10000,,0,1,,AUDUSD,,
101557771,0,1459309649,,,1.09159,,forex,long,2016-03-29 23:47:29,1459309649,open,2016-03-29 23:47:25,1.09160,10000,,0,1,,EURCHF,,
101557462,0,1459307244,,,1.12947,,forex,short,2016-03-29 23:07:24,1459307244,open,2016-03-29 23:07:21,1.12947,10000,,0,1,,EURUSD,,
101556822,-24,1459301842,,,161.98500,,forex,long,2016-03-29 21:37:22,1459301842,open,2016-03-29 21:37:18,161.98300,10000,,0,1,,GBPJPY,,
101557035,-2,1459303604,,,0.96672,,forex,long,2016-03-29 22:06:44,1459303605,open,2016-03-29 22:06:39,0.96670,10000,,0,1,,USDCHF,,
101554959,28,1459290571,,,112.78500,,forex,short,2016-03-29 18:29:31,1459290571,open,2016-03-29 18:29:28,112.78500,10000,,0,1,,USDJPY,,
101556940,-4,1459303030,,,0.78529,,forex,short,2016-03-29 21:57:10,1459303030,open,2016-03-29 21:57:06,0.78530,10000,,0,1,,EURGBP,,
101555906,-20,1459296981,,,0.68632,,forex,long,2016-03-29 20:16:21,1459296981,open,2016-03-29 20:06:29,0.68672,10000,,0,1,,NZDUSD,,
101554967,-26,1459290594,,,86.29900,,forex,long,2016-03-29 18:29:54,1459290594,open,2016-03-29 18:29:50,86.29700,10000,,0,1,,CADJPY,,
101554955,-12,1459290560,,,1.43884,,forex,long,2016-03-29 18:29:20,1459290560,open,2016-03-29 18:29:17,1.43884,10000,,0,1,,GBPUSD,,
101554963,-8,1459290582,,,1.30663,,forex,short,2016-03-29 18:29:42,1459290582,open,2016-03-29 18:29:39,1.30663,10000,,0,1,,USDCAD,,
101554988,-3,1459290622,2016-03-29 18:37:01,1459291021,86.051,,forex,long,2016-03-29 18:30:22,1459290622,closed,2016-03-29 18:30:18,86.08300,10000,,1,1,,AUDJPY,,
101554978,-5,1459290605,2016-03-29 18:56:27,1459292187,0.78485,,forex,short,2016-03-29 18:30:05,1459290605,closed,2016-03-29 18:30:01,0.78451,10000,,1,1,,EURGBP,,
101555195,2,1459292195,2016-03-29 19:16:39,1459293399,0.78491,,forex,long,2016-03-29 18:56:35,1459292195,closed,2016-03-29 18:56:32,0.78475,10000,,1,1,,EURGBP,,
101555037,0,1459291029,2016-03-29 19:17:02,1459293422,86.047,,forex,short,2016-03-29 18:37:09,1459291029,closed,2016-03-29 18:37:06,86.05000,10000,,1,1,,AUDJPY,,
101554992,-5,1459291000,2016-03-29 19:36:56,1459294616,0.68523,,forex,long,2016-03-29 18:36:40,1459291000,closed,2016-03-29 18:30:24,0.68574,10000,,1,1,,NZDUSD,,
101555387,4,1459293430,2016-03-29 19:47:57,1459295277,86.086,,forex,long,2016-03-29 19:17:10,1459293430,closed,2016-03-29 19:17:06,86.04100,10000,,1,1,,AUDJPY,,
101554957,-2,1459290565,2016-03-29 19:56:52,1459295812,0.96656,,forex,long,2016-03-29 18:29:25,1459290565,closed,2016-03-29 18:29:22,0.96673,10000,,1,1,,USDCHF,,
101555613,-16,1459295257,2016-03-29 20:06:24,1459296384,0.68679,,forex,short,2016-03-29 19:47:37,1459295257,closed,2016-03-29 19:37:00,0.68521,10000,,1,1,,NZDUSD,,
101554982,-38,1459290610,2016-03-29 20:16:39,1459296999,161.853,,forex,long,2016-03-29 18:30:10,1459290610,closed,2016-03-29 18:30:07,162.27800,10000,,1,1,,GBPJPY,,
101555715,13,1459295287,2016-03-29 20:16:50,1459297010,85.938,,forex,short,2016-03-29 19:48:07,1459295287,closed,2016-03-29 19:48:03,86.08700,10000,,1,1,,AUDJPY,,
