trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
102538355,174,1464215517,,,0.93725,,forex,short,2016-05-25 18:31:57,1464215517,open,2016-05-25 18:30:38,0.93715,10000,,0,14,,AUDCAD,,
102538368,22,1464215517,,,1.65766,,forex,long,2016-05-25 18:31:57,1464215517,open,2016-05-25 18:31:13,1.65781,10000,,0,9,,EURNZD,,
102559408,-354,1464311557,,,1.29766,,forex,short,2016-05-26 21:12:37,1464311557,open,2016-05-26 21:12:32,1.29766,10000,,0,10,,USDCAD,,
102519873,170,1464141108,,,0.71293,,forex,long,2016-05-24 21:51:48,1464141108,open,2016-05-24 21:49:47,0.71293,10000,,0,14,,AUDCHF,,
102559362,-370,1464311557,,,111.11000,,forex,long,2016-05-26 21:12:37,1464311557,open,2016-05-26 21:11:22,111.11600,10000,,0,10,,CHFJPY,,
102557885,-47,1464301960,,,84.54100,,forex,short,2016-05-26 18:32:40,1464301960,open,2016-05-26 18:31:37,84.53300,10000,,0,13,,CADJPY,,
102559402,-614,1464311557,,,74.20400,,forex,long,2016-05-26 21:12:37,1464311557,open,2016-05-26 21:12:18,74.20700,10000,,0,15,,NZDJPY,,
102559356,638,1464311557,,,0.72265,,forex,short,2016-05-26 21:12:37,1464311557,open,2016-05-26 21:11:16,0.72248,10000,,0,14,,AUDUSD,,
102557922,-460,1464301960,,,0.98922,,forex,short,2016-05-26 18:32:40,1464301960,open,2016-05-26 18:32:35,0.98922,10000,,0,10,,USDCHF,,
102558635,391,1464307653,,,0.66765,,forex,short,2016-05-26 20:07:33,1464307653,open,2016-05-26 20:07:20,0.66758,10000,,0,15,,NZDCHF,,
102559398,-548,1464311557,,,0.87591,,forex,long,2016-05-26 21:12:37,1464311557,open,2016-05-26 21:12:11,0.87591,10000,,0,15,,NZDCAD,,
102557916,-354,1464301960,,,2.17292,,forex,short,2016-05-26 18:32:40,1464301960,open,2016-05-26 18:32:20,2.17352,10000,,0,7,,GBPNZD,,
102558623,-105,1464307653,,,0.76210,,forex,short,2016-05-26 20:07:33,1464307653,open,2016-05-26 20:07:06,0.76206,10000,,0,13,,CADCHF,,
