PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
10,,,,113.879,,forex,short,,,open,2016-03-04 03:04:24,113.928,10000,,0,5,,USDJPY,,100986755,
0,,2016-03-04 03:04:35,1457078675,1.34182,,forex,long,,,closed,2016-03-04 02:04:23,1.34181,10000,,5,5,,USDCAD,,100986334,
50,,2016-03-04 03:04:13,1457078653,113.93,,forex,long,,,closed,2016-03-04 02:04:01,113.817,10000,,5,5,,USDJPY,,100986331,
15,,,,1.09405,,forex,short,,,open,2016-03-04 00:16:28,1.0945,10000,,0,5,,EURUSD,,100984449,
46,,,,0.73697,,forex,long,,,open,2016-03-04 00:16:33,0.73596,10000,,0,5,,AUDUSD,,100984457,
-12,,2016-03-04 03:03:49,1457078629,1.41609,,forex,long,,,closed,2016-03-04 02:03:36,1.41633,10000,,5,5,,GBPUSD,,100986325,
98,,,,0.99345,,forex,long,,,open,2016-03-04 02:03:48,0.99144,10000,,0,5,,USDCHF,,100986328,
-4,,2016-03-04 02:03:50,1457075030,113.851,,forex,short,,,closed,2016-03-04 01:07:25,113.843,100,,5,5,0,USDJPY,,100985326,
-24,,,,1.3423,,forex,short,,,open,2016-03-04 03:04:47,1.34183,10000,,0,5,,USDCAD,,100986760,
3,,2016-03-04 01:01:10,1457071270,1.34171,,forex,long,,,closed,2016-03-04 00:16:34,1.34162,10000,,5,5,,USDCAD,,100984459,
77,,2016-03-04 01:01:08,1457071268,113.875,,forex,long,,,closed,2016-03-04 00:16:32,113.699,10000,,5,5,,USDJPY,,100984455,
-9,,2016-03-04 02:04:12,1457075052,1.34189,,forex,short,,,closed,2016-03-04 01:07:31,1.34165,10000,,5,5,0,USDCAD,,100985339,
59,,,,1.41475,,forex,short,,,open,2016-03-04 03:04:01,1.41608,10000,,0,5,,GBPUSD,,100986752,
-45,,2016-03-04 02:03:25,1457075005,1.41642,,forex,short,,,closed,2016-03-04 00:16:30,1.41553,10000,,5,5,,GBPUSD,,100984451,
41,,2016-03-04 02:03:37,1457075017,0.99151,,forex,short,,,closed,2016-03-04 00:16:31,0.99232,10000,,5,5,,USDCHF,,100984453,
