PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
29,1457478116,2016-03-08 00:36:46,1457415406,0.993492,,forex,short,,1457414101,closed,2016-03-07 20:03:03,0.99406,10000,,5,5,,USDCHF,,101062350,
5,1457478116,2016-03-08 01:01:28,1457416888,0.99348,,forex,long,,1457415661,closed,2016-03-08 00:36:58,0.99296,10000,,1,1,,USDCHF,,101066560,
3,1457478116,2016-03-08 05:01:21,1457431281,0.99151,,forex,short,,1457428971,closed,2016-03-08 04:21:59,0.99176,10000,,1,1,,USDCHF,,101072323,
4,1457186793,2016-03-03 03:24:48,1456993488,0.99755,,forex,long,,1457079579,closed,2016-03-03 02:41:30,0.99712,10000,,1,1,,USDCHF,,100962531,
-47,1457371106,2016-03-04 13:01:28,1457114488,0.99381,,forex,short,,1457100360,closed,2016-03-04 09:02:20,0.98913,10000,,1,1,,USDCHF,,100990107,
7,1457374406,2016-03-04 14:02:11,1457118131,0.99443,,forex,long,,1457114729,closed,2016-03-04 13:01:40,0.99378,10000,,1,1,,USDCHF,,100997399,
13,1457478116,2016-03-08 03:01:22,1457424082,0.99221,,forex,short,,1457417120,closed,2016-03-08 01:01:39,0.99354,10000,,1,1,,USDCHF,,101066699,
45,1457186793,2016-03-03 09:01:12,1457013672,0.99285,,forex,short,,1457079579,closed,2016-03-03 06:17:11,0.99733,10000,,1,1,,USDCHF,,100964228,
51,1457478116,2016-03-07 04:01:40,1457341300,0.99924,,forex,long,,1457334322,closed,2016-03-07 02:01:49,0.99418,10000,,1,1,,USDCHF,,101011504,
-40,1457452935,,,0.99191,,forex,short,2016-03-08 11:02:15,1457452935,open,2016-03-08 11:01:18,0.99187,10000,,0,1,,USDCHF,,101081184,
-8,1457478116,2016-03-07 10:01:52,1457362912,0.99994,,forex,short,,1457341537,closed,2016-03-07 04:01:52,0.99917,10000,,1,1,,USDCHF,,101012475,
21,1457478116,2016-03-08 06:01:22,1457434882,0.99356,,forex,long,,1457431523,closed,2016-03-08 05:01:33,0.99146,10000,,1,1,,USDCHF,,101072675,
-8,1457478116,2016-03-08 11:01:12,1457452872,0.99191,,forex,long,,1457449299,closed,2016-03-08 10:01:11,0.99270,10000,,1,1,,USDCHF,,101078762,
4,1457186793,2016-03-03 06:17:10,1457003830,0.99733,,forex,long,,1457079579,closed,2016-03-03 05:09:09,0.99693,10000,,1,1,,USDCHF,,100963711,
10,1457478116,2016-03-08 10:01:04,1457449264,0.99272,,forex,short,,1457435120,closed,2016-03-08 06:01:33,0.99367,10000,,1,1,,USDCHF,,101073189,
18,1457349091,2016-03-04 07:01:24,1457092884,0.99207,,forex,short,,1457082311,closed,2016-03-04 04:01:26,0.99387,10000,,1,1,,USDCHF,,100987237,
-13,1457478116,2016-03-08 04:20:21,1457428821,0.991185,,forex,long,,1457424621,closed,2016-03-08 03:01:33,0.99185,10000,,2,2,,USDCHF,,101071105,
5,1457478116,2016-03-07 20:02:51,1457398971,0.99485,,forex,long,,1457373995,closed,2016-03-07 13:02:55,0.99439,10000,,1,1,,USDCHF,,101022766,
-35,1457330730,2016-03-04 02:01:21,1457074881,0.99241,,forex,short,,1457079579,closed,2016-03-03 10:01:18,0.99125,10000,,3,3,,USDCHF,,100968868,
5,1457186793,2016-03-03 05:09:08,1456999748,0.99696,,forex,short,,1457079579,closed,2016-03-03 03:25:00,0.99742,10000,,1,1,,USDCHF,,100962939,
13,1457478116,2016-03-07 13:02:43,1457373763,0.99451,,forex,short,,1457370343,closed,2016-03-07 12:01:59,0.99581,10000,,1,1,,USDCHF,,101020786,
24,1457334723,2016-03-04 04:01:15,1457082075,0.99394,,forex,long,,1457079579,closed,2016-03-04 02:01:32,0.99154,10000,,1,1,,USDCHF,,100986307,
-31,1457356292,2016-03-04 09:02:09,1457100129,0.98894,,forex,long,,1457093123,closed,2016-03-04 07:01:35,0.99200,10000,,1,1,,USDCHF,,100988346,
-21,1457186793,2016-03-03 10:01:17,1457017277,0.99076,,forex,long,,1457079579,closed,2016-03-03 09:01:15,0.99287,10000,,1,1,,USDCHF,,100966035,
2,1457478116,2016-03-07 02:01:38,1457334098,0.99427,,forex,short,,1457118371,closed,2016-03-04 14:02:22,0.99444,10000,,1,1,,USDCHF,,100998853,
-36,1457478116,2016-03-07 12:01:48,1457370108,0.99623,,forex,long,,1457363152,closed,2016-03-07 10:02:03,0.99979,10000,,1,1,,USDCHF,,101017012,
