trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101581189,1,1459396422,,,0.78919,,forex,long,2016-03-30 23:53:42,1459396422,open,2016-03-30 23:53:38,0.78913,10000,,0,1,,EURGBP,,
101560554,18,1459327597,,,1.30282,,forex,short,2016-03-30 04:46:37,1459327597,open,2016-03-30 04:46:33,1.30281,10000,,0,1,,USDCAD,,
101580378,0,1459390991,,,86.00700,,forex,long,2016-03-30 22:23:11,1459390991,open,2016-03-30 22:23:08,86.00500,10000,,0,1,,AUDJPY,,
101580239,14,1459390050,,,1.43521,,forex,short,2016-03-30 22:07:30,1459390050,open,2016-03-30 22:07:21,1.43521,10000,,0,1,,GBPUSD,,
101581185,2,1459396392,,,1.13140,,forex,long,2016-03-30 23:53:12,1459396392,open,2016-03-30 23:53:08,1.13141,10000,,0,1,,EURUSD,,
101580644,-1,1459392749,,,1.09299,,forex,long,2016-03-30 22:52:29,1459392749,open,2016-03-30 22:52:25,1.09300,10000,,0,1,,EURCHF,,
101580770,1,1459393328,,,116.35800,,forex,long,2016-03-30 23:02:08,1459393328,open,2016-03-30 23:02:05,116.36000,10000,,0,1,,CHFJPY,,
101577776,-17,1459374759,,,77.75800,,forex,long,2016-03-30 17:52:39,1459374759,open,2016-03-30 17:52:34,77.75800,10000,,0,1,,NZDJPY,,
101578573,-6,1459380156,,,0.69084,,forex,long,2016-03-30 19:22:36,1459380156,open,2016-03-30 19:08:20,0.69066,10000,,0,1,,NZDUSD,,
101581136,5,1459395721,,,127.12600,,forex,long,2016-03-30 23:42:01,1459395722,open,2016-03-30 23:41:57,127.12700,10000,,0,1,,EURJPY,,
101580641,5,1459392734,,,161.22400,,forex,short,2016-03-30 22:52:14,1459392734,open,2016-03-30 22:52:10,161.22500,10000,,0,1,,GBPJPY,,
101577674,-28,1459373565,,,86.73500,,forex,long,2016-03-30 17:32:45,1459373565,open,2016-03-30 17:32:40,86.74300,10000,,0,1,,CADJPY,,
101361138,-9,1458705577,2016-03-20 18:23:50,1458512630,1.12792,,forex,short,,1458511514,closed,2016-03-20 18:05:10,1.12699,10000,,1,1,,EURUSD,,
101361152,-1,1458705576,2016-03-20 18:24:05,1458512645,1.30272,,forex,short,,1458512062,closed,2016-03-20 18:05:46,1.30253,10000,,1,1,,USDCAD,,
101361147,5,1458705577,2016-03-20 18:38:34,1458513514,111.47800,,forex,long,,1458511538,closed,2016-03-20 18:05:35,111.42700,10000,,1,1,,USDJPY,,
101361491,-4,1458705576,2016-03-20 19:28:40,1458516520,1.12737,,forex,long,,1458512638,closed,2016-03-20 18:23:54,1.12776,10000,,1,1,,EURUSD,,
101361142,3,1458705575,2016-03-20 19:28:51,1458516531,1.44639,,forex,long,,1458511527,closed,2016-03-20 18:05:22,1.44606,10000,,1,1,,GBPUSD,,
101362064,-8,1458705576,2016-03-20 21:23:02,1458523382,1.12812,,forex,short,,1458516528,closed,2016-03-20 19:28:45,1.12737,10000,,1,1,,EURUSD,,
101361145,4,1458705576,2016-03-20 21:23:14,1458523394,0.96920,,forex,short,,1458511533,closed,2016-03-20 18:05:29,0.96963,10000,,1,1,,USDCHF,,
101362067,15,1458705577,2016-03-20 21:28:38,1458523718,1.44486,,forex,short,,1458516539,closed,2016-03-20 19:28:56,1.44639,10000,,1,1,,GBPUSD,,
101363228,0,1458705577,2016-03-20 22:13:10,1458526390,1.44468,,forex,long,,1458523726,closed,2016-03-20 21:28:42,1.44471,10000,,1,1,,GBPUSD,,
101363109,2,1458705575,2016-03-20 22:18:36,1458526716,1.12828,,forex,long,,1458523390,closed,2016-03-20 21:23:06,1.12813,10000,,1,1,,EURUSD,,
101363634,-6,1458705576,2016-03-20 22:23:32,1458527012,1.44528,,forex,short,,1458526398,closed,2016-03-20 22:13:15,1.44470,10000,,1,1,,GBPUSD,,
101363112,1,1458705577,2016-03-20 22:23:42,1458527022,0.96911,,forex,long,,1458523402,closed,2016-03-20 21:23:19,0.96906,10000,,1,1,,USDCHF,,
101361149,4,1458705577,2016-03-20 22:23:54,1458527034,0.75926,,forex,short,,1458511543,closed,2016-03-20 18:05:40,0.75968,10000,,1,1,,AUDUSD,,
101363767,3,1458705577,2016-03-20 22:28:27,1458527307,1.44541,,forex,long,,1458527020,closed,2016-03-20 22:23:36,1.44515,10000,,1,1,,GBPUSD,,
101363773,-3,1458705575,2016-03-20 22:28:40,1458527320,0.75899,,forex,long,,1458527042,closed,2016-03-20 22:23:59,0.75924,10000,,1,1,,AUDUSD,,
101363715,1,1458705576,2016-03-20 22:34:21,1458527661,1.12817,,forex,short,,1458526725,closed,2016-03-20 22:18:41,1.12829,10000,,1,1,,EURUSD,,
101363815,2,1458705576,2016-03-20 22:34:33,1458527673,1.44525,,forex,short,,1458527316,closed,2016-03-20 22:28:32,1.44541,10000,,1,1,,GBPUSD,,
101361668,13,1458705576,2016-03-20 22:34:44,1458527684,111.32600,,forex,short,,1458513522,closed,2016-03-20 18:38:38,111.46700,10000,,1,1,,USDJPY,,
101363877,1,1458705576,2016-03-20 22:44:58,1458528298,1.12822,,forex,long,,1458527670,closed,2016-03-20 22:34:26,1.12812,10000,,1,1,,EURUSD,,
101361140,-6,1458705576,2016-03-20 22:45:09,1458528309,125.63800,,forex,short,,1458511519,closed,2016-03-20 18:05:16,125.57600,10000,,1,1,,EURJPY,,
101363949,2,1458705575,2016-03-20 22:54:48,1458528888,1.12805,,forex,short,,1458528307,closed,2016-03-20 22:45:04,1.12822,10000,,1,1,,EURUSD,,
101363883,-2,1458705577,2016-03-20 22:54:59,1458528899,1.44499,,forex,long,,1458527681,closed,2016-03-20 22:34:38,1.44515,10000,,1,1,,GBPUSD,,
101363886,-1,1458705576,2016-03-20 22:55:11,1458528911,111.31300,,forex,long,,1458527692,closed,2016-03-20 22:34:49,111.32200,10000,,1,1,,USDJPY,,
101364030,1,1458705576,2016-03-20 22:59:30,1458529170,1.12809,,forex,long,,1458528896,closed,2016-03-20 22:54:52,1.12801,10000,,1,1,,EURUSD,,
101363952,-4,1458705577,2016-03-20 22:59:41,1458529181,125.58200,,forex,long,,1458528317,closed,2016-03-20 22:45:14,125.62900,10000,,1,1,,EURJPY,,
101364033,-1,1458705576,2016-03-20 22:59:51,1458529191,1.44506,,forex,short,,1458528907,closed,2016-03-20 22:55:04,1.44499,10000,,1,1,,GBPUSD,,
101364040,-2,1458705576,2016-03-20 23:00:02,1458529202,111.33200,,forex,short,,1458528919,closed,2016-03-20 22:55:15,111.31300,10000,,1,1,,USDJPY,,
101364137,-1,1458705575,2016-03-20 23:03:18,1458529398,1.44490,,forex,long,,1458529199,closed,2016-03-20 22:59:55,1.44496,10000,,1,1,,GBPUSD,,
101363770,1,1458705576,2016-03-20 23:03:28,1458529408,0.96904,,forex,short,,1458527031,closed,2016-03-20 22:23:47,0.96909,10000,,1,1,,USDCHF,,
101363818,1,1458705576,2016-03-20 23:03:44,1458529424,0.75892,,forex,short,,1458527328,closed,2016-03-20 22:28:45,0.75906,10000,,1,1,,AUDUSD,,
101364189,-1,1458705575,2016-03-20 23:07:59,1458529679,1.44497,,forex,short,,1458529406,closed,2016-03-20 23:03:22,1.44492,10000,,1,1,,GBPUSD,,
101364192,0,1458705577,2016-03-20 23:08:09,1458529689,0.96896,,forex,long,,1458529421,closed,2016-03-20 23:03:37,0.96894,10000,,1,1,,USDCHF,,
101364140,-1,1458705577,2016-03-20 23:08:19,1458529699,111.32500,,forex,long,,1458529211,closed,2016-03-20 23:00:08,111.33800,10000,,1,1,,USDJPY,,
101364195,-1,1458705576,2016-03-20 23:08:29,1458529709,0.75883,,forex,long,,1458529432,closed,2016-03-20 23:03:49,0.75889,10000,,1,1,,AUDUSD,,
101364134,0,1458705576,2016-03-20 23:12:17,1458529937,125.59100,,forex,short,,1458529189,closed,2016-03-20 22:59:45,125.58600,10000,,1,1,,EURJPY,,
101364273,2,1458705577,2016-03-20 23:12:27,1458529947,1.44502,,forex,long,,1458529687,closed,2016-03-20 23:08:04,1.44485,10000,,1,1,,GBPUSD,,
101364279,-2,1458705576,2016-03-20 23:12:38,1458529958,111.34800,,forex,short,,1458529707,closed,2016-03-20 23:08:23,111.32800,10000,,1,1,,USDJPY,,
101364366,-1,1458705576,2016-03-20 23:16:52,1458530212,1.44511,,forex,short,,1458529955,closed,2016-03-20 23:12:32,1.44502,10000,,1,1,,GBPUSD,,
101364363,-2,1458705575,2016-03-20 23:23:18,1458530598,125.56200,,forex,long,,1458529945,closed,2016-03-20 23:12:22,125.58100,10000,,1,1,,EURJPY,,
101364428,-2,1458705577,2016-03-20 23:23:28,1458530608,1.44483,,forex,long,,1458530220,closed,2016-03-20 23:16:57,1.44499,10000,,1,1,,GBPUSD,,
101364276,-3,1458705576,2016-03-20 23:23:38,1458530618,0.96922,,forex,short,,1458529697,closed,2016-03-20 23:08:14,0.96895,10000,,1,1,,USDCHF,,
101364369,1,1458705576,2016-03-20 23:23:48,1458530628,111.35100,,forex,long,,1458529966,closed,2016-03-20 23:12:43,111.34200,10000,,1,1,,USDJPY,,
101364131,6,1458705577,2016-03-20 23:26:44,1458530804,1.12755,,forex,short,,1458529179,closed,2016-03-20 22:59:35,1.12811,10000,,1,1,,EURUSD,,
101364574,-1,1458705575,2016-03-20 23:33:06,1458531186,1.12741,,forex,long,,1458530812,closed,2016-03-20 23:26:49,1.12751,10000,,1,1,,EURUSD,,
101364533,0,1458705576,2016-03-20 23:33:18,1458531198,1.44486,,forex,short,,1458530616,closed,2016-03-20 23:23:32,1.44483,10000,,1,1,,GBPUSD,,
101364536,3,1458705577,2016-03-20 23:33:27,1458531207,0.96939,,forex,long,,1458530626,closed,2016-03-20 23:23:42,0.96914,10000,,1,1,,USDCHF,,
101364733,-1,1458705576,2016-03-20 23:37:26,1458531446,0.96946,,forex,short,,1458531215,closed,2016-03-20 23:33:31,0.96939,10000,,1,1,,USDCHF,,
101364539,0,1458705576,2016-03-20 23:37:35,1458531455,111.34600,,forex,short,,1458530636,closed,2016-03-20 23:23:52,111.34900,10000,,1,1,,USDJPY,,
