trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
102436355,144,1463649377,,,1.12280,,future,short,2016-05-19 05:16:17,1463649377,open,2016-05-19 05:15:43,1.12290,125000,,0,1,,@EUM6,,
102436363,-280,1463649378,,,2934.00000,,future,long,2016-05-19 05:16:18,1463649378,open,2016-05-19 05:16:05,2933.00000,10,,0,1,,@CCN6,,
102456269,206,1463725092,,,1.48100,,future,long,2016-05-20 02:18:12,1463725092,open,2016-05-20 02:16:49,1.48130,42000,,0,1,,QHOM6,,
102436448,102,1463649949,,,120.32813,,future,long,2016-05-19 05:25:49,1463649949,open,2016-05-19 05:25:31,120.32031,1000,,0,1,,@FVM6,,
102410699,1025,1463573769,,,1.01830,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:01,1.01830,125000,,0,1,,@SFM6,,
102410729,38,1463573769,,,1071.00000,,future,long,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:35,1071.00000,50,,0,1,,@SN6,,
102438121,288,1463659537,,,2038.75000,,future,long,2016-05-19 08:05:37,1463659537,open,2016-05-19 08:05:32,2038.50000,50,,0,1,,@ESM6,,
102456263,-113,1463725092,,,207.00000,,future,long,2016-05-20 02:18:12,1463725092,open,2016-05-20 02:16:43,206.95000,250,,0,1,,QHGN6,,
102436463,-325,1463649949,,,396.75000,,future,long,2016-05-19 05:25:49,1463649949,open,2016-05-19 05:25:44,396.75000,50,,0,1,,@CN6,,
102410744,2400,1463573769,,,131.00000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:50,130.85000,375,,0,1,,@KCN6,,
102410733,-525,1463573769,,,479.25000,,future,long,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:40,479.25000,50,,0,1,,@WN6,,
102436459,1370,1463649949,,,47.24000,,future,long,2016-05-19 05:25:49,1463649949,open,2016-05-19 05:25:41,47.23000,1000,,0,1,,QCLM6,,
102410705,1580,1463573769,,,580.05000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:08,580.00000,100,,0,1,,QPAM6,,
102456275,-102,1463725092,,,31.93000,,future,long,2016-05-20 02:18:12,1463725092,open,2016-05-20 02:16:56,31.93000,600,,0,1,,@BON6,,
102410731,1170,1463573769,,,367.80000,,future,long,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:37,367.80000,100,,0,1,,@SMN6,,
102436365,-215,1463649377,,,6174.00000,,future,long,2016-05-19 05:16:17,1463649377,open,2016-05-19 05:16:12,6174.00000,5,,0,1,,@CTN6,,
102410641,-170,1463573769,,,1433.40000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:14:26,1433.50000,100,,0,1,,@EMDM6,,
102411962,688,1463649378,,,149.02500,,future,short,2016-05-19 05:16:18,1463649378,open,2016-05-18 09:30:16,148.85000,500,,0,1,,@GFQ6,,
102456710,-247,1463727177,,,163.73000,,future,long,2016-05-20 02:52:57,1463727177,open,2016-05-20 02:52:31,163.74000,1000,,0,1,,BDM6,,
102436450,-70,1463649949,,,0.76440,,future,long,2016-05-19 05:25:49,1463649949,open,2016-05-19 05:25:33,0.76430,100000,,0,1,,@CDM6,,
102410701,1940,1463573769,,,1273.40000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:03,1274.20000,100,,0,1,,QGCM6,,
102410661,-1093,1463573769,,,9856.50000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:14:39,9854.50000,25,,0,1,,XGM6,,
102410755,-190,1463573769,,,16.45000,,future,short,2016-05-18 08:16:09,1463573769,open,2016-05-18 08:15:58,16.45000,1120,,0,1,,@SBN6,,
102456260,75,1463725092,,,95.27000,,future,long,2016-05-20 02:18:12,1463725092,open,2016-05-20 02:16:40,95.26500,1000,,0,1,,@DXM6,,
102410587,-19,1463573769,2016-05-18 09:25:24,1463577924,99.3175,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:05,99.32500,2500,,1,1,,@EDM6,,
102410630,-11,1463573769,2016-05-18 09:25:28,1463577928,111.82,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:22,111.83000,1000,,1,1,,EZM6,,
102410665,-17,1463573769,2016-05-18 09:25:31,1463577931,4234,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:41,4232.50000,10,,1,1,,MTM6,,
102410597,-1,1463573768,2016-05-18 09:25:34,1463577934,109.141,,future,short,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:14:10,109.14063,2000,,1,1,,@TUM6,,
102410649,-30,1463573769,2016-05-18 09:25:37,1463577937,1091.1,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:31,1091.40000,100,,1,1,,@TFSM6,,
102410653,75,1463573769,2016-05-18 09:25:41,1463577941,17435,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:34,17450.00000,5,,1,1,,@YMM6,,
102410592,-70,1463573769,2016-05-18 09:25:44,1463577944,120.664,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:07,120.73438,1000,,1,1,,@FVM6,,
102410709,100,1463573769,2016-05-18 09:25:47,1463577947,17.015,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:15:13,17.03500,5000,,1,1,,QSIN6,,
102410624,-45,1463573769,2016-05-18 09:25:51,1463577951,131.34,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:19,131.38000,1000,,1,1,,BLM6,,
102410738,-60,1463573768,2016-05-18 09:25:55,1463577955,6215,,future,short,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:15:45,6203.00000,5,,1,1,,@CTN6,,
102410604,110,1463573768,2016-05-18 09:25:58,1463577958,130.109,,future,short,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:14:12,130.21875,1000,,1,1,,@TYM6,,
102410634,-75,1463573768,2016-05-18 09:26:01,1463577961,2038.25,,future,long,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:14:24,2039.75000,50,,1,1,,@ESM6,,
102410757,23,1463573768,2016-05-18 09:26:08,1463577968,146,,future,short,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:16:00,146.15000,150,,1,1,,@OJN6,,
102410645,35,1463573769,2016-05-18 09:26:13,1463577973,4311.25,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:29,4313.00000,20,,1,1,,@NQM6,,
102410697,10,1463573769,2016-05-18 09:26:17,1463577977,0.05407,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:58,0.05409,500000,,1,1,,@PXM6,,
102410715,40,1463573769,2016-05-18 09:26:19,1463577979,2.013,,future,short,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:15:20,2.01700,10000,,1,1,,QNGM6,,
102410677,0,1463573769,2016-05-18 09:26:22,1463577982,0.7705,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:49,0.77050,100000,,1,1,,@CDM6,,
102410669,-110,1463573769,2016-05-18 09:26:24,1463577984,0.7248,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:14:44,0.72590,100000,,1,1,,@ADM6,,
102410703,200,1463573768,2016-05-18 09:26:26,1463577986,206,,future,long,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:15:05,205.20000,250,,1,1,,QHGN6,,
102410725,-38,1463573768,2016-05-18 12:25:49,1463588749,193.75,,future,long,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:15:32,194.50000,50,,1,1,,@ON6,,
102410719,150,1463573769,2016-05-18 12:25:51,1463588751,32.67,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:15:25,32.42000,600,,1,1,,@BON6,,
102410723,40,1463573769,2016-05-18 12:25:55,1463588755,12.045,,future,long,2016-05-18 08:16:09,1463573769,closed,2016-05-18 08:15:30,12.02500,2000,,1,1,,@RRN6,,
102410721,138,1463573768,2016-05-18 12:25:57,1463588757,398,,future,long,2016-05-18 08:16:08,1463573768,closed,2016-05-18 08:15:27,395.25000,50,,1,1,,@CN6,,
