trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101219820,-1,,,,1.11014,,forex,short,,,open,2016-03-14 17:07:07,1.10991,10000,,0,1,,EURUSD,,
101139236,283,1457616012,2016-03-10 08:20:14,1457616014,1.09097,,forex,short,2016-03-10 08:20:12,1457610323,closed,2016-03-10 02:45:36,1.09661,10000,,5,5,,EURUSD,,
101143309,1176,1457626498,2016-03-10 11:15:01,1457626501,1.11080,,forex,long,2016-03-10 11:14:58,1457622868,closed,2016-03-10 08:20:18,1.09770,10000,,9,9,,EURUSD,,
101151696,-153,1457628309,2016-03-10 12:15:49,1457630149,1.11673,,forex,short,2016-03-10 11:45:09,1457628309,closed,2016-03-10 11:15:06,1.11454,10000,,5,5,,EURUSD,,
101154057,372,1457631929,2016-03-10 12:45:33,1457631933,1.12112,,forex,long,2016-03-10 12:45:29,1457631929,closed,2016-03-10 12:15:54,1.11749,10000,,10,10,,EURUSD,,
101156022,-167,1457642672,2016-03-10 15:44:34,1457642674,1.11841,,forex,long,2016-03-10 15:44:32,1457640885,closed,2016-03-10 13:14:59,1.12027,10000,,9,9,,EURUSD,,
101160226,-9,1457646324,2016-03-10 16:45:26,1457646326,1.11823,,forex,short,2016-03-10 16:45:24,1457642695,closed,2016-03-10 15:44:38,1.11812,10000,,5,5,,EURUSD,,
101161188,-71,1457649830,2016-03-10 17:43:53,1457649833,1.11779,,forex,long,2016-03-10 17:43:50,1457648093,closed,2016-03-10 16:45:31,1.11851,10000,,10,10,,EURUSD,,
101161653,4,1457649910,2016-03-10 18:15:42,1457651742,1.11764,,forex,short,2016-03-10 17:45:10,1457649910,closed,2016-03-10 17:43:57,1.11769,10000,,3,3,,EURUSD,,
101162007,-75,1457682573,2016-03-11 02:49:35,1457682575,1.11710,,forex,long,2016-03-11 02:49:33,1457676988,closed,2016-03-10 18:15:46,1.11754,10000,,17,17,,EURUSD,,
101171998,35,1457708898,2016-03-11 10:08:20,1457708900,1.11249,,forex,short,2016-03-11 10:08:18,1457707180,closed,2016-03-11 02:49:39,1.11284,10000,,10,10,,EURUSD,,
101178958,4,1457979901,2016-03-13 17:39:59,1457905199,1.11566,,forex,long,,1457723376,closed,2016-03-11 10:08:25,1.11562,10000,,9,9,,EURUSD,,
101196703,-27,1457979901,2016-03-13 18:47:32,1457909252,1.11669,,forex,short,,1457906527,closed,2016-03-13 17:40:03,1.11395,10000,,1,1,,EURUSD,,
101197446,-7,1457979901,2016-03-13 20:18:38,1457914718,1.11594,,forex,long,,1457909437,closed,2016-03-13 18:47:36,1.11659,10000,,1,1,,EURUSD,,
101198295,0,1457979901,2016-03-14 00:20:39,1457929239,1.11599,,forex,short,,1457914932,closed,2016-03-13 20:18:42,1.11595,10000,,1,1,,EURUSD,,
101200540,2,1457979901,2016-03-14 02:14:52,1457936092,1.11616,,forex,long,,1457929457,closed,2016-03-14 00:20:44,1.11595,10000,,1,1,,EURUSD,,
101201587,38,1457979901,2016-03-14 09:06:38,1457960798,1.11239,,forex,short,,1457936299,closed,2016-03-14 02:14:57,1.11615,10000,,1,1,,EURUSD,,
101205998,-13,1457979901,2016-03-14 10:05:39,1457964339,1.11101,,forex,long,,1457961072,closed,2016-03-14 09:06:42,1.11235,10000,,1,1,,EURUSD,,
101210146,-41,1457979901,2016-03-14 13:37:05,1457977025,1.11057,,forex,short,,1457968046,closed,2016-03-14 11:03:16,1.10976,10000,,5,5,,EURUSD,,
101214878,-6,1457979901,2016-03-14 14:06:37,1457978797,1.10866,,forex,long,,1457977270,closed,2016-03-14 13:37:10,1.10921,10000,,1,1,,EURUSD,,
101216672,-14,1457980683,2016-03-14 15:08:27,1457982507,1.10967,,forex,short,2016-03-14 14:38:03,1457980683,closed,2016-03-14 14:33:57,1.10832,10000,,1,1,,EURUSD,,
101217615,1,1457982727,2016-03-14 15:36:29,1457984189,1.10968,,forex,long,2016-03-14 15:12:07,1457982727,closed,2016-03-14 15:08:32,1.10962,10000,,1,1,,EURUSD,,
101218452,-7,1457984414,2016-03-14 16:39:25,1457987965,1.11042,,forex,short,2016-03-14 15:40:14,1457984414,closed,2016-03-14 15:36:34,1.10969,10000,,1,1,,EURUSD,,
101219578,-5,1457988205,2016-03-14 17:07:03,1457989623,1.10993,,forex,long,2016-03-14 16:43:25,1457988205,closed,2016-03-14 16:39:29,1.11039,10000,,1,1,,EURUSD,,
