trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101224220,-2,1458016569,,,1.42777829457364,,forex,short,2016-03-15 00:36:09,1458016472,open,2016-03-14 21:57:24,1.42770,10000,,384,387,,GBPUSD,,
101226977,-2,1458016573,,,1.32959196721311,,forex,short,2016-03-15 00:36:13,1458016512,open,2016-03-14 23:25:47,1.32951,10000,,180,183,,USDCAD,,
101230070,1,1458016573,,,1.11083857142857,,forex,long,2016-03-15 00:36:13,1458016452,open,2016-03-15 00:12:23,1.11082,10000,,60,63,,EURUSD,,
101230624,3,1458016532,,,125.95500,,forex,long,2016-03-15 00:35:32,1458016532,open,2016-03-15 00:35:27,125.95500,10000,,0,3,,EURJPY,,
101230631,-40,1458016561,,,113.35300,,forex,short,2016-03-15 00:36:01,1458016561,open,2016-03-15 00:35:56,113.35200,10000,,0,15,,USDJPY,,
101230571,-6,1458016573,,,0.749038,,forex,long,2016-03-15 00:36:13,1458016505,open,2016-03-15 00:30:56,0.74919,10000,,12,15,,AUDUSD,,
101230475,1,1458016573,,,0.986428888888889,,forex,short,2016-03-15 00:36:13,1458016480,open,2016-03-15 00:25:38,0.98646,10000,,24,27,,USDCHF,,
101222060,-15,1457998961,2016-03-14 19:42:51,1457998971,126.35,,forex,short,2016-03-14 19:42:41,1457998961,closed,2016-03-14 19:39:57,126.34450,10000,,30,30,,EURJPY,,
101222064,-23,1457998961,2016-03-14 19:43:04,1457998984,0.98699,,forex,short,2016-03-14 19:42:41,1457998961,closed,2016-03-14 19:40:05,0.98686,10000,,18,18,,USDCHF,,
101222058,-6,1457998963,2016-03-14 19:43:24,1457999004,1.11025166666667,,forex,long,2016-03-14 19:42:43,1457998963,closed,2016-03-14 19:39:54,1.11029,10000,,18,18,,EURUSD,,
101222062,-39,1457998961,2016-03-14 19:43:35,1457999015,1.428315,,forex,short,2016-03-14 19:42:41,1457998961,closed,2016-03-14 19:40:01,1.42810,10000,,18,18,,GBPUSD,,
101222068,-20,1457998963,2016-03-14 19:43:45,1457999025,113.81,,forex,short,2016-03-14 19:42:43,1457998963,closed,2016-03-14 19:40:08,113.79500,10000,,15,15,,USDJPY,,
101222070,33,1457998961,2016-03-14 19:43:51,1457999031,0.751473333333333,,forex,long,2016-03-14 19:42:41,1457998961,closed,2016-03-14 19:40:12,0.75129,10000,,18,18,,AUDUSD,,
101222072,-7,1457998963,2016-03-14 19:43:56,1457999036,1.32695,,forex,short,2016-03-14 19:42:43,1457998963,closed,2016-03-14 19:40:15,1.32690,10000,,18,18,,USDCAD,,
101222115,-17,1457999177,2016-03-14 19:46:42,1457999202,126.326,,forex,long,2016-03-14 19:46:17,1457999177,closed,2016-03-14 19:42:55,126.33900,10000,,15,15,,EURJPY,,
101222120,14,1457999177,2016-03-14 19:46:54,1457999214,0.98696,,forex,long,2016-03-14 19:46:17,1457999177,closed,2016-03-14 19:43:09,0.98687,10000,,15,15,,USDCHF,,
101222147,-29,1457999421,2016-03-14 19:50:23,1457999423,1.110045,,forex,long,2016-03-14 19:50:21,1457999393,closed,2016-03-14 19:46:19,1.11021,10000,,18,18,,EURUSD,,
101222152,5,1457999393,2016-03-14 19:50:35,1457999435,113.799,,forex,short,2016-03-14 19:49:53,1457999393,closed,2016-03-14 19:46:28,113.80300,10000,,15,15,,USDJPY,,
101222156,-10,1457999439,2016-03-14 19:50:46,1457999446,1.32696,,forex,short,2016-03-14 19:50:39,1457999392,closed,2016-03-14 19:46:35,1.32689,10000,,18,18,,USDCAD,,
101222160,-28,1457999392,2016-03-14 19:53:58,1457999638,126.343,,forex,short,2016-03-14 19:49:52,1457999392,closed,2016-03-14 19:46:47,126.32200,10000,,15,15,,EURJPY,,
101222241,0,1457999646,2016-03-14 19:54:45,1457999685,126.333,,forex,long,2016-03-14 19:54:06,1457999646,closed,2016-03-14 19:54:03,126.33300,10000,,15,15,,EURJPY,,
101222249,-7,1457999663,2016-03-14 19:55:11,1457999711,113.807,,forex,short,2016-03-14 19:54:23,1457999663,closed,2016-03-14 19:54:20,113.80200,10000,,15,15,,USDJPY,,
101222305,16,1457999906,2016-03-14 19:59:05,1457999945,113.833,,forex,long,2016-03-14 19:58:26,1457999906,closed,2016-03-14 19:58:22,113.82100,10000,,15,15,,USDJPY,,
101222208,-57,1458000272,2016-03-14 20:04:34,1458000274,1.32736,,forex,short,2016-03-14 20:04:32,1457999918,closed,2016-03-14 19:50:58,1.32708,10000,,27,27,,USDCAD,,
101222237,-39,1458000283,2016-03-14 20:04:45,1458000285,1.10997384615385,,forex,long,2016-03-14 20:04:43,1458000247,closed,2016-03-14 19:53:52,1.11007,10000,,39,39,,EURUSD,,
101222164,-88,1458000302,2016-03-14 20:05:04,1458000304,0.987227058823529,,forex,short,2016-03-14 20:05:02,1458000260,closed,2016-03-14 19:46:58,0.98706,10000,,51,51,,USDCHF,,
101222415,-18,1458000266,2016-03-14 20:05:14,1458000314,113.85,,forex,short,2016-03-14 20:04:26,1458000266,closed,2016-03-14 20:04:22,113.83600,10000,,15,15,,USDJPY,,
101222259,-9,1457999693,2016-03-14 20:09:05,1458000545,126.34,,forex,short,2016-03-14 19:54:53,1457999693,closed,2016-03-14 19:54:50,126.33300,10000,,15,15,,EURJPY,,
101222499,3,1458000553,2016-03-14 20:09:41,1458000581,126.333,,forex,long,2016-03-14 20:09:13,1458000553,closed,2016-03-14 20:09:10,126.33100,10000,,15,15,,EURJPY,,
101222440,3,1458000830,2016-03-14 20:13:52,1458000832,0.987314,,forex,long,2016-03-14 20:13:50,1458000565,closed,2016-03-14 20:05:08,0.98729,10000,,15,15,,USDCHF,,
101222154,83,1458000846,2016-03-14 20:14:08,1458000848,0.751898181818182,,forex,long,2016-03-14 20:14:06,1458000576,closed,2016-03-14 19:46:32,0.75177,10000,,66,66,,AUDUSD,,
101222419,3,1458000283,2016-03-14 20:14:18,1458000858,1.32772,,forex,long,2016-03-14 20:04:43,1458000283,closed,2016-03-14 20:04:38,1.32769,10000,,15,15,,USDCAD,,
101222584,-20,1458000840,2016-03-14 20:14:45,1458000885,0.98738,,forex,short,2016-03-14 20:14:00,1458000840,closed,2016-03-14 20:13:56,0.98725,10000,,15,15,,USDCHF,,
101222595,0,1458000856,2016-03-14 20:15:03,1458000903,0.75213,,forex,short,2016-03-14 20:14:16,1458000856,closed,2016-03-14 20:14:13,0.75213,10000,,15,15,,AUDUSD,,
101222602,-9,1458000866,2016-03-14 20:15:14,1458000914,1.3278,,forex,short,2016-03-14 20:14:26,1458000866,closed,2016-03-14 20:14:23,1.32772,10000,,15,15,,USDCAD,,
101222422,-15,1458000293,2016-03-14 20:18:19,1458001099,1.10989,,forex,short,2016-03-14 20:04:53,1458000293,closed,2016-03-14 20:04:49,1.10979,10000,,15,15,,EURUSD,,
101222518,-4,1458001107,2016-03-14 20:18:29,1458001109,126.3284,,forex,short,2016-03-14 20:18:27,1458000824,closed,2016-03-14 20:09:45,126.32540,10000,,15,15,,EURJPY,,
101222608,-1,1458000893,2016-03-14 20:18:45,1458001125,0.98722,,forex,long,2016-03-14 20:14:53,1458000893,closed,2016-03-14 20:14:50,0.98725,10000,,3,3,,USDCHF,,
101222612,-2,1458000911,2016-03-14 20:19:01,1458001141,0.75204,,forex,long,2016-03-14 20:15:11,1458000911,closed,2016-03-14 20:15:08,0.75209,10000,,3,3,,AUDUSD,,
101222661,0,1458001107,2016-03-14 20:19:12,1458001152,1.10984,,forex,long,2016-03-14 20:18:27,1458001107,closed,2016-03-14 20:18:23,1.10984,10000,,15,15,,EURUSD,,
101222667,-3,1458001117,2016-03-14 20:19:23,1458001163,126.318,,forex,long,2016-03-14 20:18:37,1458001117,closed,2016-03-14 20:18:33,126.32000,10000,,15,15,,EURJPY,,
101222679,-26,1458001133,2016-03-14 20:19:42,1458001182,0.98739,,forex,short,2016-03-14 20:18:53,1458001133,closed,2016-03-14 20:18:50,0.98722,10000,,15,15,,USDCHF,,
101222683,3,1458001149,2016-03-14 20:20:01,1458001201,0.75199,,forex,short,2016-03-14 20:19:09,1458001149,closed,2016-03-14 20:19:06,0.75201,10000,,15,15,,AUDUSD,,
101222686,-2,1458001161,2016-03-14 20:22:42,1458001362,1.10984,,forex,short,2016-03-14 20:19:21,1458001161,closed,2016-03-14 20:19:17,1.10983,10000,,15,15,,EURUSD,,
101222689,3,1458001172,2016-03-14 20:22:53,1458001373,126.307,,forex,short,2016-03-14 20:19:32,1458001172,closed,2016-03-14 20:19:28,126.31700,10000,,3,3,,EURJPY,,
101222693,1,1458001191,2016-03-14 20:23:09,1458001389,0.98725,,forex,long,2016-03-14 20:19:51,1458001191,closed,2016-03-14 20:19:46,0.98723,10000,,3,3,,USDCHF,,
101222736,-3,1458001371,2016-03-14 20:23:33,1458001413,1.10977,,forex,long,2016-03-14 20:22:51,1458001371,closed,2016-03-14 20:22:47,1.10979,10000,,15,15,,EURUSD,,
101222743,-5,1458001381,2016-03-14 20:23:44,1458001424,126.295,,forex,long,2016-03-14 20:23:01,1458001381,closed,2016-03-14 20:22:58,126.29900,10000,,15,15,,EURJPY,,
