trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,underlying
101296448,45,1458185290,,,0.76022,,forex,long,2016-03-16 23:28:10,1458185290,open,2016-03-16 23:28:06,0.76022,10000,,0,15,,AUDUSD,,
101295214,17,1458178962,,,1.42603,,forex,short,2016-03-16 21:42:42,1458178962,open,2016-03-16 21:42:39,1.42603,10000,,0,15,,GBPUSD,,
101296769,15,1458186803,,,1.12214,,forex,short,2016-03-16 23:53:23,1458186804,open,2016-03-16 23:53:20,1.12215,10000,,0,15,,EURUSD,,
101296781,30,1458186988,,,1.30936,,forex,short,2016-03-16 23:56:28,1458186988,open,2016-03-16 23:53:54,1.30937,10000,,0,15,,USDCAD,,
101296775,-12,1458186827,,,112.56000,,forex,short,2016-03-16 23:53:47,1458186827,open,2016-03-16 23:53:43,112.56000,10000,,0,15,,USDJPY,,
101296811,-20,1458187001,,,0.97757,,forex,short,2016-03-16 23:56:41,1458187001,open,2016-03-16 23:56:38,0.97757,10000,,0,15,,USDCHF,,
101295255,-216,1458179193,,,126.47300,,forex,long,2016-03-16 21:46:33,1458179193,open,2016-03-16 21:46:30,126.47000,10000,,0,15,,EURJPY,,
101222060,-15,1458171047,2016-03-14 19:42:51,1457998971,126.35,,forex,short,,1457998961,closed,2016-03-14 19:39:57,126.34450,10000,,30,30,,EURJPY,,
101222064,-23,1458171043,2016-03-14 19:43:04,1457998984,0.98699,,forex,short,,1457998961,closed,2016-03-14 19:40:05,0.98686,10000,,18,18,,USDCHF,,
101222058,-6,1458171044,2016-03-14 19:43:24,1457999004,1.11025166666667,,forex,long,,1457998963,closed,2016-03-14 19:39:54,1.11029,10000,,18,18,,EURUSD,,
101222062,-39,1458171048,2016-03-14 19:43:35,1457999015,1.428315,,forex,short,,1457998961,closed,2016-03-14 19:40:01,1.42810,10000,,18,18,,GBPUSD,,
101222068,-20,1458171052,2016-03-14 19:43:45,1457999025,113.81,,forex,short,,1457998963,closed,2016-03-14 19:40:08,113.79500,10000,,15,15,,USDJPY,,
101222070,33,1458171049,2016-03-14 19:43:51,1457999031,0.751473333333333,,forex,long,,1457998961,closed,2016-03-14 19:40:12,0.75129,10000,,18,18,,AUDUSD,,
101222072,-7,1458171052,2016-03-14 19:43:56,1457999036,1.32695,,forex,short,,1457998963,closed,2016-03-14 19:40:15,1.32690,10000,,18,18,,USDCAD,,
101222115,-17,1458171053,2016-03-14 19:46:42,1457999202,126.326,,forex,long,,1457999177,closed,2016-03-14 19:42:55,126.33900,10000,,15,15,,EURJPY,,
101222120,14,1458171046,2016-03-14 19:46:54,1457999214,0.98696,,forex,long,,1457999177,closed,2016-03-14 19:43:09,0.98687,10000,,15,15,,USDCHF,,
101222147,-29,1458171050,2016-03-14 19:50:23,1457999423,1.110045,,forex,long,,1457999393,closed,2016-03-14 19:46:19,1.11021,10000,,18,18,,EURUSD,,
101222152,5,1458171052,2016-03-14 19:50:35,1457999435,113.799,,forex,short,,1457999393,closed,2016-03-14 19:46:28,113.80300,10000,,15,15,,USDJPY,,
101222156,-10,1458171043,2016-03-14 19:50:46,1457999446,1.32696,,forex,short,,1457999392,closed,2016-03-14 19:46:35,1.32689,10000,,18,18,,USDCAD,,
101222160,-28,1458171043,2016-03-14 19:53:58,1457999638,126.343,,forex,short,,1457999392,closed,2016-03-14 19:46:47,126.32200,10000,,15,15,,EURJPY,,
