PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,trade_id,underlying
23,1457474534,2016-03-08 13:01:09,1457460069,1.42252,,forex,long,,1457442101,closed,2016-03-08 08:01:11,1.42023,10000,,1,1,,GBPUSD,,101074653,
-7,1457330729,2016-03-04 02:01:07,1457074867,1.41618,,forex,short,,1457079578,closed,2016-03-04 00:01:26,1.41548,10000,,1,1,,GBPUSD,,100984287,
-2,1457474534,2016-03-07 15:01:23,1457380883,1.42607,,forex,short,,1457370342,closed,2016-03-07 12:01:47,1.42588,10000,,1,1,,GBPUSD,,101020783,
8,1457474534,2016-03-07 09:01:30,1457359290,1.4152,,forex,long,,1457345129,closed,2016-03-07 05:01:40,1.41439,10000,,1,1,,GBPUSD,,101012886,
6,1457474534,2016-03-06 18:01:32,1457305292,1.42226,,forex,long,,1457118370,closed,2016-03-04 14:02:11,1.42162,10000,,1,1,,GBPUSD,,100998845,
-48,1457474534,2016-03-07 11:01:44,1457366504,1.42006,,forex,short,,1457359536,closed,2016-03-07 09:01:42,1.41522,10000,,1,1,,GBPUSD,,101015004,
10,1457374405,2016-03-04 14:01:59,1457118119,1.42164,,forex,short,,1457111152,closed,2016-03-04 12:01:54,1.42261,10000,,1,1,,GBPUSD,,100996202,
3,1457186793,2016-03-03 05:01:45,1456999305,1.40718,,forex,long,,1457079578,closed,2016-03-03 03:24:37,1.40687,10000,,1,1,,GBPUSD,,100962936,
43,1457474534,2016-03-08 08:01:05,1457442065,1.42042,,forex,short,,1457420746,closed,2016-03-08 02:01:27,1.42472,10000,,1,1,,GBPUSD,,101068891,
-12,1457186793,2016-03-03 11:01:18,1457020878,1.41585,,forex,short,,1457079578,closed,2016-03-03 10:01:16,1.41464,10000,,1,1,,GBPUSD,,100968862,
58,1457474534,2016-03-07 12:01:36,1457370096,1.42552,,forex,long,,1457366744,closed,2016-03-07 11:01:55,1.41968,10000,,1,1,,GBPUSD,,101019106,
-1,1457186793,2016-03-03 06:17:08,1457003828,1.40693,,forex,long,,1457079578,closed,2016-03-03 06:12:48,1.40703,10000,,1,1,,GBPUSD,,100964164,
-3,1457334723,2016-03-04 03:01:07,1457078467,1.41588,,forex,long,,1457079578,closed,2016-03-04 02:01:19,1.41613,10000,,1,1,,GBPUSD,,100986304,
6,1457186793,2016-03-03 07:01:19,1457006479,1.40629,,forex,short,,1457079578,closed,2016-03-03 06:17:09,1.40692,10000,,1,1,,GBPUSD,,100964225,
-4,1457474534,2016-03-07 20:02:36,1457398956,1.42561,,forex,long,,1457381129,closed,2016-03-07 15:01:35,1.42601,10000,,1,1,,GBPUSD,,101037899,
-2,1457474534,2016-03-07 00:01:34,1457326894,1.42095,,forex,long,,1457323547,closed,2016-03-06 23:01:49,1.42118,10000,,1,1,,GBPUSD,,101008940,
64,1457474534,2016-03-07 05:01:28,1457344888,1.41449,,forex,short,,1457327130,closed,2016-03-07 00:01:46,1.42093,10000,,1,1,,GBPUSD,,101010742,
-2,1457323988,2016-03-04 00:01:25,1457067685,1.41611,,forex,long,,1457079578,closed,2016-03-03 11:01:20,1.41615,10000,,4,4,,GBPUSD,,100970604,
1,1457186793,2016-03-03 03:24:25,1456993465,1.40751,,forex,short,,1457079578,closed,2016-03-03 02:41:17,1.40765,10000,,1,1,,GBPUSD,,100962529,
1,1457186793,2016-03-03 06:12:47,1457003567,1.40711,,forex,short,,1457079578,closed,2016-03-03 05:01:46,1.40718,10000,,1,1,,GBPUSD,,100963635,
12,1457463727,,,1.42031,,forex,long,2016-03-08 14:02:07,1457463727,open,2016-03-08 14:01:19,1.42030,10000,,0,1,,GBPUSD,,101086135,
-1,1457474534,2016-03-08 02:01:16,1457420476,1.42473,,forex,long,,1457417119,closed,2016-03-08 01:01:27,1.42483,10000,,1,1,,GBPUSD,,101066693,
10,1457474534,2016-03-06 23:01:38,1457323298,1.42126,,forex,short,,1457305524,closed,2016-03-06 18:01:43,1.42228,10000,,1,1,,GBPUSD,,101006972,
84,1457186793,2016-03-03 10:01:15,1457017275,1.41459,,forex,long,,1457079578,closed,2016-03-03 07:01:19,1.40619,10000,,1,1,,GBPUSD,,100964534,
72,1457367139,2016-03-04 12:01:43,1457110903,1.42237,,forex,long,,1457093123,closed,2016-03-04 07:01:23,1.41513,10000,,1,1,,GBPUSD,,100988340,
21,1457474534,2016-03-08 14:01:12,1457463672,1.4204,,forex,short,,1457460128,closed,2016-03-08 13:01:16,1.42250,10000,,1,1,,GBPUSD,,101084688,
24,1457474534,2016-03-08 01:01:16,1457416876,1.424694,,forex,short,,1457414101,closed,2016-03-07 20:02:49,1.42516,10000,,5,5,,GBPUSD,,101062333,
8,1457349090,2016-03-04 07:01:12,1457092872,1.41525,,forex,short,,1457079578,closed,2016-03-04 03:01:18,1.41606,10000,,1,1,,GBPUSD,,100986720,
