,signals,gainAhead
2009-11-18,1.0,-0.0128552097429
2009-11-19,1.0,-0.00388393877085
2009-11-20,1.0,0.0126146788991
2009-11-23,1.0,-0.000679501698754
2009-11-24,0.0,0.00543970988214
2009-11-25,1.0,-0.0175834084761
2009-11-27,0.0,0.00481872418541
2009-11-30,0.0,0.012559945193
2009-12-01,0.0,-0.000451059990979
2009-12-02,1.0,-0.00902527075812
2009-12-03,1.0,0.00910746812386
2009-12-04,1.0,-0.0038357400722
2009-12-07,1.0,-0.0167610419026
2009-12-08,1.0,0.00529831835982
2009-12-09,1.0,0.00572868927589
2009-12-10,0.0,0.00546821599453
2009-12-11,1.0,0.00475866757308
2009-12-14,0.0,-0.00405953991881
2009-12-15,1.0,0.00158514492754
2009-12-16,0.0,-0.0104001808727
2009-12-17,0.0,0.00319853781129
2009-12-18,1.0,0.00956501935778
2009-12-21,1.0,0.00473719828559
2009-12-22,0.0,0.00179613830265
2009-12-23,0.0,0.00582698341551
2009-12-24,1.0,0.000891265597148
2009-12-28,0.0,-0.00111308993767
2009-12-29,0.0,0.000222866057499
2009-12-30,0.0,-0.0100267379679
2009-12-31,1.0,0.0162052667117
2010-01-04,0.0,0.0031007751938
2010-01-05,0.0,0.000662397880327
2010-01-06,0.0,0.00397175639894
2010-01-07,1.0,0.00351648351648
2010-01-08,1.0,0.000876040297854
2010-01-11,1.0,-0.0074398249453
2010-01-12,1.0,0.00661375661376
2010-01-13,0.0,0.00328515111695
2010-01-14,0.0,-0.0113512333552
2010-01-15,0.0,0.0119231618459
2010-01-19,0.0,-0.0102552912939
2010-01-20,0.0,-0.0202821869489
2010-01-21,1.0,-0.01800180018
2010-01-22,1.0,0.00137488542621
2010-01-25,1.0,-0.00480549199085
2010-01-26,0.0,0.00666819958611
2010-01-27,0.0,-0.013933302878
2010-01-28,0.0,-0.00810748204772
2010-01-29,1.0,0.0147127510509
2010-02-01,1.0,0.0101265822785
2010-02-02,1.0,-0.000683526999316
2010-02-03,1.0,-0.031691746466
2010-02-04,1.0,-0.00188368259948
2010-02-05,1.0,-0.00353857041755
2010-02-08,0.0,0.00970643939394
2010-02-09,0.0,-0.00281359906213
2010-02-10,0.0,0.0124617916765
2010-02-11,1.0,0.00232234091965
2010-02-12,1.0,0.0264133456905
2010-02-22,1.0,-0.00925507900677
2010-02-23,0.0,0.00569605832764
2010-02-24,0.0,-0.0011327594019
2010-02-25,1.0,0.00113404400091
2010-02-26,0.0,0.00996828273675
2010-03-01,1.0,0.00269179004038
2010-03-02,0.0,0.00089485458613
2010-03-03,0.0,0.00335270451498
2010-03-04,0.0,0.0126977055023
2010-03-05,1.0,-0.00351957765068
2010-03-08,0.0,0.00286975717439
2010-03-09,1.0,0.00462249614792
2010-03-10,1.0,0.00438212094654
2010-03-11,1.0,0.00043630017452
2010-03-12,0.0,-0.000654164849542
2010-03-15,1.0,0.00785511673576
2010-03-16,1.0,0.00541242693224
2010-03-17,1.0,0.00021533161068
2010-03-18,0.0,-0.0043057050592
2010-03-19,1.0,0.00497297297297
2010-03-22,1.0,0.00645438898451
2010-03-23,0.0,-0.00427533133818
2010-03-24,0.0,-0.00150279089738
2010-03-25,0.0,0.00064502257579
2010-03-26,0.0,0.00451224752901
2010-03-29,0.0,0.000641711229947
2010-03-30,0.0,-0.00363403163745
2010-03-31,1.0,0.00729457198026
2010-04-01,1.0,0.0102236421725
2010-04-06,0.0,-0.00569259962049
2010-04-07,1.0,0.0040288379983
2010-04-08,1.0,0.00739176346357
2010-04-09,0.0,0.0
2010-04-12,0.0,0.00041928721174
2010-04-13,1.0,0.0113160100587
2010-04-14,1.0,0.0016576875259
2010-04-15,0.0,-0.0151013653289
2010-04-16,1.0,0.00441083805923
2010-04-19,0.0,0.00836470096194
2010-04-20,1.0,-0.00414765657404
2010-04-21,1.0,0.00104123281966
2010-04-22,1.0,0.00873725816518
2010-04-23,1.0,-0.00329964941225
2010-04-26,0.0,-0.0225532795365
2010-04-27,1.0,0.00762066045724
2010-04-28,1.0,0.0128151260504
2010-04-29,1.0,-0.0180460485376
2010-04-30,1.0,-0.00929446556823
2010-05-04,0.0,-0.00724946695096
2010-05-05,1.0,-0.0356529209622
2010-05-06,0.0,-0.0138084632517
2010-05-07,0.0,0.0447154471545
2010-05-10,1.0,-0.00367488110679
2010-05-11,1.0,0.0151876762855
2010-05-12,1.0,-0.0111134857876
2010-05-13,0.0,-0.0185865571645
2010-05-14,0.0,-0.000660647434486
2010-05-17,0.0,-0.0138827677391
2010-05-18,1.0,-0.00782122905028
2010-05-19,1.0,-0.036036036036
2010-05-20,1.0,0.000934579439252
2010-05-24,1.0,0.00186741363212
2010-05-25,1.0,-0.0109506057782
2010-05-26,1.0,0.0374558303887
2010-05-27,1.0,-0.011353315168
2010-05-28,0.0,-0.0174552135967
2010-06-01,0.0,0.0254791958859
2010-06-02,1.0,0.00615454752678
2010-06-03,1.0,-0.0339827820571
2010-06-04,0.0,-0.0168855534709
2010-06-07,1.0,0.00667938931298
2010-06-08,0.0,-0.00355450236967
2010-06-09,1.0,0.0268727705113
2010-06-10,0.0,0.00509495136637
2010-06-11,0.0,0.0246543778802
2010-06-17,1.0,-0.00134922419609
2010-06-18,1.0,0.000225174510245
2010-06-21,1.0,-0.018009905448
2010-06-22,1.0,-0.00275103163686
2010-06-23,0.0,-0.015632183908
2010-06-24,1.0,0.00397010742644
2010-06-25,1.0,-0.00348918353105
2010-06-28,1.0,-0.0333800186741
2010-06-29,1.0,-0.00845206471867
2010-06-30,0.0,-0.00462737457379
2010-07-01,0.0,-0.00734034744311
2010-07-02,1.0,0.00985950209514
2010-07-06,1.0,0.0341713448865
2010-07-07,1.0,0.00731649752183
2010-07-08,1.0,0.00515463917526
2010-07-09,1.0,0.0037296037296
2010-07-12,0.0,0.0123084068741
2010-07-13,1.0,0.00114705207616
2010-07-14,1.0,-0.000458295142071
2010-07-15,1.0,-0.0252177900046
2010-07-16,0.0,0.000705550329257
2010-07-19,1.0,0.0152761457109
2010-07-20,1.0,-0.0148148148148
2010-07-21,1.0,0.0223214285714
2010-07-22,1.0,0.0117214433464
2010-07-23,0.0,0.00817810086324
2010-07-26,1.0,0.0013519603425
2010-07-27,1.0,-0.00810081008101
2010-07-28,1.0,-0.00453720508167
2010-07-29,1.0,0.00113947128532
2010-07-30,1.0,0.0213976781243
2010-08-02,1.0,-0.00312012480499
2010-08-03,1.0,0.00558909009613
2010-08-04,1.0,-0.000889284126278
2010-08-05,0.0,-0.00356030262572
2010-08-06,0.0,0.00535953550692
2010-08-09,1.0,-0.00510884051533
2010-08-10,0.0,-0.0310337128823
2010-08-11,1.0,-0.00529953917051
2010-08-12,0.0,-0.00301135047487
2010-08-13,0.0,0.00092936802974
2010-08-16,0.0,0.0111420612813
2010-08-17,1.0,-0.00206611570248
2010-08-18,0.0,-0.0142627099149
2010-08-19,0.0,-0.000933488914819
2010-08-20,0.0,-0.00443821537024
2010-08-23,0.0,-0.0147817925856
2010-08-24,0.0,0.00452488687783
2010-08-25,0.0,-0.00924608819346
2010-08-26,0.0,0.0181861689399
2010-08-27,0.0,-0.0176263219741
2010-08-30,0.0,0.00311004784689
2010-08-31,1.0,0.0319580252802
2010-09-01,1.0,0.00716431707881
2010-09-02,0.0,0.0128499311611
2010-09-03,1.0,-0.0111010421386
2010-09-07,0.0,0.00297823596793
2010-09-08,1.0,0.00274097761535
2010-09-09,0.0,0.00683371298405
2010-09-10,1.0,0.0101809954751
2010-09-13,1.0,-0.000447928331467
2010-09-14,1.0,0.0044812906117
2010-09-15,1.0,0.00156145438323
2010-09-16,1.0,-0.00244988864143
2010-09-17,1.0,0.0149586961375
2010-09-20,1.0,-0.00153981522217
2010-09-21,1.0,0.00264375413087
2010-09-27,1.0,0.00351571083278
2010-09-28,0.0,-0.00065688635866
2010-09-29,0.0,-0.00372480280456
2010-09-30,1.0,0.0208928964152
2010-10-08,1.0,0.00150797070228
2010-10-11,1.0,0.00193590019359
2010-10-12,1.0,0.00837269214255
2010-10-13,1.0,-0.000638705556738
2010-10-14,0.0,0.0012782275245
2010-10-15,1.0,0.00276595744681
2010-10-18,0.0,-0.0123063865903
2010-10-19,1.0,0.0094522019334
2010-10-20,0.0,0.000851244945733
2010-10-21,0.0,0.00425260472039
2010-10-22,0.0,0.00169383866187
2010-10-25,0.0,0.0
2010-10-26,0.0,-0.00338194884802
2010-10-27,0.0,0.000424178154825
2010-10-28,0.0,0.000423998304007
2010-10-29,1.0,0.00275482093664
2010-11-01,1.0,0.00824175824176
2010-11-02,1.0,0.00377279396353
2010-11-03,1.0,0.0177490081437
2010-11-04,1.0,0.00287238407879
2010-11-05,0.0,-0.00163666121113
2010-11-08,0.0,-0.00737704918033
2010-11-09,1.0,0.00247729149463
2010-11-10,1.0,-0.00247116968699
2010-11-11,1.0,-0.0127993393889
2010-11-12,1.0,0.000209117524049
2010-11-15,1.0,-0.0175621994564
2010-11-16,1.0,0.00234092360077
2010-11-17,1.0,0.0171974522293
2010-11-18,1.0,0.000417449384262
2010-11-19,0.0,-0.000208637596495
2010-11-22,0.0,-0.0164858096828
2010-11-23,0.0,0.0154890727774
2010-11-24,1.0,-0.0110739657334
2010-11-26,0.0,0.00274667230087
2010-11-29,0.0,-0.00589970501475
2010-11-30,1.0,0.0211954217889
2010-12-01,1.0,0.0151515151515
2010-12-02,1.0,0.000613371498671
2010-12-03,1.0,-0.0012259910094
2010-12-06,1.0,0.00102291325696
2010-12-07,1.0,0.000408747189863
2010-12-08,1.0,0.00347293156282
2010-12-09,1.0,0.00651465798046
2010-12-10,0.0,0.000202265372168
2010-12-13,1.0,0.000404448938322
2010-12-14,0.0,-0.00384071154235
2010-12-15,1.0,0.00527597402597
2010-12-16,0.0,0.0
2010-12-17,0.0,0.009890997174
2010-12-21,1.0,0.00299820107935
2010-12-22,1.0,-0.00119569549621
2010-12-23,1.0,0.000199521149242
2010-12-27,1.0,0.000598444045482
2010-12-28,1.0,0.00139553429027
2010-12-29,0.0,-0.00099542106311
2010-12-30,0.0,-0.00119569549621
2010-12-31,0.0,0.00977653631285
2011-01-04,1.0,0.0051373246394
2011-01-05,1.0,-0.00117947709849
2011-01-06,1.0,-0.00216492816375
2011-01-07,1.0,-0.00157790927022
2011-01-10,1.0,0.00395100750691
2011-01-11,1.0,0.0102321920504
2011-01-12,1.0,-0.00175301908843
2011-01-13,1.0,0.00643902439024
2011-01-14,0.0,0.00407134548275
2011-01-18,0.0,-0.0125506854605
2011-01-19,1.0,-0.00175987485334
2011-01-20,1.0,0.00274240940255
2011-01-21,1.0,0.00683727290486
2011-01-24,1.0,-0.000776096235933
2011-01-25,1.0,0.00466019417476
2011-01-26,0.0,0.00173946656359
2011-01-27,0.0,-0.0187150299055
2011-01-28,0.0,0.00865119937082
2011-01-31,1.0,0.0157894736842
2011-02-01,1.0,0.0126655152562
2011-02-09,1.0,-0.000379003221527
2011-02-10,1.0,0.00644549763033
2011-02-11,0.0,0.000376718779431
2011-02-14,0.0,-0.00112973074751
2011-02-15,0.0,0.00508953817154
2011-02-16,1.0,0.00356339084771
2011-02-17,1.0,0.00355073817978
2011-02-18,1.0,-0.0208566108007
2011-02-22,0.0,-0.00684670977558
2011-02-23,1.0,-0.00210647261586
2011-02-24,0.0,0.0122817117636
2011-02-25,1.0,0.00549763033175
2011-02-28,0.0,-0.0188536953243
2011-03-01,0.0,0.00365103766334
2011-03-02,1.0,0.0183802412407
2011-03-03,1.0,-0.0071442000376
2011-03-04,0.0,-0.00852111342549
2011-03-07,0.0,0.00477463712758
2011-03-08,0.0,-0.00361148070709
2011-03-09,1.0,-0.016024418161
2011-03-10,0.0,0.00911205893757
2011-03-11,1.0,-0.00826128722382
2011-03-14,0.0,-0.0118171251453
2011-03-15,0.0,-0.0166633993335
2011-03-16,1.0,0.0117623604466
2011-03-17,1.0,0.00433497536946
2011-03-18,1.0,0.0147145379635
2011-03-21,1.0,-0.00367362722351
2011-03-22,1.0,0.00291092567436
2011-03-23,0.0,0.0102554179567
2011-03-24,1.0,0.0036391495882
2011-03-25,0.0,-0.00591603053435
2011-03-28,1.0,0.0109425993473
2011-03-29,1.0,0.00569692366122
2011-03-30,1.0,-0.00226586102719
2011-03-31,0.0,0.0051097653293
2011-04-01,1.0,0.000941442289588
2011-04-06,1.0,-0.000376222723853
2011-04-07,1.0,-0.00357546104629
2011-04-08,1.0,-0.00321057601511
2011-04-11,1.0,-0.00852595680182
2011-04-12,0.0,0.000382189948404
2011-04-13,1.0,0.00114613180516
2011-04-14,0.0,0.00648731158176
2011-04-15,0.0,-0.0134597156398
2011-04-18,1.0,0.00576479631053
2011-04-19,1.0,0.0150936186473
2011-04-20,0.0,0.00207039337474
2011-04-21,1.0,-0.000187828700225
2011-04-25,1.0,0.00770242344543
2011-04-26,1.0,0.00745712155108
2011-04-27,0.0,0.00296076980015
2011-04-28,1.0,0.00350553505535
2011-04-29,1.0,-0.00569957712815
2011-05-03,0.0,-0.00665680473373
2011-05-04,1.0,-0.00595681310499
2011-05-05,1.0,-0.000374531835206
2011-05-06,0.0,0.00618209067066
2011-05-09,1.0,-0.00297896108732
2011-05-11,0.0,0.00653594771242
2011-05-12,1.0,-0.0100185528757
2011-05-13,1.0,-0.00637181409295
2011-05-16,1.0,0.0
2011-05-17,1.0,0.00980761976613
2011-05-18,0.0,0.00242809114681
2011-05-19,0.0,-0.0104341345258
2011-05-20,0.0,-0.00941442289588
2011-05-23,0.0,-0.00133054552366
2011-05-24,0.0,0.00228397411496
2011-05-25,0.0,0.00759589821496
2011-05-26,1.0,0.00263852242744
2011-05-27,1.0,0.0105263157895
2011-05-31,0.0,-0.0238095238095
2011-06-01,1.0,0.000381097560976
2011-06-02,1.0,-0.012380952381
2011-06-03,0.0,-0.00887174541948
2011-06-07,0.0,-0.0103132905234
2011-06-08,1.0,0.00825796303578
2011-06-09,1.0,-0.0142355694228
2011-06-10,0.0,0.00197823936696
2011-06-13,0.0,0.0144126357354
2011-06-14,1.0,-0.0190735694823
2011-06-15,0.0,0.00277777777778
2011-06-16,1.0,0.0019786307875
2011-06-17,1.0,0.00612164296998
2011-06-20,1.0,0.0111874386654
2011-06-21,0.0,-0.00640527950311
2011-06-22,0.0,-0.00214885719867
2011-06-23,0.0,-0.0101801096319
2011-06-24,0.0,0.0096914556962
2011-06-27,0.0,0.0142997061704
2011-06-28,1.0,0.00753186558517
2011-06-29,1.0,0.00862564692352
2011-06-30,1.0,0.0161535537818
2011-07-05,1.0,-0.000748083037217
2011-07-06,0.0,0.0119782893506
2011-07-07,0.0,-0.0073978176438
2011-07-08,0.0,-0.0173281162661
2011-07-11,1.0,-0.00587789154342
2011-07-12,0.0,0.00114438298684
2011-07-13,1.0,-0.00419127452848
2011-07-14,1.0,0.00631337287163
2011-07-15,0.0,-0.0110266159696
2011-07-18,0.0,0.0159554017686
2011-07-19,0.0,0.0
2011-07-20,0.0,0.0160832544939
2011-07-21,0.0,-0.00111731843575
2011-07-22,0.0,-0.00559284116331
2011-07-25,0.0,-0.00543682039745
2011-07-26,0.0,-0.0205466540999
2011-07-27,1.0,-0.00173210161663
2011-07-28,0.0,-0.00636205899364
2011-07-29,1.0,-0.00679084206442
2011-08-01,1.0,-0.0253955850752
2011-08-02,0.0,0.00581278813389
2011-08-03,1.0,-0.0444400159426
2011-08-04,1.0,-0.000834202294056
2011-08-05,0.0,-0.0722187434774
2011-08-08,1.0,0.0544431946007
2011-08-09,1.0,-0.0411777256241
2011-08-10,1.0,0.0400534045394
2011-08-11,1.0,0.00706033376123
2011-08-12,1.0,0.0184831102613
2011-08-15,1.0,-0.00521485189821
2011-08-16,0.0,-0.00188718808975
2011-08-17,1.0,-0.0390756302521
2011-08-18,0.0,-0.0170529077394
2011-08-19,0.0,-0.000667259786477
2011-08-22,1.0,0.0313821500111
2011-08-23,1.0,0.0116529995684
2011-08-24,0.0,-0.0123720136519
2011-08-25,0.0,0.0159827213823
2011-08-26,1.0,0.0272108843537
2011-08-29,1.0,-0.00269039735099
2011-08-30,1.0,0.0107906204607
2011-08-31,0.0,-0.0135495791419
2011-09-01,0.0,-0.026638917794
2011-09-02,0.0,-0.00406243318366
2011-09-06,0.0,0.0296264491198
2011-09-07,1.0,-0.0158465387823
2011-09-08,1.0,-0.0235169491525
2011-09-09,1.0,0.0260360164895
2011-09-14,0.0,0.0186085853246
2011-09-15,0.0,0.00622794270293
2011-09-16,0.0,-0.0115535382711
2011-09-19,0.0,-0.00146107284492
2011-09-20,1.0,-0.0336538461538
2011-09-21,1.0,-0.0279039584685
2011-09-22,0.0,0.00556297285269
2011-09-23,0.0,0.0254481079885
2011-09-26,1.0,0.00949503668537
2011-09-27,0.0,-0.0177426250534
2011-09-28,1.0,0.00652883569097
2011-09-29,0.0,-0.0261621621622
2011-09-30,1.0,-0.0353019538188
2011-10-03,1.0,0.0964326812428
2011-10-10,1.0,-0.00125944584383
2011-10-11,0.0,0.0073560319462
2011-10-12,0.0,-0.000208637596495
2011-10-13,0.0,0.0177378964942
2011-10-14,1.0,-0.0207094525323
2011-10-17,0.0,0.0242881072027
2011-10-18,1.0,-0.0134914145544
2011-10-19,0.0,0.00290095317033
2011-10-20,0.0,0.020867768595
2011-10-21,0.0,0.00951224448492
2011-10-24,1.0,-0.0180433039294
2011-10-25,1.0,0.0106165781952
2011-10-26,1.0,0.0363636363636
2011-10-27,1.0,-0.00116959064327
2011-10-28,1.0,-0.0247853239657
2011-10-31,0.0,-0.0198118871323
2011-11-01,1.0,0.00796243364639
2011-11-02,1.0,0.0174194855175
2011-11-03,0.0,-0.00378260003982
2011-11-04,0.0,0.00519584332534
2011-11-07,1.0,0.0125248508946
2011-11-08,0.0,-0.0375024543491
2011-11-09,0.0,0.00979192166463
2011-11-10,1.0,0.0193939393939
2011-11-11,1.0,-0.00713436385256
2011-11-14,0.0,0.00119760479042
2011-11-15,1.0,-0.018341307815
2011-11-16,1.0,-0.0132006498781
2011-11-17,0.0,-0.000617410989916
2011-11-18,1.0,-0.0191515650741
2011-11-21,1.0,-0.00671845475541
2011-11-22,0.0,-0.0192348340731
2011-11-23,0.0,-0.00560344827586
2011-11-25,0.0,0.0325097529259
2011-11-28,1.0,0.00461796809404
2011-11-29,0.0,0.0413706644379
2011-11-30,1.0,-0.00200642054575
2011-12-01,1.0,0.0
2011-12-02,0.0,0.00924809006836
2011-12-05,0.0,0.0
2011-12-06,0.0,0.00717131474104
2011-12-07,0.0,-0.0267009493671
2011-12-08,1.0,0.0184921763869
2011-12-09,0.0,-0.018954509178
2011-12-12,1.0,-0.00732153752288
2011-12-13,1.0,-0.0114730587994
2011-12-14,1.0,0.00455958549223
2011-12-15,1.0,-0.000618939550237
2011-12-16,1.0,-0.00990916597853
2011-12-19,1.0,0.0308590492077
2011-12-20,1.0,0.000202265372168
2011-12-21,1.0,0.0103134479272
2011-12-22,1.0,0.00900720576461
2011-12-23,1.0,0.0
2011-12-27,1.0,-0.0124975203333
2011-12-28,1.0,0.0104459622338
2011-12-29,1.0,-0.00397614314115
2011-12-30,0.0,0.0163672654691
2012-01-04,0.0,0.0
2012-01-05,1.0,0.000981932443048
2012-01-06,1.0,0.000980969197567
2012-01-09,0.0,0.00823206585653
2012-01-10,1.0,0.00174961119751
2012-01-11,1.0,0.00271686396274
2012-01-12,1.0,-0.00212889491001
2012-01-13,1.0,0.000193948797517
2012-01-17,0.0,0.0100833818111
2012-01-18,1.0,0.0063351890958
2012-01-19,1.0,0.000190766882869
2012-01-20,1.0,-0.00133511348465
2012-01-30,0.0,-0.000572956455309
2012-01-31,1.0,0.0087903688133
2012-02-01,1.0,0.0145860958515
2012-02-03,0.0,0.0
2012-02-06,1.0,0.00429424943988
2012-02-07,1.0,0.00167317345231
2012-02-08,0.0,0.000927988121752
2012-02-09,1.0,-0.00574819210087
2012-02-10,1.0,0.00540842969041
2012-02-14,0.0,-0.0040808755333
2012-02-15,1.0,0.00931272117713
2012-02-16,0.0,0.00369071784462
2012-02-17,0.0,0.000183857326714
2012-02-21,1.0,-0.00294117647059
2012-02-22,0.0,0.00516224188791
2012-02-23,0.0,0.000183418928833
2012-02-24,0.0,0.00293416467999
2012-02-27,1.0,0.00310842932894
2012-02-28,1.0,-0.0051039008385
2012-02-29,0.0,0.00732869182851
2012-03-01,1.0,-0.00418333939614
2012-03-02,1.0,-0.00310502283105
2012-03-05,1.0,-0.0164895566141
2012-03-06,0.0,0.00801043219076
2012-03-07,0.0,0.00572907041212
2012-03-08,1.0,0.00459389930173
2012-03-09,0.0,0.0
2012-03-12,0.0,0.0175599048838
2012-03-13,1.0,-0.0014380729822
2012-03-14,1.0,0.00522052205221
2012-03-15,1.0,0.00179083094556
2012-03-16,1.0,0.00393278512692
2012-03-19,1.0,-0.002849002849
2012-03-20,1.0,-0.00178571428571
2012-03-21,1.0,-0.00608228980322
2012-03-22,1.0,0.00359971202304
2012-03-23,0.0,0.0150645624103
2012-03-26,1.0,-0.00600706713781
2012-03-27,1.0,-0.00444365446143
2012-03-28,0.0,-0.00142831637208
2012-03-29,0.0,0.00357589844448
2012-03-30,0.0,-0.00926420808837
2012-04-05,0.0,-0.0239165617695
2012-04-10,1.0,0.00515843773029
2012-04-11,1.0,0.0161290322581
2012-04-12,1.0,-0.0151515151515
2012-04-13,0.0,-0.000732600732601
2012-04-16,0.0,0.0142961876833
2012-04-17,0.0,-0.00379472352729
2012-04-18,0.0,-0.00417195719209
2012-04-19,1.0,0.00200364298725
2012-04-20,0.0,-0.00908925649882
2012-04-23,1.0,0.00532012474775
2012-04-24,1.0,0.0125912408759
2012-04-25,1.0,0.00684808073527
2012-04-26,0.0,0.00125290853768
2012-04-27,1.0,-0.000715051841258
2012-05-02,0.0,-0.008228980322
2012-05-03,0.0,-0.0169552669553
2012-05-04,0.0,0.00238532110092
2012-05-07,1.0,-0.00530843858686
2012-05-08,1.0,-0.00552079499448
2012-05-09,1.0,0.00481125092524
2012-05-10,1.0,-0.00552486187845
2012-05-11,0.0,-0.0118518518519
2012-05-14,1.0,-0.00431034482759
2012-05-15,1.0,-0.004329004329
2012-05-16,1.0,-0.0160680529301
2012-05-17,0.0,-0.00806916426513
2012-05-18,0.0,0.0193685841565
2012-05-21,0.0,-0.000760022800684
2012-05-22,1.0,0.000760600874691
2012-05-23,1.0,0.00513015390462
2012-05-24,1.0,-0.00567107750473
2012-05-25,0.0,0.0140684410646
2012-05-29,1.0,-0.0187476565429
2012-05-30,0.0,0.00057317539167
2012-05-31,1.0,-0.0269238113424
2012-06-01,0.0,-0.000784929356358
2012-06-04,1.0,0.00942655145326
2012-06-05,0.0,0.0237354085603
2012-06-06,1.0,0.00095020904599
2012-06-07,1.0,0.00398708942472
2012-06-08,1.0,-0.0164523449319
2012-06-11,0.0,0.0151893866564
2012-06-12,0.0,-0.00852272727273
2012-06-13,0.0,0.0133715377268
2012-06-14,1.0,0.00848256361923
2012-06-15,0.0,0.00261682242991
2012-06-18,0.0,0.00708426547353
2012-06-19,0.0,0.000185116623473
2012-06-20,0.0,-0.0240607070146
2012-06-21,0.0,-0.00891333206903
2012-06-25,1.0,0.00688863375431
2012-06-26,1.0,0.00760167236792
2012-06-27,1.0,-0.00226329686911
2012-06-28,0.0,0.0257088846881
2012-06-29,1.0,0.00847769996314
2012-07-03,1.0,-0.0047514619883
2012-07-05,1.0,-0.00716121924348
2012-07-06,1.0,-0.00184945441095
2012-07-09,0.0,-0.0101908467667
2012-07-10,0.0,0.000561587420442
2012-07-11,0.0,-0.00523854069224
2012-07-12,1.0,0.0169268384427
2012-07-13,1.0,-0.00314407249861
2012-07-16,1.0,0.00816326530612
2012-07-17,1.0,0.00644092749356
2012-07-18,0.0,0.00347412689706
2012-07-19,0.0,-0.0100218658892
2012-07-20,0.0,-0.0106755015645
2012-07-23,0.0,-0.0106046511628
2012-07-24,1.0,0.00413689356901
2012-07-25,1.0,0.0147940074906
2012-07-26,1.0,0.0204834840376
2012-07-27,0.0,-0.00144665461121
2012-07-30,0.0,-0.0043462513582
2012-07-31,1.0,-0.00291014914514
2012-08-01,0.0,-0.00620211601605
2012-08-02,0.0,0.0198237885463
2012-08-03,0.0,0.000719942404608
2012-08-06,0.0,0.00503597122302
2012-08-07,1.0,0.000894774516822
2012-08-08,0.0,0.00160915430002
2012-08-09,1.0,0.00142806140664
2012-08-10,1.0,0.0
2012-08-13,0.0,-0.000713012477718
2012-08-14,1.0,0.00142704245451
2012-08-15,1.0,0.00676879230495
2012-08-16,1.0,0.0015923566879
2012-08-17,1.0,-0.000353294470942
2012-08-20,1.0,-0.00159038699417
2012-08-21,1.0,-0.000176991150442
2012-08-22,0.0,-0.0086741016109
2012-08-23,0.0,0.00696428571429
2012-08-24,1.0,-0.00106401844299
2012-08-27,1.0,-0.00035505059471
2012-08-28,0.0,-0.000355176700408
2012-08-29,0.0,-0.00728370936223
2012-08-30,1.0,0.00572655690766
2012-08-31,0.0,0.000711743772242
2012-09-04,1.0,-0.00177809388336
2012-09-05,1.0,0.0195938724617
2012-09-06,1.0,0.000174703004892
2012-09-07,1.0,-0.0082096069869
2012-09-10,1.0,0.00281789362452
2012-09-11,0.0,0.00632244467861
2012-09-12,0.0,0.0125654450262
2012-09-13,1.0,0.00586004825922
2012-09-14,1.0,-0.00342700479781
2012-09-17,0.0,-0.000687757909216
2012-09-18,0.0,0.000172057811425
2012-09-19,0.0,0.000344056425254
2012-09-20,1.0,-0.001203783319
2012-09-21,1.0,-0.00034435261708
2012-09-24,0.0,-0.00981743024457
2012-09-25,0.0,-0.00713167507393
2012-09-26,1.0,0.00981079187106
2012-09-27,1.0,-0.00468424705066
2012-09-28,1.0,0.010807042008
2012-10-08,0.0,-0.00948439386101
2012-10-09,0.0,-0.00678969359331
2012-10-10,0.0,0.00157756354075
2012-10-11,1.0,-0.00490024501225
2012-10-12,1.0,0.00984875131903
2012-10-15,1.0,0.0095785440613
2012-10-16,1.0,0.00534759358289
2012-10-17,0.0,-0.00377487989019
2012-10-18,0.0,-0.0189459180158
2012-10-19,0.0,0.00421348314607
2012-10-22,1.0,-0.0173076923077
2012-10-24,1.0,0.00213485144992
2012-10-25,1.0,-0.000532575892065
2012-10-26,0.0,-0.000532859680284
2012-10-31,1.0,0.0117291629643
2012-11-01,1.0,-0.0124714561742
2012-11-02,1.0,0.00462468872287
2012-11-05,0.0,0.00938385269122
2012-11-06,1.0,-0.0254341343624
2012-11-07,0.0,-0.00989920806335
2012-11-08,1.0,0.000363570259953
2012-11-09,0.0,0.0018171906233
2012-11-12,1.0,-0.0052602938509
2012-11-13,1.0,-0.0131291028446
2012-11-14,0.0,-0.00129342202513
2012-11-15,0.0,0.00629047178538
2012-11-16,1.0,0.016731016731
2012-11-19,1.0,0.00271247739602
2012-11-20,0.0,0.0014427412083
2012-11-21,0.0,0.0122456329912
2012-11-23,0.0,-0.00142323429995
2012-11-26,1.0,-0.00409763050062
2012-11-27,0.0,0.00679785330948
2012-11-28,0.0,0.00621890547264
2012-11-29,1.0,-0.0008829242451
2012-11-30,0.0,-0.00530222693531
2012-12-03,1.0,-0.00106609808102
2012-12-04,0.0,0.00195659907506
2012-12-05,1.0,0.00337298064974
2012-12-06,1.0,-0.00230007077141
2012-12-07,0.0,0.00301471892179
2012-12-10,0.0,0.00795615275813
2012-12-11,1.0,-0.00298193299421
2012-12-12,0.0,-0.00633356790992
2012-12-13,0.0,-0.00194759206799
2012-12-14,0.0,0.0125953521377
2012-12-17,1.0,0.00981079187106
2012-12-18,0.0,-0.00555170020819
2012-12-19,0.0,0.00523377529658
2012-12-20,1.0,-0.0100659493232
2012-12-21,0.0,-0.00438288920056
2012-12-24,0.0,-0.00440218348301
2012-12-26,0.0,-0.00194552529183
