,Open,High,Low,Close,Volume
20160210  16:15:00,1.452755,1.45339,1.45258,1.45306,-1.0
20160210  16:30:00,1.45306,1.454185,1.452645,1.45358,-1.0
20160210  17:00:00,1.45358,1.453715,1.45237,1.45239,-1.0
20160210  17:30:00,1.45239,1.45275,1.45211,1.452225,-1.0
20160210  18:00:00,1.452225,1.45401,1.4522,1.45401,-1.0
20160210  18:30:00,1.45401,1.455545,1.453895,1.45513,-1.0
20160210  19:00:00,1.45513,1.456435,1.454995,1.455985,-1.0
20160210  19:30:00,1.455985,1.455985,1.45442,1.454575,-1.0
20160210  20:00:00,1.454575,1.454925,1.45433,1.454705,-1.0
20160210  20:30:00,1.454705,1.45525,1.454165,1.454555,-1.0
20160210  21:00:00,1.454555,1.4547,1.45319,1.453325,-1.0
20160210  21:30:00,1.453325,1.454295,1.45298,1.45394,-1.0
20160210  22:00:00,1.45394,1.45441,1.45305,1.453695,-1.0
20160210  22:30:00,1.453695,1.453785,1.452915,1.453475,-1.0
20160210  23:00:00,1.453475,1.4538,1.452775,1.453185,-1.0
20160210  23:30:00,1.453185,1.45336,1.452545,1.45298,-1.0
20160211  00:00:00,1.45298,1.453355,1.45212,1.452465,-1.0
20160211  00:30:00,1.452465,1.45298,1.452045,1.452445,-1.0
20160211  01:00:00,1.452445,1.454635,1.45221,1.45391,-1.0
20160211  01:30:00,1.45391,1.453915,1.449955,1.450805,-1.0
20160211  02:00:00,1.450805,1.45112,1.444765,1.44712,-1.0
20160211  02:30:00,1.44712,1.44713,1.441255,1.443425,-1.0
20160211  03:00:00,1.443425,1.444295,1.439675,1.443885,-1.0
20160211  03:30:00,1.443885,1.44729,1.44386,1.446165,-1.0
20160211  04:00:00,1.446165,1.44678,1.44413,1.44439,-1.0
20160211  04:30:00,1.44439,1.44707,1.443535,1.44593,-1.0
20160211  05:00:00,1.44593,1.4471,1.44338,1.4435,-1.0
20160211  05:30:00,1.4435,1.443645,1.44003,1.44211,-1.0
20160211  06:00:00,1.44211,1.44256,1.44003,1.4411,-1.0
20160211  06:30:00,1.4411,1.44247,1.438515,1.440135,-1.0
20160211  07:00:00,1.440135,1.44161,1.438585,1.440075,-1.0
20160211  07:30:00,1.440075,1.443295,1.43833,1.44213,-1.0
20160211  08:00:00,1.44213,1.445505,1.441665,1.44475,-1.0
20160211  08:30:00,1.44475,1.44581,1.442545,1.443825,-1.0
20160211  09:00:00,1.443825,1.447905,1.443315,1.44784,-1.0
20160211  09:30:00,1.44784,1.44788,1.44337,1.443495,-1.0
20160211  10:00:00,1.443495,1.444495,1.442395,1.44416,-1.0
20160211  10:30:00,1.44416,1.44589,1.444005,1.444835,-1.0
20160211  11:00:00,1.444835,1.44662,1.44429,1.446055,-1.0
20160211  11:30:00,1.446055,1.447105,1.44482,1.445645,-1.0
20160211  12:00:00,1.445645,1.44642,1.44492,1.445675,-1.0
20160211  12:30:00,1.445675,1.44688,1.44559,1.44569,-1.0
20160211  13:00:00,1.44569,1.44643,1.445075,1.44522,-1.0
20160211  13:30:00,1.44522,1.44737,1.444755,1.447335,-1.0
20160211  14:00:00,1.447335,1.4476,1.44627,1.44702,-1.0
20160211  14:30:00,1.44702,1.44856,1.446655,1.44751,-1.0
20160211  15:00:00,1.44751,1.447575,1.447025,1.447425,-1.0
20160211  15:30:00,1.447425,1.44797,1.447425,1.44774,-1.0
20160211  16:15:00,1.4479,1.4492,1.447455,1.44799,-1.0
20160211  16:30:00,1.44799,1.448895,1.447545,1.44795,-1.0
20160211  17:00:00,1.44795,1.448765,1.447275,1.447885,-1.0
20160211  17:30:00,1.447885,1.448325,1.44761,1.4479,-1.0
20160211  18:00:00,1.4479,1.44829,1.447165,1.447175,-1.0
20160211  18:30:00,1.447175,1.4473,1.4462,1.44667,-1.0
20160211  19:00:00,1.44667,1.447555,1.44647,1.447265,-1.0
20160211  19:30:00,1.447265,1.447355,1.4466,1.44667,-1.0
20160211  20:00:00,1.44667,1.447415,1.44633,1.447055,-1.0
20160211  20:30:00,1.447055,1.44724,1.44635,1.44642,-1.0
20160211  21:00:00,1.44642,1.44678,1.446195,1.446425,-1.0
20160211  21:30:00,1.446425,1.44714,1.44638,1.44709,-1.0
20160211  22:00:00,1.44709,1.44757,1.44678,1.447095,-1.0
20160211  22:30:00,1.447095,1.44745,1.445875,1.446315,-1.0
20160211  23:00:00,1.446315,1.446785,1.44618,1.44631,-1.0
20160211  23:30:00,1.44631,1.44682,1.44591,1.446105,-1.0
20160212  00:00:00,1.446105,1.44685,1.446,1.446645,-1.0
20160212  00:30:00,1.446645,1.448525,1.44639,1.44841,-1.0
20160212  01:00:00,1.44841,1.4499,1.446905,1.44933,-1.0
20160212  01:30:00,1.44933,1.45286,1.44839,1.449505,-1.0
20160212  02:00:00,1.449505,1.452185,1.4474,1.44752,-1.0
20160212  02:30:00,1.44752,1.452055,1.447265,1.450815,-1.0
20160212  03:00:00,1.450815,1.452675,1.44974,1.452675,-1.0
20160212  03:30:00,1.452675,1.45507,1.452535,1.45435,-1.0
20160212  04:00:00,1.45435,1.45709,1.45339,1.4549,-1.0
