,Open,High,Low,Close,Volume
20160218  01:30:00,113.9085,113.9995,113.8825,113.9395,-1.0
20160218  02:00:00,113.9395,113.9395,113.7395,113.7655,-1.0
20160218  02:30:00,113.7655,113.794,113.6175,113.6775,-1.0
20160218  03:00:00,113.6775,113.7945,113.6525,113.76,-1.0
20160218  03:30:00,113.76,113.884,113.7395,113.817,-1.0
20160218  04:00:00,113.817,113.9365,113.7835,113.8815,-1.0
20160218  04:30:00,113.8815,113.93,113.831,113.8855,-1.0
20160218  05:00:00,113.8855,114.0095,113.878,113.971,-1.0
20160218  05:30:00,113.971,113.982,113.832,113.858,-1.0
20160218  06:00:00,113.858,113.927,113.7905,113.814,-1.0
20160218  06:30:00,113.814,113.8455,113.741,113.834,-1.0
20160218  07:00:00,113.834,113.871,113.7725,113.816,-1.0
20160218  07:30:00,113.816,113.897,113.7595,113.8595,-1.0
20160218  08:00:00,113.8595,113.93,113.8595,113.873,-1.0
20160218  08:30:00,113.873,113.8795,113.6155,113.7775,-1.0
20160218  09:00:00,113.7775,113.8485,113.6675,113.8255,-1.0
20160218  09:30:00,113.8255,113.853,113.6015,113.6415,-1.0
20160218  10:00:00,113.6415,113.6545,113.4835,113.579,-1.0
20160218  10:30:00,113.579,113.657,113.5285,113.6425,-1.0
20160218  11:00:00,113.6425,113.661,113.5685,113.613,-1.0
20160218  11:30:00,113.613,113.6195,113.457,113.4685,-1.0
20160218  12:00:00,113.4685,113.5915,113.4615,113.4955,-1.0
20160218  12:30:00,113.4955,113.5355,113.441,113.524,-1.0
20160218  13:00:00,113.524,113.6365,113.5225,113.5785,-1.0
20160218  13:30:00,113.5785,113.638,113.5465,113.563,-1.0
20160218  14:00:00,113.563,113.5965,113.414,113.4255,-1.0
20160218  14:30:00,113.4255,113.4415,113.1435,113.2185,-1.0
20160218  15:00:00,113.2185,113.2985,113.1755,113.24,-1.0
20160218  15:30:00,113.24,113.28,113.2165,113.24,-1.0
20160218  16:15:00,113.237,113.264,113.227,113.264,-1.0
20160218  16:30:00,113.264,113.3375,113.2285,113.3265,-1.0
20160218  17:00:00,113.3265,113.3805,113.286,113.3465,-1.0
20160218  17:30:00,113.3465,113.366,113.237,113.2565,-1.0
20160218  18:00:00,113.2565,113.298,113.0825,113.114,-1.0
20160218  18:30:00,113.114,113.136,112.792,112.853,-1.0
20160218  19:00:00,112.853,112.9795,112.799,112.889,-1.0
20160218  19:30:00,112.889,112.987,112.715,112.77,-1.0
20160218  20:00:00,112.77,112.8635,112.727,112.804,-1.0
20160218  20:30:00,112.804,112.951,112.79,112.9105,-1.0
20160218  21:00:00,112.9105,112.9665,112.847,112.873,-1.0
20160218  21:30:00,112.873,112.995,112.856,112.8785,-1.0
20160218  22:00:00,112.8785,112.9075,112.7585,112.8125,-1.0
20160218  22:30:00,112.8125,112.855,112.776,112.838,-1.0
20160218  23:00:00,112.838,113.0795,112.8175,113.0475,-1.0
20160218  23:30:00,113.0475,113.111,113.0275,113.065,-1.0
20160219  00:00:00,113.065,113.1835,113.048,113.1475,-1.0
20160219  00:30:00,113.1475,113.218,113.0745,113.0915,-1.0
20160219  01:00:00,113.0915,113.121,112.965,113.0215,-1.0
20160219  01:30:00,113.0215,113.0715,112.907,112.9525,-1.0
20160219  02:00:00,112.9525,113.149,112.854,112.9305,-1.0
20160219  02:30:00,112.9305,113.098,112.88,113.0675,-1.0
20160219  03:00:00,113.0675,113.0785,112.859,112.86,-1.0
20160219  03:30:00,112.86,113.009,112.8595,112.9435,-1.0
20160219  04:00:00,112.9435,112.978,112.9065,112.9615,-1.0
20160219  04:30:00,112.9615,112.982,112.798,112.861,-1.0
20160219  05:00:00,112.861,112.9005,112.7845,112.8885,-1.0
20160219  05:30:00,112.8885,112.898,112.8065,112.8555,-1.0
20160219  06:00:00,112.8555,112.8715,112.7535,112.849,-1.0
20160219  06:30:00,112.849,113.022,112.844,113.0,-1.0
20160219  07:00:00,113.0,113.055,112.9375,113.026,-1.0
20160219  07:30:00,113.026,113.208,112.845,112.8865,-1.0
20160219  08:00:00,112.8865,113.0575,112.8425,113.05,-1.0
20160219  08:30:00,113.05,113.0925,112.893,112.9075,-1.0
20160219  09:00:00,112.9075,112.91,112.8065,112.8225,-1.0
20160219  09:30:00,112.8225,112.91,112.768,112.7785,-1.0
20160219  10:00:00,112.7785,112.787,112.567,112.6775,-1.0
20160219  10:30:00,112.6775,112.708,112.41,112.431,-1.0
20160219  11:00:00,112.431,112.454,112.3085,112.39,-1.0
20160219  11:30:00,112.39,112.465,112.3745,112.4585,-1.0
20160219  12:00:00,112.4585,112.5145,112.434,112.491,-1.0
20160219  12:30:00,112.491,112.497,112.4235,112.4905,-1.0
20160219  13:00:00,112.4905,112.5995,112.459,112.524,-1.0
20160219  13:30:00,112.524,112.569,112.5025,112.569,-1.0
20160219  14:00:00,112.569,112.6475,112.5455,112.6285,-1.0
20160219  14:30:00,112.6285,112.6915,112.6055,112.65,-1.0
20160219  15:00:00,112.65,112.6615,112.6245,112.635,-1.0
20160219  15:30:00,112.635,112.6605,112.5535,112.6375,-1.0
20160221  16:15:00,112.6325,112.6325,112.576,112.589,-1.0
20160221  16:30:00,112.589,112.638,112.576,112.593,-1.0
20160221  17:00:00,112.593,112.6245,112.428,112.594,-1.0
20160221  17:30:00,112.594,112.596,112.455,112.53,-1.0
20160221  18:00:00,112.53,112.7395,112.511,112.7095,-1.0
20160221  18:30:00,112.7095,112.909,112.6395,112.8935,-1.0
20160221  19:00:00,112.8935,113.0545,112.8595,112.9515,-1.0
20160221  19:30:00,112.9515,113.0365,112.836,112.838,-1.0
20160221  20:00:00,112.838,112.9175,112.7615,112.8135,-1.0
20160221  20:30:00,112.8135,112.924,112.786,112.9095,-1.0
20160221  21:00:00,112.9095,112.987,112.9065,112.977,-1.0
20160221  21:30:00,112.977,113.0005,112.8835,112.8925,-1.0
20160221  22:00:00,112.8925,112.944,112.8375,112.9055,-1.0
20160221  22:30:00,112.9055,112.936,112.848,112.922,-1.0
20160221  23:00:00,112.922,112.994,112.848,112.977,-1.0
20160221  23:30:00,112.977,112.9815,112.8655,112.9175,-1.0
20160222  00:00:00,112.9175,112.953,112.8565,112.8865,-1.0
20160222  00:30:00,112.8865,112.8895,112.7565,112.7585,-1.0
20160222  01:00:00,112.7585,112.8505,112.696,112.792,-1.0
20160222  01:30:00,112.792,112.9365,112.754,112.88,-1.0
20160222  02:00:00,112.88,113.0275,112.8445,112.9475,-1.0
20160222  02:30:00,112.9475,112.9735,112.7805,112.7855,-1.0
20160222  03:00:00,112.7855,112.943,112.758,112.898,-1.0
20160222  03:30:00,112.898,113.093,112.896,113.0655,-1.0
20160222  04:00:00,113.0655,113.2625,113.065,113.1695,-1.0
20160222  04:30:00,113.1695,113.1695,113.0795,113.1545,-1.0
20160222  05:00:00,113.1545,113.3525,113.154,113.3435,-1.0
20160222  05:30:00,113.3435,113.3885,113.3215,113.351,-1.0
20160222  06:00:00,113.351,113.353,113.2155,113.2175,-1.0
20160222  06:30:00,113.2175,113.233,113.1495,113.19,-1.0
20160222  07:00:00,113.19,113.2795,113.1565,113.2375,-1.0
20160222  07:30:00,113.2375,113.252,113.1075,113.2075,-1.0
20160222  08:00:00,113.2075,113.2465,113.1085,113.1295,-1.0
20160222  08:30:00,113.1295,113.2425,113.0875,113.128,-1.0
20160222  09:00:00,113.128,113.195,112.996,113.072,-1.0
20160222  09:30:00,113.072,113.107,112.942,112.9835,-1.0
20160222  10:00:00,112.9835,113.051,112.9355,113.0245,-1.0
20160222  10:30:00,113.0245,113.148,113.0155,113.1265,-1.0
20160222  11:00:00,113.1265,113.195,113.1005,113.1815,-1.0
20160222  11:30:00,113.1815,113.2355,113.03,113.0435,-1.0
20160222  12:00:00,113.0435,113.1105,113.0405,113.0945,-1.0
20160222  12:30:00,113.0945,113.204,113.0945,113.1675,-1.0
20160222  13:00:00,113.1675,113.175,112.9065,112.9855,-1.0
20160222  13:30:00,112.9855,112.9955,112.8045,112.8415,-1.0
20160222  14:00:00,112.8415,112.9095,112.7875,112.8985,-1.0
20160222  14:30:00,112.8985,112.902,112.8115,112.8375,-1.0
20160222  15:00:00,112.8375,112.89,112.8015,112.873,-1.0
20160222  15:30:00,112.873,112.9395,112.8675,112.918,-1.0
20160222  16:15:00,112.902,112.959,112.8815,112.955,-1.0
20160222  16:30:00,112.955,112.981,112.9135,112.923,-1.0
20160222  17:00:00,112.923,113.014,112.8965,113.01,-1.0
20160222  17:30:00,113.01,113.0545,112.9395,112.9585,-1.0
20160222  18:00:00,112.9585,113.0005,112.7625,112.8835,-1.0
20160222  18:30:00,112.8835,112.9115,112.5945,112.686,-1.0
20160222  19:00:00,112.686,112.687,112.382,112.5355,-1.0
20160222  19:30:00,112.5355,112.5585,112.0025,112.117,-1.0
20160222  20:00:00,112.117,112.2985,112.048,112.241,-1.0
20160222  20:30:00,112.241,112.2685,112.0565,112.2045,-1.0
20160222  21:00:00,112.2045,112.249,112.1395,112.152,-1.0
20160222  21:30:00,112.152,112.1915,112.004,112.1105,-1.0
20160222  22:00:00,112.1105,112.568,111.9695,112.281,-1.0
20160222  22:30:00,112.281,112.4195,112.2775,112.3675,-1.0
20160222  23:00:00,112.3675,112.4345,112.286,112.336,-1.0
20160222  23:30:00,112.336,112.5035,112.336,112.427,-1.0
20160223  00:00:00,112.427,112.473,112.277,112.279,-1.0
20160223  00:30:00,112.279,112.344,112.1725,112.264,-1.0
20160223  01:00:00,112.264,112.3355,112.0565,112.14,-1.0
20160223  01:30:00,112.14,112.222,112.0505,112.1405,-1.0
20160223  02:00:00,112.1405,112.1405,111.856,112.085,-1.0
20160223  02:30:00,112.085,112.219,111.9895,112.1645,-1.0
20160223  03:00:00,112.1645,112.1915,111.9955,112.0325,-1.0
20160223  03:30:00,112.0325,112.15,111.9525,111.9995,-1.0
20160223  04:00:00,111.9995,112.0685,111.891,111.8915,-1.0
20160223  04:30:00,111.8915,112.0235,111.8625,112.007,-1.0
20160223  05:00:00,112.007,112.051,111.9745,112.0455,-1.0
20160223  05:30:00,112.0455,112.102,112.02,112.0545,-1.0
20160223  06:00:00,112.0545,112.1365,112.0205,112.041,-1.0
20160223  06:30:00,112.041,112.05,111.8855,111.934,-1.0
20160223  07:00:00,111.934,112.0175,111.7735,111.9965,-1.0
20160223  07:30:00,111.9965,112.342,111.9835,112.32,-1.0
20160223  08:00:00,112.32,112.4165,112.2335,112.2925,-1.0
20160223  08:30:00,112.2925,112.418,112.232,112.284,-1.0
20160223  09:00:00,112.284,112.3125,112.057,112.1235,-1.0
20160223  09:30:00,112.1235,112.1315,111.8635,112.066,-1.0
