Date,Close,High,Low,Open,Volume,index
20160313  17:00:00,163.916,163.9915,163.7365,163.825,0.0,
20160313  17:30:00,163.874,163.9545,163.7995,163.916,0.0,
20160313  18:00:00,163.8615,163.885,163.8165,163.874,0.0,
20160313  18:30:00,163.8815,163.89,163.819,163.8615,0.0,
20160313  19:00:00,163.768,163.8835,163.75,163.8815,0.0,
20160313  19:30:00,163.7125,163.777,163.676,163.768,0.0,
20160313  20:00:00,163.817,163.8505,163.69,163.7125,0.0,
20160313  20:30:00,163.6465,163.8185,163.5805,163.817,0.0,
20160313  21:00:00,163.605,163.6955,163.5805,163.6465,0.0,
20160313  21:30:00,163.597,163.6665,163.5545,163.605,0.0,
20160313  22:00:00,163.523,163.6655,163.4665,163.597,0.0,
20160313  22:30:00,163.519,163.5795,163.3845,163.523,0.0,
20160313  23:00:00,163.6195,163.656,163.448,163.519,0.0,
20160313  23:30:00,163.497,163.719,163.418,163.6195,0.0,
20160314  00:00:00,163.241,163.5175,163.117,163.497,0.0,
20160314  00:30:00,162.9145,163.36,162.852,163.241,0.0,
20160314  01:00:00,163.22,163.3085,162.903,162.9145,0.0,
20160314  01:30:00,163.247,163.3865,163.1765,163.22,0.0,
20160314  02:00:00,163.12,163.2895,163.0915,163.247,0.0,
20160314  02:30:00,163.1505,163.2145,162.991,163.12,0.0,
20160314  03:00:00,163.2285,163.276,163.143,163.1505,0.0,
20160314  03:30:00,163.1225,163.2285,163.034,163.2285,0.0,
20160314  04:00:00,163.265,163.417,163.11,163.1225,0.0,
20160314  04:30:00,163.2125,163.304,163.0895,163.265,0.0,
20160314  05:00:00,163.058,163.2565,163.0155,163.2125,0.0,
20160314  05:30:00,162.7405,163.0955,162.666,163.058,0.0,
20160314  06:00:00,162.929,163.0945,162.7375,162.7405,0.0,
20160314  06:30:00,162.985,163.139,162.8515,162.929,0.0,
20160314  07:00:00,162.9385,163.05,162.846,162.985,0.0,
20160314  07:30:00,162.6865,162.9815,162.634,162.9385,0.0,
20160314  08:00:00,162.6905,162.8595,162.667,162.6865,0.0,
20160314  08:30:00,162.7595,162.7725,162.596,162.6905,0.0,
20160314  09:00:00,162.7365,162.8005,162.678,162.7595,0.0,
20160314  09:30:00,162.821,162.86,162.694,162.7365,0.0,
20160314  10:00:00,162.803,162.8575,162.7155,162.821,0.0,
20160314  10:30:00,162.762,162.862,162.6975,162.803,0.0,
20160314  11:00:00,162.767,162.802,162.7025,162.762,0.0,
20160314  11:30:00,162.685,162.8125,162.671,162.767,0.0,
20160314  12:00:00,162.793,162.801,162.6845,162.685,0.0,
20160314  12:30:00,162.7875,162.805,162.7315,162.793,0.0,
20160314  13:00:00,162.7515,162.7715,162.6775,162.681,0.0,
20160314  13:30:00,162.741,162.8515,162.7185,162.7515,0.0,
20160314  14:00:00,162.802,162.8105,162.681,162.741,0.0,
20160314  14:30:00,162.7155,162.835,162.6895,162.802,0.0,
20160314  15:00:00,162.5245,162.774,162.3935,162.7155,0.0,
20160314  15:30:00,162.549,162.584,162.494,162.5245,0.0,
20160314  16:00:00,162.5185,162.6005,162.488,162.549,0.0,
20160314  16:30:00,162.5885,162.654,162.4605,162.5185,0.0,
20160314  17:00:00,162.5215,162.636,162.5,162.5885,0.0,
20160314  17:30:00,162.462,162.5345,162.3365,162.5215,0.0,
20160314  18:00:00,162.3675,162.5145,162.318,162.462,0.0,
20160314  18:30:00,162.4045,162.799,162.226,162.3675,0.0,
20160314  19:00:00,162.449,162.507,162.1545,162.4045,0.0,
20160314  19:30:00,162.0555,162.9565,161.8585,162.449,0.0,
20160314  20:00:00,161.8985,162.149,161.8075,162.0555,0.0,
20160314  20:30:00,161.705,161.9675,161.5575,161.8985,0.0,
20160314  21:00:00,161.7035,161.7735,161.648,161.705,0.0,
20160314  21:30:00,161.7575,161.8805,161.679,161.7035,0.0,
20160314  22:00:00,161.7735,161.8125,161.6625,161.7575,0.0,
20160314  22:30:00,161.859,161.945,161.5885,161.7735,0.0,
20160314  23:00:00,161.2525,161.898,161.1715,161.859,0.0,
20160314  23:30:00,161.172,161.319,161.1325,161.2525,0.0,
20160315  00:00:00,160.722,161.281,160.688,161.172,0.0,
20160315  00:30:00,160.8435,161.001,160.5915,160.722,0.0,
20160315  01:00:00,160.331,160.9145,160.2675,160.8435,0.0,
20160315  01:30:00,160.2125,160.3675,160.142,160.331,0.0,
20160315  02:00:00,160.1405,160.2725,160.0985,160.2125,0.0,
20160315  02:30:00,160.1575,160.259,159.9925,160.1405,0.0,
20160315  03:00:00,160.174,160.213,159.9565,160.1575,0.0,
20160315  03:30:00,159.861,160.209,159.86,160.174,0.0,
20160315  04:00:00,159.9505,160.003,159.7025,159.861,0.0,
20160315  04:30:00,159.8565,159.9635,159.5505,159.9505,0.0,
20160315  05:00:00,160.213,160.2815,159.8565,159.8565,0.0,
20160315  05:30:00,159.6935,160.239,159.68,160.213,0.0,
20160315  06:00:00,160.007,160.033,159.589,159.6935,0.0,
20160315  06:30:00,159.9905,160.208,159.8995,160.007,0.0,
20160315  07:00:00,159.9335,160.074,159.848,159.9905,0.0,
20160315  07:30:00,159.887,160.0935,159.862,159.9335,0.0,
20160315  08:00:00,160.0015,160.003,159.7865,159.887,0.0,
20160315  08:30:00,159.792,160.003,159.748,160.0015,0.0,
20160315  09:00:00,159.8775,160.0795,159.791,159.792,0.0,
20160315  09:30:00,159.9865,160.013,159.79,159.8775,0.0,
20160315  10:00:00,159.9365,160.0235,159.8785,159.9865,0.0,
20160315  10:30:00,160.1225,160.1285,159.9365,159.9365,0.0,
20160315  11:00:00,160.119,160.1785,160.098,160.1225,0.0,
20160315  11:30:00,160.056,160.128,160.0285,160.119,0.0,
20160315  12:00:00,160.178,160.209,160.0315,160.056,0.0,
20160315  12:30:00,160.1545,160.1785,160.0395,160.178,0.0,
20160315  13:00:00,160.1165,160.178,160.1085,160.112,0.0,
20160315  13:30:00,160.208,160.208,160.0745,160.1165,0.0,
20160315  14:00:00,160.2575,160.2685,160.162,160.208,0.0,
20160315  14:30:00,160.277,160.279,160.1295,160.2575,0.0,
20160315  15:00:00,160.17,160.298,160.1555,160.277,0.0,
20160315  15:30:00,160.109,160.1935,160.0755,160.17,0.0,
20160315  16:00:00,159.931,160.17,159.8855,160.109,0.0,
20160315  16:30:00,160.252,160.389,159.929,159.931,0.0,
20160315  17:00:00,160.3895,160.4525,160.2035,160.252,0.0,
20160315  17:30:00,160.407,160.4455,160.307,160.3895,0.0,
20160315  18:00:00,160.413,160.461,160.2785,160.407,0.0,
20160315  18:30:00,160.2855,160.4435,160.2525,160.413,0.0,
20160315  19:00:00,160.2015,160.3165,160.1755,160.2855,0.0,
20160315  19:30:00,160.2265,160.286,160.135,160.2015,0.0,
20160315  20:00:00,160.349,160.376,160.2075,160.2265,0.0,
20160315  20:30:00,160.376,160.431,160.349,160.349,0.0,
20160315  21:00:00,160.349,160.392,160.2695,160.376,0.0,
20160315  21:30:00,160.1935,160.376,160.1865,160.349,0.0,
20160315  22:00:00,160.1365,160.294,160.1315,160.1935,0.0,
20160315  22:30:00,159.9365,160.197,159.9,160.1365,0.0,
20160315  23:00:00,160.271,160.307,159.9065,159.9365,0.0,
20160315  23:30:00,160.234,160.351,160.1945,160.271,0.0,
20160316  00:00:00,160.359,160.5765,160.234,160.234,0.0,
20160316  00:30:00,160.4245,160.6115,160.264,160.359,0.0,
20160316  01:00:00,160.4525,160.588,160.3205,160.4245,0.0,
20160316  01:30:00,160.3225,160.6695,160.2095,160.4525,0.0,
20160316  02:00:00,160.1965,160.369,160.053,160.3225,0.0,
20160316  02:30:00,160.3295,160.386,160.179,160.1965,0.0,
20160316  03:00:00,159.9865,160.3805,159.9865,160.3295,0.0,
20160316  03:30:00,160.017,160.0685,159.8945,159.9865,0.0,
20160316  04:00:00,160.065,160.2875,160.014,160.017,0.0,
20160316  04:30:00,159.8465,160.212,159.7545,160.065,0.0,
20160316  05:00:00,159.9675,159.976,159.651,159.8465,0.0,
20160316  05:30:00,159.9335,160.0515,159.898,159.9675,0.0,
20160316  06:00:00,160.1455,160.295,159.903,159.9335,0.0,
20160316  06:30:00,160.144,160.312,160.139,160.1455,0.0,
20160316  07:00:00,160.18,160.208,160.0455,160.144,0.0,
20160316  07:30:00,160.2995,160.322,160.0775,160.18,0.0,
20160316  08:00:00,160.353,160.3695,160.152,160.2995,0.0,
20160316  08:30:00,160.2545,160.3745,160.1665,160.353,0.0,
20160316  09:00:00,160.3115,160.347,160.213,160.2545,0.0,
20160316  09:30:00,160.4735,160.6035,160.2605,160.3115,0.0,
20160316  10:00:00,160.5375,160.928,160.3825,160.4735,0.0,
20160316  10:30:00,160.3975,160.904,160.292,160.5375,0.0,
20160316  11:00:00,160.289,160.4875,160.071,160.3975,0.0,
20160316  11:30:00,160.6525,160.6545,160.2165,160.289,0.0,
20160316  12:00:00,160.6475,160.6985,160.4905,160.6525,0.0,
20160316  12:30:00,160.484,160.6615,160.482,160.6475,0.0,
20160316  13:00:00,160.7425,160.7605,160.586,160.7,0.0,
20160316  13:30:00,160.5945,160.7825,160.5945,160.7425,0.0,
20160316  14:00:00,160.69,160.807,160.5885,160.5945,0.0,
20160316  14:30:00,160.683,160.746,160.636,160.69,0.0,
20160316  15:00:00,160.733,160.777,160.5865,160.683,0.0,
20160316  15:30:00,160.7465,160.7865,160.661,160.733,0.0,
20160316  16:00:00,160.8455,160.8965,160.664,160.7465,0.0,
20160316  16:30:00,160.9745,161.053,160.817,160.8455,0.0,
20160316  17:00:00,161.0305,161.058,160.872,160.9745,0.0,
20160316  17:30:00,160.82,161.0525,160.751,161.0305,0.0,
20160316  18:00:00,160.7855,160.82,160.6445,160.82,0.0,
20160316  18:30:00,160.7635,160.8425,160.7405,160.7855,0.0,
20160316  19:00:00,160.833,160.838,160.7125,160.7635,0.0,
20160316  19:30:00,160.4105,160.8425,160.4095,160.833,0.0,
20160316  20:00:00,160.014,160.516,159.9775,160.4105,0.0,
20160316  20:30:00,159.441,160.143,159.376,160.014,0.0,
20160316  21:00:00,159.527,159.652,159.357,159.441,0.0,
20160316  21:30:00,159.737,159.7675,159.3795,159.527,0.0,
20160316  22:00:00,159.721,159.772,159.6075,159.737,0.0,
20160316  22:30:00,159.478,159.7775,159.415,159.721,0.0,
20160316  23:00:00,159.508,159.683,159.2935,159.478,0.0,
20160316  23:30:00,159.3135,159.5085,159.1735,159.508,0.0,
20160317  00:00:00,159.4605,159.478,159.1305,159.3135,0.0,
20160317  00:30:00,159.7385,159.769,159.433,159.4605,0.0,
20160317  01:00:00,159.7215,159.865,159.556,159.7385,0.0,
20160317  01:30:00,159.238,159.764,159.225,159.7215,0.0,
20160317  02:00:00,159.8635,159.889,159.171,159.238,0.0,
20160317  02:30:00,159.6695,159.91,159.622,159.8635,0.0,
20160317  03:00:00,159.722,159.744,159.499,159.6695,0.0,
20160317  03:30:00,159.0995,159.764,159.017,159.722,0.0,
20160317  04:00:00,160.6135,160.9405,159.084,159.0995,0.0,
20160317  04:30:00,160.8985,160.941,160.559,160.6135,0.0,
20160317  05:00:00,161.4135,161.587,160.719,160.8985,0.0,
20160317  05:30:00,161.2695,161.5525,161.163,161.4135,0.0,
20160317  06:00:00,161.08,161.585,160.994,161.2695,0.0,
20160317  06:30:00,161.222,161.4255,160.965,161.08,0.0,
20160317  07:00:00,161.2255,161.3365,161.056,161.222,0.0,
20160317  07:30:00,161.268,161.379,161.085,161.2255,0.0,
20160317  08:00:00,161.302,161.348,161.1595,161.268,0.0,
20160317  08:30:00,160.8885,161.3115,160.757,161.302,0.0,
20160317  09:00:00,161.14,161.2035,160.8825,160.8885,0.0,
20160317  09:30:00,161.18,161.2915,161.043,161.14,0.0,
20160317  10:00:00,161.365,161.3855,161.1575,161.18,0.0,
20160317  10:30:00,161.3285,161.475,161.3245,161.365,0.0,
20160317  11:00:00,161.514,161.577,161.3225,161.3285,0.0,
20160317  11:30:00,161.4405,161.5775,161.3545,161.514,0.0,
20160317  12:00:00,161.377,161.4705,161.295,161.4405,0.0,
20160317  12:30:00,161.313,161.377,161.2565,161.377,0.0,
20160317  13:00:00,161.365,161.37,161.285,161.285,0.0,
20160317  13:30:00,161.299,161.4235,161.2765,161.365,0.0,
20160317  14:00:00,161.241,161.38,161.209,161.299,0.0,
20160317  14:30:00,161.269,161.2955,161.2235,161.241,0.0,
20160317  15:00:00,161.1395,161.2825,161.1045,161.269,0.0,
20160317  15:30:00,161.1985,161.2375,161.095,161.1395,0.0,
20160317  16:00:00,161.1865,161.324,161.1045,161.1985,0.0,
20160317  16:30:00,160.806,161.1865,160.6065,161.1865,0.0,
20160317  17:00:00,160.7415,160.8475,160.585,160.806,0.0,
20160317  17:30:00,160.877,161.239,160.6055,160.7415,0.0,
20160317  18:00:00,161.086,161.2,160.8275,160.877,0.0,
20160317  18:30:00,161.014,161.1595,160.9735,161.086,0.0,
20160317  19:00:00,160.9575,161.0725,160.8795,161.014,0.0,
20160317  19:30:00,160.8485,161.026,160.83,160.9575,0.0,
20160317  20:00:00,161.0305,161.0755,160.822,160.8485,0.0,
20160317  20:30:00,161.0685,161.0785,160.8745,161.0305,0.0,
20160317  21:00:00,161.151,161.169,160.98,161.0685,0.0,
20160317  21:30:00,161.354,161.434,161.124,161.151,0.0,
20160317  22:00:00,160.962,161.379,160.9615,161.354,0.0,
20160317  22:30:00,160.585,160.9685,160.5525,160.962,0.0,
20160317  23:00:00,160.987,161.0095,160.4405,160.585,0.0,
20160317  23:30:00,160.914,161.047,160.777,160.987,0.0,
20160318  00:00:00,160.789,160.9815,160.6315,160.914,0.0,
20160318  00:30:00,160.413,160.849,160.36,160.789,0.0,
20160318  01:00:00,160.6,160.693,160.4095,160.413,0.0,
20160318  01:30:00,160.7495,160.8295,160.4685,160.6,0.0,
20160318  02:00:00,160.8125,160.8865,160.652,160.7495,0.0,
20160318  02:30:00,160.9105,161.015,160.7975,160.8125,0.0,
20160318  03:00:00,161.001,161.111,160.8595,160.9105,0.0,
20160318  03:30:00,161.236,161.3275,160.998,161.001,0.0,
20160318  04:00:00,161.559,161.6445,161.2285,161.236,0.0,
20160318  04:30:00,161.6315,161.706,161.5215,161.559,0.0,
20160318  05:00:00,161.584,161.7775,161.4945,161.6315,0.0,
20160318  05:30:00,161.568,161.737,161.5035,161.584,0.0,
20160318  06:00:00,161.525,161.6815,161.4195,161.568,0.0,
20160318  06:30:00,161.4615,161.536,161.3345,161.525,0.0,
20160318  07:00:00,161.5125,161.5475,161.369,161.4615,0.0,
20160318  07:30:00,161.679,161.7065,161.444,161.5125,0.0,
20160318  08:00:00,161.6175,161.681,161.5065,161.679,0.0,
20160318  08:30:00,161.5385,161.6245,161.4295,161.6175,0.0,
20160318  09:00:00,161.6275,161.7125,161.5195,161.5385,0.0,
20160318  09:30:00,161.679,161.7345,161.509,161.6275,0.0,
20160318  10:00:00,161.5385,161.6995,161.4895,161.679,0.0,
20160318  10:30:00,161.607,161.6195,161.5045,161.5385,0.0,
20160318  11:00:00,161.695,161.725,161.5205,161.607,0.0,
20160318  11:30:00,161.5945,161.7895,161.5945,161.695,0.0,
20160318  12:00:00,161.5505,161.6305,161.4555,161.5945,0.0,
20160318  12:30:00,161.4555,161.586,161.4495,161.5505,0.0,
20160320  13:00:00,161.36,161.4135,161.2875,161.325,0.0,
20160320  13:30:00,161.261,161.403,161.223,161.36,0.0,
20160320  14:00:00,161.1395,161.323,161.0345,161.261,0.0,
20160320  14:30:00,161.312,161.3125,161.1395,161.1395,0.0,
20160320  15:00:00,161.2155,161.3585,161.1855,161.312,0.0,
20160320  15:30:00,161.167,161.292,161.1385,161.2155,0.0,
20160320  16:00:00,161.0345,161.2505,160.984,161.167,0.0,
20160320  16:30:00,160.9715,161.137,160.916,161.0345,0.0,
20160320  17:00:00,160.8035,161.044,160.787,160.9715,0.0,
20160320  17:30:00,160.8795,160.8855,160.6635,160.8035,0.0,
20160320  18:00:00,160.922,160.9385,160.7685,160.8795,0.0,
20160320  18:30:00,160.871,160.9665,160.8275,160.922,0.0,
20160320  19:00:00,160.8565,160.905,160.834,160.871,0.0,
20160320  19:30:00,160.8745,160.8795,160.8275,160.8565,0.0,
20160320  20:00:00,161.0505,161.082,160.8675,160.8745,0.0,
20160320  20:30:00,160.9845,161.0505,160.96,161.0505,0.0,
20160320  21:00:00,161.008,161.123,160.984,160.9845,0.0,
20160320  21:30:00,160.853,161.012,160.8425,161.008,0.0,
20160320  22:00:00,160.722,160.888,160.7135,160.853,0.0,
20160320  22:30:00,160.712,160.7825,160.5945,160.722,0.0,
20160320  23:00:00,160.6075,160.8025,160.5295,160.712,0.0,
20160320  23:30:00,160.267,160.64,160.1445,160.6075,0.0,
20160321  00:00:00,160.2655,160.4335,160.1595,160.267,0.0,
20160321  00:30:00,160.404,160.527,160.233,160.2655,0.0,
20160321  01:00:00,160.513,160.562,160.2335,160.404,0.0,
20160321  01:30:00,160.7025,160.8865,160.5045,160.513,0.0,
20160321  02:00:00,160.6215,160.8655,160.61,160.7025,0.0,
20160321  02:30:00,160.699,160.733,160.5735,160.6215,0.0,
20160321  03:00:00,160.509,160.701,160.456,160.699,0.0,
20160321  03:30:00,160.522,160.568,160.4045,160.509,0.0,
20160321  04:00:00,160.5375,160.6485,160.4585,160.522,0.0,
20160321  04:30:00,160.679,160.71,160.411,160.5375,0.0,
20160321  05:00:00,160.924,161.007,160.6535,160.679,0.0,
20160321  05:30:00,160.864,161.0325,160.836,160.924,0.0,
20160321  06:00:00,160.6505,160.927,160.502,160.864,0.0,
20160321  06:30:00,160.523,160.7415,160.498,160.6505,0.0,
20160321  07:00:00,160.8575,160.9195,160.484,160.523,0.0,
20160321  07:30:00,160.774,160.984,160.697,160.8575,0.0,
20160321  08:00:00,160.6555,160.781,160.652,160.774,0.0,
20160321  08:30:00,160.647,160.727,160.516,160.6555,0.0,
20160321  09:00:00,160.9795,161.004,160.6465,160.647,0.0,
20160321  09:30:00,160.9385,160.9895,160.7705,160.9795,0.0,
20160321  10:00:00,160.9245,160.985,160.8825,160.9385,0.0,
20160321  10:30:00,161.0105,161.056,160.9245,160.9245,0.0,
20160321  11:00:00,160.9315,161.052,160.916,161.0105,0.0,
20160321  11:30:00,160.7885,160.932,160.788,160.9315,0.0,
20160321  12:00:00,160.829,160.951,160.76,160.7885,0.0,
20160321  12:30:00,160.8665,160.947,160.778,160.829,0.0,
20160321  13:00:00,160.8805,160.8925,160.843,160.875,0.0,
20160321  13:30:00,160.8945,160.9405,160.8425,160.8805,0.0,
20160321  14:00:00,160.915,160.9215,160.777,160.8945,0.0,
20160321  14:30:00,161.1315,161.181,160.913,160.915,0.0,
20160321  15:00:00,161.123,161.1895,161.082,161.1315,0.0,
20160321  15:30:00,161.116,161.205,161.043,161.123,0.0,
20160321  16:00:00,161.1565,161.2425,161.023,161.116,0.0,
20160321  16:30:00,160.9155,161.1755,160.9,161.1565,0.0,
20160321  17:00:00,161.0345,161.076,160.817,160.9155,0.0,
20160321  17:30:00,161.1125,161.22,161.0215,161.0345,0.0,
20160321  18:00:00,161.1315,161.248,161.096,161.1125,0.0,
20160321  18:30:00,161.0675,161.1885,161.0505,161.1315,0.0,
20160321  19:00:00,161.0365,161.1505,160.955,161.0675,0.0,
20160321  19:30:00,160.8085,161.048,160.7735,161.0365,0.0,
20160321  20:00:00,160.9515,161.0,160.8055,160.815,0.0,
20160321  20:30:00,161.0285,161.1075,160.93,160.9515,0.0,
20160321  21:00:00,161.107,161.241,161.016,161.0285,0.0,
20160321  21:30:00,161.2805,161.296,161.0795,161.107,0.0,
20160321  22:00:00,161.35,161.502,161.2695,161.2805,0.0,
20160321  22:30:00,161.3225,161.3645,161.2545,161.35,0.0,
20160321  23:00:00,160.9075,161.419,160.89,161.3225,0.0,
20160321  23:30:00,160.3015,160.9075,160.1555,160.9075,0.0,
20160322  00:00:00,159.423,160.32,159.2105,160.3015,0.0,
20160322  00:30:00,159.1695,159.463,158.8295,159.423,0.0,
20160322  01:00:00,159.4825,159.6475,159.144,159.1695,0.0,
20160322  01:30:00,159.6865,159.971,159.215,159.4825,0.0,
20160322  02:00:00,159.1755,159.7045,159.1125,159.6865,0.0,
20160322  02:30:00,159.4325,159.5065,159.1745,159.1755,0.0,
20160322  03:00:00,159.466,159.554,159.359,159.4325,0.0,
20160322  03:30:00,159.6725,159.82,159.417,159.466,0.0,
20160322  04:00:00,159.291,159.6875,159.1675,159.6725,0.0,
20160322  04:30:00,159.1055,159.2915,158.9555,159.291,0.0,
20160322  05:00:00,158.721,159.191,158.54,159.1055,0.0,
20160322  05:30:00,158.759,158.8845,158.4525,158.721,0.0,
20160322  06:00:00,158.77,158.802,158.496,158.759,0.0,
20160322  06:30:00,159.019,159.027,158.707,158.77,0.0,
20160322  07:00:00,158.9615,159.21,158.8955,159.019,0.0,
