Date,Close,High,Low,Open,Volume,index
20160315  03:00:00,84.3825,84.393,84.2755,84.314,0.0,
20160315  03:30:00,84.262,84.3965,84.2615,84.3825,0.0,
20160315  04:00:00,84.218,84.289,84.0775,84.262,0.0,
20160315  04:30:00,84.115,84.2465,83.9035,84.218,0.0,
20160315  05:00:00,84.36,84.4145,84.114,84.115,0.0,
20160315  05:30:00,84.1745,84.363,84.1295,84.36,0.0,
20160315  06:00:00,84.3455,84.4045,84.1025,84.1745,0.0,
20160315  06:30:00,84.233,84.4205,84.1605,84.3455,0.0,
20160315  07:00:00,84.2615,84.2625,84.116,84.233,0.0,
20160315  07:30:00,84.249,84.2995,84.181,84.2615,0.0,
20160315  08:00:00,84.2865,84.2885,84.1765,84.249,0.0,
20160315  08:30:00,84.215,84.2965,84.172,84.2865,0.0,
20160315  09:00:00,84.2475,84.3035,84.1885,84.215,0.0,
20160315  09:30:00,84.311,84.332,84.2085,84.2475,0.0,
20160315  10:00:00,84.25,84.326,84.192,84.311,0.0,
20160315  10:30:00,84.258,84.28,84.2165,84.25,0.0,
20160315  11:00:00,84.3125,84.33,84.2545,84.258,0.0,
20160315  11:30:00,84.33,84.3455,84.255,84.3125,0.0,
20160315  12:00:00,84.38,84.4035,84.308,84.33,0.0,
20160315  12:30:00,84.4,84.4145,84.338,84.38,0.0,
20160315  13:00:00,84.381,84.4105,84.32,84.3475,0.0,
20160315  13:30:00,84.4415,84.445,84.3365,84.381,0.0,
20160315  14:00:00,84.523,84.5375,84.4415,84.4415,0.0,
20160315  14:30:00,84.5185,84.5245,84.3995,84.523,0.0,
20160315  15:00:00,84.4885,84.529,84.433,84.5185,0.0,
20160315  15:30:00,84.397,84.5065,84.382,84.4885,0.0,
20160315  16:00:00,84.4275,84.484,84.2935,84.397,0.0,
20160315  16:30:00,84.5955,84.705,84.4175,84.4275,0.0,
20160315  17:00:00,84.534,84.6475,84.4165,84.5955,0.0,
20160315  17:30:00,84.565,84.5825,84.459,84.534,0.0,
20160315  18:00:00,84.654,84.6605,84.5395,84.565,0.0,
20160315  18:30:00,84.541,84.679,84.469,84.654,0.0,
20160315  19:00:00,84.5515,84.592,84.4895,84.541,0.0,
20160315  19:30:00,84.532,84.572,84.4555,84.5515,0.0,
20160315  20:00:00,84.6305,84.637,84.5175,84.532,0.0,
20160315  20:30:00,84.5435,84.6475,84.5435,84.6305,0.0,
20160315  21:00:00,84.6185,84.6195,84.5235,84.5435,0.0,
20160315  21:30:00,84.6575,84.707,84.607,84.6185,0.0,
20160315  22:00:00,84.53,84.711,84.528,84.6575,0.0,
20160315  22:30:00,84.57,84.627,84.517,84.53,0.0,
20160315  23:00:00,84.662,84.7015,84.5455,84.57,0.0,
20160315  23:30:00,84.668,84.6765,84.5575,84.662,0.0,
20160316  00:00:00,84.816,84.9,84.6535,84.668,0.0,
20160316  00:30:00,84.9345,84.96,84.7875,84.816,0.0,
20160316  01:00:00,84.825,84.9485,84.8195,84.9345,0.0,
20160316  01:30:00,84.756,84.8825,84.713,84.825,0.0,
20160316  02:00:00,84.7145,84.868,84.6945,84.756,0.0,
20160316  02:30:00,84.7085,84.775,84.6875,84.7145,0.0,
20160316  03:00:00,84.6405,84.7635,84.6405,84.7085,0.0,
20160316  03:30:00,84.54,84.6505,84.5335,84.6405,0.0,
20160316  04:00:00,84.435,84.588,84.4125,84.54,0.0,
20160316  04:30:00,84.365,84.5025,84.292,84.435,0.0,
20160316  05:00:00,84.4525,84.454,84.265,84.365,0.0,
20160316  05:30:00,84.4065,84.52,84.352,84.4525,0.0,
20160316  06:00:00,84.5235,84.591,84.396,84.4065,0.0,
20160316  06:30:00,84.513,84.597,84.485,84.5235,0.0,
20160316  07:00:00,84.583,84.6325,84.4675,84.513,0.0,
20160316  07:30:00,84.513,84.5835,84.4735,84.583,0.0,
20160316  08:00:00,84.6065,84.6445,84.473,84.513,0.0,
20160316  08:30:00,84.495,84.6205,84.461,84.6065,0.0,
20160316  09:00:00,84.5775,84.6285,84.495,84.495,0.0,
20160316  09:30:00,84.5575,84.6285,84.516,84.5775,0.0,
20160316  10:00:00,85.01,85.13,84.4735,84.5575,0.0,
20160316  10:30:00,84.8915,85.1225,84.8845,85.01,0.0,
20160316  11:00:00,84.838,85.0065,84.783,84.8915,0.0,
20160316  11:30:00,85.0935,85.106,84.811,84.838,0.0,
20160316  12:00:00,85.07,85.1145,84.995,85.0935,0.0,
20160316  12:30:00,85.023,85.0825,85.0075,85.07,0.0,
20160316  13:00:00,85.2855,85.296,85.1975,85.2375,0.0,
20160316  13:30:00,85.2075,85.433,85.2075,85.2855,0.0,
20160316  14:00:00,85.1355,85.29,85.129,85.2075,0.0,
20160316  14:30:00,85.0045,85.145,84.981,85.1355,0.0,
20160316  15:00:00,85.031,85.102,84.999,85.0045,0.0,
20160316  15:30:00,85.08,85.1095,85.0215,85.031,0.0,
20160316  16:00:00,85.3695,85.384,85.0565,85.08,0.0,
20160316  16:30:00,85.644,85.6585,85.2025,85.3695,0.0,
20160316  17:00:00,85.742,85.874,85.6215,85.644,0.0,
20160316  17:30:00,85.5805,85.757,85.5275,85.742,0.0,
20160316  18:00:00,85.7155,85.7435,85.546,85.5805,0.0,
20160316  18:30:00,85.5885,85.725,85.563,85.7155,0.0,
20160316  19:00:00,85.699,85.731,85.5475,85.5885,0.0,
20160316  19:30:00,85.5785,85.729,85.574,85.699,0.0,
20160316  20:00:00,85.237,85.6005,85.2185,85.5785,0.0,
20160316  20:30:00,85.04,85.346,84.9985,85.237,0.0,
20160316  21:00:00,85.109,85.1755,84.9565,85.04,0.0,
20160316  21:30:00,85.225,85.271,85.065,85.109,0.0,
20160316  22:00:00,85.331,85.3535,85.215,85.225,0.0,
20160316  22:30:00,85.254,85.3515,85.1295,85.331,0.0,
20160316  23:00:00,85.383,85.438,85.1545,85.254,0.0,
20160316  23:30:00,85.208,85.4115,85.2075,85.383,0.0,
20160317  00:00:00,85.2085,85.3345,85.168,85.208,0.0,
20160317  00:30:00,85.3445,85.4035,85.204,85.2085,0.0,
20160317  01:00:00,85.3035,85.3765,85.1275,85.3445,0.0,
20160317  01:30:00,84.976,85.316,84.9715,85.3035,0.0,
20160317  02:00:00,85.0385,85.11,84.96,84.976,0.0,
20160317  02:30:00,84.9485,85.0785,84.878,85.0385,0.0,
20160317  03:00:00,84.9465,85.0335,84.8565,84.9485,0.0,
20160317  03:30:00,84.4275,84.9675,84.4275,84.9465,0.0,
20160317  04:00:00,84.89,84.9515,84.3005,84.4275,0.0,
20160317  04:30:00,84.9385,85.0265,84.831,84.89,0.0,
20160317  05:00:00,85.15,85.2875,84.873,84.9385,0.0,
20160317  05:30:00,84.96,85.2055,84.9,85.15,0.0,
20160317  06:00:00,84.894,85.0765,84.8535,84.96,0.0,
20160317  06:30:00,85.004,85.102,84.887,84.894,0.0,
20160317  07:00:00,84.984,85.0975,84.9175,85.004,0.0,
20160317  07:30:00,85.0005,85.046,84.884,84.984,0.0,
20160317  08:00:00,84.9715,85.071,84.936,85.0005,0.0,
20160317  08:30:00,84.9,85.0165,84.7955,84.9715,0.0,
20160317  09:00:00,85.0465,85.0505,84.897,84.9,0.0,
20160317  09:30:00,85.1515,85.205,85.0285,85.0465,0.0,
20160317  10:00:00,85.2435,85.303,85.138,85.1515,0.0,
20160317  10:30:00,85.2515,85.305,85.2285,85.2435,0.0,
20160317  11:00:00,85.2745,85.297,85.1845,85.2515,0.0,
20160317  11:30:00,85.189,85.285,85.1345,85.2745,0.0,
20160317  12:00:00,85.1925,85.2095,85.145,85.189,0.0,
20160317  12:30:00,85.2,85.214,85.1395,85.1925,0.0,
20160317  13:00:00,85.128,85.1645,85.0985,85.11,0.0,
20160317  13:30:00,85.1045,85.1905,85.0985,85.128,0.0,
20160317  14:00:00,85.122,85.203,85.104,85.1045,0.0,
20160317  14:30:00,85.16,85.1675,85.0855,85.122,0.0,
20160317  15:00:00,85.181,85.243,85.123,85.16,0.0,
20160317  15:30:00,85.1515,85.2245,85.1295,85.181,0.0,
20160317  16:00:00,85.0585,85.2065,85.0,85.1515,0.0,
20160317  16:30:00,84.9545,85.0655,84.7795,85.0585,0.0,
20160317  17:00:00,85.0685,85.167,84.8975,84.9545,0.0,
20160317  17:30:00,85.151,85.319,84.9555,85.0685,0.0,
20160317  18:00:00,85.3145,85.371,85.1315,85.151,0.0,
20160317  18:30:00,85.151,85.3405,85.1115,85.3145,0.0,
20160317  19:00:00,85.147,85.216,85.1015,85.151,0.0,
20160317  19:30:00,85.1535,85.199,85.1125,85.147,0.0,
20160317  20:00:00,85.1055,85.203,85.055,85.1535,0.0,
20160317  20:30:00,85.1475,85.1485,85.049,85.1055,0.0,
20160317  21:00:00,85.126,85.17,85.019,85.1475,0.0,
20160317  21:30:00,85.232,85.257,85.1075,85.126,0.0,
20160317  22:00:00,85.1925,85.2535,85.159,85.232,0.0,
20160317  22:30:00,84.916,85.2195,84.901,85.1925,0.0,
20160317  23:00:00,84.9235,85.0,84.8235,84.916,0.0,
20160317  23:30:00,84.9545,84.9865,84.8355,84.9235,0.0,
20160318  00:00:00,84.842,84.999,84.814,84.9545,0.0,
20160318  00:30:00,84.7435,84.872,84.6945,84.842,0.0,
20160318  01:00:00,84.88,84.928,84.722,84.7435,0.0,
20160318  01:30:00,84.837,84.964,84.8285,84.88,0.0,
20160318  02:00:00,84.8925,84.939,84.81,84.837,0.0,
20160318  02:30:00,84.985,85.0875,84.8765,84.8925,0.0,
20160318  03:00:00,84.972,85.0925,84.957,84.985,0.0,
20160318  03:30:00,84.9675,85.0865,84.9595,84.972,0.0,
20160318  04:00:00,85.0825,85.121,84.9435,84.9675,0.0,
20160318  04:30:00,85.1115,85.1645,85.0305,85.0825,0.0,
20160318  05:00:00,84.999,85.129,84.923,85.1115,0.0,
20160318  05:30:00,84.958,85.03,84.929,84.999,0.0,
20160318  06:00:00,84.924,85.0185,84.874,84.958,0.0,
20160318  06:30:00,84.8435,84.95,84.7935,84.924,0.0,
20160318  07:00:00,84.854,84.9045,84.7925,84.8435,0.0,
20160318  07:30:00,84.8465,84.886,84.782,84.854,0.0,
20160318  08:00:00,84.9175,84.937,84.813,84.8465,0.0,
20160318  08:30:00,84.834,84.9195,84.8235,84.9175,0.0,
20160318  09:00:00,84.758,84.855,84.74,84.834,0.0,
20160318  09:30:00,84.809,84.8185,84.675,84.758,0.0,
20160318  10:00:00,84.775,84.8395,84.7695,84.809,0.0,
20160318  10:30:00,84.8505,84.851,84.764,84.775,0.0,
20160318  11:00:00,84.872,84.8895,84.778,84.8505,0.0,
20160318  11:30:00,84.8255,84.9135,84.823,84.872,0.0,
20160318  12:00:00,84.831,84.843,84.7695,84.8255,0.0,
20160318  12:30:00,84.891,84.891,84.768,84.831,0.0,
20160320  13:00:00,84.7635,84.767,84.724,84.765,0.0,
20160320  13:30:00,84.731,84.7725,84.721,84.7635,0.0,
20160320  14:00:00,84.6805,84.7315,84.5905,84.731,0.0,
20160320  14:30:00,84.6875,84.7235,84.657,84.6805,0.0,
20160320  15:00:00,84.638,84.7305,84.6265,84.6875,0.0,
20160320  15:30:00,84.6235,84.6795,84.601,84.638,0.0,
20160320  16:00:00,84.5275,84.6635,84.524,84.6235,0.0,
20160320  16:30:00,84.5,84.5775,84.488,84.5275,0.0,
20160320  17:00:00,84.3015,84.588,84.2835,84.5,0.0,
20160320  17:30:00,84.422,84.429,84.2245,84.3015,0.0,
20160320  18:00:00,84.5055,84.528,84.3485,84.422,0.0,
20160320  18:30:00,84.515,84.5835,84.4705,84.5055,0.0,
20160320  19:00:00,84.4075,84.5345,84.4025,84.515,0.0,
20160320  19:30:00,84.4715,84.487,84.4075,84.4075,0.0,
20160320  20:00:00,84.603,84.6265,84.4685,84.4715,0.0,
20160320  20:30:00,84.527,84.609,84.527,84.603,0.0,
20160320  21:00:00,84.5805,84.623,84.525,84.527,0.0,
20160320  21:30:00,84.4885,84.5995,84.486,84.5805,0.0,
20160320  22:00:00,84.4445,84.4885,84.4395,84.4885,0.0,
20160320  22:30:00,84.5185,84.562,84.439,84.4445,0.0,
20160320  23:00:00,84.463,84.5625,84.4505,84.5185,0.0,
20160320  23:30:00,84.5355,84.557,84.3345,84.463,0.0,
20160321  00:00:00,84.703,84.7075,84.5205,84.5355,0.0,
20160321  00:30:00,84.8595,84.951,84.6735,84.703,0.0,
20160321  01:00:00,84.88,84.9075,84.801,84.8595,0.0,
20160321  01:30:00,84.956,85.072,84.8585,84.88,0.0,
20160321  02:00:00,84.9085,85.068,84.897,84.956,0.0,
20160321  02:30:00,84.95,85.018,84.8925,84.9085,0.0,
20160321  03:00:00,84.8885,84.9915,84.842,84.95,0.0,
20160321  03:30:00,84.809,84.9255,84.8085,84.8885,0.0,
20160321  04:00:00,84.717,84.852,84.6795,84.809,0.0,
20160321  04:30:00,84.823,84.9195,84.685,84.717,0.0,
20160321  05:00:00,84.934,85.025,84.809,84.823,0.0,
20160321  05:30:00,84.9865,85.089,84.892,84.934,0.0,
20160321  06:00:00,84.8265,85.0435,84.744,84.9865,0.0,
20160321  06:30:00,84.712,84.874,84.6345,84.8265,0.0,
20160321  07:00:00,84.828,84.9,84.701,84.712,0.0,
20160321  07:30:00,84.78,84.8655,84.705,84.828,0.0,
20160321  08:00:00,84.7795,84.8365,84.7375,84.78,0.0,
20160321  08:30:00,84.6915,84.8045,84.685,84.7795,0.0,
20160321  09:00:00,84.8195,84.8255,84.6915,84.6915,0.0,
20160321  09:30:00,84.7825,84.8355,84.7425,84.8195,0.0,
20160321  10:00:00,84.8855,84.89,84.7455,84.7825,0.0,
20160321  10:30:00,84.973,84.9925,84.879,84.8855,0.0,
20160321  11:00:00,84.848,84.9825,84.8455,84.973,0.0,
20160321  11:30:00,84.8175,84.867,84.811,84.848,0.0,
20160321  12:00:00,84.8185,84.8575,84.813,84.8175,0.0,
20160321  12:30:00,84.8435,84.8665,84.808,84.8185,0.0,
20160321  13:00:00,84.8165,84.8435,84.801,84.83,0.0,
20160321  13:30:00,84.883,84.893,84.809,84.8165,0.0,
20160321  14:00:00,84.893,84.9195,84.8255,84.883,0.0,
20160321  14:30:00,85.004,85.0225,84.893,84.893,0.0,
20160321  15:00:00,84.911,85.028,84.9045,85.004,0.0,
20160321  15:30:00,84.8905,84.9595,84.878,84.911,0.0,
20160321  16:00:00,84.9225,84.9925,84.857,84.8905,0.0,
20160321  16:30:00,84.778,84.933,84.7455,84.9225,0.0,
20160321  17:00:00,84.822,84.8595,84.7185,84.778,0.0,
20160321  17:30:00,84.939,84.952,84.8175,84.822,0.0,
20160321  18:00:00,84.941,85.008,84.912,84.939,0.0,
20160321  18:30:00,85.003,85.1075,84.9275,84.941,0.0,
20160321  19:00:00,84.9685,85.0655,84.957,85.003,0.0,
20160321  19:30:00,84.8855,84.9735,84.8535,84.9685,0.0,
20160321  20:00:00,84.948,84.975,84.878,84.884,0.0,
20160321  20:30:00,85.0215,85.0725,84.9425,84.948,0.0,
20160321  21:00:00,85.191,85.2965,85.0115,85.0215,0.0,
20160321  21:30:00,85.2815,85.299,85.1425,85.191,0.0,
20160321  22:00:00,85.3985,85.451,85.228,85.2815,0.0,
20160321  22:30:00,85.3435,85.426,85.3025,85.3985,0.0,
20160321  23:00:00,85.2115,85.3955,85.2085,85.3435,0.0,
20160321  23:30:00,84.848,85.2285,84.766,85.2115,0.0,
20160322  00:00:00,84.479,84.9485,84.4085,84.848,0.0,
20160322  00:30:00,84.5725,84.5865,84.1335,84.479,0.0,
20160322  01:00:00,84.724,84.8085,84.537,84.5725,0.0,
20160322  01:30:00,84.8305,85.0065,84.695,84.724,0.0,
20160322  02:00:00,84.612,84.8945,84.5905,84.8305,0.0,
20160322  02:30:00,84.7885,84.814,84.6015,84.612,0.0,
20160322  03:00:00,84.955,84.9875,84.7765,84.7885,0.0,
20160322  03:30:00,84.924,85.03,84.886,84.955,0.0,
20160322  04:00:00,84.916,84.9415,84.7825,84.924,0.0,
20160322  04:30:00,84.9095,84.981,84.835,84.916,0.0,
20160322  05:00:00,84.9335,84.956,84.6615,84.9095,0.0,
20160322  05:30:00,84.9895,85.008,84.848,84.9335,0.0,
20160322  06:00:00,84.9845,85.027,84.8665,84.9895,0.0,
20160322  06:30:00,85.179,85.232,84.9595,84.9845,0.0,
20160322  07:00:00,85.3565,85.3615,85.1245,85.179,0.0,
20160322  07:30:00,85.252,85.399,85.209,85.3565,0.0,
