Date,Close,High,Low,Open,Volume,index
20160309  12:00:00,85.53,85.568,85.472,85.54,0.0,
20160309  12:30:00,85.533,85.551,85.456,85.53,0.0,
20160309  13:00:00,85.5795,85.5985,85.5135,85.533,0.0,
20160309  13:30:00,85.462,85.592,85.448,85.5795,0.0,
20160309  14:00:00,85.3895,85.5045,85.3805,85.462,0.0,
20160309  14:30:00,85.417,85.4665,85.38,85.3895,0.0,
20160309  15:00:00,85.5195,85.552,85.3735,85.417,0.0,
20160309  15:30:00,85.625,85.719,85.5,85.5195,0.0,
20160309  16:00:00,85.588,85.6865,85.5635,85.625,0.0,
20160309  16:30:00,85.641,85.6495,85.542,85.588,0.0,
20160309  17:00:00,85.582,85.643,85.5665,85.641,0.0,
20160309  17:30:00,85.66,85.7335,85.5815,85.582,0.0,
20160309  18:00:00,85.6605,85.7085,85.6345,85.66,0.0,
20160309  18:30:00,85.6825,85.6865,85.619,85.6605,0.0,
20160309  19:00:00,85.6645,85.7025,85.599,85.6825,0.0,
20160309  19:30:00,85.7255,85.738,85.658,85.6645,0.0,
20160309  20:00:00,85.7335,85.7775,85.6725,85.7255,0.0,
20160309  20:30:00,85.687,85.735,85.656,85.7335,0.0,
20160309  21:00:00,85.5065,85.7605,85.4505,85.687,0.0,
20160309  21:30:00,85.623,85.6305,85.498,85.5065,0.0,
20160309  22:00:00,85.6695,85.722,85.511,85.623,0.0,
20160309  22:30:00,85.6175,85.7225,85.586,85.6695,0.0,
20160309  23:00:00,85.566,85.6965,85.527,85.6175,0.0,
20160309  23:30:00,85.4175,85.5675,85.41,85.566,0.0,
20160310  00:00:00,85.4705,85.5045,85.4055,85.4175,0.0,
20160310  00:30:00,85.4755,85.519,85.401,85.4705,0.0,
20160310  01:00:00,85.585,85.587,85.4305,85.4755,0.0,
20160310  01:30:00,85.612,85.638,85.535,85.585,0.0,
20160310  02:00:00,85.652,85.678,85.6115,85.612,0.0,
20160310  02:30:00,85.9215,85.9815,85.561,85.652,0.0,
20160310  03:00:00,85.964,86.0815,85.846,85.9215,0.0,
20160310  03:30:00,85.7325,86.1425,85.6,85.964,0.0,
20160310  04:00:00,85.561,86.036,85.555,85.7325,0.0,
20160310  04:30:00,85.8285,85.892,85.3205,85.561,0.0,
20160310  05:00:00,85.646,85.978,85.643,85.8285,0.0,
20160310  05:30:00,85.075,85.6955,85.057,85.646,0.0,
20160310  06:00:00,84.6655,85.0965,84.5315,85.075,0.0,
20160310  06:30:00,84.6005,84.685,84.358,84.6655,0.0,
20160310  07:00:00,84.5565,84.6835,84.4225,84.6005,0.0,
20160310  07:30:00,84.2865,84.5695,84.1065,84.5565,0.0,
20160310  08:00:00,84.3995,84.433,84.2055,84.2865,0.0,
