Date,Close,High,Low,Open,Volume,index
20160309  11:30:00,0.74859,0.7487,0.747895,0.74836,0.0,
20160309  12:00:00,0.74751,0.748625,0.747505,0.7485,0.0,
20160309  12:30:00,0.74738,0.747975,0.74659,0.74751,0.0,
20160309  13:00:00,0.74729,0.74797,0.747065,0.74738,0.0,
20160309  13:30:00,0.74672,0.74777,0.7467,0.74729,0.0,
20160309  14:00:00,0.74693,0.747025,0.746335,0.74672,0.0,
20160309  14:30:00,0.74701,0.747485,0.74668,0.74693,0.0,
20160309  15:00:00,0.74705,0.747115,0.7462,0.74701,0.0,
20160309  15:30:00,0.74701,0.748185,0.74683,0.74705,0.0,
20160309  16:00:00,0.747285,0.747755,0.746815,0.74701,0.0,
20160309  16:30:00,0.74801,0.74814,0.74714,0.747285,0.0,
20160309  17:00:00,0.74806,0.74825,0.747725,0.74801,0.0,
20160309  17:30:00,0.747945,0.74847,0.747815,0.74806,0.0,
20160309  18:00:00,0.747855,0.748065,0.74739,0.747945,0.0,
20160309  18:30:00,0.747255,0.747855,0.747125,0.747855,0.0,
20160309  19:00:00,0.74762,0.74814,0.747225,0.747255,0.0,
20160309  19:30:00,0.748175,0.748235,0.747305,0.74762,0.0,
20160309  20:00:00,0.748515,0.74863,0.747545,0.748175,0.0,
20160309  20:30:00,0.74835,0.74886,0.748335,0.748515,0.0,
20160309  21:00:00,0.746415,0.74836,0.746315,0.74835,0.0,
20160309  21:30:00,0.74689,0.746965,0.745575,0.746415,0.0,
20160309  22:00:00,0.748405,0.748535,0.746095,0.74689,0.0,
20160309  22:30:00,0.748665,0.749845,0.748245,0.748405,0.0,
20160309  23:00:00,0.74883,0.749005,0.74797,0.748665,0.0,
20160309  23:30:00,0.747335,0.74883,0.74724,0.74883,0.0,
20160310  00:00:00,0.747805,0.74789,0.74729,0.747335,0.0,
20160310  00:30:00,0.7477,0.747885,0.7474,0.747805,0.0,
20160310  01:00:00,0.74806,0.74862,0.747645,0.7477,0.0,
20160310  01:30:00,0.748685,0.74875,0.74806,0.74806,0.0,
20160310  02:00:00,0.74882,0.74922,0.748365,0.748685,0.0,
20160310  02:30:00,0.748865,0.749995,0.747695,0.74882,0.0,
20160310  03:00:00,0.74762,0.750125,0.74723,0.748865,0.0,
20160310  03:30:00,0.747455,0.748405,0.74567,0.74762,0.0,
20160310  04:00:00,0.746865,0.75123,0.746735,0.747455,0.0,
20160310  04:30:00,0.744535,0.74696,0.743555,0.746865,0.0,
20160310  05:00:00,0.7454,0.747235,0.744295,0.744535,0.0,
20160310  05:30:00,0.744675,0.746845,0.7446,0.7454,0.0,
20160310  06:00:00,0.744105,0.744895,0.74353,0.744675,0.0,
20160310  06:30:00,0.744355,0.744555,0.74354,0.744105,0.0,
20160310  07:00:00,0.744285,0.74547,0.744265,0.744355,0.0,
20160310  07:30:00,0.74333,0.744415,0.74272,0.744285,0.0,
20160310  08:00:00,0.744655,0.744725,0.743205,0.74333,0.0,
20160310  08:30:00,0.74462,0.745125,0.744425,0.744655,0.0,
20160310  09:00:00,0.744785,0.745525,0.74462,0.74462,0.0,
20160310  09:30:00,0.74528,0.745325,0.74454,0.744785,0.0,
20160310  10:00:00,0.74454,0.745405,0.74414,0.74528,0.0,
20160310  10:30:00,0.745025,0.74545,0.744235,0.74454,0.0,
20160310  11:00:00,0.74532,0.745325,0.74468,0.745025,0.0,
20160310  11:30:00,0.745425,0.745635,0.74511,0.74532,0.0,
20160310  12:00:00,0.745025,0.745325,0.744785,0.7452,0.0,
20160310  12:30:00,0.74541,0.745745,0.744915,0.745025,0.0,
20160310  13:00:00,0.74558,0.74565,0.745145,0.74541,0.0,
20160310  13:30:00,0.745775,0.746215,0.74552,0.74558,0.0,
20160310  14:00:00,0.744995,0.74613,0.744665,0.745775,0.0,
20160310  14:30:00,0.7452,0.74548,0.744865,0.744995,0.0,
20160310  15:00:00,0.74737,0.74785,0.744875,0.7452,0.0,
20160310  15:30:00,0.746775,0.74772,0.746655,0.74737,0.0,
20160310  16:00:00,0.74678,0.747025,0.74611,0.746775,0.0,
20160310  16:30:00,0.74737,0.747585,0.746555,0.74678,0.0,
20160310  17:00:00,0.749375,0.74958,0.74737,0.74737,0.0,
20160310  17:30:00,0.748885,0.74987,0.74871,0.749375,0.0,
20160310  18:00:00,0.748975,0.74948,0.74881,0.748885,0.0,
20160310  18:30:00,0.748775,0.74898,0.74841,0.748975,0.0,
20160310  19:00:00,0.748755,0.74907,0.74853,0.748775,0.0,
20160310  19:30:00,0.748705,0.749005,0.748355,0.748755,0.0,
20160310  20:00:00,0.75,0.75006,0.748545,0.748705,0.0,
20160310  20:30:00,0.749405,0.750475,0.74925,0.75,0.0,
20160310  21:00:00,0.749665,0.75032,0.749405,0.749405,0.0,
20160310  21:30:00,0.75001,0.750345,0.748695,0.749665,0.0,
20160310  22:00:00,0.748725,0.750135,0.748585,0.75001,0.0,
20160310  22:30:00,0.748715,0.749435,0.748215,0.748725,0.0,
20160310  23:00:00,0.74901,0.749515,0.748675,0.748715,0.0,
20160310  23:30:00,0.749865,0.750135,0.748595,0.74901,0.0,
20160311  00:00:00,0.750885,0.751235,0.74984,0.749865,0.0,
20160311  00:30:00,0.750405,0.75147,0.750405,0.750885,0.0,
20160311  01:00:00,0.750805,0.75106,0.749635,0.750405,0.0,
20160311  01:30:00,0.750145,0.750825,0.74969,0.750805,0.0,
20160311  02:00:00,0.749795,0.750495,0.749515,0.750145,0.0,
20160311  02:30:00,0.75053,0.75078,0.74971,0.749795,0.0,
20160311  03:00:00,0.751355,0.751795,0.750505,0.75053,0.0,
20160311  03:30:00,0.750955,0.751705,0.75078,0.751355,0.0,
20160311  04:00:00,0.752845,0.75288,0.75088,0.750955,0.0,
20160311  04:30:00,0.75609,0.756155,0.752475,0.752845,0.0,
20160311  05:00:00,0.757655,0.75823,0.755845,0.75609,0.0,
20160311  05:30:00,0.75518,0.758365,0.754825,0.757655,0.0,
20160311  06:00:00,0.756805,0.757115,0.755045,0.75518,0.0,
20160311  06:30:00,0.75711,0.758235,0.7568,0.756805,0.0,
20160311  07:00:00,0.756525,0.75711,0.756025,0.75711,0.0,
20160311  07:30:00,0.75584,0.75668,0.755715,0.756525,0.0,
20160311  08:00:00,0.755855,0.75618,0.75562,0.75584,0.0,
20160311  08:30:00,0.75673,0.756795,0.755835,0.755855,0.0,
20160311  09:00:00,0.75744,0.757505,0.75662,0.75673,0.0,
20160311  09:30:00,0.75711,0.7576,0.757015,0.75744,0.0,
20160311  10:00:00,0.755795,0.75711,0.75574,0.75711,0.0,
20160311  10:30:00,0.756095,0.75615,0.755705,0.755795,0.0,
20160311  11:00:00,0.755375,0.756105,0.75534,0.756095,0.0,
20160311  11:30:00,0.756575,0.75665,0.75536,0.755375,0.0,
20160313  13:00:00,0.75477,0.75496,0.754675,0.7547,0.0,
20160313  13:30:00,0.754925,0.75519,0.75448,0.75477,0.0,
20160313  14:00:00,0.75492,0.755715,0.754545,0.754925,0.0,
20160313  14:30:00,0.754925,0.755255,0.7546,0.75492,0.0,
20160313  15:00:00,0.75557,0.75597,0.75475,0.754925,0.0,
20160313  15:30:00,0.75614,0.75621,0.755205,0.75557,0.0,
20160313  16:00:00,0.756845,0.757125,0.75592,0.75614,0.0,
20160313  16:30:00,0.757505,0.757635,0.75643,0.756845,0.0,
20160313  17:00:00,0.757435,0.75784,0.75709,0.757505,0.0,
20160313  17:30:00,0.757085,0.757515,0.756635,0.757435,0.0,
20160313  18:00:00,0.757235,0.75747,0.756865,0.757085,0.0,
20160313  18:30:00,0.758285,0.758295,0.75721,0.757235,0.0,
20160313  19:00:00,0.75865,0.75883,0.75784,0.758285,0.0,
20160313  19:30:00,0.758385,0.75881,0.758035,0.75865,0.0,
20160313  20:00:00,0.75858,0.758815,0.75811,0.758385,0.0,
20160313  20:30:00,0.758715,0.759385,0.75848,0.75858,0.0,
20160313  21:00:00,0.75838,0.75905,0.758345,0.758715,0.0,
20160313  21:30:00,0.75633,0.758395,0.756215,0.75838,0.0,
20160313  22:00:00,0.75455,0.756345,0.754275,0.75633,0.0,
20160313  22:30:00,0.75369,0.755425,0.753275,0.75455,0.0,
20160313  23:00:00,0.753775,0.75419,0.75297,0.75369,0.0,
20160313  23:30:00,0.75371,0.75401,0.75277,0.753775,0.0,
20160314  00:00:00,0.75246,0.75378,0.752215,0.75371,0.0,
20160314  00:30:00,0.753165,0.75329,0.75185,0.75246,0.0,
20160314  01:00:00,0.753365,0.75368,0.752955,0.753165,0.0,
20160314  01:30:00,0.75531,0.75531,0.752985,0.753365,0.0,
20160314  02:00:00,0.754365,0.75532,0.754105,0.75531,0.0,
20160314  02:30:00,0.75435,0.754915,0.753825,0.754365,0.0,
20160314  03:00:00,0.75448,0.754545,0.754125,0.75435,0.0,
20160314  03:30:00,0.7533,0.75462,0.75306,0.75448,0.0,
20160314  04:00:00,0.754945,0.75515,0.753265,0.7533,0.0,
20160314  04:30:00,0.75427,0.755055,0.75406,0.754945,0.0,
20160314  05:00:00,0.753565,0.75441,0.75349,0.75427,0.0,
20160314  05:30:00,0.75107,0.75378,0.750655,0.753565,0.0,
20160314  06:00:00,0.75108,0.751655,0.750415,0.75107,0.0,
20160314  06:30:00,0.75025,0.75192,0.7498,0.75108,0.0,
20160314  07:00:00,0.75081,0.751015,0.74953,0.75025,0.0,
20160314  07:30:00,0.75142,0.751445,0.750105,0.75081,0.0,
20160314  08:00:00,0.750785,0.75198,0.75077,0.75142,0.0,
20160314  08:30:00,0.751215,0.751395,0.750605,0.750785,0.0,
20160314  09:00:00,0.750335,0.75143,0.750115,0.751215,0.0,
20160314  09:30:00,0.74985,0.75074,0.74964,0.750335,0.0,
20160314  10:00:00,0.749455,0.749905,0.749215,0.74985,0.0,
20160314  10:30:00,0.75055,0.750625,0.74943,0.749455,0.0,
20160314  11:00:00,0.7505,0.75092,0.75029,0.75055,0.0,
20160314  11:30:00,0.75072,0.750935,0.750235,0.7505,0.0,
20160314  12:00:00,0.75095,0.75099,0.750645,0.75072,0.0,
20160314  12:30:00,0.75143,0.7518,0.75075,0.75095,0.0,
20160314  13:00:00,0.750565,0.751135,0.75041,0.750925,0.0,
20160314  13:30:00,0.750855,0.75139,0.75046,0.750565,0.0,
20160314  14:00:00,0.75073,0.75111,0.750505,0.750855,0.0,
20160314  14:30:00,0.751415,0.751435,0.750665,0.75073,0.0,
20160314  15:00:00,0.7513,0.75171,0.751195,0.751415,0.0,
20160314  15:30:00,0.751825,0.7519,0.7512,0.7513,0.0,
20160314  16:00:00,0.75162,0.752265,0.75155,0.751825,0.0,
20160314  16:30:00,0.749245,0.75279,0.749145,0.75162,0.0,
20160314  17:00:00,0.749365,0.749705,0.748495,0.749245,0.0,
20160314  17:30:00,0.74827,0.74958,0.74794,0.749365,0.0,
20160314  18:00:00,0.74864,0.749015,0.748165,0.74827,0.0,
20160314  18:30:00,0.7486,0.749375,0.748515,0.74864,0.0,
20160314  19:00:00,0.749115,0.749405,0.7486,0.7486,0.0,
20160314  19:30:00,0.749645,0.750065,0.74902,0.749115,0.0,
20160314  20:00:00,0.749325,0.74966,0.748375,0.749645,0.0,
20160314  20:30:00,0.74893,0.74973,0.748585,0.749325,0.0,
20160314  21:00:00,0.748995,0.749145,0.7488,0.74893,0.0,
20160314  21:30:00,0.749035,0.74914,0.74846,0.748995,0.0,
20160314  22:00:00,0.74914,0.74932,0.748595,0.749035,0.0,
20160314  22:30:00,0.749115,0.749965,0.749115,0.74914,0.0,
20160314  23:00:00,0.74792,0.74943,0.747265,0.749115,0.0,
20160314  23:30:00,0.74649,0.74801,0.746405,0.74792,0.0,
20160315  00:00:00,0.74696,0.747065,0.74639,0.74649,0.0,
20160315  00:30:00,0.747095,0.748335,0.746515,0.74696,0.0,
20160315  01:00:00,0.747365,0.74822,0.74705,0.747095,0.0,
20160315  01:30:00,0.746065,0.747645,0.74588,0.747365,0.0,
20160315  02:00:00,0.745975,0.746785,0.745695,0.746065,0.0,
20160315  02:30:00,0.74541,0.74648,0.74541,0.745975,0.0,
20160315  03:00:00,0.746225,0.74631,0.745405,0.74541,0.0,
20160315  03:30:00,0.74632,0.746685,0.745775,0.746225,0.0,
20160315  04:00:00,0.74622,0.746475,0.74518,0.74632,0.0,
20160315  04:30:00,0.7461,0.74646,0.744505,0.74622,0.0,
20160315  05:00:00,0.74703,0.747705,0.746095,0.7461,0.0,
20160315  05:30:00,0.746505,0.747035,0.745995,0.74703,0.0,
20160315  06:00:00,0.74668,0.747465,0.745975,0.746505,0.0,
20160315  06:30:00,0.74557,0.746765,0.745175,0.74668,0.0,
20160315  07:00:00,0.745775,0.745775,0.74456,0.74557,0.0,
20160315  07:30:00,0.74642,0.74689,0.74556,0.745775,0.0,
20160315  08:00:00,0.746385,0.74667,0.74589,0.74642,0.0,
20160315  08:30:00,0.74539,0.746515,0.74509,0.746385,0.0,
20160315  09:00:00,0.745485,0.745985,0.74522,0.74539,0.0,
20160315  09:30:00,0.74602,0.74619,0.74522,0.745485,0.0,
20160315  10:00:00,0.744965,0.74608,0.74488,0.74602,0.0,
20160315  10:30:00,0.74502,0.745035,0.744585,0.744965,0.0,
20160315  11:00:00,0.74551,0.7456,0.744985,0.74502,0.0,
20160315  11:30:00,0.745565,0.745845,0.745035,0.74551,0.0,
20160315  12:00:00,0.74577,0.745815,0.745435,0.745565,0.0,
20160315  12:30:00,0.7457,0.745945,0.74567,0.74577,0.0,
20160315  13:00:00,0.745645,0.74591,0.745215,0.745225,0.0,
20160315  13:30:00,0.74604,0.74627,0.745415,0.745645,0.0,
20160315  14:00:00,0.746685,0.746695,0.745985,0.74604,0.0,
20160315  14:30:00,0.746625,0.746755,0.74587,0.746685,0.0,
20160315  15:00:00,0.746655,0.746725,0.74612,0.746625,0.0,
20160315  15:30:00,0.74619,0.7468,0.746085,0.746655,0.0,
20160315  16:00:00,0.74668,0.746755,0.74573,0.74619,0.0,
20160315  16:30:00,0.746615,0.74728,0.746195,0.74668,0.0,
20160315  17:00:00,0.744615,0.74676,0.74395,0.746615,0.0,
20160315  17:30:00,0.74547,0.745565,0.744475,0.744615,0.0,
20160315  18:00:00,0.746075,0.74626,0.74547,0.74547,0.0,
20160315  18:30:00,0.74567,0.746115,0.74488,0.746075,0.0,
20160315  19:00:00,0.745795,0.74594,0.74526,0.74567,0.0,
20160315  19:30:00,0.745545,0.745805,0.745045,0.745795,0.0,
20160315  20:00:00,0.745975,0.746095,0.74535,0.745545,0.0,
20160315  20:30:00,0.74521,0.745985,0.74518,0.745975,0.0,
20160315  21:00:00,0.74591,0.746085,0.745175,0.74521,0.0,
20160315  21:30:00,0.746485,0.746655,0.7459,0.74591,0.0,
20160315  22:00:00,0.745685,0.746895,0.74568,0.746485,0.0,
20160315  22:30:00,0.745895,0.746335,0.745365,0.745685,0.0,
20160315  23:00:00,0.74473,0.746205,0.744325,0.745895,0.0,
20160315  23:30:00,0.74508,0.745125,0.74379,0.74473,0.0,
20160316  00:00:00,0.74629,0.746685,0.74478,0.74508,0.0,
20160316  00:30:00,0.747425,0.74759,0.74605,0.74629,0.0,
20160316  01:00:00,0.74655,0.747615,0.746525,0.747425,0.0,
20160316  01:30:00,0.74631,0.74668,0.745715,0.74655,0.0,
20160316  02:00:00,0.745935,0.74713,0.74566,0.74631,0.0,
20160316  02:30:00,0.745715,0.74628,0.745485,0.745935,0.0,
20160316  03:00:00,0.7457,0.746405,0.74562,0.745715,0.0,
20160316  03:30:00,0.74478,0.745805,0.744765,0.7457,0.0,
20160316  04:00:00,0.743415,0.74509,0.743035,0.74478,0.0,
20160316  04:30:00,0.74236,0.743425,0.741465,0.743415,0.0,
20160316  05:00:00,0.742985,0.743395,0.741655,0.74236,0.0,
20160316  05:30:00,0.742365,0.743375,0.741835,0.742985,0.0,
20160316  06:00:00,0.74328,0.74358,0.742155,0.742365,0.0,
20160316  06:30:00,0.74306,0.74355,0.742765,0.74328,0.0,
20160316  07:00:00,0.743675,0.74433,0.742835,0.74306,0.0,
20160316  07:30:00,0.743355,0.74407,0.743355,0.743675,0.0,
20160316  08:00:00,0.74428,0.7447,0.74335,0.743355,0.0,
20160316  08:30:00,0.74355,0.744365,0.743065,0.74428,0.0,
20160316  09:00:00,0.743465,0.74401,0.74344,0.74355,0.0,
20160316  09:30:00,0.743745,0.74433,0.74238,0.743465,0.0,
20160316  10:00:00,0.75404,0.754185,0.74368,0.743745,0.0,
20160316  10:30:00,0.75295,0.75609,0.752255,0.75404,0.0,
20160316  11:00:00,0.75487,0.75487,0.752885,0.75295,0.0,
20160316  11:30:00,0.755945,0.75596,0.753845,0.75487,0.0,
20160316  12:00:00,0.755765,0.75608,0.75519,0.755945,0.0,
20160316  12:30:00,0.755285,0.75581,0.755195,0.755765,0.0,
20160317  13:00:00,0.76404,0.76461,0.763945,0.76405,0.0,
20160317  13:30:00,0.763775,0.764285,0.763765,0.76404,0.0,
20160317  14:00:00,0.764135,0.764665,0.763775,0.763775,0.0,
20160317  14:30:00,0.764415,0.76452,0.76375,0.764135,0.0,
20160317  15:00:00,0.765275,0.765395,0.764125,0.764415,0.0,
20160317  15:30:00,0.76464,0.7659,0.764605,0.765275,0.0,
20160317  16:00:00,0.76354,0.764645,0.763335,0.76464,0.0,
20160317  16:30:00,0.765135,0.765135,0.763455,0.76354,0.0,
20160317  17:00:00,0.766845,0.76807,0.76509,0.765135,0.0,
20160317  17:30:00,0.766715,0.767465,0.766125,0.766845,0.0,
20160317  18:00:00,0.766465,0.767315,0.76606,0.766715,0.0,
20160317  18:30:00,0.765295,0.76647,0.76499,0.766465,0.0,
20160317  19:00:00,0.765445,0.76578,0.76498,0.765295,0.0,
20160317  19:30:00,0.765445,0.765995,0.76513,0.765445,0.0,
20160317  20:00:00,0.76411,0.765545,0.76385,0.765445,0.0,
20160317  20:30:00,0.7646,0.764605,0.76395,0.76411,0.0,
20160317  21:00:00,0.76402,0.7646,0.76376,0.7646,0.0,
20160317  21:30:00,0.763995,0.76451,0.763785,0.76402,0.0,
20160317  22:00:00,0.76579,0.766165,0.763875,0.763995,0.0,
20160317  22:30:00,0.764155,0.766085,0.76404,0.76579,0.0,
20160317  23:00:00,0.762955,0.76448,0.76206,0.764155,0.0,
20160317  23:30:00,0.763065,0.763385,0.76228,0.762955,0.0,
20160318  00:00:00,0.76241,0.76382,0.76212,0.763065,0.0,
20160318  00:30:00,0.761625,0.76278,0.761375,0.76241,0.0,
20160318  01:00:00,0.762665,0.763185,0.761185,0.761625,0.0,
20160318  01:30:00,0.762175,0.763365,0.76216,0.762665,0.0,
20160318  02:00:00,0.76232,0.762785,0.76176,0.762175,0.0,
20160318  02:30:00,0.76276,0.76364,0.762105,0.76232,0.0,
20160318  03:00:00,0.762475,0.763645,0.76244,0.76276,0.0,
20160318  03:30:00,0.762435,0.763675,0.76236,0.762475,0.0,
20160318  04:00:00,0.76313,0.763355,0.762135,0.762435,0.0,
20160318  04:30:00,0.763075,0.76376,0.762645,0.76313,0.0,
20160318  05:00:00,0.762165,0.763255,0.761455,0.763075,0.0,
20160318  05:30:00,0.7621,0.762645,0.76114,0.762165,0.0,
20160318  06:00:00,0.76165,0.76247,0.761135,0.7621,0.0,
20160318  06:30:00,0.76164,0.762385,0.76134,0.76165,0.0,
20160318  07:00:00,0.761265,0.761975,0.76083,0.76164,0.0,
20160318  07:30:00,0.76173,0.761855,0.760325,0.761265,0.0,
20160318  08:00:00,0.761465,0.76206,0.76137,0.76173,0.0,
20160318  08:30:00,0.76096,0.761465,0.76086,0.761465,0.0,
20160318  09:00:00,0.75997,0.760965,0.75996,0.76096,0.0,
20160318  09:30:00,0.76015,0.76048,0.759545,0.75997,0.0,
20160318  10:00:00,0.76007,0.76056,0.75994,0.76015,0.0,
20160318  10:30:00,0.760225,0.76054,0.759545,0.76007,0.0,
20160318  11:00:00,0.759955,0.760335,0.75954,0.760225,0.0,
20160318  11:30:00,0.75966,0.759955,0.759545,0.759955,0.0,
20160318  12:00:00,0.760065,0.76013,0.75962,0.75966,0.0,
20160318  12:30:00,0.760775,0.7609,0.760065,0.760065,0.0,
20160320  13:00:00,0.759715,0.759715,0.759485,0.759575,0.0,
20160320  13:30:00,0.75956,0.759765,0.759395,0.759715,0.0,
20160320  14:00:00,0.76,0.760425,0.759355,0.75956,0.0,
20160320  14:30:00,0.75934,0.76021,0.75928,0.76,0.0,
20160320  15:00:00,0.759365,0.75963,0.75912,0.75934,0.0,
20160320  15:30:00,0.7593,0.75962,0.758975,0.759365,0.0,
20160320  16:00:00,0.75872,0.759535,0.758705,0.7593,0.0,
20160320  16:30:00,0.75868,0.75918,0.758355,0.75872,0.0,
20160320  17:00:00,0.75728,0.759365,0.75714,0.75868,0.0,
20160320  17:30:00,0.758225,0.75828,0.756895,0.75728,0.0,
20160320  18:00:00,0.75906,0.759345,0.75792,0.758225,0.0,
20160320  18:30:00,0.759165,0.75963,0.75874,0.75906,0.0,
20160320  19:00:00,0.75813,0.75925,0.758085,0.759165,0.0,
20160320  19:30:00,0.75847,0.75876,0.75813,0.75813,0.0,
20160320  20:00:00,0.758985,0.759215,0.75844,0.75847,0.0,
20160320  20:30:00,0.758335,0.75906,0.758335,0.758985,0.0,
20160320  21:00:00,0.758415,0.758725,0.758225,0.758335,0.0,
20160320  21:30:00,0.75788,0.758635,0.75784,0.758415,0.0,
20160320  22:00:00,0.757495,0.757925,0.757365,0.75788,0.0,
20160320  22:30:00,0.75802,0.758675,0.757405,0.757495,0.0,
20160320  23:00:00,0.75813,0.75902,0.75755,0.75802,0.0,
20160320  23:30:00,0.758685,0.75892,0.757165,0.75813,0.0,
20160321  00:00:00,0.76033,0.760335,0.758525,0.758685,0.0,
20160321  00:30:00,0.761725,0.762605,0.76024,0.76033,0.0,
20160321  01:00:00,0.76155,0.761925,0.76094,0.761725,0.0,
20160321  01:30:00,0.76163,0.762365,0.76131,0.76155,0.0,
20160321  02:00:00,0.761635,0.76267,0.76156,0.76163,0.0,
20160321  02:30:00,0.762335,0.76249,0.761485,0.761635,0.0,
20160321  03:00:00,0.761345,0.762525,0.761095,0.762335,0.0,
20160321  03:30:00,0.76041,0.7616,0.76041,0.761345,0.0,
20160321  04:00:00,0.75979,0.76094,0.759325,0.76041,0.0,
20160321  04:30:00,0.759795,0.76076,0.7596,0.75979,0.0,
20160321  05:00:00,0.76002,0.76074,0.7595,0.759795,0.0,
20160321  05:30:00,0.7602,0.761125,0.759595,0.76002,0.0,
20160321  06:00:00,0.75939,0.76103,0.75883,0.7602,0.0,
20160321  06:30:00,0.75841,0.759475,0.75778,0.75939,0.0,
20160321  07:00:00,0.759235,0.75976,0.758405,0.75841,0.0,
20160321  07:30:00,0.759475,0.75981,0.758465,0.759235,0.0,
20160321  08:00:00,0.75924,0.759915,0.759015,0.759475,0.0,
20160321  08:30:00,0.758,0.75959,0.757975,0.75924,0.0,
20160321  09:00:00,0.75867,0.75888,0.758,0.758,0.0,
20160321  09:30:00,0.75844,0.758815,0.757885,0.75867,0.0,
20160321  10:00:00,0.75922,0.75928,0.75819,0.75844,0.0,
20160321  10:30:00,0.759635,0.759755,0.75908,0.75922,0.0,
20160321  11:00:00,0.758605,0.7597,0.75859,0.759635,0.0,
20160321  11:30:00,0.75806,0.75872,0.75801,0.758605,0.0,
20160321  12:00:00,0.75812,0.758415,0.758,0.75806,0.0,
20160321  12:30:00,0.757845,0.758215,0.75756,0.75812,0.0,
20160321  13:00:00,0.757605,0.757895,0.757565,0.75775,0.0,
20160321  13:30:00,0.75811,0.75824,0.757545,0.757605,0.0,
20160321  14:00:00,0.75835,0.758695,0.757875,0.75811,0.0,
20160321  14:30:00,0.758115,0.75848,0.75782,0.75835,0.0,
20160321  15:00:00,0.757585,0.75836,0.75754,0.758115,0.0,
20160321  15:30:00,0.756925,0.757965,0.756895,0.757585,0.0,
20160321  16:00:00,0.757365,0.75755,0.75691,0.756925,0.0,
20160321  16:30:00,0.7573,0.7576,0.75693,0.757365,0.0,
20160321  17:00:00,0.7574,0.757825,0.75691,0.7573,0.0,
20160321  17:30:00,0.757695,0.757885,0.757245,0.7574,0.0,
20160321  18:00:00,0.757955,0.75806,0.75744,0.757695,0.0,
20160321  18:30:00,0.75886,0.759405,0.757935,0.757955,0.0,
20160321  19:00:00,0.758835,0.75957,0.758755,0.75886,0.0,
20160321  19:30:00,0.758875,0.75889,0.758545,0.758835,0.0,
20160321  20:00:00,0.758935,0.7593,0.758665,0.75887,0.0,
