Date,Close,High,Low,Open,Volume,index
20160314  05:30:00,115.0845,115.2025,115.0015,115.186,0.0,
20160314  06:00:00,115.2695,115.275,115.0695,115.0845,0.0,
20160314  06:30:00,115.2745,115.342,115.1965,115.2695,0.0,
20160314  07:00:00,115.3165,115.394,115.259,115.2745,0.0,
20160314  07:30:00,115.2075,115.339,115.179,115.3165,0.0,
20160314  08:00:00,115.2945,115.35,115.1615,115.2075,0.0,
20160314  08:30:00,115.2025,115.328,115.141,115.2945,0.0,
20160314  09:00:00,115.1985,115.3095,115.1755,115.2025,0.0,
20160314  09:30:00,115.233,115.2555,115.165,115.1985,0.0,
20160314  10:00:00,115.211,115.265,115.177,115.233,0.0,
20160314  10:30:00,115.2475,115.301,115.1965,115.211,0.0,
20160314  11:00:00,115.2855,115.3035,115.2455,115.2475,0.0,
20160314  11:30:00,115.242,115.3265,115.2345,115.2855,0.0,
20160314  12:00:00,115.278,115.294,115.242,115.242,0.0,
20160314  12:30:00,115.292,115.316,115.245,115.278,0.0,
20160314  13:00:00,115.2495,115.269,115.236,115.2475,0.0,
20160314  13:30:00,115.2605,115.3165,115.239,115.2495,0.0,
20160314  14:00:00,115.2445,115.28,115.2255,115.2605,0.0,
20160314  14:30:00,115.243,115.298,115.211,115.2445,0.0,
20160314  15:00:00,115.291,115.3025,115.2215,115.243,0.0,
20160314  15:30:00,115.315,115.33,115.271,115.291,0.0,
20160314  16:00:00,115.2615,115.3235,115.239,115.315,0.0,
20160314  16:30:00,115.4165,115.436,115.237,115.2615,0.0,
20160314  17:00:00,115.393,115.469,115.3825,115.4165,0.0,
20160314  17:30:00,115.3125,115.402,115.2335,115.393,0.0,
20160314  18:00:00,115.291,115.3965,115.255,115.3125,0.0,
20160314  18:30:00,115.3315,115.542,115.193,115.291,0.0,
20160314  19:00:00,115.309,115.3735,115.118,115.3315,0.0,
20160314  19:30:00,115.08,115.6515,114.961,115.309,0.0,
20160314  20:00:00,114.926,115.1405,114.908,115.08,0.0,
20160314  20:30:00,114.8495,114.99,114.7815,114.926,0.0,
20160314  21:00:00,114.8845,114.9245,114.815,114.8495,0.0,
20160314  21:30:00,114.8595,114.9335,114.8545,114.8845,0.0,
20160314  22:00:00,114.8275,114.891,114.7965,114.8595,0.0,
20160314  22:30:00,114.8585,114.9265,114.706,114.8275,0.0,
20160314  23:00:00,114.4645,114.8885,114.391,114.8585,0.0,
20160314  23:30:00,114.659,114.7115,114.452,114.4645,0.0,
20160315  00:00:00,114.5695,114.7675,114.5425,114.659,0.0,
20160315  00:30:00,114.537,114.656,114.4875,114.5695,0.0,
20160315  01:00:00,114.533,114.6535,114.501,114.537,0.0,
20160315  01:30:00,114.4625,114.536,114.453,114.533,0.0,
20160315  02:00:00,114.394,114.4775,114.357,114.4625,0.0,
20160315  02:30:00,114.4135,114.4255,114.2895,114.394,0.0,
20160315  03:00:00,114.4945,114.4955,114.382,114.4135,0.0,
20160315  03:30:00,114.347,114.5145,114.345,114.4945,0.0,
20160315  04:00:00,114.4095,114.433,114.284,114.347,0.0,
20160315  04:30:00,114.3435,114.4195,114.204,114.4095,0.0,
20160315  05:00:00,114.4795,114.51,114.325,114.3435,0.0,
20160315  05:30:00,114.34,114.483,114.2965,114.4795,0.0,
20160315  06:00:00,114.5045,114.5425,114.274,114.34,0.0,
20160315  06:30:00,114.4525,114.6215,114.351,114.5045,0.0,
20160315  07:00:00,114.4785,114.5015,114.3775,114.4525,0.0,
20160315  07:30:00,114.5615,114.5825,114.4515,114.4785,0.0,
20160315  08:00:00,114.4835,114.5645,114.4415,114.5615,0.0,
20160315  08:30:00,114.4825,114.4945,114.3755,114.4835,0.0,
20160315  09:00:00,114.553,114.5905,114.4735,114.4825,0.0,
20160315  09:30:00,114.6025,114.6585,114.509,114.553,0.0,
20160315  10:00:00,114.5585,114.6165,114.5115,114.6025,0.0,
20160315  10:30:00,114.577,114.615,114.5375,114.5585,0.0,
20160315  11:00:00,114.62,114.6385,114.557,114.577,0.0,
20160315  11:30:00,114.603,114.6255,114.584,114.62,0.0,
20160315  12:00:00,114.671,114.6805,114.586,114.603,0.0,
20160315  12:30:00,114.6505,114.697,114.5915,114.671,0.0,
20160315  13:00:00,114.6465,114.6545,114.6325,114.6325,0.0,
20160315  13:30:00,114.686,114.688,114.61,114.6465,0.0,
20160315  14:00:00,114.724,114.731,114.6435,114.686,0.0,
20160315  14:30:00,114.706,114.7245,114.643,114.724,0.0,
20160315  15:00:00,114.6625,114.7175,114.6625,114.706,0.0,
20160315  15:30:00,114.57,114.671,114.5455,114.6625,0.0,
20160315  16:00:00,114.596,114.604,114.5035,114.57,0.0,
20160315  16:30:00,114.775,114.8405,114.5925,114.596,0.0,
20160315  17:00:00,114.9355,114.956,114.764,114.775,0.0,
20160315  17:30:00,114.878,114.977,114.861,114.9355,0.0,
20160315  18:00:00,114.8655,114.9075,114.818,114.878,0.0,
20160315  18:30:00,114.7875,114.8935,114.7705,114.8655,0.0,
20160315  19:00:00,114.766,114.8285,114.749,114.7875,0.0,
20160315  19:30:00,114.8145,114.845,114.739,114.766,0.0,
20160315  20:00:00,114.8685,114.9025,114.801,114.8145,0.0,
20160315  20:30:00,114.8585,114.9265,114.8585,114.8685,0.0,
20160315  21:00:00,114.8485,114.866,114.79,114.8585,0.0,
20160315  21:30:00,114.8235,114.8875,114.821,114.8485,0.0,
20160315  22:00:00,114.773,114.875,114.7585,114.8235,0.0,
20160315  22:30:00,114.765,114.8075,114.717,114.773,0.0,
20160315  23:00:00,115.0585,115.074,114.764,114.765,0.0,
20160315  23:30:00,114.9205,115.0705,114.9055,115.0585,0.0,
20160316  00:00:00,114.825,114.983,114.7985,114.9205,0.0,
20160316  00:30:00,114.903,114.9225,114.8155,114.825,0.0,
20160316  01:00:00,114.9455,114.9715,114.868,114.903,0.0,
20160316  01:30:00,114.8825,115.0645,114.8715,114.9455,0.0,
20160316  02:00:00,114.8815,114.9665,114.8585,114.8825,0.0,
20160316  02:30:00,114.8915,114.924,114.85,114.8815,0.0,
20160316  03:00:00,114.7955,114.939,114.7945,114.8915,0.0,
20160316  03:30:00,114.87,114.8895,114.724,114.7955,0.0,
20160316  04:00:00,114.9945,115.005,114.868,114.87,0.0,
20160316  04:30:00,114.845,115.034,114.78,114.9945,0.0,
20160316  05:00:00,114.796,114.8715,114.6525,114.845,0.0,
20160316  05:30:00,114.84,114.885,114.7765,114.796,0.0,
20160316  06:00:00,114.8725,114.953,114.837,114.84,0.0,
20160316  06:30:00,114.77,114.914,114.7545,114.8725,0.0,
20160316  07:00:00,114.775,114.8015,114.7095,114.77,0.0,
20160316  07:30:00,115.077,115.0975,114.7305,114.775,0.0,
20160316  08:00:00,114.9785,115.0785,114.926,115.077,0.0,
20160316  08:30:00,114.949,115.0255,114.8295,114.9785,0.0,
20160316  09:00:00,115.0375,115.038,114.917,114.949,0.0,
20160316  09:30:00,115.0955,115.126,114.988,115.0375,0.0,
20160316  10:00:00,115.0525,115.3875,115.019,115.0955,0.0,
20160316  10:30:00,115.1285,115.163,114.961,115.0525,0.0,
20160316  11:00:00,115.0385,115.144,114.955,115.1285,0.0,
20160316  11:30:00,115.318,115.3935,115.001,115.0385,0.0,
20160316  12:00:00,115.2555,115.319,115.21,115.318,0.0,
20160316  12:30:00,115.221,115.303,115.1945,115.2555,0.0,
20160316  13:00:00,115.2565,115.3315,115.1685,115.26,0.0,
20160316  13:30:00,115.191,115.2915,115.186,115.2565,0.0,
20160316  14:00:00,115.285,115.309,115.1875,115.191,0.0,
20160316  14:30:00,115.274,115.3185,115.2555,115.285,0.0,
20160316  15:00:00,115.338,115.3635,115.2235,115.274,0.0,
20160316  15:30:00,115.3365,115.3515,115.2715,115.338,0.0,
20160316  16:00:00,115.434,115.464,115.2415,115.3365,0.0,
20160316  16:30:00,115.3645,115.467,115.355,115.434,0.0,
20160316  17:00:00,115.3925,115.4085,115.224,115.3645,0.0,
20160316  17:30:00,115.309,115.4,115.26,115.3925,0.0,
20160316  18:00:00,115.3125,115.3785,115.257,115.309,0.0,
20160316  18:30:00,115.2955,115.34,115.251,115.3125,0.0,
20160316  19:00:00,115.3015,115.303,115.225,115.2955,0.0,
20160316  19:30:00,115.082,115.3095,115.082,115.3015,0.0,
20160316  20:00:00,114.8795,115.1335,114.846,115.082,0.0,
20160316  20:30:00,114.5805,114.953,114.5445,114.8795,0.0,
20160316  21:00:00,114.6485,114.7075,114.4945,114.5805,0.0,
20160316  21:30:00,114.7565,114.77,114.538,114.6485,0.0,
20160316  22:00:00,114.7885,114.799,114.68,114.7565,0.0,
20160316  22:30:00,114.609,114.8355,114.5895,114.7885,0.0,
20160316  23:00:00,114.5015,114.7115,114.4035,114.609,0.0,
20160316  23:30:00,114.572,114.6515,114.4055,114.5015,0.0,
20160317  00:00:00,114.56,114.62,114.3415,114.572,0.0,
20160317  00:30:00,114.823,114.8465,114.5415,114.56,0.0,
20160317  01:00:00,114.8335,114.918,114.7685,114.823,0.0,
20160317  01:30:00,114.6645,114.9045,114.635,114.8335,0.0,
20160317  02:00:00,114.8655,114.9175,114.62,114.6645,0.0,
20160317  02:30:00,114.7725,114.905,114.7695,114.8655,0.0,
20160317  03:00:00,114.7525,114.827,114.682,114.7725,0.0,
20160317  03:30:00,114.408,114.7915,114.359,114.7525,0.0,
20160317  04:00:00,115.185,115.1925,114.2795,114.408,0.0,
20160317  04:30:00,115.2855,115.3755,115.0985,115.185,0.0,
20160317  05:00:00,115.3235,115.392,115.1325,115.2855,0.0,
20160317  05:30:00,115.2105,115.3535,115.1775,115.3235,0.0,
20160317  06:00:00,115.2945,115.385,115.199,115.2105,0.0,
20160317  06:30:00,115.4135,115.4455,115.255,115.2945,0.0,
20160317  07:00:00,115.254,115.4595,115.2085,115.4135,0.0,
20160317  07:30:00,114.986,115.3055,114.9785,115.254,0.0,
20160317  08:00:00,115.096,115.104,114.936,114.986,0.0,
20160317  08:30:00,115.0255,115.181,114.951,115.096,0.0,
20160317  09:00:00,115.0465,115.144,114.984,115.0255,0.0,
20160317  09:30:00,115.1965,115.241,115.0335,115.0465,0.0,
20160317  10:00:00,115.1975,115.2915,115.1595,115.1965,0.0,
20160317  10:30:00,115.2645,115.3425,115.1975,115.1975,0.0,
20160317  11:00:00,115.304,115.3405,115.2485,115.2645,0.0,
20160317  11:30:00,115.182,115.305,115.1245,115.304,0.0,
20160317  12:00:00,115.1795,115.2605,115.1425,115.182,0.0,
20160317  12:30:00,115.1215,115.2235,115.1115,115.1795,0.0,
20160317  13:00:00,115.1445,115.198,115.142,115.1465,0.0,
20160317  13:30:00,115.1905,115.191,115.1275,115.1445,0.0,
20160317  14:00:00,115.1805,115.2545,115.161,115.1905,0.0,
20160317  14:30:00,115.172,115.2105,115.1625,115.1805,0.0,
20160317  15:00:00,115.1175,115.204,115.0985,115.172,0.0,
20160317  15:30:00,115.146,115.203,115.086,115.1175,0.0,
20160317  16:00:00,115.175,115.2905,115.128,115.146,0.0,
20160317  16:30:00,114.891,115.176,114.784,115.175,0.0,
20160317  17:00:00,114.855,114.908,114.731,114.891,0.0,
20160317  17:30:00,114.981,115.2055,114.784,114.855,0.0,
20160317  18:00:00,115.1165,115.2365,114.9375,114.981,0.0,
20160317  18:30:00,115.133,115.1915,115.089,115.1165,0.0,
20160317  19:00:00,115.123,115.165,115.0735,115.133,0.0,
20160317  19:30:00,115.0825,115.157,115.0495,115.123,0.0,
20160317  20:00:00,115.164,115.1905,115.037,115.0825,0.0,
20160317  20:30:00,115.162,115.183,115.091,115.164,0.0,
20160317  21:00:00,115.238,115.258,115.104,115.162,0.0,
20160317  21:30:00,115.362,115.378,115.216,115.238,0.0,
20160317  22:00:00,115.0655,115.364,115.0495,115.362,0.0,
20160317  22:30:00,114.9,115.1335,114.893,115.0655,0.0,
20160317  23:00:00,114.9795,115.0795,114.872,114.9,0.0,
20160317  23:30:00,114.9945,115.022,114.8775,114.9795,0.0,
20160318  00:00:00,114.917,115.043,114.8135,114.9945,0.0,
20160318  00:30:00,114.6605,114.9265,114.584,114.917,0.0,
20160318  01:00:00,114.6445,114.699,114.5645,114.6605,0.0,
20160318  01:30:00,114.7245,114.7815,114.585,114.6445,0.0,
20160318  02:00:00,114.868,114.8905,114.6485,114.7245,0.0,
20160318  02:30:00,114.923,114.971,114.8405,114.868,0.0,
20160318  03:00:00,115.0845,115.1285,114.912,114.923,0.0,
20160318  03:30:00,115.1435,115.179,115.0705,115.0845,0.0,
20160318  04:00:00,115.227,115.3295,115.1385,115.1435,0.0,
20160318  04:30:00,115.258,115.32,115.222,115.227,0.0,
20160318  05:00:00,115.305,115.3415,115.1865,115.258,0.0,
20160318  05:30:00,115.2885,115.41,115.2515,115.305,0.0,
20160318  06:00:00,115.3095,115.3275,115.2015,115.2885,0.0,
20160318  06:30:00,115.092,115.3205,115.0865,115.3095,0.0,
20160318  07:00:00,115.146,115.183,115.0875,115.092,0.0,
20160318  07:30:00,115.0625,115.2135,115.0325,115.146,0.0,
20160318  08:00:00,115.218,115.255,114.9725,115.0625,0.0,
20160318  08:30:00,115.13,115.309,115.0755,115.218,0.0,
20160318  09:00:00,115.2395,115.2445,115.1095,115.13,0.0,
20160318  09:30:00,115.2625,115.3295,115.195,115.2395,0.0,
20160318  10:00:00,115.079,115.299,115.0765,115.2625,0.0,
20160318  10:30:00,115.117,115.164,115.0705,115.079,0.0,
20160318  11:00:00,115.1305,115.165,115.067,115.117,0.0,
20160318  11:30:00,115.172,115.226,115.117,115.1305,0.0,
20160318  12:00:00,115.1275,115.181,115.067,115.172,0.0,
20160318  12:30:00,115.0475,115.1805,115.0475,115.1275,0.0,
20160320  13:00:00,115.059,115.155,114.9575,114.96,0.0,
20160320  13:30:00,115.0105,115.0625,115.0065,115.059,0.0,
20160320  14:00:00,114.9285,115.0295,114.8155,115.0105,0.0,
20160320  14:30:00,115.001,115.0335,114.9285,114.9285,0.0,
20160320  15:00:00,114.9315,115.03,114.9125,115.001,0.0,
20160320  15:30:00,114.909,115.024,114.8945,114.9315,0.0,
20160320  16:00:00,114.942,114.971,114.8585,114.909,0.0,
20160320  16:30:00,114.9025,114.9905,114.8575,114.942,0.0,
20160320  17:00:00,114.854,114.951,114.845,114.9025,0.0,
20160320  17:30:00,114.8655,114.875,114.732,114.854,0.0,
20160320  18:00:00,114.8715,114.882,114.8055,114.8655,0.0,
20160320  18:30:00,114.8865,114.896,114.838,114.8715,0.0,
20160320  19:00:00,114.8555,114.923,114.855,114.8865,0.0,
20160320  19:30:00,114.8655,114.8795,114.837,114.8555,0.0,
20160320  20:00:00,114.965,114.986,114.862,114.8655,0.0,
20160320  20:30:00,114.9385,114.966,114.916,114.965,0.0,
20160320  21:00:00,114.9985,115.0365,114.9385,114.9385,0.0,
20160320  21:30:00,114.9335,115.0065,114.9335,114.9985,0.0,
20160320  22:00:00,114.9025,114.965,114.8935,114.9335,0.0,
20160320  22:30:00,114.9245,114.946,114.8815,114.9025,0.0,
20160320  23:00:00,114.852,114.944,114.77,114.9245,0.0,
20160320  23:30:00,114.7295,114.866,114.69,114.852,0.0,
20160321  00:00:00,114.644,114.7895,114.564,114.7295,0.0,
20160321  00:30:00,114.6285,114.66,114.4935,114.644,0.0,
20160321  01:00:00,114.8925,114.9285,114.59,114.6285,0.0,
20160321  01:30:00,114.952,115.025,114.892,114.8925,0.0,
20160321  02:00:00,114.962,115.024,114.9305,114.952,0.0,
20160321  02:30:00,115.026,115.0355,114.9215,114.962,0.0,
20160321  03:00:00,115.069,115.085,115.0125,115.026,0.0,
20160321  03:30:00,115.0885,115.1525,115.0475,115.069,0.0,
20160321  04:00:00,115.1295,115.146,115.041,115.0885,0.0,
20160321  04:30:00,115.193,115.211,115.069,115.1295,0.0,
20160321  05:00:00,115.384,115.439,115.172,115.193,0.0,
20160321  05:30:00,115.3405,115.479,115.3145,115.384,0.0,
20160321  06:00:00,115.274,115.38,115.234,115.3405,0.0,
20160321  06:30:00,115.237,115.381,115.2305,115.274,0.0,
20160321  07:00:00,115.251,115.284,115.1735,115.237,0.0,
20160321  07:30:00,115.336,115.439,115.155,115.251,0.0,
20160321  08:00:00,115.1605,115.3455,115.1505,115.336,0.0,
20160321  08:30:00,115.2175,115.249,115.1305,115.1605,0.0,
20160321  09:00:00,115.361,115.3635,115.169,115.2175,0.0,
20160321  09:30:00,115.3285,115.3715,115.2895,115.361,0.0,
20160321  10:00:00,115.323,115.3505,115.275,115.3285,0.0,
20160321  10:30:00,115.374,115.4075,115.306,115.323,0.0,
20160321  11:00:00,115.387,115.453,115.3685,115.374,0.0,
20160321  11:30:00,115.381,115.393,115.3355,115.387,0.0,
20160321  12:00:00,115.392,115.4235,115.341,115.381,0.0,
20160321  12:30:00,115.4315,115.4725,115.3765,115.392,0.0,
20160321  13:00:00,115.394,115.4165,115.347,115.4025,0.0,
20160321  13:30:00,115.354,115.394,115.2915,115.394,0.0,
20160321  14:00:00,115.357,115.3685,115.3085,115.354,0.0,
20160321  14:30:00,115.513,115.5465,115.356,115.357,0.0,
20160321  15:00:00,115.4805,115.5415,115.4415,115.513,0.0,
20160321  15:30:00,115.5215,115.555,115.434,115.4805,0.0,
20160321  16:00:00,115.562,115.5815,115.4275,115.5215,0.0,
20160321  16:30:00,115.4155,115.5735,115.408,115.562,0.0,
20160321  17:00:00,115.488,115.5215,115.3635,115.4155,0.0,
20160321  17:30:00,115.554,115.5815,115.47,115.488,0.0,
20160321  18:00:00,115.5725,115.6075,115.5365,115.554,0.0,
20160321  18:30:00,115.539,115.595,115.5275,115.5725,0.0,
20160321  19:00:00,115.538,115.552,115.4735,115.539,0.0,
20160321  19:30:00,115.4315,115.547,115.401,115.538,0.0,
20160321  20:00:00,115.4765,115.5115,115.4115,115.437,0.0,
20160321  20:30:00,115.51,115.5255,115.4715,115.4765,0.0,
20160321  21:00:00,115.5595,115.627,115.5095,115.51,0.0,
20160321  21:30:00,115.617,115.6515,115.5595,115.5595,0.0,
20160321  22:00:00,115.656,115.739,115.6035,115.617,0.0,
20160321  22:30:00,115.5455,115.671,115.5435,115.656,0.0,
20160321  23:00:00,115.413,115.6375,115.4085,115.5455,0.0,
20160321  23:30:00,115.1775,115.433,115.117,115.413,0.0,
20160322  00:00:00,114.7035,115.191,114.5885,115.1775,0.0,
20160322  00:30:00,114.8925,114.933,114.5455,114.7035,0.0,
20160322  01:00:00,114.9665,115.039,114.8605,114.8925,0.0,
20160322  01:30:00,114.9545,115.141,114.911,114.9665,0.0,
20160322  02:00:00,114.8455,115.0935,114.8085,114.9545,0.0,
20160322  02:30:00,114.996,115.027,114.8365,114.8455,0.0,
20160322  03:00:00,115.044,115.082,114.9925,114.996,0.0,
20160322  03:30:00,115.1445,115.226,115.0275,115.044,0.0,
20160322  04:00:00,115.173,115.2095,115.0915,115.1445,0.0,
20160322  04:30:00,115.121,115.238,115.0765,115.173,0.0,
20160322  05:00:00,114.9945,115.1485,114.849,115.121,0.0,
20160322  05:30:00,115.0475,115.0745,114.931,114.9945,0.0,
20160322  06:00:00,115.092,115.1135,114.9715,115.0475,0.0,
20160322  06:30:00,115.141,115.183,115.042,115.092,0.0,
20160322  07:00:00,115.0795,115.183,115.0425,115.141,0.0,
