Date,Open,High,Low,Close,Volume
2016-03-25 08:38,416.39,416.9,416.004,416.836,342.5784088
2016-03-25 08:39,416.388,416.388,415.857,415.857,11.449855
2016-03-25 08:41,415.929,416.0,415.929,416.0,1.1197288
2016-03-25 08:42,415.93,415.93,415.889,415.889,5.966841
2016-03-25 08:43,415.9,415.93,415.885,415.93,0.856769
2016-03-25 08:44,415.885,415.885,415.885,415.885,0.1790838
2016-03-25 08:45,415.415,415.884,415.415,415.884,11.3039917
2016-03-25 08:46,415.5,415.5,415.397,415.415,5.9850886
2016-03-25 08:47,415.336,415.39,415.336,415.336,0.3913797
2016-03-25 08:48,415.165,415.5,415.165,415.336,3.8290872
2016-03-25 08:49,415.5,415.5,414.977,415.166,66.70466187
2016-03-25 08:50,415.095,415.095,415.095,415.095,0.0248
2016-03-25 08:51,414.1,415.5,414.1,415.241,1148.9562816
2016-03-25 08:52,415.5,415.5,414.853,415.264,9.1433667
2016-03-25 08:53,415.5,415.5,414.7,414.967,5.2935155
2016-03-25 08:54,415.5,415.5,415.321,415.321,0.6560141
2016-03-25 08:55,415.314,415.5,415.166,415.166,29.879354
2016-03-25 08:56,415.417,415.417,415.314,415.314,2.34212
2016-03-25 08:57,415.5,415.5,415.361,415.361,17.7914387
2016-03-25 08:59,415.302,415.5,415.302,415.5,1.4325293
2016-03-25 09:00,415.412,415.412,415.302,415.302,0.032106
2016-03-25 09:01,415.1,415.368,414.2,415.368,1271.1995418
2016-03-25 09:02,415.1,415.1,415.1,415.1,0.0317416
2016-03-25 09:03,414.726,415.135,414.726,415.135,2.442024
2016-03-25 09:04,414.696,414.725,414.598,414.667,3.22443862
2016-03-25 09:05,414.2,414.697,414.2,414.63,137.89877
2016-03-25 09:06,414.1,414.4,414.1,414.138,579.8465383
2016-03-25 09:07,414.4,414.4,414.1,414.1,36.4517498
2016-03-25 09:08,414.4,414.4,414.399,414.4,10.321064
2016-03-25 09:09,414.638,414.726,414.399,414.4,6.0812498
2016-03-25 09:10,414.726,414.726,414.5,414.559,12.9199374
2016-03-25 09:11,414.726,414.726,414.726,414.726,1.5
2016-03-25 09:12,414.5,414.726,414.5,414.576,2.70298
2016-03-25 09:13,414.725,414.726,414.501,414.693,4.352869
2016-03-25 09:14,414.618,414.619,414.618,414.619,0.309374
2016-03-25 09:15,414.576,414.576,414.576,414.576,0.0556225
2016-03-25 09:16,414.576,414.576,414.573,414.573,4.0461934
2016-03-25 09:17,414.725,414.726,414.572,414.69,6.0953856
2016-03-25 09:18,414.571,414.726,414.571,414.725,3.133538
2016-03-25 09:19,414.698,414.96,414.5,414.571,10.41152
2016-03-25 09:20,413.9,414.96,413.9,414.698,2210.0014227
2016-03-25 09:21,414.959,414.959,414.489,414.959,4.9958
2016-03-25 09:22,414.959,415.1,414.959,414.96,5.668183
2016-03-25 09:23,415.053,415.053,415.053,415.053,0.01
2016-03-25 09:24,415.1,415.1,414.99,414.99,1.058865
2016-03-25 09:25,414.99,414.99,414.99,414.99,0.00104
2016-03-25 09:26,414.692,414.999,414.692,414.999,1.022212
2016-03-25 09:27,414.692,414.692,414.692,414.692,0.110917
2016-03-25 09:28,414.781,415.099,414.781,414.869,1.2144739
2016-03-25 09:29,415.1,415.1,414.995,414.995,30.61395884
2016-03-25 09:30,415.123,415.123,415.099,415.099,3.2009708
2016-03-25 09:31,415.135,415.135,414.932,415.123,12.52052725
2016-03-25 09:32,415.297,415.297,414.836,414.933,33.50813525
2016-03-25 09:33,414.691,415.296,414.674,415.295,7.4272433
2016-03-25 09:34,413.999,414.682,413.999,414.682,17.3515606
2016-03-25 09:35,413.995,413.995,413.995,413.995,0.0111006
2016-03-25 09:36,414.0,414.0,413.995,413.995,18.05743752
2016-03-25 09:37,415.5,415.5,414.0,414.0,157.6312388
2016-03-25 09:38,415.5,415.5,414.926,414.926,37.866727
2016-03-25 09:39,415.5,415.5,415.053,415.053,0.378575
2016-03-25 09:40,413.995,415.016,413.995,415.016,52.7579666
2016-03-25 09:41,413.997,413.997,413.997,413.997,0.0333038
2016-03-25 09:42,413.5,413.996,413.5,413.995,518.14674684
2016-03-25 09:43,413.5,413.83,413.5,413.775,3.432943
2016-03-25 09:44,413.959,413.959,413.95,413.95,0.3641323
2016-03-25 09:45,413.946,413.947,413.946,413.947,0.013147
2016-03-25 09:46,413.947,413.949,413.947,413.948,0.30136
2016-03-25 09:48,413.948,413.949,413.948,413.948,8.01169281
2016-03-25 09:49,413.5,413.999,413.5,413.948,46.28442572
2016-03-25 09:50,413.501,413.501,413.5,413.5,559.1267097
2016-03-25 09:51,413.5,413.501,413.5,413.5,126.5775324
2016-03-25 09:52,413.49,413.5,413.49,413.5,5.14385887
2016-03-25 09:53,413.0,413.497,413.0,413.497,650.3830384
2016-03-25 09:54,413.425,413.442,413.425,413.442,0.07896
2016-03-25 09:55,413.425,413.947,413.425,413.425,116.54459268
2016-03-25 09:56,413.516,413.612,413.516,413.612,0.98896
2016-03-25 09:57,413.981,413.981,413.643,413.643,17.630824
2016-03-25 09:58,413.989,414.0,413.989,413.992,6.066242
2016-03-25 09:59,413.981,413.988,413.981,413.988,3.541275
2016-03-25 10:00,414.0,414.0,413.989,413.989,0.86606
2016-03-25 10:01,414.0,414.0,413.947,413.998,27.0041795
2016-03-25 10:02,413.735,413.935,413.735,413.935,0.221474
2016-03-25 10:03,413.735,413.735,413.734,413.734,0.0631894
2016-03-25 10:04,413.933,413.933,413.733,413.733,0.45148734
2016-03-25 10:05,414.0,414.0,413.881,413.921,0.366898
2016-03-25 10:06,413.982,414.2,413.982,414.0,4.908447
2016-03-25 10:07,413.762,413.963,413.762,413.963,3.6953885
2016-03-25 10:08,414.04,414.044,414.04,414.044,3.2956
2016-03-25 10:09,414.044,415.272,413.513,413.952,65.20931168
2016-03-25 10:10,413.828,413.828,413.416,413.506,0.20896005
2016-03-25 10:11,414.143,415.0,414.143,414.241,26.9956045
2016-03-25 10:12,414.283,414.721,414.0,414.237,4.033811
2016-03-25 10:13,414.26,414.288,414.26,414.288,0.1738432
2016-03-25 10:14,414.26,414.26,414.2,414.259,4.79569236
2016-03-25 10:15,414.26,414.278,414.26,414.278,36.259634
2016-03-25 10:16,414.247,414.247,414.238,414.238,0.0732236
2016-03-25 10:17,414.0,414.247,414.0,414.247,89.6272853
2016-03-25 10:18,414.256,414.256,413.943,413.999,9.3735148
2016-03-25 10:19,414.26,414.26,414.26,414.26,5.0
2016-03-25 10:20,414.33,414.33,414.01,414.01,29.030099
