,Open,High,Low,Close,Volume
20151213  16:15:00,0.98345,0.98424,0.983205,0.984035,-1.0
20151213  17:00:00,0.984035,0.98441,0.98353,0.98425,-1.0
20151213  18:00:00,0.98425,0.984455,0.98366,0.983695,-1.0
20151213  19:00:00,0.983695,0.984795,0.98357,0.984795,-1.0
20151213  20:00:00,0.984795,0.985455,0.98436,0.98493,-1.0
20151213  21:00:00,0.98493,0.98578,0.984855,0.98567,-1.0
20151213  22:00:00,0.98567,0.98576,0.98504,0.9851,-1.0
20151213  23:00:00,0.9851,0.985335,0.98477,0.98527,-1.0
20151214  00:00:00,0.98527,0.98556,0.984725,0.98478,-1.0
20151214  01:00:00,0.98478,0.985795,0.984505,0.98464,-1.0
20151214  02:00:00,0.98464,0.98726,0.984525,0.985605,-1.0
20151214  03:00:00,0.985605,0.98613,0.985075,0.9855,-1.0
20151214  04:00:00,0.9855,0.985925,0.98393,0.98488,-1.0
20151214  05:00:00,0.98488,0.984985,0.981635,0.982365,-1.0
20151214  06:00:00,0.982365,0.982695,0.98035,0.98206,-1.0
20151214  07:00:00,0.98206,0.982595,0.980335,0.98177,-1.0
20151214  08:00:00,0.98177,0.983485,0.98177,0.983005,-1.0
20151214  09:00:00,0.983005,0.98301,0.97862,0.98157,-1.0
20151214  10:00:00,0.98157,0.982285,0.97925,0.98226,-1.0
20151214  11:00:00,0.98226,0.9844,0.981855,0.98432,-1.0
20151214  12:00:00,0.98432,0.984655,0.98352,0.984365,-1.0
20151214  13:00:00,0.984365,0.985165,0.98396,0.985125,-1.0
20151214  14:00:00,0.985125,0.98649,0.98493,0.98648,-1.0
20151214  15:00:00,0.98648,0.986495,0.985215,0.985405,-1.0
20151214  16:15:00,0.98555,0.985725,0.98486,0.9855,-1.0
20151214  17:00:00,0.9855,0.985835,0.985075,0.985775,-1.0
20151214  18:00:00,0.985775,0.98601,0.984365,0.984365,-1.0
20151214  19:00:00,0.984365,0.98438,0.983255,0.983305,-1.0
20151214  20:00:00,0.983305,0.983855,0.983225,0.9838,-1.0
20151214  21:00:00,0.9838,0.983965,0.98325,0.9833,-1.0
20151214  22:00:00,0.9833,0.98334,0.982625,0.982945,-1.0
20151214  23:00:00,0.982945,0.98339,0.982275,0.982405,-1.0
20151215  00:00:00,0.982405,0.982425,0.981615,0.981685,-1.0
20151215  01:00:00,0.981685,0.982805,0.97987,0.980555,-1.0
20151215  02:00:00,0.980555,0.982775,0.980155,0.981975,-1.0
20151215  03:00:00,0.981975,0.98427,0.981725,0.98282,-1.0
20151215  04:00:00,0.98282,0.983895,0.98183,0.98387,-1.0
20151215  05:00:00,0.98387,0.984965,0.98325,0.983865,-1.0
20151215  06:00:00,0.983865,0.985855,0.98385,0.98533,-1.0
20151215  07:00:00,0.98533,0.987105,0.984725,0.987085,-1.0
20151215  08:00:00,0.987085,0.98811,0.985205,0.987145,-1.0
20151215  09:00:00,0.987145,0.990535,0.986625,0.990345,-1.0
20151215  10:00:00,0.990345,0.992465,0.989545,0.99222,-1.0
20151215  11:00:00,0.99222,0.99248,0.991195,0.9915,-1.0
20151215  12:00:00,0.9915,0.99155,0.99048,0.991185,-1.0
20151215  13:00:00,0.991185,0.991385,0.989915,0.990385,-1.0
20151215  14:00:00,0.990385,0.992415,0.990215,0.99209,-1.0
20151215  15:00:00,0.99209,0.9921,0.99118,0.991475,-1.0
20151215  16:15:00,0.991525,0.99173,0.99105,0.991055,-1.0
20151215  17:00:00,0.991055,0.99134,0.990565,0.990895,-1.0
20151215  18:00:00,0.990895,0.99165,0.990785,0.99084,-1.0
20151215  19:00:00,0.99084,0.990925,0.98983,0.9902,-1.0
20151215  20:00:00,0.9902,0.990445,0.989545,0.990145,-1.0
20151215  21:00:00,0.990145,0.990325,0.98998,0.990175,-1.0
20151215  22:00:00,0.990175,0.99071,0.99008,0.990535,-1.0
20151215  23:00:00,0.990535,0.99054,0.989355,0.989665,-1.0
20151216  00:00:00,0.989665,0.99012,0.98942,0.989425,-1.0
20151216  01:00:00,0.989425,0.990185,0.986725,0.988665,-1.0
20151216  02:00:00,0.988665,0.98995,0.988005,0.98903,-1.0
20151216  03:00:00,0.98903,0.99056,0.988755,0.99025,-1.0
20151216  04:00:00,0.99025,0.99058,0.988975,0.99035,-1.0
20151216  05:00:00,0.99035,0.99077,0.989465,0.990145,-1.0
20151216  06:00:00,0.990145,0.99184,0.990105,0.99147,-1.0
20151216  07:00:00,0.99147,0.991705,0.987845,0.98858,-1.0
20151216  08:00:00,0.98858,0.988995,0.986095,0.98701,-1.0
20151216  09:00:00,0.98701,0.98798,0.985015,0.986555,-1.0
20151216  10:00:00,0.986555,0.98732,0.984455,0.98521,-1.0
20151216  11:00:00,0.98521,0.986215,0.98401,0.985805,-1.0
20151216  12:00:00,0.985805,0.986055,0.98267,0.984345,-1.0
20151216  13:00:00,0.984345,0.991455,0.98104,0.983565,-1.0
20151216  14:00:00,0.983565,0.99208,0.98334,0.990225,-1.0
20151216  15:00:00,0.990225,0.99189,0.98998,0.990165,-1.0
20151216  16:15:00,0.989525,0.99166,0.98895,0.991615,-1.0
