Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160322 07:21:07 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160322 07:21:07 EST,paperUSD,9582.75,20000.0,-3766900.0,0,-10417.25,0.0,USD
20160322 07:31:43 EST,paperUSD,-13103.75,7700.0,-3766900.0,0,-33103.75,-12300.0,USD
20160322 11:15:46 EST,paperUSD,-22989.0,8200.0,-3766900.0,0,-42989.0,-11800.0,USD
20160322 11:25:38 EST,paperUSD,-36965.25,4600.0,-3766900.0,0,-56965.25,-15400.0,USD
20160322 11:47:29 EST,paperUSD,-47943.0,4000.0,-3766900.0,0,-67943.0,-16000.0,USD
20160322 11:50:47 EST,paperUSD,-49443.0,12900.0,-3766900.0,0,-69443.0,-7100.0,USD
20160322 12:51:15 EST,paperUSD,-59131.225,13610.0,-3766900.0,0,-79131.225,-6390.0,USD
20160322 12:52:56 EST,paperUSD,-63833.725,19320.0,-3766900.0,0,-83833.725,-680.0,USD
20160322 13:16:53 EST,paperUSD,-69534.475,24020.0,-3766900.0,0,-89534.475,4020.0,USD
20160322 13:20:18 EST,paperUSD,-74239.5,29730.0,-3766900.0,0,-94239.5,9730.0,USD
20160322 14:01:49 EST,paperUSD,-72403.975,41950.0,-3766900.0,0,-92403.975,21950.0,USD
20160322 14:03:32 EST,paperUSD,-76992.975,47760.0,-3766900.0,0,-96992.975,27760.0,USD
20160322 16:01:18 EST,paperUSD,-88193.975,46960.0,-3766900.0,0,-108193.975,26960.0,USD
20160322 16:12:03 EST,paperUSD,-92121.2,53450.0,-3766900.0,0,-112121.2,33450.0,USD
20160322 16:48:04 EST,paperUSD,-108362.95,47640.0,-3766900.0,0,-128362.95,27640.0,USD
20160322 16:49:49 EST,paperUSD,-118994.2,47440.0,-3766900.0,0,-138994.2,27440.0,USD
20160322 17:29:58 EST,paperUSD,-117595.95,59240.0,-3766900.0,0,-137595.95,39240.0,USD
20160322 17:44:36 EST,paperUSD,-128596.2,58640.0,-3766900.0,0,-148596.2,38640.0,USD
20160322 19:13:25 EST,paperUSD,-134184.45,63440.0,-3766900.0,0,-154184.45,43440.0,USD
20160322 19:26:31 EST,paperUSD,-151654.95,56340.0,-3766900.0,0,-171654.95,36340.0,USD
20160322 21:01:32 EST,paperUSD,-172250.95,46140.0,-3766900.0,0,-192250.95,26140.0,USD
20160322 21:05:20 EST,paperUSD,-174467.45,54340.0,-3766900.0,0,-194467.45,34340.0,USD
20160322 23:57:45 EST,paperUSD,-172653.45,66540.0,-3766900.0,0,-192653.45,46540.0,USD
20160322 23:59:40 EST,paperUSD,-183528.225,66050.0,-3766900.0,0,-203528.225,46050.0,USD
20160323 03:17:09 EST,paperUSD,-181171.225,78760.0,-3766900.0,0,-201171.225,58760.0,USD
20160323 03:37:38 EST,paperUSD,-181629.025,88680.0,-3766900.0,0,-201629.025,68680.0,USD
20160323 08:00:11 EST,paperUSD,-190884.025,89800.0,-3766900.0,0,-210884.025,69800.0,USD
20160323 08:32:14 EST,paperUSD,-197967.275,93100.0,-3766900.0,0,-217967.275,73100.0,USD
