trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-2.0,,,,0.0,,EURJPY,long,,20160330 08:15:25 EST,open,20160330 08:15:25 EST,127.375,,,0.0,1.0,,EURJPY,,0.0,1.0,19998.0,2.0,388791.0,20000.0
2.0,-2.0,,,,0.0,,EURUSD,long,,20160330 08:15:44 EST,open,20160330 08:15:44 EST,1.13278,,,0.0,1.0,,EURUSD,,0.0,1.0,19996.0,2.0,377463.2,20000.0
3.0,-2.0,,,,0.0,,GBPUSD,long,,20160330 08:16:41 EST,open,20160330 08:16:41 EST,1.44205,,,0.0,1.0,,GBPUSD,,0.0,1.0,19994.0,2.0,363042.7,20000.0
4.0,-2.0,,,,0.0,,USDCHF,short,,20160330 08:16:46 EST,open,20160330 08:16:46 EST,0.96303,,,0.0,1.0,,USDCHF,,0.0,-1.0,19992.0,2.0,353294.91034,20000.0
5.0,-2.0,,,,0.0,,USDJPY,short,,20160330 08:16:53 EST,open,20160330 08:16:53 EST,112.434,,,0.0,1.0,,USDJPY,,0.0,-1.0,19990.0,2.0,343400.71834,20000.0
6.0,-2.0,,,,0.0,,AUDUSD,long,,20160330 08:16:58 EST,open,20160330 08:16:58 EST,0.76785,,,0.0,1.0,,AUDUSD,,0.0,1.0,19988.0,2.0,335722.21834,20000.0
7.0,-2.0,,,,0.0,,USDCAD,short,,20160330 08:17:02 EST,open,20160330 08:17:02 EST,1.30127,,,0.0,1.0,,USDCAD,,0.0,-1.0,19986.0,2.0,325996.52636,20000.0
8.0,-2.0,,,,0.0,,NZDJPY,long,,20160330 08:17:07 EST,open,20160330 08:17:07 EST,77.995,,,0.0,1.0,,NZDJPY,,0.0,1.0,19984.0,2.0,319132.96636,20000.0
9.0,-2.0,,,,0.0,,CADJPY,long,,20160330 08:17:13 EST,open,20160330 08:17:13 EST,86.423,,,0.0,1.0,,CADJPY,,0.0,1.0,19982.0,2.0,311527.74236,20000.0
10.0,-2.0,,,,0.0,,CHFJPY,long,,20160330 08:17:18 EST,open,20160330 08:17:18 EST,116.747,,,0.0,1.0,,CHFJPY,,0.0,1.0,19980.0,2.0,301254.00636,20000.0
11.0,-2.0,,,,0.0,,EURGBP,short,,20160330 08:17:22 EST,open,20160330 08:17:22 EST,0.78531,,,0.0,1.0,,EURGBP,,0.0,-1.0,19978.0,2.0,290177.20881,20000.0
12.0,-2.0,,,,0.0,,GBPJPY,short,,20160330 08:17:25 EST,open,20160330 08:17:25 EST,162.202,,,0.0,1.0,,GBPJPY,,0.0,-1.0,19976.0,2.0,275903.43281,20000.0
13.0,-2.0,,,,0.0,,EURCHF,long,,20160330 08:17:28 EST,open,20160330 08:17:28 EST,1.09147,,,0.0,1.0,,EURCHF,,0.0,1.0,19974.0,2.0,264855.57347,20000.0
15.0,-2.0,,,,0.0,,NZDUSD,long,,20160330 08:17:32 EST,open,20160330 08:17:32 EST,0.69378,,,0.0,1.0,,NZDUSD,,0.0,1.0,19970.0,2.0,250318.35747,20000.0
14.0,-9.808,20160330 08:27:34 EST,20160330 08:27:34 EST,20160330 08:27:34 EST,86.291,,AUDJPY,long,,20160330 08:17:30 EST,closed,20160330 08:17:30 EST,86.357,,,1.0,1.0,,AUDJPY,,-5.808,-1.0,19962.192,4.0,257911.96547,19994.192
16.0,-2.0,,,,0.0,,AUDJPY,short,,20160330 08:27:34 EST,open,20160330 08:27:34 EST,86.291,,,0.0,1.0,,AUDJPY,,0.0,-1.0,19960.192,2.0,250318.35747,19994.192
