symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
USDJPY,USD,,-1000000.0,-1000000.0,112.45452,112.45452,-979716.672,19.59433344,0.0,-21.59433344,0.0,Paper,JPY
