symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
EURJPY,EUR,,1000000.0,1000000.0,127.3732,127.3732,-1109691.0,22.19382,0.0,-128.00182,16.192,Paper,JPY
