Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:15:49 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:15:49 EST,paperUSD,19977.576368,20000.0,-721181.6,0,-22.423632,0.0,USD
20160330 08:16:41 EST,paperUSD,19954.918768,20000.0,-1854061.6,0,-45.081232,0.0,USD
20160330 08:16:47 EST,paperUSD,19926.072968,20000.0,-3296351.6,0,-73.927032,0.0,USD
20160330 08:16:55 EST,paperUSD,19910.716568,20000.0,-4064171.6,0,-89.283432,0.0,USD
20160330 08:17:00 EST,paperUSD,19891.2653335,20000.0,-5036733.324,0,-108.73466648,0.0,USD
20160330 08:17:04 EST,paperUSD,19877.5383895,20000.0,-5723080.524,0,-122.46161048,0.0,USD
20160330 08:17:09 EST,paperUSD,19862.3293495,20000.0,-6483532.524,0,-137.67065048,0.0,USD
20160330 08:17:15 EST,paperUSD,19841.7797655,20000.0,-7511011.724,0,-158.22023448,0.0,USD
20160330 08:17:20 EST,paperUSD,19819.6854639,20000.0,-8615726.804,0,-180.31453608,0.0,USD
20160330 08:17:24 EST,paperUSD,19804.4866319,20000.0,-9375668.404,0,-195.51336808,0.0,USD
20160330 08:17:28 EST,paperUSD,19790.6118319,20000.0,-10069408.404,0,-209.38816808,0.0,USD
20160330 08:19:36 EST,paperUSD,20496.9883599,20721.6,-9308234.804,0,496.98835992,721.6,USD
20160330 08:21:55 EST,paperUSD,20481.7497519,20721.6,-10070165.204,0,481.74975192,721.6,USD
20160330 08:26:19 EST,paperUSD,20193.7563759,20448.8,-10070165.204,0,193.75637592,448.8,USD
