symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
EURUSD,EUR,,1000000.0,1000000.0,1.1324043,1.1324043,-1121076.0,22.42152,0.0,12.37848,48.8,Paper,USD
EURJPY,EUR,,1000000.0,1000000.0,127.40709,127.40709,-1109995.92,22.1999184,0.0,-24.1999184,0.0,Paper,JPY
GBPUSD,GBP,,1000000.0,1000000.0,1.4420129,1.4420129,-1427778.0,28.55556,0.0,-37.85556,-3.3,Paper,USD
AUDUSD,AUD,,1000000.0,1000000.0,0.7678409,0.7678409,-760171.5,15.20343,0.0,-17.20343,0.0,Paper,USD
USDCAD,USD,,-1000000.0,-1000000.0,1.3012628,1.3012628,-962828.7075,19.25657415,0.0,-21.25657415,0.0,Paper,CAD
