Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160330 08:15:49 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160330 08:15:49 EST,paperUSD,19998.0,20000.0,388788.184,0,-2.0,0.0,USD
20160330 08:16:41 EST,paperUSD,19996.0,20000.0,377459.384,0,-4.0,0.0,USD
20160330 08:16:47 EST,paperUSD,19994.0,20000.0,363036.484,0,-6.0,0.0,USD
20160330 08:16:55 EST,paperUSD,19992.0,20000.0,355358.284,0,-8.0,0.0,USD
20160330 08:17:00 EST,paperUSD,19990.0,20000.0,345632.66676,0,-10.0,0.0,USD
20160330 08:17:04 EST,paperUSD,19988.0,20000.0,338769.19476,0,-12.0,0.0,USD
20160330 08:17:09 EST,paperUSD,19986.0,20000.0,331164.67476,0,-14.0,0.0,USD
20160330 08:17:15 EST,paperUSD,19984.0,20000.0,320889.88276,0,-16.0,0.0,USD
20160330 08:17:20 EST,paperUSD,19982.0,20000.0,309842.73196,0,-18.0,0.0,USD
20160330 08:17:24 EST,paperUSD,19980.0,20000.0,302243.31596,0,-20.0,0.0,USD
20160330 08:17:28 EST,paperUSD,19978.0,20000.0,295305.91596,0,-22.0,0.0,USD
20160330 08:19:36 EST,paperUSD,19983.216,20007.216,302917.65196,0,-16.784,7.216,USD
20160330 08:21:55 EST,paperUSD,19981.216,20007.216,295298.34796,0,-18.784,7.216,USD
20160330 08:26:19 EST,paperUSD,19976.488,20004.488,302895.03596,0,-23.512,4.488,USD
20160330 08:26:19 EST,paperUSD,19974.488,20004.488,295298.34796,0,-25.512,4.488,USD
