trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-3.6263,20160322 07:25:11 EST,20160322 07:25:11 EST,20160322 07:25:11 EST,1.30688,,USDCAD,long,,20160322 07:04:31 EST,closed,20160322 07:04:31 EST,1.30687,,,5.0,5.0,,USDCAD,,0.373700000002,-5.0,19996.3737,4.0,400000.3737,20000.3737
2.0,-42.1174,20160322 07:53:14 EST,20160322 07:53:14 EST,20160322 07:53:14 EST,1.3079,,USDCAD,short,,20160322 07:25:11 EST,closed,20160322 07:25:11 EST,1.30688,,,5.0,5.0,,USDCAD,,-38.1174,5.0,19954.2563,4.0,400038.4911,19962.2563
3.0,47.5706,20160322 08:15:16 EST,20160322 08:15:16 EST,20160322 08:15:16 EST,1.30928,,USDCAD,long,,20160322 07:53:14 EST,closed,20160322 07:53:14 EST,1.3079,,,5.0,5.0,,USDCAD,,51.5706,-5.0,20001.8269,4.0,400090.0617,20013.8269
4.0,29.2593,20160322 09:42:40 EST,20160322 09:42:40 EST,20160322 09:42:40 EST,1.30839,,USDCAD,short,,20160322 08:15:16 EST,closed,20160322 08:15:16 EST,1.30928,,,5.0,5.0,,USDCAD,,33.2593,5.0,20031.0862,4.0,400056.8024,20047.0862
5.0,-14.4636,20160322 09:52:31 EST,20160322 09:52:31 EST,20160322 09:52:31 EST,1.30811,,USDCAD,long,,20160322 09:42:40 EST,closed,20160322 09:42:40 EST,1.30839,,,5.0,5.0,,USDCAD,,-10.4636,-5.0,20016.6226,4.0,400046.3388,20036.6226
6.0,-0.262999999992,20160322 10:10:50 EST,20160322 10:10:50 EST,20160322 10:10:50 EST,1.30801,,USDCAD,short,,20160322 09:52:31 EST,closed,20160322 09:52:31 EST,1.30811,,,5.0,5.0,,USDCAD,,3.73700000001,5.0,20016.3596,4.0,400042.6018,20040.3596
7.0,-88.4562,20160322 10:39:33 EST,20160322 10:39:33 EST,20160322 10:39:33 EST,1.30575,,USDCAD,long,,20160322 10:10:50 EST,closed,20160322 10:10:50 EST,1.30801,,,5.0,5.0,,USDCAD,,-84.4562,-5.0,19927.9034,4.0,399958.1456,19955.9034
8.0,39.3492,20160322 11:08:50 EST,20160322 11:08:50 EST,20160322 11:08:50 EST,1.30459,,USDCAD,short,,20160322 10:39:33 EST,closed,20160322 10:39:33 EST,1.30575,,,5.0,5.0,,USDCAD,,43.3492,5.0,19967.2526,4.0,399914.7964,19999.2526
9.0,-37.2593,20160322 11:17:20 EST,20160322 11:17:20 EST,20160322 11:17:20 EST,1.3037,,USDCAD,long,,20160322 11:08:50 EST,closed,20160322 11:08:50 EST,1.30459,,,5.0,5.0,,USDCAD,,-33.2593,-5.0,19929.9933,4.0,399881.5371,19965.9933
10.0,-44.3596,20160322 11:27:15 EST,20160322 11:27:15 EST,20160322 11:27:15 EST,1.30478,,USDCAD,short,,20160322 11:17:20 EST,closed,20160322 11:17:20 EST,1.3037,,,5.0,5.0,,USDCAD,,-40.3596,5.0,19885.6337,4.0,399921.8967,19925.6337
