trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-20090.6,20160322 11:21:15 EST,20160322 11:21:15 EST,20160322 11:21:15 EST,414.58,,BTCUSD,short,,20160322 11:01:23 EST,closed,20160322 11:01:23 EST,414.644,,,1.0,1.0,,BTCUSD,,640.0,1.0,-90.5999999998,20730.6,399360.0,20640.0
2.0,-21267.65,20160322 11:22:52 EST,20160322 11:22:52 EST,20160322 11:22:52 EST,414.526,,BTCUSD,long,,20160322 11:21:15 EST,closed,20160322 11:21:15 EST,414.58,,,1.0,1.0,,BTCUSD,,-540.0,-1.0,-21358.25,20727.65,398820.0,20100.0
3.0,-18460.65,20160322 11:27:51 EST,20160322 11:27:51 EST,20160322 11:27:51 EST,414.3,,BTCUSD,short,,20160322 11:22:52 EST,closed,20160322 11:22:52 EST,414.526,,,1.0,1.0,,BTCUSD,,2260.0,1.0,-39818.9,20720.65,396560.0,22360.0
4.0,-16764.9,20160322 11:29:34 EST,20160322 11:29:34 EST,20160322 11:29:34 EST,414.696,,BTCUSD,long,,20160322 11:27:51 EST,closed,20160322 11:27:51 EST,414.3,,,1.0,1.0,,BTCUSD,,3960.0,-1.0,-56583.8,20724.9,400520.0,26320.0
5.0,-16654.625,20160322 11:41:13 EST,20160322 11:41:13 EST,20160322 11:41:13 EST,414.289,,BTCUSD,short,,20160322 11:29:34 EST,closed,20160322 11:29:34 EST,414.696,,,1.0,1.0,,BTCUSD,,4070.0,1.0,-73238.425,20724.625,396450.0,30390.0
6.0,-28325.375,20160322 11:42:54 EST,20160322 11:42:54 EST,20160322 11:42:54 EST,413.526,,BTCUSD,long,,20160322 11:41:13 EST,closed,20160322 11:41:13 EST,414.289,,,1.0,1.0,,BTCUSD,,-7630.0,-1.0,-101563.8,20695.375,388820.0,22760.0
7.0,-22671.275,20160322 11:58:07 EST,20160322 11:58:07 EST,20160322 11:58:07 EST,413.725,,BTCUSD,short,,20160322 11:42:54 EST,closed,20160322 11:42:54 EST,413.526,,,1.0,1.0,,BTCUSD,,-1990.0,1.0,-124235.075,20681.275,390810.0,20770.0
8.0,-18890.75,20160322 11:59:48 EST,20160322 11:59:48 EST,20160322 11:59:48 EST,413.905,,BTCUSD,long,,20160322 11:58:07 EST,closed,20160322 11:58:07 EST,413.725,,,1.0,1.0,,BTCUSD,,1800.0,-1.0,-143125.825,20690.75,392610.0,22570.0
9.0,-25226.55,20160322 12:06:27 EST,20160322 12:06:27 EST,20160322 12:06:27 EST,414.357,,BTCUSD,short,,20160322 11:59:48 EST,closed,20160322 11:59:48 EST,413.905,,,1.0,1.0,,BTCUSD,,-4520.0,1.0,-168352.375,20706.55,397130.0,18050.0
10.0,-23241.525,20160322 12:08:06 EST,20160322 12:08:06 EST,20160322 12:08:06 EST,414.104,,BTCUSD,long,,20160322 12:06:27 EST,closed,20160322 12:06:27 EST,414.357,,,1.0,1.0,,BTCUSD,,-2530.0,-1.0,-191593.9,20711.525,394600.0,15520.0
