symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
AUDJPY,AUD,,1000000.0,1000000.0,86.24554,86.24554,-751383.864,15.02767728,0.0,-17.02767728,0.0,Paper,JPY
