symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency
CADJPY,CAD,,1000000.0,1000000.0,86.585,86.585,-761948.0,15.23896,0.0,-15.23896,0.0,Paper,JPY
