permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,9364.7475,USD,BITSTAMP,1.0,,,1.0,374.5899,1.0,-1.0,-9364.7475,SLD,BTC,USD,20160323 00:03:23 EST,,0.0,10635.2525,-3345899.0,374.5899,20000.0,-9364.7475
2,Paper,Paper,9355.625,USD,BITSTAMP,2.0,,,1.0,374.225,2.0,1.0,-5706.625,BOT,BTC,USD,20160323 00:05:26 EST,,3649.0,4928.6275,-3345899.0,374.225,23649.0,-5706.625
3,Paper,Paper,9340.75,USD,BITSTAMP,3.0,,,1.0,373.63,2.0,-1.0,-15290.75,SLD,BTC,USD,20160323 00:13:27 EST,,-5950.0,-10362.1225,-3345899.0,373.63,17699.0,-15290.75
4,Paper,Paper,9337.5,USD,BITSTAMP,4.0,,,1.0,373.5,2.0,1.0,-8037.5,BOT,BTC,USD,20160323 00:15:27 EST,,1300.0,-18399.6225,-3345899.0,373.5,18999.0,-8037.5
5,Paper,Paper,9358.375,USD,BITSTAMP,5.0,,,1.0,374.335,2.0,-1.0,-1008.375,SLD,BTC,USD,20160323 00:25:41 EST,,8350.0,-19407.9975,-3345899.0,374.335,27349.0,-1008.375
6,Paper,Paper,9335.5,USD,BITSTAMP,6.0,,,1.0,373.42,2.0,1.0,-185.5,BOT,BTC,USD,20160323 00:38:19 EST,,9150.0,-19593.4975,-3345899.0,373.42,36499.0,-185.5
7,Paper,Paper,9362.75,USD,BITSTAMP,7.0,,,1.0,374.51,2.0,-1.0,1537.25,SLD,BTC,USD,20160323 00:47:02 EST,,10900.0,-18056.2475,-3345899.0,374.51,47399.0,1537.25
8,Paper,Paper,9339.0,USD,BITSTAMP,8.0,,,1.0,373.56,2.0,1.0,161.0,BOT,BTC,USD,20160323 00:51:21 EST,,9500.0,-17895.2475,-3345899.0,373.56,56899.0,161.0
9,Paper,Paper,9365.0,USD,BITSTAMP,9.0,,,1.0,374.6,2.0,-1.0,1035.0,SLD,BTC,USD,20160323 00:53:32 EST,,10400.0,-16860.2475,-3345899.0,374.6,67299.0,1035.0
10,Paper,Paper,9338.625,USD,BITSTAMP,10.0,,,1.0,373.545,2.0,1.0,1211.375,BOT,BTC,USD,20160323 00:55:45 EST,,10550.0,-15648.8725,-3345899.0,373.545,77849.0,1211.375
