permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,10.43775,USD,bitfinexUSD,1.0,,,1.0,417.51,10.0,-10.0,-10.43775,SLD,bitfinexUSD,USD,20160323 13:56:00 EST,,0.0,19989.56225,395824.9,417.51,20000.0,-10.43775
2,Paper,Paper,10.39725,USD,bitstampUSD,2.0,,,1.0,415.89,10.0,10.0,-10.39725,BOT,bitstampUSD,USD,20160323 13:56:00 EST,,0.0,19979.165,391666.0,415.89,20000.0,-10.39725
3,Paper,Paper,10.43825,USD,bitfinexUSD,3.0,,,1.0,417.53,10.0,0.0,-10.63825,BOT,bitfinexUSD,USD,20160323 14:00:00 EST,,-0.2,19968.52675,395841.3,417.51,19999.8,-10.63825
4,Paper,Paper,10.4,USD,bitstampUSD,4.0,,,1.0,416.0,10.0,0.0,-9.3,SLD,bitstampUSD,USD,20160323 14:00:00 EST,,1.1,19959.22675,400001.3,415.89,20000.9,-9.3
5,Paper,Paper,10.4365,USD,bitfinexUSD,5.0,,,1.0,417.46,10.0,-10.0,-10.4365,SLD,bitfinexUSD,USD,20160323 14:04:00 EST,,0.0,19948.79025,395826.7,417.46,20000.9,-10.4365
6,Paper,Paper,10.397,USD,bitstampUSD,6.0,,,1.0,415.88,10.0,10.0,-10.397,BOT,bitstampUSD,USD,20160323 14:04:00 EST,,0.0,19938.39325,391667.9,415.88,20000.9,-10.397
7,Paper,Paper,10.43625,USD,bitfinexUSD,7.0,,,1.0,417.45,10.0,0.0,-10.33625,BOT,bitfinexUSD,USD,20160323 14:05:00 EST,,0.0999999999999,19928.057,395842.4,417.46,20001.0,-10.33625
8,Paper,Paper,10.405,USD,bitstampUSD,8.0,,,1.0,416.2,10.0,0.0,-7.205,SLD,bitstampUSD,USD,20160323 14:05:00 EST,,3.2,19920.852,400004.4,415.88,20004.2,-7.205
9,Paper,Paper,10.424,USD,bitfinexUSD,9.0,,,1.0,416.96,10.0,-10.0,-10.424,SLD,bitfinexUSD,USD,20160323 14:14:00 EST,,0.0,19910.428,395834.8,416.96,20004.2,-10.424
10,Paper,Paper,10.385,USD,bitstampUSD,10.0,,,1.0,415.4,10.0,10.0,-10.385,BOT,bitstampUSD,USD,20160323 14:14:00 EST,,0.0,19900.043,391680.8,415.4,20004.2,-10.385
11,Paper,Paper,10.42225,USD,bitfinexUSD,11.0,,,1.0,416.89,10.0,0.0,-9.72225,BOT,bitfinexUSD,USD,20160323 14:21:00 EST,,0.7,19890.32075,395849.7,416.96,20004.9,-9.72225
12,Paper,Paper,10.38675,USD,bitstampUSD,12.0,,,1.0,415.47,10.0,0.0,-9.68675,SLD,bitstampUSD,USD,20160323 14:21:00 EST,,0.700000000001,19880.634,400004.4,415.4,20005.6,-9.68675
13,Paper,Paper,10.42625,USD,bitfinexUSD,13.0,,,1.0,417.05,10.0,-10.0,-10.42625,SLD,bitfinexUSD,USD,20160323 14:24:00 EST,,0.0,19870.20775,395833.9,417.05,20005.6,-10.42625
14,Paper,Paper,10.38425,USD,bitstampUSD,14.0,,,1.0,415.37,10.0,10.0,-10.38425,BOT,bitstampUSD,USD,20160323 14:24:00 EST,,0.0,19859.8235,391680.2,415.37,20005.6,-10.38425
15,Paper,Paper,10.426,USD,bitfinexUSD,15.0,,,1.0,417.04,10.0,0.0,-10.326,BOT,bitfinexUSD,USD,20160323 14:28:00 EST,,0.0999999999999,19849.4975,395850.6,417.05,20005.7,-10.326
16,Paper,Paper,10.38875,USD,bitstampUSD,16.0,,,1.0,415.55,10.0,0.0,-8.58875,SLD,bitstampUSD,USD,20160323 14:28:00 EST,,1.8,19840.90875,400006.1,415.37,20007.5,-8.58875
17,Paper,Paper,10.422,USD,bitfinexUSD,17.0,,,1.0,416.88,10.0,-10.0,-10.422,SLD,bitfinexUSD,USD,20160325 08:48:00 EST,,0.0,19830.48675,395837.3,416.88,20007.5,-10.422
18,Paper,Paper,10.401,USD,bitstampUSD,18.0,,,1.0,416.04,10.0,10.0,-10.401,BOT,bitstampUSD,USD,20160325 08:48:00 EST,,0.0,19820.08575,391676.9,416.04,20007.5,-10.401
19,Paper,Paper,10.417,USD,bitfinexUSD,19.0,,,1.0,416.68,10.0,0.0,-8.417,BOT,bitfinexUSD,USD,20160325 09:19:00 EST,,2.0,19811.66875,395843.7,416.88,20009.5,-8.417
20,Paper,Paper,10.41625,USD,bitstampUSD,20.0,,,1.0,416.65,10.0,0.0,-4.31625,SLD,bitstampUSD,USD,20160325 09:19:00 EST,,6.1,19807.3525,400010.2,416.04,20015.6,-4.31625
21,Paper,Paper,10.42075,USD,bitfinexUSD,21.0,,,1.0,416.83,10.0,-10.0,-10.42075,SLD,bitfinexUSD,USD,20160325 09:21:00 EST,,0.0,19796.93175,395841.9,416.83,20015.6,-10.42075
22,Paper,Paper,10.394,USD,bitstampUSD,22.0,,,1.0,415.76,10.0,10.0,-10.394,BOT,bitstampUSD,USD,20160325 09:21:00 EST,,0.0,19786.53775,391684.3,415.76,20015.6,-10.394
23,Paper,Paper,10.4155,USD,bitfinexUSD,23.0,,,1.0,416.62,10.0,0.0,-8.3155,BOT,bitfinexUSD,USD,20160325 09:27:00 EST,,2.1,19778.22225,395850.5,416.83,20017.7,-8.3155
24,Paper,Paper,10.40275,USD,bitstampUSD,24.0,,,1.0,416.11,10.0,0.0,-6.90275,SLD,bitstampUSD,USD,20160325 09:27:00 EST,,3.5,19771.3195,400011.6,415.76,20021.2,-6.90275
25,Paper,Paper,10.40125,USD,bitfinexUSD,25.0,,,1.0,416.05,10.0,-10.0,-10.40125,SLD,bitfinexUSD,USD,20160325 12:05:00 EST,,0.0,19760.91825,395851.1,416.05,20021.2,-10.40125
26,Paper,Paper,10.3805,USD,bitstampUSD,26.0,,,1.0,415.22,10.0,10.0,-10.3805,BOT,bitstampUSD,USD,20160325 12:05:00 EST,,0.0,19750.53775,391698.9,415.22,20021.2,-10.3805
27,Paper,Paper,10.40125,USD,bitfinexUSD,27.0,,,1.0,416.05,10.0,0.0,-10.40125,BOT,bitfinexUSD,USD,20160325 12:12:00 EST,,0.0,19740.1365,395859.4,416.05,20021.2,-10.40125
28,Paper,Paper,10.39,USD,bitstampUSD,28.0,,,1.0,415.6,10.0,0.0,-6.59,SLD,bitstampUSD,USD,20160325 12:12:00 EST,,3.8,19733.5465,400015.4,415.22,20025.0,-6.59
29,Paper,Paper,10.4015,USD,bitfinexUSD,29.0,,,1.0,416.06,10.0,-10.0,-10.4015,SLD,bitfinexUSD,USD,20160325 12:14:00 EST,,0.0,19723.145,395854.8,416.06,20025.0,-10.4015
30,Paper,Paper,10.38325,USD,bitstampUSD,30.0,,,1.0,415.33,10.0,10.0,-10.38325,BOT,bitstampUSD,USD,20160325 12:14:00 EST,,0.0,19712.76175,391701.5,415.33,20025.0,-10.38325
31,Paper,Paper,10.402,USD,bitfinexUSD,31.0,,,1.0,416.08,10.0,0.0,-10.602,BOT,bitfinexUSD,USD,20160325 13:16:00 EST,,-0.2,19702.15975,395862.3,416.06,20024.8,-10.602
32,Paper,Paper,10.39275,USD,bitstampUSD,32.0,,,1.0,415.71,10.0,0.0,-6.59275,SLD,bitstampUSD,USD,20160325 13:16:00 EST,,3.8,19695.567,400019.4,415.33,20028.6,-6.59275
33,Paper,Paper,10.4115,USD,bitfinexUSD,33.0,,,1.0,416.46,10.0,-10.0,-10.4115,SLD,bitfinexUSD,USD,20160325 13:17:00 EST,,0.0,19685.1555,395854.8,416.46,20028.6,-10.4115
34,Paper,Paper,10.39275,USD,bitstampUSD,34.0,,,1.0,415.71,10.0,10.0,-10.39275,BOT,bitstampUSD,USD,20160325 13:17:00 EST,,0.0,19674.76275,391697.7,415.71,20028.6,-10.39275
35,Paper,Paper,10.415,USD,bitfinexUSD,35.0,,,1.0,416.6,10.0,0.0,-11.815,BOT,bitfinexUSD,USD,20160325 13:29:00 EST,,-1.4,19662.94775,395863.7,416.46,20027.2,-11.815
36,Paper,Paper,10.40375,USD,bitstampUSD,36.0,,,1.0,416.15,10.0,0.0,-6.00375,SLD,bitstampUSD,USD,20160325 13:29:00 EST,,4.4,19656.944,400025.2,415.71,20031.6,-6.00375
37,Paper,Paper,10.42475,USD,bitfinexUSD,37.0,,,1.0,416.99,10.0,-10.0,-10.42475,SLD,bitfinexUSD,USD,20160325 13:38:00 EST,,0.0,19646.51925,395855.3,416.99,20031.6,-10.42475
38,Paper,Paper,10.40575,USD,bitstampUSD,38.0,,,1.0,416.23,10.0,10.0,-10.40575,BOT,bitstampUSD,USD,20160325 13:38:00 EST,,0.0,19636.1135,391693.0,416.23,20031.6,-10.40575
39,Paper,Paper,10.42425,USD,bitfinexUSD,39.0,,,1.0,416.97,10.0,0.0,-10.22425,BOT,bitfinexUSD,USD,20160325 13:41:00 EST,,0.2,19625.88925,395862.7,416.99,20031.8,-10.22425
40,Paper,Paper,10.411,USD,bitstampUSD,40.0,,,1.0,416.44,10.0,0.0,-8.311,SLD,bitstampUSD,USD,20160325 13:41:00 EST,,2.1,19617.57825,400027.1,416.23,20033.9,-8.311
