permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.0,USD,IDEALPRO,1.0,,,1.0,0.75999,10000.0,-10000.0,-2.0,SLD,AUD,USD,20160322 07:04:31 EST,,0.0,19998.0,392400.1,0.75999,20000.0,-2.0
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,0.76046,20000.0,10000.0,-6.7,BOT,AUD,USD,20160322 08:13:06 EST,,-4.7,19991.3,392400.1,0.76046,19995.3,-6.7
3,Paper,Paper,2.0,USD,IDEALPRO,3.0,,,1.0,0.76055,20000.0,-10000.0,-1.1,SLD,AUD,USD,20160322 09:39:43 EST,,0.899999999999,19990.2,392400.1,0.76055,19996.2,-1.1
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,0.76048,20000.0,10000.0,-1.3,BOT,AUD,USD,20160322 09:50:13 EST,,0.699999999999,19988.9,392400.1,0.76048,19996.9,-1.3
5,Paper,Paper,2.0,USD,IDEALPRO,5.0,,,1.0,0.76054,20000.0,-10000.0,-1.4,SLD,AUD,USD,20160322 10:19:50 EST,,0.599999999999,19987.5,392400.1,0.76054,19997.5,-1.4
6,Paper,Paper,2.0,USD,IDEALPRO,6.0,,,1.0,0.76177,20000.0,10000.0,-14.3,BOT,AUD,USD,20160322 10:28:55 EST,,-12.3,19973.2,392400.1,0.76177,19985.2,-14.3
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,0.76136,20000.0,-10000.0,-6.1,SLD,AUD,USD,20160322 10:37:39 EST,,-4.1,19967.1,392400.1,0.76136,19981.1,-6.1
8,Paper,Paper,2.0,USD,IDEALPRO,8.0,,,1.0,0.76294,20000.0,10000.0,-17.8,BOT,AUD,USD,20160322 10:49:30 EST,,-15.8,19949.3,392400.1,0.76294,19965.3,-17.8
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,0.76194,20000.0,-10000.0,-12.0,SLD,AUD,USD,20160322 11:07:11 EST,,-10.0,19937.3,392400.1,0.76194,19955.3,-12.0
10,Paper,Paper,2.0,USD,IDEALPRO,10.0,,,1.0,0.76297,20000.0,10000.0,-12.3,BOT,AUD,USD,20160322 11:51:15 EST,,-10.3,19925.0,392400.1,0.76297,19945.0,-12.3
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,0.76172,20000.0,-10000.0,-14.5,SLD,AUD,USD,20160322 12:44:23 EST,,-12.5,19910.5,392400.1,0.76172,19932.5,-14.5
12,Paper,Paper,2.0,USD,IDEALPRO,12.0,,,1.0,0.7616,20000.0,10000.0,-0.800000000001,BOT,AUD,USD,20160322 13:17:46 EST,,1.2,19909.7,392400.1,0.7616,19933.7,-0.800000000001
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,0.76187,20000.0,-10000.0,0.7,SLD,AUD,USD,20160322 14:03:12 EST,,2.7,19910.4,392400.1,0.76187,19936.4,0.7
14,Paper,Paper,2.0,USD,IDEALPRO,14.0,,,1.0,0.76171,20000.0,10000.0,-0.400000000001,BOT,AUD,USD,20160322 15:06:59 EST,,1.6,19910.0,392400.1,0.76171,19938.0,-0.400000000001
15,Paper,Paper,2.0,USD,IDEALPRO,15.0,,,1.0,0.76219,20000.0,-10000.0,2.8,SLD,AUD,USD,20160322 15:59:20 EST,,4.8,19912.8,392400.1,0.76219,19942.8,2.8
16,Paper,Paper,2.0,USD,IDEALPRO,16.0,,,1.0,0.76211,20000.0,10000.0,-1.2,BOT,AUD,USD,20160322 16:16:11 EST,,0.8,19911.6,392400.1,0.76211,19943.6,-1.2
17,Paper,Paper,2.0,USD,IDEALPRO,17.0,,,1.0,0.76211,20000.0,-10000.0,-2.0,SLD,AUD,USD,20160322 17:15:05 EST,,-1.11022302463e-12,19909.6,392400.1,0.76211,19943.6,-2.0
18,Paper,Paper,2.0,USD,IDEALPRO,18.0,,,1.0,0.76211,20000.0,10000.0,-2.0,BOT,AUD,USD,20160322 17:17:37 EST,,1.11022302463e-12,19907.6,392400.1,0.76211,19943.6,-2.0
19,Paper,Paper,2.0,USD,IDEALPRO,19.0,,,1.0,0.76171,20000.0,-10000.0,-6.0,SLD,AUD,USD,20160322 18:13:17 EST,,-4.0,19901.6,392400.1,0.76171,19939.6,-6.0
20,Paper,Paper,2.0,USD,IDEALPRO,20.0,,,1.0,0.76157,20000.0,10000.0,-0.6,BOT,AUD,USD,20160322 19:14:35 EST,,1.4,19901.0,392400.1,0.76157,19941.0,-0.6
21,Paper,Paper,2.0,USD,IDEALPRO,21.0,,,1.0,0.76135,20000.0,-10000.0,-4.2,SLD,AUD,USD,20160322 19:24:41 EST,,-2.2,19896.8,392400.1,0.76135,19938.8,-4.2
22,Paper,Paper,2.0,USD,IDEALPRO,22.0,,,1.0,0.76164,20000.0,10000.0,-4.9,BOT,AUD,USD,20160322 19:35:05 EST,,-2.9,19891.9,392400.1,0.76164,19935.9,-4.9
23,Paper,Paper,2.0,USD,IDEALPRO,23.0,,,1.0,0.76179,20000.0,-10000.0,-0.5,SLD,AUD,USD,20160322 19:47:17 EST,,1.5,19891.4,392400.1,0.76179,19937.4,-0.5
24,Paper,Paper,2.0,USD,IDEALPRO,24.0,,,1.0,0.76197,20000.0,10000.0,-3.8,BOT,AUD,USD,20160322 19:56:00 EST,,-1.8,19887.6,392400.1,0.76197,19935.6,-3.8
25,Paper,Paper,2.0,USD,IDEALPRO,25.0,,,1.0,0.76326,20000.0,-10000.0,10.9,SLD,AUD,USD,20160322 21:06:02 EST,,12.9,19898.5,392400.1,0.76326,19948.5,10.9
26,Paper,Paper,2.0,USD,IDEALPRO,26.0,,,1.0,0.76474,20000.0,10000.0,-16.8,BOT,AUD,USD,20160322 21:28:12 EST,,-14.8,19881.7,392400.1,0.76474,19933.7,-16.8
27,Paper,Paper,2.0,USD,IDEALPRO,27.0,,,1.0,0.76275,20000.0,-10000.0,-21.9,SLD,AUD,USD,20160322 22:03:06 EST,,-19.9,19859.8,392400.1,0.76275,19913.8,-21.9
28,Paper,Paper,2.0,USD,IDEALPRO,28.0,,,1.0,0.76278,20000.0,10000.0,-2.3,BOT,AUD,USD,20160322 22:14:24 EST,,-0.3,19857.5,392400.1,0.76278,19913.5,-2.3
29,Paper,Paper,2.0,USD,IDEALPRO,29.0,,,1.0,0.76282,20000.0,-10000.0,-1.6,SLD,AUD,USD,20160322 22:41:22 EST,,0.4,19855.9,392400.1,0.76282,19913.9,-1.6
30,Paper,Paper,2.0,USD,IDEALPRO,30.0,,,1.0,0.76293,20000.0,10000.0,-3.1,BOT,AUD,USD,20160322 22:49:53 EST,,-1.1,19852.8,392400.1,0.76293,19912.8,-3.1
31,Paper,Paper,2.0,USD,IDEALPRO,31.0,,,1.0,0.76147,20000.0,-10000.0,-16.6,SLD,AUD,USD,20160323 00:32:18 EST,,-14.6,19836.2,392400.1,0.76147,19898.2,-16.6
32,Paper,Paper,2.0,USD,IDEALPRO,32.0,,,1.0,0.76154,20000.0,10000.0,-2.7,BOT,AUD,USD,20160323 00:34:00 EST,,-0.7,19833.5,392400.1,0.76154,19897.5,-2.7
33,Paper,Paper,2.0,USD,IDEALPRO,33.0,,,1.0,0.76081,20000.0,-10000.0,-9.3,SLD,AUD,USD,20160323 00:44:42 EST,,-7.3,19824.2,392400.1,0.76081,19890.2,-9.3
34,Paper,Paper,2.0,USD,IDEALPRO,34.0,,,1.0,0.76168,20000.0,10000.0,-10.7,BOT,AUD,USD,20160323 01:03:39 EST,,-8.7,19813.5,392400.1,0.76168,19881.5,-10.7
35,Paper,Paper,2.0,USD,IDEALPRO,35.0,,,1.0,0.7616,20000.0,-10000.0,-2.8,SLD,AUD,USD,20160323 01:24:02 EST,,-0.8,19810.7,392400.1,0.7616,19880.7,-2.8
36,Paper,Paper,2.0,USD,IDEALPRO,36.0,,,1.0,0.76135,20000.0,10000.0,0.500000000001,BOT,AUD,USD,20160323 01:42:50 EST,,2.5,19811.2,392400.1,0.76135,19883.2,0.500000000001
37,Paper,Paper,2.0,USD,IDEALPRO,37.0,,,1.0,0.76101,20000.0,-10000.0,-5.4,SLD,AUD,USD,20160323 01:53:35 EST,,-3.4,19805.8,392400.1,0.76101,19879.8,-5.4
38,Paper,Paper,2.0,USD,IDEALPRO,38.0,,,1.0,0.76159,20000.0,10000.0,-7.8,BOT,AUD,USD,20160323 02:03:22 EST,,-5.8,19798.0,392400.1,0.76159,19874.0,-7.8
39,Paper,Paper,2.0,USD,IDEALPRO,39.0,,,1.0,0.76203,20000.0,-10000.0,2.4,SLD,AUD,USD,20160323 02:25:48 EST,,4.4,19800.4,392400.1,0.76203,19878.4,2.4
40,Paper,Paper,2.0,USD,IDEALPRO,40.0,,,1.0,0.76214,20000.0,10000.0,-3.1,BOT,AUD,USD,20160323 02:35:38 EST,,-1.1,19797.3,392400.1,0.76214,19877.3,-3.1
41,Paper,Paper,2.0,USD,IDEALPRO,41.0,,,1.0,0.76275,20000.0,-10000.0,4.1,SLD,AUD,USD,20160323 02:46:03 EST,,6.1,19801.4,392400.1,0.76275,19883.4,4.1
42,Paper,Paper,2.0,USD,IDEALPRO,42.0,,,1.0,0.76205,20000.0,10000.0,5.0,BOT,AUD,USD,20160323 03:01:52 EST,,7.0,19806.4,392400.1,0.76205,19890.4,5.0
43,Paper,Paper,2.0,USD,IDEALPRO,43.0,,,1.0,0.76112,20000.0,-10000.0,-11.3,SLD,AUD,USD,20160323 03:10:21 EST,,-9.3,19795.1,392400.1,0.76112,19881.1,-11.3
