,price_diff,profit,total,returns,accuracy,equity
2016-05-16 01:30:00,5e-05,1.0,1.0,,1.0,1.0
2016-05-16 02:00:00,-0.00033,-6.6,-5.6,-6.6,0.5,-5.6
2016-05-16 02:30:00,-0.00013,-2.6,-8.2,0.464285714286,0.5,-8.2
2016-05-16 03:00:00,0.00097,19.4,11.2,-2.36585365854,0.75,11.2
2016-05-16 03:30:00,-0.00066,-13.2,-2.0,-1.17857142857,0.55,-2.0
2016-05-16 04:00:00,9e-05,1.8,-0.199999999997,-0.900000000001,0.716666666667,-0.199999999997
2016-05-16 04:30:00,-0.00073,-14.6,-14.8,73.0000000011,0.57380952381,-14.8
2016-05-16 05:00:00,0.00012,2.4,-12.4,-0.162162162162,0.69880952381,-12.4
2016-05-16 05:30:00,-0.00115,-23.0,-35.4,1.85483870968,0.587698412698,-35.4
2016-05-16 06:00:00,0.00117,23.4,-12.0,-0.661016949153,0.687698412698,-12.0
2016-05-16 06:30:00,0.00061,12.2,0.200000000001,-1.01666666667,0.687698412698,0.200000000001
2016-05-16 07:00:00,0.0003,6.0,6.2,29.9999999998,0.687698412698,6.2
2016-05-16 07:30:00,0.00044,8.8,15.0,1.41935483871,0.687698412698,15.0
2016-05-16 08:00:00,-3e-05,-0.599999999999,14.4,-0.04,0.61626984127,14.4
2016-05-16 08:30:00,-0.00011,-2.2,12.2,-0.152777777778,0.61626984127,12.2
2016-05-16 09:00:00,-0.00028,-5.6,6.6,-0.459016393443,0.61626984127,6.6
2016-05-16 09:30:00,-0.00025,-5.0,1.6,-0.757575757576,0.61626984127,1.6
2016-05-16 10:00:00,0.00036,7.2,8.8,4.49999999999,0.671825396825,8.8
2016-05-16 10:30:00,0.00102,20.4,29.2,2.31818181818,0.671825396825,29.2
2016-05-16 11:00:00,-2e-05,-0.4,28.8,-0.013698630137,0.621825396825,28.8
2016-05-16 11:30:00,0.00095,19.0,47.8,0.659722222222,0.669444444444,47.8
2016-05-16 12:00:00,0.0007,14.0,61.8,0.292887029289,0.669444444444,61.8
2016-05-16 12:30:00,-0.00024,-4.8,57.0,-0.0776699029126,0.625966183575,57.0
2016-05-16 13:00:00,5e-05,1.0,58.0,0.0175438596491,0.667632850242,58.0
2016-05-16 13:30:00,-0.00033,-6.6,51.4,-0.113793103448,0.627632850242,51.4
2016-05-16 14:00:00,0.00045,9.0,60.4,0.175097276265,0.666094388703,60.4
2016-05-16 14:30:00,0.00026,5.2,65.6,0.0860927152318,0.666094388703,65.6
2016-05-16 15:00:00,0.00051,10.2,75.8,0.155487804878,0.666094388703,75.8
2016-05-16 15:30:00,-0.00035,-7.0,68.8,-0.0923482849604,0.631611630082,68.8
2016-05-16 16:00:00,-2e-05,-0.4,68.4,-0.00581395348838,0.631611630082,68.4
2016-05-16 16:30:00,0.00049,9.8,78.2,0.143274853801,0.663869694599,78.2
2016-05-16 17:00:00,-0.00066,-13.2,65.0,-0.168797953964,0.632619694599,65.0
2016-05-16 17:30:00,0.00037,7.4,72.4,0.113846153846,0.662922724902,72.4
2016-05-16 18:00:00,0.0007,14.0,86.4,0.193370165746,0.662922724902,86.4
2016-05-16 18:30:00,-0.00074,-14.8,71.6,-0.171296296296,0.63435129633,71.6
2016-05-16 19:00:00,0.00055,11.0,82.6,0.153631284916,0.662129074108,82.6
2016-05-16 19:30:00,0.00035,7.0,89.6,0.0847457627119,0.662129074108,89.6
2016-05-16 20:00:00,-0.00037,-7.4,82.2,-0.0825892857143,0.635813284634,82.2
2016-05-16 20:30:00,-8e-05,-1.6,80.6,-0.0194647201946,0.635813284634,80.6
2016-05-16 21:00:00,-0.00054,-10.8,69.8,-0.133995037221,0.635813284634,69.8
2016-05-16 21:30:00,-0.00016,-3.2,66.6,-0.0458452722063,0.635813284634,66.6
2016-05-16 22:00:00,-1.99999999999e-05,-0.399999999998,66.2,-0.00600600600598,0.635813284634,66.2
2016-05-16 22:30:00,-0.00015,-3.0,63.2,-0.0453172205438,0.635813284634,63.2
2016-05-16 23:00:00,0.00019,3.8,67.0,0.0601265822785,0.658540557361,67.0
2016-05-16 23:30:00,3e-05,0.599999999999,67.6,0.00895522388059,0.658540557361,67.6
2016-05-17 00:00:00,8.00000000001e-05,1.6,69.2,0.0236686390533,0.658540557361,69.2
2016-05-17 00:30:00,-0.00016,-3.2,66.0,-0.0462427745665,0.637263961617,66.0
2016-05-17 01:00:00,-0.00031,-6.2,59.8,-0.0939393939394,0.637263961617,59.8
