,price_diff,profit,total,returns,accuracy,equity
2016-05-31 05:30:00,-0.00026,5.2,5.2,,1.0,5.2
2016-05-31 06:00:00,7.00000000001e-05,-1.4,3.8,-0.269230769231,0.5,3.8
2016-05-31 06:30:00,-0.00012,2.4,6.2,0.631578947369,0.833333333333,6.2
2016-05-31 07:00:00,0.00011,-2.2,4.0,-0.354838709678,0.583333333333,4.0
2016-05-31 07:30:00,-0.00016,3.2,7.2,0.8,0.783333333333,7.2
2016-05-31 08:00:00,0.00046,-9.2,-2.0,-1.27777777778,0.616666666667,-2.0
2016-05-31 08:30:00,0.00056,11.2,9.2,-5.6,0.759523809524,9.2
2016-05-31 09:00:00,-5e-05,1.0,10.2,0.108695652174,0.759523809524,10.2
2016-05-31 09:30:00,-7.00000000001e-05,-1.4,8.8,-0.137254901961,0.648412698413,8.8
2016-05-31 10:00:00,0.00015,3.0,11.8,0.340909090909,0.748412698413,11.8
2016-05-31 10:30:00,-0.0007,-14.0,-2.2,-1.18644067797,0.657503607504,-2.2
2016-05-31 11:00:00,0.00073,14.6,12.4,-6.63636363636,0.740836940837,12.4
2016-05-31 11:30:00,0.00018,3.6,16.0,0.290322580645,0.740836940837,16.0
2016-05-31 12:00:00,-0.00091,18.2,34.2,1.1375,0.740836940837,34.2
2016-05-31 12:30:00,-0.00046,9.2,43.4,0.269005847953,0.740836940837,43.4
2016-05-31 13:00:00,0.00049,9.8,53.2,0.225806451613,0.740836940837,53.2
2016-05-31 13:30:00,-0.00105,-21.0,32.2,-0.394736842105,0.682013411425,32.2
2016-05-31 14:00:00,-0.00016,-3.2,29.0,-0.0993788819876,0.682013411425,29.0
2016-05-31 14:30:00,-0.00019,-3.8,25.2,-0.131034482759,0.682013411425,25.2
2016-05-31 15:00:00,-0.00097,-19.4,5.8,-0.769841269841,0.682013411425,5.8
2016-05-31 15:30:00,0.00048,9.6,15.4,1.65517241379,0.729632459044,15.4
2016-05-31 16:00:00,0.00112,22.4,37.8,1.45454545455,0.729632459044,37.8
2016-05-31 16:30:00,8.99999999999e-05,1.8,39.6,0.047619047619,0.729632459044,39.6
2016-05-31 17:00:00,0.00045,-9.0,30.6,-0.227272727273,0.687965792378,30.6
2016-05-31 17:30:00,-0.00159,31.8,62.4,1.03921568627,0.727965792378,62.4
