,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-19 11:00:00,1.0,-0.000609411600404,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-04-19 11:30:00,1.0,-0.000698709927398,1.0,-60.9399412172,0.0,1.0,99937.0600588,100000.0,0.000629399412172,0.000629399412172
2016-04-19 12:00:00,1.0,-0.00116956834029,1.0,-69.827015978,0.0,2.0,99867.2330428,100000.0,0.00132766957195,0.00132766957195
2016-04-19 12:30:00,1.0,-0.00114548266185,1.0,-116.801554,0.0,3.0,99750.4314888,100000.0,0.00249568511195,0.00249568511195
2016-04-19 13:00:00,1.0,0.000162462808759,1.0,-114.262389782,0.0,4.0,99636.169099,100000.0,0.00363830900977,0.00363830900977
2016-04-19 13:30:00,1.0,1.59251391061e-05,1.0,16.1871718858,0.0,5.0,99652.3562709,100000.0,0.00347643729091,0.00363830900977
2016-04-19 14:00:00,1.0,0.000293017893201,1.0,1.58697763586,0.0,6.0,99653.9432485,100000.0,0.00346056751455,0.00363830900977
2016-04-19 14:30:00,1.0,0.000891532353072,1.0,29.2003884999,0.0,7.0,99683.143637,100000.0,0.00316856362955,0.00363830900977
2016-04-19 15:00:00,1.0,0.000124067110763,1.0,88.8707476084,0.0,8.0,99772.0143847,100000.0,0.00227985615347,0.00363830900977
2016-04-19 15:30:00,1.0,0.000254465066718,1.0,12.3784255597,0.0,9.0,99784.3928102,100000.0,0.00215607189787,0.00363830900977
2016-04-19 16:00:00,1.0,-0.000340260442338,1.0,25.3916421738,0.0,10.0,99809.7844524,100000.0,0.00190215547614,0.00363830900977
2016-04-19 16:30:00,1.0,0.000470800806723,1.0,-33.9613214075,0.0,11.0,99775.823131,100000.0,0.00224176869021,0.00363830900977
2016-04-19 17:00:00,1.0,-8.26693290429e-05,1.0,46.9745380216,0.0,12.0,99822.797669,100000.0,0.00177202330999,0.00363830900977
2016-04-19 17:30:00,1.0,0.000699567540066,1.0,-8.25228370648,0.0,13.0,99814.5453853,100000.0,0.00185454614706,0.00363830900977
2016-04-19 18:00:00,1.0,-0.00045757864633,1.0,69.827015978,0.0,14.0,99884.3724013,100000.0,0.00115627598728,0.00363830900977
2016-04-19 18:30:00,1.0,-0.000178028713488,1.0,-45.7049559129,0.0,15.0,99838.6674454,100000.0,0.00161332554641,0.00363830900977
2016-04-19 19:00:00,1.0,-0.000410174880763,1.0,-17.7741495217,0.0,16.0,99820.8932958,100000.0,0.00179106704162,0.00363830900977
2016-04-19 19:30:00,1.0,2.22666849042e-05,1.0,-40.9440230053,0.0,17.0,99779.9492728,100000.0,0.00220050727168,0.00363830900977
2016-04-19 20:00:00,1.0,-0.000410334056454,1.0,2.22176869021,0.0,18.0,99782.1710415,100000.0,0.00217828958478,0.00363830900977
2016-04-19 20:30:00,1.0,-0.00113604180125,1.0,-40.9440230053,0.0,19.0,99741.2270185,100000.0,0.00258772981483,0.00363830900977
2016-04-19 21:00:00,1.0,0.000267607967071,1.0,-113.310203201,0.0,20.0,99627.9168153,100000.0,0.00372083184683,0.00372083184683
2016-04-19 21:30:00,1.0,-0.00128035263842,1.0,26.6612242825,0.0,21.0,99654.5780396,100000.0,0.00345421960401,0.00372083184683
2016-04-19 22:00:00,1.0,-3.18903990764e-05,1.0,-127.593001923,0.0,22.0,99526.9850377,100000.0,0.00473014962324,0.00473014962324
2016-04-19 22:30:00,1.0,7.65393986553e-05,1.0,-3.17395527172,0.0,23.0,99523.8110824,100000.0,0.00476188917596,0.00476188917596
2016-04-19 23:00:00,1.0,1.59444876719e-05,1.0,7.61749265213,0.0,24.0,99531.4285751,100000.0,0.00468571424944,0.00476188917596
2016-04-19 23:30:00,1.0,-0.000564425864098,1.0,1.58697763588,0.0,25.0,99533.0155527,100000.0,0.00466984447308,0.00476188917596
2016-04-20 00:00:00,1.0,-0.000966766214871,1.0,-56.1790083096,0.0,26.0,99476.8365444,100000.0,0.00523163455618,0.00523163455618
2016-04-20 00:30:00,1.0,0.00114335719054,1.0,-96.1708447333,0.0,27.0,99380.6656996,100000.0,0.00619334300351,0.00619334300351
2016-04-20 01:00:00,1.0,-0.000772001237754,1.0,113.627598728,0.0,28.0,99494.2932984,100000.0,0.00505706701623,0.00619334300351
2016-04-20 01:30:00,1.0,-0.00152923260618,1.0,-76.8097175758,0.0,29.0,99417.4835808,100000.0,0.00582516419199,0.00619334300351
2016-04-20 02:00:00,1.0,0.000134292565947,1.0,-152.032457516,0.0,30.0,99265.4511233,100000.0,0.00734548876715,0.00734548876715
2016-04-20 02:30:00,1.0,-8.31223304946e-05,1.0,13.3306121413,0.0,31.0,99278.7817354,100000.0,0.00721218264574,0.00734548876715
2016-04-20 03:00:00,1.0,0.00070659854332,1.0,-8.25228370651,0.0,32.0,99270.5294517,100000.0,0.0072947054828,0.00734548876715
2016-04-20 03:30:00,1.0,-0.000658174301169,1.0,70.1444115052,0.0,33.0,99340.6738632,100000.0,0.00659326136775,0.00734548876715
