,signals,gainAhead,safef,safef,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-20 22:54:00,1.0,-0.000343144505251,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
2016-03-20 22:55:00,1.0,-2.95915770535e-05,3.81495681744,3.81495681744,-0.00171572252625,1.0,0.998284277474,1.0,0.00171572252625,0.00171572252625
2016-03-20 22:56:00,1.0,0.00013020679206,3.43331187166,3.43331187166,-0.000112696899693,2.0,0.998171580574,1.0,0.00182841942595,0.00182841942595
2016-03-20 22:57:00,1.0,0.00035506320125,3.32564191002,3.32564191002,0.000446223147369,3.0,0.998617803721,1.0,0.00138219627858,0.00182841942595
2016-03-20 22:58:00,1.0,-8.2818674428e-05,4.49919385235,4.49919385235,0.00117918094736,4.0,0.999796984669,1.0,0.000203015331216,0.00182841942595
2016-03-20 22:59:00,1.0,-5.91610956634e-05,4.49919385235,4.49919385235,-0.000372541623828,5.0,0.999424443045,1.0,0.000575556955044,0.00182841942595
2016-03-20 23:00:00,1.0,-0.00020115962608,4.49919385235,4.49919385235,-0.000266024037747,6.0,0.999158419007,1.0,0.00084158099279,0.00182841942595
2016-03-20 23:01:00,1.0,-4.73411998628e-05,4.49919385235,4.49919385235,-0.000904294474944,7.0,0.998254124532,1.0,0.00174587546773,0.00182841942595
2016-03-20 23:02:00,1.0,-0.000230799275645,4.49919385235,4.49919385235,-0.000212625368737,8.0,0.998041499164,1.0,0.00195850083647,0.00195850083647
2016-03-20 23:03:00,1.0,8.87894447109e-05,4.49919385235,4.49919385235,-0.00103637695392,9.0,0.99700512221,1.0,0.00299487779039,0.00299487779039
2016-03-20 23:04:00,1.0,0.000147969269742,4.49919385235,4.49919385235,0.00039828452725,10.0,0.997403406737,1.0,0.00259659326314,0.00299487779039
2016-03-20 23:05:00,1.0,-2.95894756153e-05,4.49919385235,4.49919385235,0.000664013766455,11.0,0.998067420503,1.0,0.00193257949669,0.00299487779039
2016-03-20 23:06:00,1.0,-0.000106525264242,4.49919385235,4.49919385235,-0.000132871504819,12.0,0.997934548998,1.0,0.00206545100151,0.00299487779039
2016-03-20 23:07:00,1.0,-4.14309050876e-05,4.49919385235,4.49919385235,-0.000478287889157,13.0,0.997456261109,1.0,0.00254373889066,0.00299487779039
2016-03-20 23:08:00,1.0,0.000301866243659,4.49919385235,4.49919385235,-0.000185931506106,14.0,0.997270329603,1.0,0.00272967039677,0.00299487779039
2016-03-20 23:09:00,1.0,-5.91715976331e-05,4.49919385235,4.49919385235,0.00135444743289,15.0,0.998624777036,1.0,0.00137522296387,0.00299487779039
