,price_diff,profit,total,returns,accuracy,equity
2016-05-11 00:00:00,0.004,-80.0000000001,-80.0000000001,,0.0,-80.0000000001
2016-05-11 00:30:00,0.003,-60.0,-140.0,0.749999999999,0.0,-140.0
2016-05-11 01:00:00,0.032,-640.0,-780.0,4.57142857142,0.0,-780.0
2016-05-11 01:30:00,0.043,-860.0,-1640.0,1.10256410256,0.0,-1640.0
2016-05-11 02:00:00,-0.059,1180.0,-460.0,-0.719512195122,0.2,-460.0
2016-05-11 02:30:00,0.0,-0.0,-460.0,0.0,0.0333333333333,-460.0
2016-05-11 03:00:00,0.034,-680.0,-1140.0,1.47826086957,0.0333333333333,-1140.0
2016-05-11 03:30:00,-0.06,1200.0,60.0000000003,-1.05263157895,0.158333333333,60.0000000003
2016-05-11 04:00:00,0.036,720.0,780.0,11.9999999999,0.158333333333,780.0
2016-05-11 04:30:00,-0.035,700.0,1480.0,0.897435897435,0.158333333333,1480.0
2016-05-11 05:00:00,-0.004,80.0000000001,1560.0,0.0540540540541,0.158333333333,1560.0
2016-05-11 05:30:00,-0.363,7260.0,8820.0,4.65384615384,0.158333333333,8820.0
2016-05-11 06:30:00,-0.013,-260.0,8560.0,-0.0294784580499,0.0814102564103,8560.0
2016-05-11 07:00:00,0.052,1040.0,9600.0,0.121495327103,0.152838827839,9600.0
2016-05-11 07:30:00,0.001,20.0000000001,9620.0,0.00208333333334,0.152838827839,9620.0
2016-05-11 08:00:00,0.062,1240.0,10860.0,0.128898128898,0.152838827839,10860.0
2016-05-11 08:30:00,-0.00800000000002,-160.0,10700.0,-0.0147329650093,0.0940152984271,10700.0
2016-05-11 09:00:00,-0.005,-99.9999999999,10600.0,-0.00934579439252,0.0940152984271,10600.0
2016-05-11 09:30:00,0.02,-400.0,10200.0,-0.0377358490566,0.0940152984271,10200.0
2016-05-11 10:00:00,0.101,2020.0,12220.0,0.198039215686,0.144015298427,12220.0
2016-05-11 10:30:00,-0.059,1180.0,13400.0,0.0965630114566,0.144015298427,13400.0
2016-05-11 11:00:00,-0.129,2580.0,15980.0,0.192537313433,0.144015298427,15980.0
2016-05-11 11:30:00,-0.027,-540.0,15440.0,-0.0337922403004,0.100537037557,15440.0
2016-05-11 12:00:00,-0.005,-99.9999999999,15340.0,-0.00647668393782,0.100537037557,15340.0
2016-05-11 12:30:00,0.115,2300.0,17640.0,0.149934810952,0.140537037557,17640.0
2016-05-11 13:00:00,0.00399999999999,79.9999999998,17720.0,0.00453514739228,0.140537037557,17720.0
2016-05-11 13:30:00,0.008,160.0,17880.0,0.00902934537246,0.140537037557,17880.0
2016-05-11 14:00:00,0.031,620.0,18500.0,0.0346756152125,0.140537037557,18500.0
2016-05-11 14:30:00,0.202,-4040.0,14460.0,-0.218378378378,0.106054278937,14460.0
2016-05-11 15:00:00,-0.019,380.0,14840.0,0.0262793914246,0.13938761227,14840.0
2016-05-11 15:30:00,-0.00900000000001,180.0,15020.0,0.0121293800539,0.13938761227,15020.0
2016-05-11 16:00:00,0.157,-3140.0,11880.0,-0.209054593875,0.10813761227,11880.0
2016-05-11 16:30:00,-0.061,1220.0,13100.0,0.102693602694,0.138440642573,13100.0
2016-05-11 17:00:00,-0.105,-2100.0,11000.0,-0.160305343511,0.109028877867,11000.0
2016-05-11 17:30:00,-0.028,-560.0,10440.0,-0.0509090909091,0.109028877867,10440.0
2016-05-11 18:00:00,0.103,2060.0,12500.0,0.197318007663,0.136806655645,12500.0
2016-05-11 18:30:00,0.23,4600.0,17100.0,0.368,0.136806655645,17100.0
2016-05-11 19:00:00,0.152,-3040.0,14060.0,-0.177777777778,0.110490866171,14060.0
2016-05-11 19:30:00,-0.039,780.0,14840.0,0.0554765291607,0.136131891812,14840.0
2016-05-11 20:00:00,0.00599999999999,-120.0,14720.0,-0.00808625336925,0.111131891812,14720.0
2016-05-11 20:30:00,-0.108,2160.0,16880.0,0.146739130435,0.135522135715,16880.0
2016-05-11 21:00:00,0.028,-560.0,16320.0,-0.0331753554502,0.111712611905,16320.0
2016-05-11 21:30:00,-0.147,-2940.0,13380.0,-0.180147058824,0.111712611905,13380.0
2016-05-11 22:00:00,0.066,1320.0,14700.0,0.0986547085202,0.134439884633,14700.0
2016-05-11 22:30:00,-0.032,-640.0,14060.0,-0.043537414966,0.11221766241,14060.0
2016-05-11 23:00:00,0.003,60.0,14120.0,0.00426742532006,0.133956792845,14120.0
2016-05-11 23:30:00,-0.094,-1880.0,12240.0,-0.133144475921,0.1126801971,12240.0
2016-05-12 00:00:00,-0.009,-180.0,12060.0,-0.0147058823529,0.1126801971,12060.0
2016-05-12 00:30:00,-0.055,-1100.0,10960.0,-0.0912106135987,0.1126801971,10960.0
2016-05-12 01:00:00,0.018,360.0,11320.0,0.0328467153284,0.1326801971,11320.0
2016-05-12 01:30:00,0.022,440.0,11760.0,0.0388692579505,0.1326801971,11760.0
2016-05-12 02:00:00,-0.005,-99.9999999999,11660.0,-0.00850340136054,0.11344942787,11660.0
2016-05-12 02:30:00,0.001,20.0000000001,11680.0,0.00171526586622,0.132317352398,11680.0
2016-05-12 03:00:00,-0.00799999999998,-160.0,11520.0,-0.013698630137,0.113798833879,11520.0
2016-05-12 03:30:00,-0.00600000000001,-120.0,11400.0,-0.0104166666667,0.113798833879,11400.0
2016-05-12 04:00:00,0.015,300.0,11700.0,0.0263157894737,0.131655976737,11700.0
2016-05-12 05:30:00,-0.016,-320.0,11380.0,-0.0273504273504,0.114112117088,11380.0
2016-05-12 06:00:00,0.069,-1380.0,10000.0,-0.121265377856,0.114112117088,10000.0
2016-05-12 06:30:00,0.057,-1140.0,8860.0,-0.114,0.114112117088,8860.0
2016-05-12 07:00:00,0.00699999999999,-140.0,8720.0,-0.0158013544018,0.114112117088,8720.0
2016-05-12 07:30:00,0.00400000000002,-80.0000000004,8640.0,-0.00917431192665,0.114112117088,8640.0
2016-05-12 08:00:00,-0.037,740.0,9380.0,0.0856481481482,0.130241149346,9380.0
2016-05-12 08:30:00,-0.008,160.0,9540.0,0.0170575692964,0.130241149346,9540.0
2016-05-12 09:00:00,0.021,-420.0,9120.0,-0.0440251572327,0.114616149346,9120.0
2016-05-12 09:30:00,-0.052,1040.0,10160.0,0.114035087719,0.13000076473,10160.0
2016-05-12 10:00:00,-0.005,-99.9999999999,10060.0,-0.00984251968503,0.114849249579,10060.0
2016-05-12 10:30:00,-0.014,280.0,10340.0,0.0278330019881,0.129774622713,10340.0
2016-05-12 11:00:00,0.008,160.0,10500.0,0.0154738878143,0.129774622713,10500.0
2016-05-12 12:00:00,0.035,700.0,11200.0,0.0666666666667,0.129774622713,11200.0
2016-05-12 12:30:00,-0.05,1000.0,12200.0,0.0892857142857,0.129774622713,12200.0
2016-05-12 13:00:00,0.00599999999999,-120.0,12080.0,-0.00983606557375,0.115690115671,12080.0
2016-05-12 13:30:00,0.08,-1600.0,10480.0,-0.132450331126,0.115690115671,10480.0
2016-05-12 14:00:00,-0.00899999999999,180.0,10660.0,0.0171755725191,0.129388745808,10660.0
2016-05-12 14:30:00,0.003,-60.0,10600.0,-0.00562851782364,0.115875232294,10600.0
2016-05-12 15:00:00,0.028,560.0,11160.0,0.0528301886792,0.129208565628,11160.0
2016-05-12 15:30:00,0.108,-2160.0,9000.0,-0.193548387097,0.116050670891,9000.0
2016-05-12 16:00:00,0.000999999999991,-19.9999999998,8980.0,-0.0022222222222,0.116050670891,8980.0
2016-05-12 16:30:00,-0.097,1940.0,10920.0,0.216035634744,0.128871183711,10920.0
2016-05-12 17:00:00,0.129,-2580.0,8340.0,-0.236263736264,0.116212955863,8340.0
2016-05-12 17:30:00,-0.309,6180.0,14520.0,0.741007194245,0.128712955863,14520.0
2016-05-12 18:00:00,-0.089,1780.0,16300.0,0.12258953168,0.128712955863,16300.0
2016-05-12 18:30:00,0.032,-640.0,15660.0,-0.039263803681,0.116517833912,15660.0
2016-05-12 19:00:00,-0.193,3860.0,19520.0,0.246487867178,0.128566026683,19520.0
2016-05-12 19:30:00,-0.037,-740.0,18780.0,-0.0379098360656,0.116661264778,18780.0
2016-05-12 20:00:00,0.213,4260.0,23040.0,0.226837060703,0.128425970661,23040.0
2016-05-12 20:30:00,0.048,960.0,24000.0,0.0416666666667,0.128425970661,24000.0
2016-05-12 21:00:00,-0.044,880.0,24880.0,0.0366666666667,0.128425970661,24880.0
2016-05-12 21:30:00,0.066,1320.0,26200.0,0.0530546623794,0.128425970661,26200.0
2016-05-12 22:00:00,0.096,1920.0,28120.0,0.0732824427481,0.128425970661,28120.0
2016-05-12 22:30:00,0.023,-460.0,27660.0,-0.0163584637269,0.117314859549,27660.0
2016-05-12 23:00:00,-0.054,1080.0,28740.0,0.0390455531453,0.128303870538,28740.0
2016-05-12 23:30:00,0.018,360.0,29100.0,0.0125260960334,0.128303870538,29100.0
2016-05-13 00:00:00,-0.071,1420.0,30520.0,0.0487972508591,0.128303870538,30520.0
2016-05-13 00:30:00,-0.062,-1240.0,29280.0,-0.040629095675,0.117665572666,29280.0
2016-05-13 01:00:00,0.071,1420.0,30700.0,0.0484972677596,0.128191888456,30700.0
2016-05-13 01:30:00,-0.014,-280.0,30420.0,-0.00912052117266,0.117775221789,30420.0
2016-05-13 02:00:00,0.03,600.0,31020.0,0.0197238658777,0.128084500139,31020.0
2016-05-13 02:30:00,-0.095,1900.0,32920.0,0.0612508059317,0.128084500139,32920.0
2016-05-13 03:00:00,-0.022,-440.0,32480.0,-0.0133657351154,0.117983490038,32480.0
2016-05-13 03:30:00,0.088,-1760.0,30720.0,-0.0541871921182,0.117983490038,30720.0
2016-05-13 04:00:00,-0.037,-740.0,29980.0,-0.0240885416667,0.117983490038,29980.0
2016-05-13 04:30:00,-0.152,-3040.0,26940.0,-0.101400933956,0.117983490038,26940.0
2016-05-13 05:00:00,-0.066,-1320.0,25620.0,-0.0489977728285,0.117983490038,25620.0
2016-05-13 06:30:00,-0.011,-220.0,25400.0,-0.00858704137394,0.117983490038,25400.0
