,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-04-22 04:30:00,1.0,-0.000651455571515,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-04-22 05:00:00,1.0,0.00148440199805,1.0,-65.1442542404,0.0,1.0,99932.8557458,100000.0,0.000671442542404,0.000671442542404
2016-04-22 05:30:00,1.0,-0.000678362206206,1.0,148.34053074,0.0,2.0,100081.196276,100081.196276,0.0,0.000671442542404
2016-04-22 06:00:00,1.0,0.00040807838244,1.0,-67.8913011059,0.0,3.0,100013.304975,100081.196276,0.000678362206206,0.000678362206206
2016-04-22 06:30:00,1.0,-0.0016630255298,1.0,40.8132677169,0.0,4.0,100054.118243,100081.196276,0.000270560648718,0.000678362206206
2016-04-22 07:00:00,1.0,-0.00138685357105,1.0,-166.392552999,0.0,5.0,99887.7256901,100081.196276,0.00193313622925,0.00193313622925
2016-04-22 07:30:00,1.0,0.000535053898812,1.0,-138.529649077,0.0,6.0,99749.196041,100081.196276,0.00331730882341,0.00331730882341
2016-04-22 08:00:00,1.0,0.000770694726246,1.0,53.3711962451,0.0,7.0,99802.5672373,100081.196276,0.00278402986362,0.00331730882341
2016-04-22 08:30:00,1.0,0.000117872634689,1.0,76.9173122356,0.0,8.0,99879.4845495,100081.196276,0.00201548077451,0.00331730882341
2016-04-22 09:00:00,1.0,-0.00500506792592,1.0,11.7730579952,0.0,9.0,99891.2576075,100081.196276,0.00189784570985,0.00331730882341
2016-04-22 09:30:00,1.0,-0.000232954814663,1.0,-499.962529531,0.0,10.0,99391.295078,100081.196276,0.00689341478908,0.00689341478908
2016-04-22 10:00:00,1.0,-0.000975478754705,1.0,-23.153680724,0.0,11.0,99368.1413973,100081.196276,0.00712476374958,0.00712476374958
2016-04-22 10:30:00,1.0,-0.00116222990014,1.0,-96.9315108275,0.0,12.0,99271.2098864,100081.196276,0.00809329244861,0.00809329244861
2016-04-22 11:00:00,1.0,0.0014802032707,1.0,-115.375968353,0.0,13.0,99155.8339181,100081.196276,0.00924611608228,0.00924611608228
2016-04-22 11:30:00,1.0,0.00131993898246,1.0,146.770789674,0.0,14.0,99302.6047077,100081.196276,0.00777959894285,0.00924611608228
2016-04-22 12:00:00,1.0,0.000390723667593,1.0,131.073379014,0.0,15.0,99433.6780868,100081.196276,0.0064699285563,0.00924611608228
2016-04-22 12:30:00,1.0,0.00263536837952,1.0,38.8510913843,0.0,16.0,99472.5291781,100081.196276,0.00608173284293,0.00924611608228
2016-04-22 13:00:00,1.0,0.000653175574381,1.0,262.146758027,0.0,17.0,99734.6759362,100081.196276,0.00346239206983,0.00924611608228
2016-04-22 13:30:00,1.0,-0.000519053592283,1.0,65.1442542404,0.0,18.0,99799.8201904,100081.196276,0.00281147804538,0.00924611608228
2016-04-22 14:00:00,1.0,-0.00202221286741,1.0,-51.8014551791,0.0,19.0,99748.0187352,100081.196276,0.00332907232988,0.00924611608228
2016-04-22 14:30:00,1.0,1.97111916205e-05,1.0,-201.711726985,0.0,20.0,99546.3070082,100081.196276,0.00534455310439,0.00924611608228
2016-04-22 15:00:00,1.0,9.06696942459e-05,1.0,1.96217633255,0.0,21.0,99548.2691846,100081.196276,0.00532494726028,0.00924611608228
2016-04-22 15:30:00,1.0,-0.000764709824156,1.0,9.02601112968,0.0,22.0,99557.2951957,100081.196276,0.00523476037737,0.00924611608228
2016-04-22 16:00:00,1.0,-0.000311640768924,1.0,-76.1324417026,0.0,23.0,99481.162754,100081.196276,0.00599546712884,0.00924611608228
2016-04-22 16:30:00,1.0,-0.000998350551263,1.0,-31.0023860541,0.0,24.0,99450.160368,100081.196276,0.00630523946578,0.00924611608228
2016-04-22 17:00:00,1.0,0.000742598700452,1.0,-99.2861224266,0.0,25.0,99350.8742455,100081.196276,0.00729729517775,0.00924611608228
2016-04-22 17:30:00,1.0,-0.00039470620044,1.0,73.7778301035,0.0,26.0,99424.6520756,100081.196276,0.00656011543921,0.00924611608228
2016-04-24 19:30:00,1.0,0.000375118952194,1.0,-39.2435266508,0.0,27.0,99385.408549,100081.196276,0.00695223232141,0.00924611608228
2016-04-24 20:00:00,1.0,0.000398661130145,1.0,37.2813503183,0.0,28.0,99422.6898993,100081.196276,0.00657972128332,0.00924611608228
2016-04-24 20:30:00,1.0,0.000142040410497,1.0,39.6359619173,0.0,29.0,99462.3258612,100081.196276,0.0061836832323,0.00924611608228
2016-04-24 21:00:00,1.0,0.000994141665187,1.0,14.1276695943,0.0,30.0,99476.4535308,100081.196276,0.00604252115471,0.00924611608228
2016-04-24 21:30:00,1.0,9.85272151873e-05,1.0,98.89368716,0.0,31.0,99575.347218,100081.196276,0.00505438661156,0.00924611608228
2016-04-24 22:00:00,1.0,0.000382247933103,1.0,9.8108816627,0.0,32.0,99585.1580996,100081.196276,0.00495635739101,0.00924611608228
2016-04-24 22:30:00,1.0,-0.000326953151159,1.0,38.0662208513,0.0,33.0,99623.2243205,100081.196276,0.00457600401528,0.00924611608228
2016-04-24 23:00:00,1.0,-0.000524084231764,1.0,-32.5721271202,0.0,34.0,99590.6521934,100081.196276,0.0049014610275,0.00924611608228
2016-04-24 23:30:00,1.0,0.000477048449987,1.0,-52.1938904456,0.0,35.0,99538.4583029,100081.196276,0.00542297648083,0.00924611608228
2016-04-25 00:00:00,1.0,-0.000425592282593,1.0,47.4846672475,0.0,36.0,99585.9429702,100081.196276,0.00494851505337,0.00924611608228
2016-04-25 00:30:00,1.0,0.000161636231747,1.0,-42.3830087829,0.0,37.0,99543.5599614,100081.196276,0.00537200128614,0.00924611608228
2016-04-25 01:00:00,1.0,0.000378404159292,1.0,16.0898459269,0.0,38.0,99559.6498073,100081.196276,0.00521123336444,0.00924611608228
2016-04-25 01:30:00,1.0,-0.000145788102903,1.0,37.6737855848,0.0,39.0,99597.3235929,100081.196276,0.00483480115753,0.00924611608228
2016-04-25 02:00:00,1.0,-0.000602941408282,1.0,-14.5201048608,0.0,40.0,99582.803488,100081.196276,0.00497988440394,0.00924611608228
2016-04-25 02:30:00,1.0,-0.000658509560218,1.0,-60.0425957758,0.0,41.0,99522.7608923,100081.196276,0.00557982323371,0.00924611608228
2016-04-25 03:00:00,1.0,0.000939093104374,1.0,-65.5366895068,0.0,42.0,99457.2242028,100081.196276,0.00623465842698,0.00924611608228
2016-04-25 03:30:00,1.0,0.00139154978437,1.0,93.3995934289,0.0,43.0,99550.6237962,100081.196276,0.00530142024735,0.00924611608228
2016-04-25 04:00:00,1.0,-0.000425151657107,1.0,138.529649077,0.0,44.0,99689.1534453,100081.196276,0.00391724765318,0.00924611608228
2016-04-25 04:30:00,1.0,-0.00139808364085,1.0,-42.3830087829,0.0,45.0,99646.7704365,100081.196276,0.00434073388596,0.00924611608228
2016-04-25 05:00:00,1.0,0.00116341436482,1.0,-139.31451961,0.0,46.0,99507.4559169,100081.196276,0.00573274881777,0.00924611608228
2016-04-25 05:30:00,1.0,0.000799656502232,1.0,115.76840362,0.0,47.0,99623.2243205,100081.196276,0.00457600401528,0.00924611608228
2016-04-25 06:00:00,1.0,-0.001070604813,1.0,79.6643591011,0.0,48.0,99702.8886796,100081.196276,0.00378000674441,0.00924611608228
2016-04-25 06:30:00,1.0,0.000102446904921,1.0,-106.74239249,0.0,49.0,99596.1462871,100081.196276,0.004846564664,0.00924611608228
2016-04-25 07:00:00,1.0,-0.000492482743405,1.0,10.2033169292,0.0,50.0,99606.349604,100081.196276,0.00474461427462,0.00924611608228
2016-04-25 07:30:00,1.0,-0.00083172047885,1.0,-49.0544083135,0.0,51.0,99557.2951957,100081.196276,0.00523476037737,0.00924611608228
2016-04-25 08:00:00,1.0,-0.000201199305665,1.0,-82.8038412332,0.0,52.0,99474.4913545,100081.196276,0.00606212699882,0.00924611608228
2016-04-25 08:30:00,1.0,0.00134159863315,1.0,-20.0141985919,0.0,53.0,99454.4771559,100081.196276,0.00626210660874,0.00924611608228
2016-04-25 09:00:00,1.0,-0.000528039279817,1.0,133.427990613,0.0,54.0,99587.9051465,100081.196276,0.00492890920926,0.00924611608228
2016-04-25 09:30:00,1.0,-0.000481006170284,1.0,-52.5863257121,0.0,55.0,99535.3188208,100081.196276,0.00545434583141,0.00924611608228
2016-04-25 10:00:00,1.0,4.33902797883e-05,1.0,-47.877102514,0.0,56.0,99487.4417183,100081.196276,0.00593272842769,0.00924611608228
2016-04-25 10:30:00,-1.0,-0.000228775184992,1.0,4.31678793158,2.0,57.0,99489.7585062,100081.196276,0.00590957934457,0.00924611608228
2016-04-25 11:00:00,-1.0,-0.000386639628195,1.0,22.7607879071,0.0,58.0,99512.5192941,100081.196276,0.00568215612468,0.00924611608228
2016-04-25 12:00:00,-1.0,0.00101433488049,1.0,38.4754834606,0.0,59.0,99550.9947776,100081.196276,0.00529771344322,0.00924611608228
2016-04-25 12:30:00,-1.0,-7.88565795959e-05,1.0,-100.97804639,0.0,60.0,99450.0167312,100081.196276,0.00630667466818,0.00924611608228
2016-04-25 13:00:00,-1.0,0.000122237337592,1.0,7.84228816017,0.0,61.0,99457.8590193,100081.196276,0.00622831541137,0.00924611608228
2016-04-25 13:30:00,-1.0,-0.000630825277169,1.0,-12.1574638891,0.0,62.0,99445.7015555,100081.196276,0.00634979141627,0.00924611608228
2016-04-25 14:00:00,-1.0,0.000370843787972,1.0,62.732862247,0.0,63.0,99508.4344177,100081.196276,0.00572297174803,0.00924611608228
2016-04-25 14:30:00,-1.0,0.000950427889735,1.0,-36.9020847546,0.0,64.0,99471.5323329,100081.196276,0.00609169320748,0.00924611608228
2016-04-25 15:00:00,-1.0,-0.000421573533062,1.0,-94.5405185639,0.0,65.0,99376.9918144,100081.196276,0.0070363313821,0.00924611608228
2016-04-25 15:30:00,-1.0,0.0003823353199,1.0,41.8947095442,0.0,66.0,99418.8865239,100081.196276,0.00661772418012,0.00924611608228
2016-04-25 16:00:00,-1.0,-0.000346728342284,1.0,-38.0113517833,0.0,67.0,99380.8751721,100081.196276,0.00699752931033,0.00924611608228
2016-04-25 16:30:00,-1.0,-0.000500565599713,1.0,34.4581661032,0.0,68.0,99415.3333382,100081.196276,0.00665322720978,0.00924611608228
2016-04-25 17:00:00,-1.0,-5.52080950841e-05,1.0,49.7638959531,0.0,69.0,99465.0972342,100081.196276,0.00615599198674,0.00924611608228
2016-04-25 17:30:00,-1.0,0.000177464388813,1.0,5.49127854566,0.0,70.0,99470.5885127,100081.196276,0.00610112375224,0.00924611608228
2016-04-25 18:00:00,-1.0,-0.000208976527599,1.0,-17.6524871953,0.0,71.0,99452.9360255,100081.196276,0.00627750540886,0.00924611608228
2016-04-25 18:30:00,-1.0,0.000315502200628,1.0,20.7833292301,0.0,72.0,99473.7193548,100081.196276,0.00606984073254,0.00924611608228
2016-04-25 19:00:00,-1.0,-0.000165586412452,1.0,-31.3841773611,0.0,73.0,99442.3351774,100081.196276,0.00638342788506,0.00924611608228
2016-04-25 19:30:00,-1.0,-0.000276023059755,1.0,16.4662995279,0.0,74.0,99458.8014769,100081.196276,0.00621889848153,0.00924611608228
2016-04-25 20:00:00,-1.0,6.31084044617e-05,1.0,27.4529227032,0.0,75.0,99486.2543996,100081.196276,0.00594459198116,0.00924611608228
2016-04-25 20:30:00,-1.0,-0.000299746004701,1.0,-6.27841878103,0.0,76.0,99479.9759809,100081.196276,0.00600732523191,0.00924611608228
2016-04-25 21:00:00,-1.0,0.000291945461432,1.0,29.818725348,0.0,77.0,99509.7947062,100081.196276,0.00570937989895,0.00924611608228
2016-04-25 21:30:00,-1.0,-0.00089135699242,1.0,-29.0514329325,0.0,78.0,99480.7432733,100081.196276,0.00599965853283,0.00924611608228
2016-04-25 22:00:00,-1.0,0.000102636980894,1.0,88.6728561277,0.0,79.0,99569.4161294,100081.196276,0.00511364937799,0.00924611608228
2016-04-25 22:30:00,-1.0,-0.000276301974375,1.0,-10.2195042609,0.0,80.0,99559.1966252,100081.196276,0.00521576150935,0.00924611608228
2016-04-25 23:00:00,-1.0,0.000311912696031,1.0,27.5084025947,0.0,81.0,99586.7050277,100081.196276,0.00494090066018,0.00924611608228
2016-04-25 23:30:00,-1.0,1.97351542302e-05,1.0,-31.0623576541,0.0,82.0,99555.6426701,100081.196276,0.00525127222657,0.00924611608228
2016-04-26 00:00:00,-1.0,0.000351278812757,1.0,-1.96474596258,0.0,83.0,99553.6779241,100081.196276,0.00527090374613,0.00924611608228
2016-04-26 00:30:00,-1.0,-0.000177550513121,1.0,-34.9710977868,0.0,84.0,99518.7068263,100081.196276,0.00562033100208,0.00924611608228
2016-04-26 01:00:00,-1.0,0.000236776057205,1.0,17.6695974622,0.0,85.0,99536.3764238,100081.196276,0.00544377838161,0.00924611608228
2016-04-26 01:30:00,-1.0,0.000130196004166,1.0,-23.5678307581,0.0,86.0,99512.808593,100081.196276,0.00567926548243,0.00924611608228
2016-04-26 02:00:00,-1.0,0.000339254507943,1.0,-12.9561700422,0.0,87.0,99499.852423,100081.196276,0.00580872206893,0.00924611608228
2016-04-26 02:30:00,-1.0,-0.000390404719559,1.0,-33.7557734742,0.0,88.0,99466.0966495,100081.196276,0.00614600594172,0.00924611608228
2016-04-26 03:00:00,-1.0,0.0,1.0,38.8320335681,0.0,89.0,99504.9286831,100081.196276,0.00575800065189,0.00924611608228
