,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-12,1.0,-0.00255427841635,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-13,1.0,-0.00160051216389,1.0,-255.422733078,0.0,1.0,99742.5772669,100000.0,0.00257422733078,0.00257422733078
2016-07-14,1.0,0.0073741583841,1.0,-159.639208174,0.0,2.0,99582.9380587,100000.0,0.00417061941252,0.00417061941252
2016-07-15,1.0,0.00159134309357,1.0,734.340357599,0.0,3.0,100317.278416,100317.278416,0.0,0.00417061941252
2016-07-18,1.0,-0.00921512551636,1.0,159.639208174,0.0,4.0,100476.917625,100476.917625,0.0,0.00417061941252
2016-07-19,1.0,0.00224502886466,1.0,-925.907407407,0.0,5.0,99551.0102171,100476.917625,0.00921512551636,0.00921512551636
2016-07-20,1.0,0.0112,1.0,223.494891443,0.0,6.0,99774.5051086,100476.917625,0.00699078487448,0.00921512551636
2016-07-21,1.0,-0.0284810126582,1.0,1117.47445722,0.0,7.0,100891.979566,100891.979566,0.0,0.00921512551636
2016-07-22,1.0,-0.0241042345277,1.0,-2873.50574713,0.0,8.0,98018.4738186,100891.979566,0.0284810126582,0.0284810126582
2016-07-25,1.0,0.00400534045394,1.0,-2362.66028097,0.0,9.0,95655.8135377,100891.979566,0.0518987341772,0.0518987341772
2016-07-26,1.0,-0.00199468085106,1.0,383.134099617,0.0,10.0,96038.9476373,100891.979566,0.0481012658228,0.0518987341772
2016-07-27,1.0,-0.00133244503664,1.0,-191.567049808,0.0,11.0,95847.3805875,100891.979566,0.05,0.0518987341772
2016-07-28,1.0,0.0290193462308,1.0,-127.711366539,0.0,12.0,95719.6692209,100891.979566,0.0512658227848,0.0518987341772
2016-07-29,1.0,-0.0204213938412,1.0,2777.72222222,0.0,13.0,98497.3914432,100891.979566,0.0237341772152,0.0518987341772
2016-08-01,1.0,0.0105890138981,1.0,-2011.45402299,0.0,14.0,96485.9374202,100891.979566,0.0436708860759,0.0518987341772
