,price_diff,profit,total,returns,accuracy,equity
2016-05-01 18:30:00,0.0865,0.0,0.0,,1.0,0.0
2016-05-01 19:00:00,0.3465,0.0,0.0,,1.0,0.0
2016-05-01 19:30:00,-0.02,-0.0,0.0,,1.0,0.0
2016-05-01 20:00:00,-0.2855,-0.0,0.0,,1.0,0.0
2016-05-01 20:30:00,0.00399999999999,0.0,0.0,,1.0,0.0
2016-05-01 21:00:00,0.059,0.0,0.0,,1.0,0.0
2016-05-01 21:30:00,0.0995,0.0,0.0,,1.0,0.0
2016-05-01 22:00:00,0.0405,0.0,0.0,,1.0,0.0
2016-05-01 22:30:00,-0.091,-0.0,0.0,,1.0,0.0
2016-05-01 23:00:00,-0.0845,-0.0,0.0,,1.0,0.0
2016-05-01 23:30:00,0.0195,0.0,0.0,,1.0,0.0
2016-05-02 00:00:00,0.055,0.0,0.0,,1.0,0.0
2016-05-02 00:30:00,-0.087,-0.0,0.0,,1.0,0.0
2016-05-02 01:00:00,0.0205,0.0,0.0,,1.0,0.0
2016-05-02 01:30:00,-0.0125,-0.0,0.0,,1.0,0.0
2016-05-02 02:00:00,-0.0355,-0.0,0.0,,1.0,0.0
2016-05-02 02:30:00,-0.00450000000001,-0.0,0.0,,1.0,0.0
2016-05-02 03:00:00,-0.00899999999999,-0.0,0.0,,1.0,0.0
2016-05-02 03:30:00,0.0405,0.0,0.0,,1.0,0.0
2016-05-02 04:00:00,-0.4175,-0.0,0.0,,1.0,0.0
2016-05-02 04:30:00,0.092,0.0,0.0,,1.0,0.0
2016-05-02 05:00:00,0.046,0.0,0.0,,1.0,0.0
2016-05-02 05:30:00,0.00999999999999,0.0,0.0,,1.0,0.0
2016-05-02 06:00:00,-0.0525,-0.0,0.0,,1.0,0.0
2016-05-02 06:30:00,-0.0185,-0.0,0.0,,1.0,0.0
2016-05-02 07:00:00,-0.000500000000017,-0.0,0.0,,1.0,0.0
2016-05-02 07:30:00,0.3215,0.0,0.0,,1.0,0.0
2016-05-02 08:00:00,-0.00300000000001,-0.0,0.0,,1.0,0.0
2016-05-02 08:30:00,0.058,0.0,0.0,,1.0,0.0
2016-05-02 09:00:00,0.0905,0.0,0.0,,1.0,0.0
2016-05-02 09:30:00,0.0665,0.0,0.0,,1.0,0.0
2016-05-02 10:00:00,-0.0595,-0.0,0.0,,1.0,0.0
2016-05-02 10:30:00,0.1215,0.0,0.0,,1.0,0.0
2016-05-02 11:00:00,0.073,0.0,0.0,,1.0,0.0
2016-05-02 11:30:00,-0.046,-0.0,0.0,,1.0,0.0
2016-05-02 12:00:00,-0.072,-0.0,0.0,,1.0,0.0
2016-05-02 12:30:00,-0.1095,-0.0,0.0,,1.0,0.0
2016-05-02 13:00:00,0.0965,0.0,0.0,,1.0,0.0
2016-05-02 13:30:00,-0.0205,-0.0,0.0,,1.0,0.0
2016-05-02 14:00:00,0.06,0.0,0.0,,1.0,0.0
2016-05-02 14:30:00,-0.0245,-0.0,0.0,,1.0,0.0
2016-05-02 15:00:00,-0.0295,-0.0,0.0,,1.0,0.0
2016-05-02 15:30:00,-0.083,-0.0,0.0,,1.0,0.0
2016-05-02 16:00:00,0.00700000000001,0.0,0.0,,1.0,0.0
2016-05-02 16:30:00,0.024,0.0,0.0,,1.0,0.0
2016-05-02 17:00:00,-0.0355,-0.0,0.0,,1.0,0.0
2016-05-02 17:30:00,-0.00149999999999,-0.0,0.0,,1.0,0.0
2016-05-02 18:00:00,0.028,0.0,0.0,,1.0,0.0
2016-05-02 18:30:00,-0.0955,-0.0,0.0,,1.0,0.0
2016-05-02 19:00:00,-0.00800000000001,-0.0,0.0,,1.0,0.0
2016-05-02 19:30:00,0.029,0.0,0.0,,1.0,0.0
2016-05-02 20:00:00,-0.0335,-0.0,0.0,,1.0,0.0
2016-05-02 20:30:00,-0.0335,-0.0,0.0,,1.0,0.0
2016-05-02 21:00:00,-0.369,-0.0,0.0,,1.0,0.0
2016-05-02 21:30:00,0.0455,0.0,0.0,,1.0,0.0
2016-05-02 22:00:00,0.13,0.0,0.0,,1.0,0.0
2016-05-02 22:30:00,-0.0175,-0.0,0.0,,1.0,0.0
2016-05-02 23:00:00,0.139,0.0,0.0,,1.0,0.0
2016-05-02 23:30:00,-0.0755,-0.0,0.0,,1.0,0.0
2016-05-03 00:00:00,0.0155,0.0,0.0,,1.0,0.0
2016-05-03 00:30:00,0.0265,0.0,0.0,,1.0,0.0
2016-05-03 01:00:00,0.0275,0.0,0.0,,1.0,0.0
2016-05-03 01:30:00,-0.0425,-0.0,0.0,,1.0,0.0
2016-05-03 02:00:00,-0.249,-0.0,0.0,,1.0,0.0
