,price_diff,profit,total,returns,accuracy,equity
2016-05-09 12:00:00,-0.00012,2.4,2.4,,1.0,2.4
2016-05-09 12:30:00,-0.000215,-4.3,-1.9,-1.79166666667,0.5,-1.9
2016-05-09 13:00:00,0.000445,-8.9,-10.8,4.68421052631,0.5,-10.8
2016-05-09 13:30:00,-0.00074,-14.8,-25.6,1.37037037037,0.5,-25.6
2016-05-09 14:00:00,-0.000675,-13.5,-39.1,0.52734375,0.5,-39.1
2016-05-09 14:30:00,0.00061,-12.2,-51.3,0.312020460358,0.5,-51.3
2016-05-09 15:00:00,0.00057,-11.4,-62.7,0.222222222222,0.5,-62.7
2016-05-09 15:30:00,8.00000000001e-05,1.6,-61.1,-0.0255183413078,0.625,-61.1
2016-05-09 16:00:00,-5.00000000003e-06,0.100000000001,-61.0,-0.00163666121114,0.625,-61.0
2016-05-09 16:30:00,-0.00021,-4.2,-65.2,0.0688524590164,0.525,-65.2
2016-05-09 17:00:00,0.00042,8.4,-56.8,-0.128834355828,0.615909090909,-56.8
2016-05-09 17:30:00,-0.000495,-9.9,-66.7,0.174295774648,0.532575757576,-66.7
2016-05-09 18:00:00,-0.00063,-12.6,-79.3,0.188905547226,0.532575757576,-79.3
2016-05-09 18:30:00,0.000205,-4.1,-83.4,0.0517023959647,0.532575757576,-83.4
2016-05-09 19:00:00,0.00033,-6.6,-90.0,0.0791366906475,0.532575757576,-90.0
2016-05-09 19:30:00,0.000485,9.7,-80.3,-0.107777777778,0.595075757576,-80.3
2016-05-09 20:00:00,0.000395,7.9,-72.4,-0.0983810709838,0.595075757576,-72.4
2016-05-09 20:30:00,-0.00069,-13.8,-86.2,0.190607734807,0.53952020202,-86.2
2016-05-09 21:00:00,-0.002095,-41.9,-128.1,0.486078886311,0.53952020202,-128.1
2016-05-09 21:30:00,-0.00049,-9.8,-137.9,0.0765027322404,0.53952020202,-137.9
2016-05-09 22:00:00,-0.0001,2.0,-135.9,-0.0145032632342,0.587139249639,-135.9
2016-05-09 22:30:00,0.000255,5.1,-130.8,-0.037527593819,0.587139249639,-130.8
2016-05-09 23:00:00,0.00012,-2.4,-133.2,0.0183486238532,0.54366098877,-133.2
2016-05-10 06:00:00,-3.00000000001e-05,0.600000000002,-132.6,-0.00450450450452,0.585327655436,-132.6
2016-05-10 06:30:00,-0.00032,6.4,-126.2,-0.0482654600302,0.585327655436,-126.2
2016-05-10 07:00:00,0.00072,-14.4,-140.6,0.11410459588,0.546866116975,-140.6
2016-05-10 07:30:00,0.0,-0.0,-140.6,0.0,0.546866116975,-140.6
2016-05-10 08:00:00,-0.00015,3.0,-137.6,-0.0213371266003,0.582580402689,-137.6
2016-05-10 08:30:00,0.00018,-3.6,-141.2,0.0261627906977,0.548097644068,-141.2
2016-05-10 09:00:00,-0.00016,3.2,-138.0,-0.0226628895184,0.581430977402,-138.0
2016-05-10 09:30:00,-0.0002,-4.0,-142.0,0.0289855072464,0.549172912886,-142.0
2016-05-10 10:00:00,0.00097,19.4,-122.6,-0.13661971831,0.580422912886,-122.6
2016-05-10 10:30:00,-9.99999999995e-06,-0.199999999999,-122.8,0.0016313213703,0.550119882583,-122.8
2016-05-10 11:00:00,0.00053,10.6,-112.2,-0.086319218241,0.579531647288,-112.2
2016-05-10 11:30:00,-3e-05,-0.599999999999,-112.8,0.00534759358288,0.550960218717,-112.8
2016-05-10 12:00:00,-0.00049,-9.8,-122.6,0.0868794326241,0.550960218717,-122.6
2016-05-10 12:30:00,0.00225,-45.0,-167.6,0.36704730832,0.550960218717,-167.6
2016-05-10 13:00:00,-0.0009,18.0,-149.6,-0.107398568019,0.577276008191,-149.6
2016-05-10 13:30:00,0.00016,3.2,-146.4,-0.0213903743315,0.577276008191,-146.4
2016-05-10 14:00:00,7.99999999999e-05,1.6,-144.8,-0.0109289617486,0.577276008191,-144.8
2016-05-10 14:30:00,-0.0008,-16.0,-160.8,0.110497237569,0.552885764288,-160.8
2016-05-10 15:00:00,0.00057,-11.4,-172.2,0.0708955223881,0.552885764288,-172.2
2016-05-10 15:30:00,-0.00081,16.2,-156.0,-0.0940766550523,0.576141578242,-156.0
2016-05-10 16:00:00,0.0008,-16.0,-172.0,0.102564102564,0.553414305514,-172.0
2016-05-10 16:30:00,-0.00077,15.4,-156.6,-0.0895348837209,0.575636527737,-156.6
2016-05-10 17:00:00,0.00038,7.6,-149.0,-0.0485312899106,0.575636527737,-149.0
2016-05-10 17:30:00,0.00129,-25.8,-174.8,0.173154362416,0.554359931992,-174.8
2016-05-10 18:00:00,8e-05,-1.6,-176.4,0.0091533180778,0.554359931992,-176.4
2016-05-10 18:30:00,-0.00083,16.6,-159.8,-0.09410430839,0.574768095257,-159.8
2016-05-10 19:00:00,-0.00055,11.0,-148.8,-0.0688360450563,0.574768095257,-148.8
2016-05-10 19:30:00,0.00018,-3.6,-152.4,0.0241935483871,0.55516025212,-152.4
2016-05-10 20:00:00,0.00099,-19.8,-172.2,0.129921259843,0.55516025212,-172.2
2016-05-10 20:30:00,-0.00073,14.6,-157.6,-0.0847851335656,0.574028176648,-157.6
2016-05-10 21:00:00,-0.00055,11.0,-146.6,-0.0697969543147,0.574028176648,-146.6
2016-05-10 21:30:00,0.00059,11.8,-134.8,-0.0804911323329,0.574028176648,-134.8
2016-05-10 22:00:00,0.00087,17.4,-117.4,-0.129080118694,0.574028176648,-117.4
2016-05-10 22:30:00,-0.00021,4.2,-113.2,-0.0357751277683,0.574028176648,-113.2
2016-05-10 23:00:00,0.00069,-13.8,-127.0,0.121908127208,0.556786797338,-127.0
2016-05-10 23:30:00,0.00015,-3.0,-130.0,0.0236220472441,0.556786797338,-130.0
2016-05-11 00:00:00,-0.00036,-7.2,-137.2,0.0553846153846,0.556786797338,-137.2
2016-05-11 00:30:00,0.00081,16.2,-121.0,-0.118075801749,0.573180239961,-121.0
2016-05-11 01:00:00,0.00571,114.2,-6.80000000001,-0.943801652893,0.573180239961,-6.80000000001
2016-05-11 01:30:00,-0.00129,25.8,19.0,-3.79411764706,0.573180239961,19.0
2016-05-11 02:00:00,-0.00043,8.6,27.6,0.452631578947,0.573180239961,27.6
2016-05-11 02:30:00,-0.00017,3.4,31.0,0.123188405797,0.573180239961,31.0
2016-05-11 03:00:00,0.00145,-29.0,1.99999999999,-0.935483870968,0.558028724809,1.99999999999
2016-05-11 03:30:00,-0.00137,27.4,29.4,13.7000000001,0.572954097944,29.4
2016-05-11 04:00:00,0.00153,30.6,60.0,1.04081632653,0.572954097944,60.0
