,signals,gainAhead,safef,trade,commission,numBars,equity,maxEquity,drawdown,maxDD
2016-07-13,-1.0,0.021467278066,1.0,0.0,2.0,0.0,99998.0,100000.0,0.0,0.0
2016-07-14,1.0,0.00183635994104,1.0,-2146.68487204,3.91,1.0,97847.405128,100000.0,0.0215259487204,0.0215259487204
2016-07-15,1.0,-0.0142566191234,1.0,179.683055112,0.0,2.0,98027.0881831,100000.0,0.0197291181693,0.0215259487204
2016-07-18,1.0,-0.00454545464889,1.0,-1397.53486,0.0,3.0,96629.5533231,100000.0,0.0337044667693,0.0337044667693
2016-07-19,1.0,0.00933997516774,1.0,-439.225252372,0.0,4.0,96190.3280707,100000.0,0.0380967192931,0.0380967192931
2016-07-20,1.0,-0.0226197821385,1.0,898.415275557,0.0,5.0,97088.7433463,100000.0,0.0291125665375,0.0380967192931
2016-07-21,1.0,-0.0105196718014,1.0,-2196.1262226,0.0,6.0,94892.6171237,100000.0,0.0510738287634,0.0510738287634
2016-07-22,1.0,-0.0195619815918,1.0,-998.23918852,0.0,7.0,93894.3779351,100000.0,0.0610562206486,0.0610562206486
2016-07-25,1.0,0.000216872768526,1.0,-1836.76009274,0.0,8.0,92057.6178424,100000.0,0.0794238215761,0.0794238215761
2016-07-26,1.0,-0.0262359063943,1.0,19.9647904454,0.0,9.0,92077.5826328,100000.0,0.0792241736716,0.0794238215761
2016-07-27,1.0,-0.0164773992998,1.0,-2415.73883897,0.0,10.0,89661.8437939,100000.0,0.103381562061,0.103381562061
2016-07-28,1.0,0.00905592023139,1.0,-1477.39400215,0.0,11.0,88184.4497917,100000.0,0.118155502083,0.118155502083
2016-07-29,1.0,-0.0309625306573,1.0,798.591342963,0.0,12.0,88983.0411347,100000.0,0.110169588653,0.118155502083
2016-08-01,1.0,-0.00879833294032,1.0,-2755.14013911,0.0,13.0,86227.9009956,100000.0,0.137720990044,0.137720990044
2016-08-02,1.0,0.0284980143989,1.0,-758.661781704,0.0,14.0,85469.2392139,100000.0,0.145307607861,0.145307607861
2016-08-03,1.0,0.0254372019596,1.0,2435.70360978,0.0,15.0,87904.9428236,100000.0,0.120950571764,0.145307607861
2016-08-04,1.0,-0.000664451832452,1.0,2236.05578385,0.0,16.0,90140.9986075,100000.0,0.098590013925,0.145307607861
2016-08-05,1.0,0.024822694867,1.0,-59.8943517038,0.0,17.0,90081.1042558,100000.0,0.099188957442,0.145307607861
2016-08-08,1.0,-0.00800173002613,1.0,2236.05576422,0.0,18.0,92317.16002,100000.0,0.0768283997998,0.145307607861
2016-08-09,1.0,-0.0196206670439,1.0,-738.696991259,0.0,19.0,91578.4630288,100000.0,0.0842153697124,0.145307607861
2016-08-10,1.0,0.0413609071598,1.0,-1796.83053148,0.0,20.0,89781.6324973,100000.0,0.102183675027,0.145307607861
2016-08-11,1.0,0.0187913730614,1.0,3713.44976637,0.0,21.0,93495.0822637,100000.0,0.0650491773635,0.145307607861
2016-08-12,1.0,0.0276671557469,1.0,1756.90097022,0.0,22.0,95251.9832339,100000.0,0.0474801676612,0.145307607861
2016-08-15,1.0,0.0173363247034,1.0,2635.35145534,0.0,23.0,97887.3346892,100000.0,0.0211266531079,0.145307607861
2016-08-16,1.0,0.0120288693819,1.0,1697.00661852,0.0,24.0,99584.3413077,100000.0,0.00415658692265,0.145307607861
2016-08-17,1.0,0.0211965133775,1.0,1197.88703408,0.0,25.0,100782.228342,100782.228342,0.0,0.145307607861
2016-08-18,1.0,0.000969932048876,1.0,2136.23185126,0.0,26.0,102918.460193,102918.460193,0.0,0.145307607861
2016-08-19,1.0,-0.0313953487074,1.0,99.8239129623,0.0,27.0,103018.284106,103018.284106,0.0,0.145307607861
2016-08-22,1.0,0.0150060023223,1.0,-3234.29495274,0.0,28.0,99783.9891533,103018.284106,0.0313953487074,0.145307607861
2016-08-23,1.0,-0.0197122018804,1.0,1497.35877296,0.0,29.0,101281.347926,103018.284106,0.0168604650607,0.145307607861
2016-08-24,1.0,0.0114618943202,1.0,-1996.47837704,0.0,30.0,99284.8695492,103018.284106,0.03624031005,0.145307607861
2016-08-25,1.0,0.00457256458322,1.0,1137.99268237,0.0,31.0,100422.862232,103018.284106,0.0251937983336,0.145307607861
2016-08-26,1.0,-0.0138531565206,1.0,459.190023185,0.0,32.0,100882.052255,103018.284106,0.0207364340204,0.145307607861
2016-08-29,1.0,-0.0138470801815,1.0,-1397.53486,0.0,33.0,99484.5173948,103018.284106,0.0343023254748,0.145307607861
2016-08-30,1.0,-0.0380545380256,1.0,-1377.57008919,0.0,34.0,98106.9473056,103018.284106,0.0476744186051,0.145307607861
2016-08-31,1.0,-0.0304632959943,1.0,-3733.41455682,0.0,35.0,94373.5327488,103018.284106,0.0839147286551,0.145307607861
2016-09-01,1.0,0.0301112808471,1.0,-2874.92886215,0.0,36.0,91498.6038866,103018.284106,0.111821705432,0.145307607861
2016-09-02,1.0,0.0169455624467,1.0,2755.14015874,0.0,37.0,94253.7440454,103018.284106,0.085077519362,0.145307607861
2016-09-05,1.0,-0.00749843788484,1.0,1597.18270556,0.0,38.0,95850.9267509,103018.284106,0.0695736433325,0.145307607861
2016-09-06,1.0,0.0155299056165,1.0,-718.732220446,0.0,39.0,95132.1945305,103018.284106,0.0765503875744,0.145307607861
2016-09-07,1.0,0.0421574704795,1.0,1477.39400215,0.0,40.0,96609.5885326,103018.284106,0.0622093022518,0.145307607861
2016-09-08,1.0,-0.0388657544969,1.0,4072.8158766,0.0,41.0,100682.404409,103018.284106,0.0226744185956,0.145307607861
2016-09-09,1.0,0.00701464835962,1.0,-3913.09761193,0.0,42.0,96769.3067973,103018.284106,0.060658914706,0.145307607861
2016-09-12,1.0,-0.0251997541453,1.0,678.802659188,0.0,43.0,97448.1094565,103018.284106,0.0540697673029,0.145307607861
2016-09-13,1.0,-0.0266918874195,1.0,-2455.66840022,0.0,44.0,94992.4410562,103018.284106,0.0779069766055,0.145307607861
2016-09-14,1.0,0.016195206135,1.0,-2535.52754237,0.0,45.0,92456.9135139,103018.284106,0.102519379776,0.145307607861
2016-09-15,1.0,-0.0174245643862,1.0,1497.35877296,0.0,46.0,93954.2722868,103018.284106,0.0879844961295,0.145307607861
2016-09-16,1.0,0.0038927335952,1.0,-1637.11226682,0.0,47.0,92317.16002,103018.284106,0.103875968998,0.145307607861
2016-09-19,1.0,-0.00129254632656,1.0,359.366110223,0.0,48.0,92676.5261302,103018.284106,0.100387596877,0.145307607861
2016-09-20,1.0,0.0200603970541,1.0,-119.788703408,0.0,49.0,92556.7374268,103018.284106,0.101550387584,0.145307607861
2016-09-21,1.0,0.0194544299872,1.0,1856.72490282,0.0,50.0,94413.4623297,103018.284106,0.0835271316257,0.145307607861
2016-09-22,1.0,-0.0358846712435,1.0,1836.76009274,0.0,51.0,96250.2224224,103018.284106,0.0656976743727,0.145307607861
2016-09-23,1.0,0.0311962135327,1.0,-3453.90758874,0.0,52.0,92796.3148337,103018.284106,0.0992248061699,0.145307607861
