,gainAhead,safef,signals,trade,numBars,equity,maxEquity,drawdown,maxDD
2016-03-25 06:15:00,-2.43770164298e-05,1,1,-3.68677610499e-05,51.0,0.999796537285,1.00000763238,0.000211093480655,0.000211093480655
2016-03-25 06:16:00,2.0818348081e-05,1,1,-2.43720566159e-05,52.0,0.999772165228,1.00000763238,0.000235465351256,0.000235465351256
2016-03-25 06:17:00,8.62185787219e-05,1,1,2.08136049374e-05,53.0,0.999792978833,1.00000763238,0.000214651905175,0.000235465351256
2016-03-25 06:25:00,-5.16065271674e-05,1,1,8.62007296511e-05,54.0,0.999879179563,1.00000763238,0.000128451833435,0.000235465351256
2016-03-25 06:26:00,6.61648972193e-05,1,1,-5.16002920442e-05,55.0,0.999827579271,1.00000763238,0.000180051731649,0.000235465351256
2016-03-25 06:27:00,-8.04076929013e-05,1,1,6.61534890195e-05,56.0,0.99989373276,1.00000763238,0.000113898747534,0.000235465351256
2016-03-25 06:28:00,-4.11108707701e-06,1,1,-8.03991481977e-05,57.0,0.999813333612,1.00000763238,0.0001942972821,0.000235465351256
2016-03-25 06:30:00,0.000125107810717,1,1,-4.11031967523e-06,58.0,0.999809223292,1.00000763238,0.000198407570404,0.000235465351256
2016-03-25 06:31:00,-9.94099296866e-06,1,1,0.000125083943061,59.0,0.999934307235,1.00000763238,7.33245820233e-05,0.000235465351256
2016-03-25 06:32:00,-5.73170989667e-05,1,1,-9.94033991734e-06,60.0,0.999924366895,1.00000763238,8.32648460728e-05,0.000235465351256
2016-03-25 06:33:00,-1.00356396415e-05,1,1,-5.73127638965e-05,61.0,0.999867054131,1.00000763238,0.00014057717254,0.000235465351256
2016-03-25 06:34:00,-3.96507631914e-05,1,1,-1.00343054447e-05,62.0,0.999857019826,1.00000763238,0.0001506114014,0.000235465351256
2016-03-25 06:35:00,-8.9874224105e-06,1,1,-3.96450939184e-05,63.0,0.999817374732,1.00000763238,0.000190256192734,0.000235465351256
2016-03-25 06:36:00,-6.87551381901e-06,1,1,-8.98578108008e-06,64.0,0.999808388951,1.00000763238,0.000199241905232,0.000235465351256
2016-03-25 06:37:00,-3.89098298898e-06,1,1,-6.87419639459e-06,65.0,0.999801514754,1.00000763238,0.00020611604916,0.000235465351256
2016-03-25 06:38:00,-2.77401594527e-05,1,1,-3.89021068626e-06,66.0,0.999797624544,1.00000763238,0.000210006230155,0.000235465351256
2016-03-25 06:39:00,-1.03134782145e-05,1,1,-2.77345455253e-05,67.0,0.999769889998,1.00000763238,0.000237740564002,0.000237740564002
2016-03-25 06:47:00,8.20492192382e-06,1,1,-1.031110498e-05,68.0,0.999759578893,1.00000763238,0.000248051590284,0.000248051590284
2016-03-25 06:48:00,3.0078141521e-07,1,1,8.20294928741e-06,69.0,0.999767781842,1.00000763238,0.000239848703604,0.000248051590284
2016-03-25 06:49:00,-5.57363563581e-05,1,1,3.00711568304e-07,70.0,0.999768082554,1.00000763238,0.000239547994331,0.000248051590284
2016-03-25 06:50:00,-3.42061578299e-05,1,1,-5.57234301247e-05,71.0,0.999712359124,1.00000763238,0.000295270999157,0.000295270999157
2016-03-25 06:53:00,-0.000123405030099,1,1,-3.41963187407e-05,72.0,0.999678162805,1.00000763238,0.0003294670569,0.0003294670569
2016-03-25 06:54:00,-4.00550465949e-05,1,1,-0.00012336531377,73.0,0.999554797491,1.00000763238,0.000452831429107,0.000452831429107
2016-03-25 06:55:00,0.000100618163609,1,1,-4.00372139877e-05,74.0,0.999514760277,1.00000763238,0.000492868337518,0.000492868337518
2016-03-25 06:56:00,-4.26479036094e-05,1,1,0.00010056933968,75.0,0.999615329617,1.00000763238,0.000392299765415,0.000492868337518
2016-03-25 06:57:00,-5.44702407315e-06,1,1,-4.2631498224e-05,76.0,0.999572698119,1.00000763238,0.000434930938262,0.000492868337518
2016-03-25 06:58:00,3.94505397251e-05,1,1,-5.44469654952e-06,77.0,0.999567253422,1.00000763238,0.000440375593256,0.000492868337518
2016-03-25 06:59:00,1.06429889698e-05,1,1,3.94334676391e-05,78.0,0.99960668689,1.00000763238,0.000400942426586,0.000492868337518
2016-03-25 07:00:00,-3.11894197711e-05,1,1,1.06388029427e-05,79.0,0.999617325693,1.00000763238,0.000390303704842,0.000492868337518
2016-03-25 07:01:00,8.11950001455e-06,1,1,-3.11774843815e-05,80.0,0.999586148209,1.00000763238,0.000421480951267,0.000492868337518
2016-03-25 07:02:00,-1.17026448023e-05,1,1,8.11613974492e-06,81.0,0.999594264348,1.00000763238,0.000413364873467,0.000492868337518
2016-03-25 07:03:00,-4.80015257734e-06,1,1,-1.16978966221e-05,82.0,0.999582566452,1.00000763238,0.000425062680807,0.000492868337518
2016-03-25 07:04:00,5.60963814882e-06,1,1,-4.79814883262e-06,83.0,0.999577768303,1.00000763238,0.000429860793018,0.000492868337518
2016-03-25 07:06:00,-4.19308915479e-06,1,1,5.60726958179e-06,84.0,0.999583375572,1.00000763238,0.000424253566233,0.000492868337518
2016-03-25 07:07:00,1.25495230512e-05,1,1,-4.19134221143e-06,85.0,0.99957918423,1.00000763238,0.000428444876455,0.000492868337518
2016-03-25 07:08:00,-1.54506777286e-05,1,1,1.2544242014e-05,86.0,0.999591728472,1.00000763238,0.000415900730182,0.000492868337518
2016-03-25 07:09:00,6.65929269998e-07,1,1,-1.54443696568e-05,87.0,0.999576284103,1.00000763238,0.000431344981963,0.000492868337518
2016-03-25 07:10:00,3.78676597696e-05,1,1,6.6564710518e-07,88.0,0.99957694975,1.00000763238,0.000430679339938,0.000492868337518
2016-03-25 07:11:00,-2.99098798729e-05,1,1,3.78516398467e-05,89.0,0.999614801389,1.00000763238,0.000392827988987,0.000492868337518
2016-03-25 07:12:00,-1.91386641716e-05,1,1,-2.98983586287e-05,90.0,0.999584903031,1.00000763238,0.000422726119422,0.000492868337518
2016-03-25 07:13:00,1.09156818512e-05,1,1,-1.91307197701e-05,91.0,0.999565772311,1.00000763238,0.00044185669318,0.000492868337518
2016-03-25 07:14:00,-4.38660721398e-05,1,1,1.09109419599e-05,92.0,0.999576683253,1.00000763238,0.000430945834496,0.000492868337518
2016-03-25 07:15:00,1.0907747421e-05,1,1,-4.38475028969e-05,93.0,0.99953283575,1.00000763238,0.000474793002735,0.000492868337518
2016-03-25 07:16:00,1.51075820562e-05,1,1,1.09026517114e-05,94.0,0.999543738402,1.00000763238,0.000463890434236,0.000492868337518
2016-03-25 07:22:00,1.33983788537e-05,1,1,1.51006890467e-05,95.0,0.999558839091,1.00000763238,0.000448789860443,0.000492868337518
2016-03-25 07:25:00,-1.3846279104e-05,1,1,1.33924680128e-05,96.0,0.999572231559,1.00000763238,0.000435397494646,0.000492868337518
2016-03-25 07:26:00,9.06444615348e-06,1,1,-1.38403561028e-05,97.0,0.999558391203,1.00000763238,0.000449237745114,0.000492868337518
2016-03-25 07:27:00,3.27285878868e-06,1,1,9.06044321431e-06,98.0,0.999567451646,1.00000763238,0.000440177371052,0.000492868337518
2016-03-25 07:31:00,1.3786665596e-06,1,1,3.271443119e-06,99.0,0.999570723089,1.00000763238,0.000436905952902,0.000492868337518
2016-03-25 07:32:00,3.08921893603e-05,1,1,1.37807472987e-06,100.0,0.999572101164,1.00000763238,0.00043552788869,0.000492868337518
2016-03-25 07:33:00,1.23145484192e-05,1,1,3.08789706285e-05,101.0,0.999602980135,1.00000763238,0.00040464915374,0.000492868337518
2016-03-25 07:34:00,-9.50868986354e-06,1,1,1.23096592989e-05,102.0,0.999615289794,1.00000763238,0.000392339588392,0.000492868337518
2016-03-25 07:35:00,-2.10806933577e-05,1,1,-9.50503177351e-06,103.0,0.999605784762,1.00000763238,0.00040184454762,0.000492868337518
2016-03-25 07:36:00,6.25749633935e-06,1,1,-2.10723830271e-05,104.0,0.999584712379,1.00000763238,0.000422916769816,0.000492868337518
2016-03-25 07:37:00,9.99116808774e-06,1,1,6.25489767858e-06,105.0,0.999590967277,1.00000763238,0.000416661919877,0.000492868337518
2016-03-25 07:39:00,-3.26345012723e-05,1,1,9.98708137305e-06,106.0,0.999600954358,1.00000763238,0.000406674914728,0.000492868337518
2016-03-25 07:41:00,-0.000203536479739,1,1,-3.26214786168e-05,107.0,0.999568332879,1.00000763238,0.000439296144368,0.000492868337518
2016-03-25 07:42:00,-7.5899546229e-05,1,1,-0.000203448619733,108.0,0.99936488426,1.00000763238,0.000642743211316,0.000642743211316
2016-03-25 07:43:00,0.000115977172194,1,1,-7.58513412325e-05,109.0,0.999289032918,1.00000763238,0.000718593973627,0.000718593973627
2016-03-25 07:44:00,9.66184006172e-05,1,1,0.000115894716242,110.0,0.999404927635,1.00000763238,0.00060270014193,0.000718593973627
2016-03-25 07:46:00,-5.91072809729e-05,1,1,9.6560905677e-05,111.0,0.99950148854,1.00000763238,0.000506139973237,0.000718593973627
2016-03-25 07:47:00,2.48422123119e-05,1,1,-5.9077815316e-05,112.0,0.999442410725,1.00000763238,0.000565217337652,0.000718593973627
2016-03-25 07:48:00,1.66955052713e-05,1,1,2.48283605608e-05,113.0,0.999467239086,1.00000763238,0.00054038916659,0.000718593973627
2016-03-25 07:49:00,5.07432339684e-06,1,1,1.66866105586e-05,114.0,0.999483925696,1.00000763238,0.000523702683388,0.000718593973627
2016-03-25 07:50:00,-3.77062114823e-07,1,1,5.07170466893e-06,115.0,0.999488997401,1.00000763238,0.000518631017428,0.000718593973627
2016-03-25 07:51:00,1.40553695267e-05,1,1,-3.76869435102e-07,116.0,0.999488620531,1.00000763238,0.000519007883987,0.000718593973627
2016-03-25 07:52:00,7.03751512059e-06,1,1,1.40481818993e-05,117.0,0.999502668713,1.00000763238,0.000504959809308,0.000718593973627
2016-03-25 07:53:00,-1.10191821053e-05,1,1,7.03401514414e-06,118.0,0.999509702728,1.00000763238,0.00049792584785,0.000718593973627
2016-03-25 07:54:00,2.86146462103e-06,1,1,-1.10137794304e-05,119.0,0.999498688949,1.00000763238,0.00050893954322,0.000718593973627
2016-03-25 07:58:00,9.57949602759e-06,1,1,2.8600301372e-06,120.0,0.999501548979,1.00000763238,0.000506079534911,0.000718593973627
2016-03-25 08:00:00,2.62074392002e-05,1,1,9.57472111801e-06,121.0,0.9995111237,1.00000763238,0.00049650488687,0.000718593973627
2016-03-25 08:01:00,2.41574061004e-05,1,1,2.61946270043e-05,122.0,0.999537318327,1.00000763238,0.000470310459792,0.000718593973627
2016-03-25 08:02:00,-1.42944885049e-08,1,1,2.41462289114e-05,123.0,0.999561464556,1.00000763238,0.000446164415172,0.000718593973627
2016-03-25 08:05:00,3.84308407373e-06,1,1,-1.42882198651e-08,124.0,0.999561450268,1.00000763238,0.000446178703283,0.000718593973627
2016-03-25 08:13:00,2.47830985752e-05,1,1,3.84139869024e-06,125.0,0.999565291667,1.00000763238,0.000442337333911,0.000718593973627
2016-03-25 08:14:00,4.35110516718e-06,1,1,2.47723251557e-05,126.0,0.999590063992,1.00000763238,0.000417565197826,0.000718593973627
2016-03-25 08:15:00,-4.08791546815e-05,1,1,4.3493214925e-06,127.0,0.999594413313,1.00000763238,0.000413215909529,0.000718593973627
2016-03-25 08:16:00,4.05776140722e-05,1,1,-4.08625746406e-05,128.0,0.999553550739,1.00000763238,0.000454078172293,0.000718593973627
2016-03-25 08:17:00,-7.08666448265e-06,1,1,4.05594982264e-05,129.0,0.999594110237,1.00000763238,0.00041351898363,0.000718593973627
2016-03-25 08:18:00,9.43109035425e-06,1,1,-7.08378807808e-06,130.0,0.999587026449,1.00000763238,0.000420602717642,0.000718593973627
2016-03-25 08:19:00,-0.00016809794896,1,1,9.42719556338e-06,131.0,0.999596453644,1.00000763238,0.00041117559403,0.000718593973627
2016-03-25 08:20:00,-5.74863990289e-05,1,1,-0.000168030113646,132.0,0.999428423531,1.00000763238,0.000579204425216,0.000718593973627
2016-03-25 08:21:00,-0.000136464469336,1,1,-5.7453541156e-05,133.0,0.99937096999,1.00000763238,0.000636657527869,0.000718593973627
2016-03-25 08:22:00,4.73259698681e-05,1,1,-0.000136378629089,134.0,0.999234591361,1.00000763238,0.000773035116073,0.000773035116073
2016-03-25 08:23:00,0.000203617006682,1,1,4.72897461619e-05,135.0,0.999281881107,1.00000763238,0.000725745730841,0.000773035116073
2016-03-25 08:24:00,-2.91759206711e-05,1,1,0.000203470785463,136.0,0.999485351892,1.00000763238,0.000522276498332,0.000773035116073
2016-03-25 08:25:00,-3.50631005422e-05,1,1,-2.91609053387e-05,137.0,0.999456190987,1.00000763238,0.000551437181106,0.000773035116073
2016-03-25 08:26:00,1.37483605513e-05,1,1,-3.50440329121e-05,138.0,0.999421146954,1.00000763238,0.000586480946551,0.000773035116073
2016-03-25 08:27:00,8.83481593417e-06,1,1,1.37404022709e-05,139.0,0.999434887356,1.00000763238,0.000572740649151,0.000773035116073
2016-03-25 08:28:00,-7.47064985614e-05,1,1,8.82982326798e-06,140.0,0.999443717179,1.00000763238,0.000563910893275,0.000773035116073
2016-03-25 08:29:00,0.000187466599897,1,1,-7.46649406196e-05,141.0,0.999369052239,1.00000763238,0.000638575264028,0.000773035116073
2016-03-25 08:30:00,-8.61487806554e-05,1,1,0.000187348318265,142.0,0.999556400557,1.00000763238,0.000451228375665,0.000773035116073
2016-03-25 08:31:00,7.03728652772e-05,1,1,-8.61105651043e-05,143.0,0.999470289992,1.00000763238,0.000537338283546,0.000773035116073
2016-03-25 08:32:00,-4.1298253364e-05,1,1,7.03355880662e-05,144.0,0.99954062558,1.00000763238,0.000467003232303,0.000773035116073
2016-03-25 08:33:00,-3.16224833571e-05,1,1,-4.12792820028e-05,145.0,0.999499346298,1.00000763238,0.000508282199249,0.000773035116073
2016-03-25 08:34:00,2.07990591657e-05,1,1,-3.16066514438e-05,146.0,0.999467739647,1.00000763238,0.000539888609461,0.000773035116073
2016-03-25 08:35:00,2.37330811058e-05,1,1,2.07879886511e-05,147.0,0.999488527635,1.00000763238,0.000519100779471,0.000773035116073
2016-03-25 08:36:00,5.26446667668e-06,1,1,2.37209422907e-05,148.0,0.999512248578,1.00000763238,0.000495380018226,0.000773035116073
2016-03-25 08:37:00,4.11026417332e-06,1,1,5.26189892557e-06,149.0,0.999517510476,1.00000763238,0.000490118159461,0.000773035116073
2016-03-25 08:39:00,5.1703212327e-05,1,1,4.10828101391e-06,150.0,0.999521618757,1.00000763238,0.000486009909802,0.000773035116073
2016-03-25 08:40:00,-2.18243339573e-05,1,1,5.16784784801e-05,151.0,0.999573297236,1.00000763238,0.000434331825749,0.000773035116073
2016-03-25 08:41:00,-3.39458100671e-05,1,1,-2.18150214537e-05,152.0,0.999551482215,1.00000763238,0.000456146680703,0.000773035116073
2016-03-25 08:42:00,5.92762172932e-06,1,1,-3.39305847675e-05,153.0,0.99951755163,1.00000763238,0.000490077006502,0.000773035116073
2016-03-25 08:44:00,-3.97714101804e-06,1,1,5.92476195788e-06,154.0,0.999523476392,1.00000763238,0.000484152289764,0.000773035116073
2016-03-25 08:46:00,3.97126956304e-05,1,1,-3.97524581645e-06,155.0,0.999519501146,1.00000763238,0.00048812750524,0.000773035116073
2016-03-25 08:47:00,3.88197929394e-06,1,1,3.96936137256e-05,156.0,0.99955919476,1.00000763238,0.000448434194468,0.000773035116073
2016-03-25 08:48:00,-5.56802795619e-05,1,1,3.88026809712e-06,157.0,0.999563075028,1.00000763238,0.000444553955987,0.000773035116073
2016-03-25 08:49:00,4.34718327182e-05,1,1,-5.56559514573e-05,158.0,0.999507419076,1.00000763238,0.00050020948266,0.000773035116073
2016-03-25 08:50:00,-1.21747816331e-05,1,1,4.34504193227e-05,159.0,0.999550869496,1.00000763238,0.000456759394965,0.000773035116073
2016-03-25 08:51:00,4.98135372191e-05,1,1,-1.21693135673e-05,160.0,0.999538700182,1.00000763238,0.000468928615652,0.000773035116073
2016-03-25 08:52:00,-4.77250869386e-05,1,1,4.97905582434e-05,161.0,0.99958849074,1.00000763238,0.000419138437426,0.000773035116073
2016-03-25 08:53:00,1.24852186955e-05,1,1,-4.77054476234e-05,162.0,0.999540785293,1.00000763238,0.000466843520946,0.000773035116073
2016-03-25 08:54:00,-3.28652632248e-05,1,1,1.24794852994e-05,163.0,0.999553264778,1.00000763238,0.000454364130894,0.000773035116073
2016-03-25 08:57:00,3.92842835925e-06,1,1,-3.28505811542e-05,164.0,0.999520414197,1.00000763238,0.000487214461322,0.000773035116073
2016-03-25 09:01:00,1.59642257782e-05,1,1,3.92654434078e-06,165.0,0.999524340741,1.00000763238,0.00048328794695,0.000773035116073
2016-03-25 09:02:00,2.61288055804e-05,1,1,1.59566322464e-05,166.0,0.999540297373,1.00000763238,0.00046733143649,0.000773035116073
2016-03-25 09:04:00,-6.54209563019e-05,1,1,2.61167940998e-05,167.0,0.999566414167,1.00000763238,0.000441214841722,0.000773035116073
2016-03-25 09:05:00,-1.12501980809e-05,1,1,-6.53925907021e-05,168.0,0.999501021577,1.00000763238,0.000506606933327,0.000773035116073
2016-03-25 09:06:00,3.16781820075e-05,1,1,-1.12445844748e-05,169.0,0.999489776992,1.00000763238,0.000517851431979,0.000773035116073
2016-03-25 09:07:00,-2.17362716063e-05,1,1,3.16620190702e-05,170.0,0.999521439011,1.00000763238,0.000486189654564,0.000773035116073
2016-03-25 09:08:00,-7.47129985447e-05,1,1,-2.17258694747e-05,171.0,0.999499713142,1.00000763238,0.00050791535822,0.000773035116073
2016-03-25 09:09:00,8.80794391436e-05,1,1,-7.46756206134e-05,172.0,0.999425037521,1.00000763238,0.000582590408885,0.000773035116073
2016-03-25 09:10:00,6.75344249799e-05,1,1,8.8028796771e-05,173.0,0.999513066318,1.00000763238,0.000494562283978,0.000773035116073
2016-03-25 09:11:00,-2.13702528299e-05,1,1,6.75015401937e-05,174.0,0.999580567858,1.00000763238,0.000427061258977,0.000773035116073
2016-03-25 09:12:00,5.47530919668e-06,1,1,-2.13612894589e-05,175.0,0.999559206569,1.00000763238,0.0004484223854,0.000773035116073
2016-03-25 09:14:00,-8.50621413554e-05,1,1,5.47289571635e-06,176.0,0.999564679464,1.00000763238,0.000442949531455,0.000773035116073
2016-03-25 09:16:00,1.43884835956e-05,1,1,-8.50251120585e-05,177.0,0.999479654352,1.00000763238,0.000527973994574,0.000773035116073
2016-03-25 09:18:00,7.91748561562e-07,1,1,1.43809966108e-05,178.0,0.999494035349,1.00000763238,0.000513593107724,0.000773035116073
2016-03-25 09:19:00,-3.57440788196e-05,1,1,7.91347964778e-07,179.0,0.999494826697,1.00000763238,0.000512801765799,0.000773035116073
2016-03-25 09:24:00,3.86699492086e-05,1,1,-3.57260218652e-05,180.0,0.999459100675,1.00000763238,0.000548527514992,0.000773035116073
2016-03-25 09:25:00,-2.57373988692e-05,1,1,3.86490326592e-05,181.0,0.999497749708,1.00000763238,0.000509878777314,0.000773035116073
2016-03-25 09:26:00,-2.80935383236e-05,1,1,-2.57244722531e-05,182.0,0.999472025236,1.00000763238,0.00053560305323,0.000773035116073
2016-03-25 09:27:00,-9.87662230338e-07,1,1,-2.80787056444e-05,183.0,0.99944394653,1.00000763238,0.000563681544569,0.000773035116073
2016-03-25 09:28:00,1.16072874844e-05,1,1,-9.87113037328e-07,184.0,0.999442959417,1.00000763238,0.000564668650072,0.000773035116073
2016-03-25 09:34:00,2.18244487943e-05,1,1,1.16008217542e-05,185.0,0.999454560239,1.00000763238,0.000553067916859,0.000773035116073
2016-03-25 09:39:00,-1.4910683497e-05,1,1,2.18125448722e-05,186.0,0.999476372783,1.00000763238,0.000531255538467,0.000773035116073
2016-03-25 09:42:00,2.94723590686e-05,1,1,-1.49028758573e-05,187.0,0.999461469908,1.00000763238,0.000546158300581,0.000773035116073
2016-03-25 09:43:00,3.34036399552e-06,1,1,2.94564873163e-05,188.0,0.999490926395,1.00000763238,0.000516702038086,0.000773035116073
2016-03-25 09:44:00,8.11116585549e-06,1,1,3.33866350438e-06,189.0,0.999494265058,1.00000763238,0.000513363400064,0.000773035116073
2016-03-25 09:50:00,2.7103904815e-05,1,1,8.1070637555e-06,190.0,0.999502372122,1.00000763238,0.000505256398184,0.000773035116073
2016-03-25 09:52:00,-7.12647273871e-06,1,1,2.70904171564e-05,191.0,0.999529462539,1.00000763238,0.00047816618779,0.000773035116073
